step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5357074914500117,827688,,0.10328460553519796,,,1.8945630192450449,
0,conv2,2560,512,0.5357074914500117,827688,,1.2059411728560967,,,1.5497767970777263,
0,fc1,2560,512,0.5357074914500117,827688,,11.960497418499402,,,1.2954403295128254,
0,fc2,2560,512,0.5357074914500117,827688,,12.09746923801568,,,1.7157558421580843,
50,conv1,2560,512,0.5326667269691825,827688,0.11565596881126709,0.10931674989018031,0.006339218921086784,1.8920896700482985,1.8874710451451802,0.0046186249031183735
50,conv2,2560,512,0.5326667269691825,827688,0.9818625131483235,0.9707081160255514,0.011154397122772108,1.5496514400197432,1.5492030030511046,0.00044843696863861027
50,fc1,2560,512,0.5326667269691825,827688,11.96198343067832,11.958700032493573,0.0032833981847470994,1.2963054458479857,1.2963052342677441,2.1158024154921407e-07
50,fc2,2560,512,0.5326667269691825,827688,12.084190283900044,12.07557696917398,0.008613314726064303,1.743442060990326,1.7598466854368164,-0.01640462444649038
100,conv1,2560,512,0.5324594508856535,827688,0.0978774956472865,0.09840282580481531,-0.0005253301575288138,1.9177013161135497,1.925355141281924,-0.0076538251683744285
100,conv2,2560,512,0.5324594508856535,827688,0.8701498632441862,0.9031918351169032,-0.03304197187271696,1.5568753806650042,1.5560912328444236,0.0007841478205805608
100,fc1,2560,512,0.5324594508856535,827688,11.960201721677933,11.961403189469912,-0.0012014677919793826,1.2999968810284974,1.2973921710068443,0.0026047100216530783
100,fc2,2560,512,0.5324594508856535,827688,12.091513178474298,12.090036936090149,0.0014762423841485628,1.7768124382631023,1.7687808650561743,0.008031573206928044
150,conv1,2560,512,0.5296247368678451,827688,0.11456688609218796,0.11824737650505418,-0.003680490412866222,1.9033275479467626,1.901479994168119,0.0018475537786435403
