seed,run_id,method,learning_rate,config_fingerprint,step,refresh_index,refresh_time,diagnostic_spectrum_time,beta_controller_time,active_state_bytes,measurement_only
42,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,0,0,0.06903705187141895,0.070555055513978,0.0,10905008,False
42,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,2,1,0.0413617892190814,0.002823025919497013,2.023298293352127e-05,10905008,False
