seed,method,config_fingerprint,step,epoch,train_loss,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,0,1,2.3067173957824707,,,1.0,0.10232851681315358,1.8980261676600805,1.9007811897798015,1.9007811897798015,344.041658491307,344.041658491307,0.053821285786439764,0.053821285786439764,1.0,1.0,0.0029066247508787923,0.0029066247503831705,0.0,0.0,0.1,1.0,0.1,0.19007811897798016,0.01023285168131536,18.57528330118156,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,1,1,2.3128325939178467,,,1.0,0.10773336855648666,1.9019209138711934,1.9050238078288695,1.9050238078288695,311.6624133506126,311.6624133506126,0.05705427063342639,0.05705427063342639,1.0,1.0,0.0032085999372294827,0.0032085999379657653,0.0,0.0,0.1,1.0,0.1,0.19050238078288695,0.010773336855648666,17.68276471048245,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,2,1,2.304802179336548,,,1.0,0.08990097944998252,1.9008806982904831,1.9030318384133251,1.9030318384133251,447.0755042344545,447.0755042344545,0.04753482052405175,0.04753482052405175,1.0,1.0,0.002236758646815899,0.0022367586469396023,0.0,0.0,0.1,1.0,0.1,0.19030318384133252,0.008990097944998252,21.168087932350264,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,3,1,2.299459218978882,,,1.0,0.10789420386470541,1.8961725151231545,1.8994894763005807,1.8994894763005807,308.85843381263504,308.85843381263504,0.0591167195727045,0.0591167195727045,1.0,1.0,0.003237729297430993,0.003237729297149702,0.0,0.0,0.1,1.0,0.1,0.1899489476300581,0.010789420386470542,17.605111378424052,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,4,1,2.2927255630493164,,,1.0,0.09893336635316545,1.903180849235848,1.9054696362184351,1.9054696362184351,370.06204479026184,370.06204479026184,0.04908110017493749,0.04908110017493749,1.0,1.0,0.002702249565918928,0.0027022495657006373,0.0,0.0,0.1,1.0,0.1,0.19054696362184353,0.009893336635316545,19.260131402218953,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,5,1,2.2938244342803955,,,1.0,0.10909655125448209,1.8970184432611035,1.8996640591451095,1.8996640591451095,302.35772051128083,302.35772051128083,0.05294803419496444,0.05294803419496444,1.0,1.0,0.003307340716237452,0.0033073407166000174,0.0,0.0,0.1,1.0,0.1,0.18996640591451097,0.01090965512544821,17.41268662599394,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,6,1,2.2884883880615234,,,1.0,0.11303326985799876,1.9022060924599962,1.9054246208170666,1.9054246208170666,283.20606793268325,283.20606793268325,0.058111033480379985,0.058111033480379985,1.0,1.0,0.0035309977897759956,0.003530997789758705,0.0,0.0,0.1,1.0,0.1,0.19054246208170666,0.011303326985799876,16.85720162782372,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,7,1,2.290585994720459,,,1.0,0.10940514614863305,1.8973013566151726,1.9002897076091012,1.9002897076091012,300.7441118498382,300.7441118498382,0.056079499288307244,0.056079499288307244,1.0,1.0,0.0033250858803695457,0.0033250858806377244,0.0,0.0,0.1,1.0,0.1,0.19002897076091013,0.010940514614863305,17.369289967893813,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,8,1,2.2750329971313477,,,1.0,0.10748835068126546,1.9039278890010012,1.906960669089155,1.906960669089155,313.74599657800354,313.74599657800354,0.05637568795210596,0.05637568795210596,1.0,1.0,0.0031872916652963632,0.003187291665589059,0.0,0.0,0.1,1.0,0.1,0.1906960669089155,0.010748835068126546,17.741091539923637,0.0,0.0,0.0,0,True
42,dp_sgd,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,9,1,2.284726142883301,,,1.0,0.0948478490383843,1.8975386376560432,1.899712735034174,1.899712735034174,400.245338598358,400.245338598358,0.04787256535454106,0.04787256535454106,1.0,1.0,0.0024984675733901616,0.002498467573576926,0.0,0.0,0.1,1.0,0.1,0.18997127350341741,0.00948478490383843,20.029054470861876,0.0,0.0,0.0,0,True
