seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,epsilon_spent_at_divergence,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,parameters_finite,steps_to_acc_50,steps_to_acc_70,steps_to_acc_80,steps_to_acc_85,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,diagnostics_all_finite,diagnostic_nonfinite_count,diagnostic_nonfinite_steps,active_state_bytes,peak_cuda_allocated_memory,diverged_step,last_finite_accuracy,last_finite_loss,single_seed_descriptive_only,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction,late_signal_amplitude_retention,late_effective_signal_lr
42,dp_sgd_lr0p10,dp_sgd,0.1,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.8975,0.8975,0.8853428571428571,0.8436415887850467,0.4802647718191147,True,100,200,400,500,96.56321876309812,7.388777242973447,89.17444152012467,0,0.0,0,0,0.0,0.0,0.0,True,0,[],0,518788096,,0.8975,0.5465221405029297,True,2005.916048949588,2005.916048949588,0.0228960621362455,0.0228960621362455,1.0,1.0,0.0,0.0,1.0,0.1
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.818,0.818,0.7526142857142856,0.593881308411215,0.6319047325134277,True,500,700,1100,,109.36194986011833,17.913708393462002,91.44824146665633,3.5961368130519986,0.1498390338771666,24,0.22359341941773891,0.009316392475739121,1.7465945277363062,0.0014928158356720565,True,0,[],10905008,529912320,,0.818,0.7208981513977051,True,849.5737585589989,11.523663292399856,0.0345981347075817,0.2519118408008762,0.8036993698992151,0.0131668620483441,17.814055794927086,0.9867489848682623,0.8964928164236539,0.0896492816423654
42,dp_fisher_wiener_lr0p15,dp_fisher_wiener,0.15,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.8564,0.8564,0.8179428571428572,0.6868719626168225,0.6213823435783387,True,300,500,800,1170,108.949367149733,17.786663589067757,91.16270356066525,3.5430901255458593,0.14762875523107746,24,0.11217666137963533,0.004674027557484806,1.748672742396593,0.0014945920875184557,True,0,[],10905008,529912320,,0.8564,0.6870739459991455,True,1212.8380558616611,19.99626708026217,0.0288920065627849,0.2050967566392137,0.8984634421229648,0.016279610916687,17.406453145246566,0.9836888233441676,0.9478731149911178,0.1421809672486676
42,dp_fisher_wiener_lr0p20,dp_fisher_wiener,0.2,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.8678,0.8678,0.8447714285714286,0.7390322429906541,0.6429205562591552,True,300,400,600,900,108.85157227516174,17.786405824124813,91.06516645103693,3.543320600874722,0.1476383583697801,24,0.1125183841213584,0.0046882660050566,1.742987509816885,0.0014897329143734059,True,0,[],10905008,529912320,,0.8678,0.6971666812896729,True,1373.5825985201502,24.755128082886326,0.0272157415943963,0.1898783581724596,0.9260915673089052,0.0179524210532688,17.119251498328797,0.9820274632290176,0.9623365145877532,0.1924673029175506
42,dp_fisher_wiener_lr0p30,dp_fisher_wiener,0.3,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.8784,0.8784,0.8657142857142858,0.7933775700934581,0.641954162311554,True,200,300,400,700,109.01001564320177,17.81170258577913,91.19831305742264,3.5343142757192254,0.14726309482163438,24,0.11242020409554243,0.004684175170647602,1.7449797838926315,0.0014914357127287449,True,0,[],10905008,529912320,,0.8784,0.6701550483703613,True,1471.8376783638682,29.14695903675469,0.0262841814292728,0.1763079253176962,0.9464260542763387,0.019953187115228,16.763175054390537,0.9800301194655372,0.972844311427239,0.2918532934281717
42,dp_fisher_wiener_lr0p50,dp_fisher_wiener,0.5,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.8921,0.8921,0.8798142857142857,0.8368518691588785,0.6365414772510528,True,200,200,300,400,109.87153008114547,17.83570865355432,92.03582142759115,3.5581677854061127,0.14825699105858803,24,0.11347238346934319,0.004728015977889299,1.7565063824877143,0.0015012875063997557,True,0,[],10905008,529912320,,0.8921,0.657961368560791,True,1274.407958269349,28.22976580610905,0.0281131843389384,0.1788139003975269,0.9520966106761382,0.0221704225114212,16.3379981603504,0.9778179554799102,0.9757543803007692,0.4878771901503846
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,a976ed8fbe95b6107fe96b59fc7aa3f1fbb1cc4d8e96ddd5bb4e06f8cac65dbf,completed,1170,1170,0.995693195331761,,1.068115234375,0.004266666666666667,0.9006,0.9011,0.8864142857142856,0.855779906542056,0.6363517887473107,True,100,200,200,400,109.61065974831581,17.905049301683903,91.70561044663191,3.53747153095901,0.1473946471232921,24,0.11328448075801134,0.0047201866982504725,1.752003905363381,0.001497439235353317,True,0,[],10905008,529912320,,0.9006,0.5857464075088501,True,1221.192302817542,29.0742990915089,0.0291605139809451,0.1769175215533713,0.9400362865650056,0.0237093310339651,15.999909532417345,0.976257104448794,0.9695546846697228,0.7756437477357783
