seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,diagnostic_valid
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.0007527766473932127,70.80975094975403,74.76806640625,-3.958315456495967,1.4900602804681955,-7835.164201377102,0.0,True,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.014892179762192112,2167.3324966940304,2168.27392578125,-0.9414290872196034,2.328064749205937,-147.17173085684425,0.0,True,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.1782086987973244,93837.91972738883,93848.876953125,-10.957225736172404,0.30047446432074315,-18.474780163578046,0.0,True,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.018611297796849103,628.444628003223,602.8175354003906,25.627092602832363,0.19350463365521567,266.4489720109103,266.4489720109103,False,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.011166263085189698,77.42983289876189,74.76806640625,2.6617664925118873,22.10271155742741,5268.750751112724,5268.750751112724,False,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.06729476484160701,2251.8753039352123,2168.27392578125,83.60137815396229,10.520056320538748,13069.236644550529,13069.236644550529,False,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.07811870314744776,94175.97753005306,93848.876953125,327.10057692806004,0.131714532680337,551.5183674801655,551.5183674801655,False,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.04407337287388535,596.8291894327474,602.8175354003906,-5.988345967643227,0.4582378921127556,-62.26178879721495,0.0,True,0,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,2,conv1,0.4673004150390625,160,3.148954391479492,0.0006351609481498599,0.0020000928569727794,0.019123346337417458,51.72444646127685,74.76806640625,-23.043619944973152,9.56122925530638,-11521.275057124394,0.0,True,1,True
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,2,conv2,0.4673004150390625,4640,19.773983001708984,0.0019764206372201443,0.03908170808461797,0.06432013834455566,2159.971882035742,2168.27392578125,-8.302043745507945,1.6457862641339156,-212.42786337620478,0.0,True,1,True
