seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count,beta_oracle_interval,beta_dp_raw_interval,raw_positive,raw_finite,was_used_by_next_interval,next_beta_train,applied_to_training
123,dp_adam,dp_sgd,0.001,0,0,49,50,conv1,0.025123854917948052,0.054411210547374314,0.19177967204941426,0.13926637620897964,0.05251329584043466,2.1657190238152455,2.090176687134109,2.090176687134109,False,0.05251329584043466,0.3770708858056122,0.11697968347796528,18.513633808900604,8.637606944633579e-06,50,2.1657190238152455,2.090176687134109,True,True,False,,False
123,dp_adam,dp_sgd,0.001,1,50,99,50,conv1,0.025132524854021288,0.052476354234818334,0.19144255252283798,0.13926637620897964,0.05217617631385836,2.0879857690232004,2.0760419662137526,2.0760419662137526,False,0.05217617631385836,0.3746502044053293,0.11602372932348463,17.996195954041234,8.502876731066209e-06,50,2.0879857690232004,2.0760419662137526,True,True,False,,False
123,dp_adam,dp_sgd,0.001,2,100,149,50,conv1,0.025129269572451984,0.00965914266659778,0.15231576990517973,0.13926637620897964,0.013049393696200092,0.38437817059301377,0.5192906088486359,0.5192906088486359,False,0.013049393696200092,0.09370096394642162,0.09350694462494946,4.1106911572809155,5.521377783826569e-06,50,0.38437817059301377,0.5192906088486359,True,True,False,,False
123,dp_adam,dp_sgd,0.001,3,150,199,50,conv1,0.025132304802891886,0.004111994494996774,0.14234540253764663,0.13926637620897964,0.003079026328667,0.1636139035892809,0.12251269244167003,0.12251269244167003,False,0.003079026328667,0.022108899595582078,0.09016596793378452,1.814586004674437,5.135112171749999e-06,50,0.1636139035892809,0.12251269244167003,True,True,False,,False
123,dp_adam,dp_sgd,0.001,4,200,249,50,conv1,0.02513209946356683,0.002251820270016437,0.1384953861820889,0.13926637620897964,-0.0007709900268907176,0.08959936965396886,-0.030677501814299128,0.0,True,0.0,0.0,0.08902224324376858,1.006482945672433,5.00558231003482e-06,50,0.08959936965396886,-0.030677501814299128,False,True,False,,False
123,dp_adam,dp_sgd,0.001,5,250,299,50,conv1,0.02513827156138647,0.0012687157932380275,0.14186218251351193,0.13926637620897964,0.002595806304532261,0.050469491911561366,0.10326112907935714,0.10326112907935714,False,0.002595806304532261,0.018639145895621063,0.08838970305209871,0.5709883633967185,4.937125611076943e-06,50,0.050469491911561366,0.10326112907935714,True,True,False,,False
123,dp_adam,dp_sgd,0.001,6,300,349,50,conv1,0.025126409430122065,0.0008600570322883404,0.14050580272059923,0.13926637620897964,0.001239426511619575,0.03422920551701614,0.04932764130372422,0.04932764130372422,False,0.001239426511619575,0.00889968235944348,0.08817621635777546,0.3881909080938465,4.908669398705185e-06,50,0.03422920551701614,0.04932764130372422,True,True,False,,False
123,dp_adam,dp_sgd,0.001,7,350,399,50,conv1,0.025128913076905013,0.0005502582809108213,0.14130236328423157,0.13926637620897964,0.0020359870752519544,0.021897416701900322,0.08102169278157714,0.08102169278157714,False,0.0020359870752519544,0.014619372821061875,0.08797348184140186,0.24890928758054817,4.887097123975978e-06,50,0.021897416701900322,0.08102169278157714,True,True,False,,False
123,dp_adam,dp_sgd,0.001,8,400,449,50,conv1,0.025132703998712036,0.00039779769279629014,0.14264713316871708,0.13926637620897964,0.003380756959737412,0.01582789073617689,0.13451624464723988,0.13451624464723988,False,0.003380756959737412,0.024275471594378654,0.08786462164736017,0.18013951954296184,4.876480807165278e-06,50,0.01582789073617689,0.13451624464723988,True,True,False,,False
123,dp_adam,dp_sgd,0.001,9,450,499,50,conv1,0.025130397484996424,0.00035661042274683996,0.14151263567842462,0.13926637620897964,0.0022462594694449777,0.014190401204746034,0.08938415999134354,0.08938415999134354,False,0.0022462594694449777,0.016129230404172846,0.0878468419743487,0.16153570098623538,4.873612806242416e-06,50,0.014190401204746034,0.08938415999134354,True,True,False,,False
