seed,run_id,method,learning_rate,config_fingerprint,step,refresh_index,refresh_time,diagnostic_spectrum_time,beta_controller_time,active_state_bytes,measurement_only
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,0,0.5890656039118767,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,50,1,0.11740168835967779,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,100,2,0.11904840171337128,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,150,3,0.1174649465829134,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,200,4,0.12140961736440659,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,250,5,0.11702193040400743,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,300,6,0.12087405100464821,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,350,7,0.11869931221008301,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,400,8,0.11999421939253807,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,450,9,0.11702032573521137,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,500,10,0.11881659924983978,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,550,11,0.11715872306376696,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,600,12,0.11887288466095924,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,650,13,0.11818835139274597,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,700,14,0.11963196843862534,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,750,15,0.11926301848143339,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,800,16,0.12031079921871424,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,850,17,0.11762543488293886,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,900,18,0.12006322294473648,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,950,19,0.11810785811394453,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1000,20,0.1202480522915721,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1050,21,0.11728627141565084,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1100,22,0.1199321411550045,0.0,0.0,0,True
123,dp_adam,dp_sgd,0.001,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1150,23,0.11699172109365463,0.0,0.0,0,True
