step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,0.996016204523031,2.0330429227704543,2.0249436955702373,0.9709386100687688,3.1304911379209988,3.039514714285613,160,160,1.8531004688950342e-15,1.1722396143996366e-11,0.996016204523031,0.9709386100687688,2.0249436955702373,3.039514714285613,160,1.1722396143996366e-11,,,,,,,,
0,conv2,0.6877907721459426,3.7456899087767663,2.5762509545768375,0.9170821691437406,2.213293776734351,2.0297722577198805,512,512,1.5411781673641228e-13,2.410308968911983e-09,0.6877907721459426,0.9170821691437406,2.5762509545768375,2.0297722577198805,512,2.410308968911983e-09,,,,,,,,
0,fc1,1.4875770728573974,8.927621095860035,13.280524457359421,0.991937085245322,2.0407313317226876,2.024277088957807,512,512,2.1577798205830842e-10,7.292351088975052e-06,1.4875770728573974,0.991937085245322,13.280524457359421,2.024277088957807,512,7.292351088975052e-06,,,,,,,,
0,fc2,1.377156086961725,10.033157938117789,13.817224525927262,1.3873609482189269,2.671251483723741,3.7059899913901844,512,512,1.406107461825766e-13,1.0716471110449277e-09,1.377156086961725,1.3873609482189269,13.817224525927262,3.7059899913901844,512,1.0716471110449277e-09,,,,,,,,
50,conv1,0.8523782002511435,2.3067839283046307,1.966252333176564,0.9456519155856616,3.1625376688421656,2.990659804652407,160,160,8.138751586705567e-15,2.871743642238379e-11,0.8523782002511435,0.9456519155856616,1.966252333176564,2.990659804652407,160,2.871743642238379e-11,0.9268714333831624,0.9367784945974599,2.138092126132955,2.962597276525724,160,4.5255022876909686e-11,0.17183979295639107,-0.028062528126683084
50,conv2,0.6456393425658368,3.7815430647640804,2.44151297821868,0.9346243737114887,2.1402249939787934,2.0003064445991043,512,512,3.1132242129206457e-13,2.794111847999966e-09,0.6456393425658368,0.9346243737114887,2.44151297821868,2.0003064445991043,512,2.794111847999966e-09,0.7184305023674115,0.9669860446187298,2.716775883742459,2.069567701521698,512,8.364951975594314e-09,0.27526290552377874,0.06926125692259388
50,fc1,1.4412386253767233,9.040583713473602,13.029638443809887,0.9675262466538697,2.0644990279759465,1.9974569957581298,512,512,2.881502046208409e-10,2.5130554440043252e-06,1.4412386253767233,0.9675262466538697,13.029638443809887,1.9974569957581298,512,2.5130554440043252e-06,1.5252469595088698,0.9635766824867439,13.789122821161019,1.9893031243741701,512,6.347336004242168e-05,0.7594843773511322,-0.008153871383959732
50,fc2,1.297837793969859,10.319910521371783,13.393569905023494,1.122235239429024,2.8889114239115683,3.2420382035026414,512,512,2.533208438518806e-13,2.7012546044968843e-10,1.297837793969859,1.122235239429024,13.393569905023494,3.2420382035026414,512,2.7012546044968843e-10,1.5103090535865553,1.7246627476647765,15.586254292630953,4.982397914123487,512,9.14592459395492e-08,2.192684387607459,1.7403597106208455
100,conv1,0.7733969383434396,2.701507727032565,2.0893378049981304,0.9346803454793248,3.1790664560683353,2.9714109334596843,160,160,4.6708270027449803e-14,6.635628303261857e-11,0.7733969383434396,0.9346803454793248,2.0893378049981304,2.9714109334596843,160,6.635628303261857e-11,0.8812617440138202,0.9342290558522689,2.3807354109915297,2.9699762537443393,160,1.7766921070977818e-10,0.29139760599339937,-0.0014346797153450552
100,conv2,0.6125712030434655,3.824567334130694,2.3428198129891786,0.9213616454062838,2.169857150733708,1.9992231546966002,512,512,9.49349688070206e-13,3.3656333782647317e-09,0.6125712030434655,0.9213616454062838,2.3428198129891786,1.9992231546966002,512,3.3656333782647317e-09,0.7333737415851032,1.0095072467584503,2.8048372557755905,2.1904865180963213,512,1.7806718703166808e-08,0.4620174427864119,0.19126336339972116
