step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full,seed,method,config_fingerprint
100,fc1,1.383782035437022,9.089460694635287,12.577832421047226,0.7395089569703936,2.050674926521687,1.5164924759973912,512,512,2.9847162655135584e-10,7.4262662232929086e-06,1.383782035437022,0.7395089569703936,12.577832421047226,1.5164924759973912,512,7.4262662232929086e-06,1.3227921126266575,0.7802128867800511,12.023466914893577,1.5999630042689543,512,1.2502654898772732e-05,-0.5543655061536494,0.0834705282715631,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
100,fc2,0.44125426035565257,10.355826889507142,4.569552734500652,0.931826748499977,3.067505631941427,2.8583837990173473,512,512,2.9672757977622744e-13,5.597850189239403e-08,0.44125426035565257,0.931826748499977,4.569552734500652,2.8583837990173473,512,5.597850189239403e-08,0.42995047086070387,0.9713888661214696,4.452492647295534,2.9797408176328046,512,9.332036217049781e-08,-0.11706008720511818,0.12135701861545733,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,conv1,1.0123945234175706,2.018804983165764,2.0438271088051208,0.9416657430968707,3.3713937023785228,3.1747259560223817,160,160,9.448822405148499e-14,1.200843652477014e-10,1.0123945234175706,0.9416657430968707,2.0438271088051208,3.1747259560223817,160,1.200843652477014e-10,1.0124803304924586,0.9416335261931317,2.044000336555495,3.174617340156006,160,1.2011383301888275e-10,0.00017322775037431626,-0.000108615866375672,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,conv2,0.7025439289454267,2.9561641058932016,2.0768351455616543,0.7344218407064307,3.01183397532503,2.211956652060375,512,512,3.9776841257949315e-12,1.1951340633978103e-08,0.7025439289454267,0.7344218407064307,2.0768351455616543,2.211956652060375,512,1.1951340633978103e-08,0.7144232318039305,0.7408803777637925,2.1119523142749976,2.231408693400633,512,1.5013429545062004e-08,0.03511716871334336,0.01945204134025813,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc1,0.9098889121534486,9.298899533141377,8.460965580434218,0.8586700388498849,2.833250711007063,2.432827498091899,512,512,5.077532063406371e-10,9.502707477615516e-06,0.9098889121534486,0.8586700388498849,8.460965580434218,2.432827498091899,512,9.502707477615516e-06,0.8255360406048465,0.8800265981736243,7.676576702571788,2.493335984980548,512,1.8050646417821382e-05,-0.7843888778624297,0.06050848688864896,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc2,0.7170716058706018,6.369288518414185,4.567235946152446,0.91231252460329,4.143212981782263,3.779905095378901,512,512,6.667017931551654e-13,7.897693523698785e-08,0.7170716058706018,0.91231252460329,4.567235946152446,3.779905095378901,512,7.897693523698785e-08,0.7093937377400402,0.9505670205352795,4.518333388822562,3.9384016195358567,512,1.6339951711338827e-07,-0.048902557329884466,0.1584965241569556,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv1,1.0224008716657729,2.038926234477018,2.084599959391515,0.9397957670184497,3.6071167605019356,3.389953062661022,160,160,1.0389373642349898e-13,1.537814693542695e-10,1.0224008716657729,0.9397957670184497,2.084599959391515,3.389953062661022,160,1.537814693542695e-10,1.022111368827579,0.939982917213797,2.0840096844597658,3.3906281352673906,160,1.537432613840962e-10,-0.0005902749317492351,0.0006750726063686763,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv2,0.7357914420092714,3.041893058032665,2.2381988796078467,0.8630094579060471,5.0701852013071775,4.37561778206337,512,512,1.0268095143701097e-11,2.721017036550543e-08,0.7357914420092714,0.8630094579060471,2.2381988796078467,4.37561778206337,512,2.721017036550543e-08,0.7649682364192538,0.8670824894829915,2.3269515679792185,4.39626880648925,512,3.625021010053705e-08,0.08875268837137185,0.02065102442587996,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc1,0.5489879338584963,9.45782406620625,5.192231292903731,0.9280024733472498,4.925376482301323,4.570761557742005,512,512,6.855567468342879e-10,1.011751814096231e-05,0.5489879338584963,0.9280024733472498,5.192231292903731,4.570761557742005,512,1.011751814096231e-05,0.6434982869041389,0.9346356047700844,6.086093584444459,4.603432227256048,512,1.743870543799031e-05,0.8938622915407279,0.03267066951404374,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc2,0.6391638406970664,6.9724448588868535,4.456534635054637,0.9238595901469852,6.375738549467034,5.890287203194948,512,512,1.1987742258983195e-12,6.994729323911239e-08,0.6391638406970664,0.9238595901469852,4.456534635054637,5.890287203194948,512,6.994729323911239e-08,0.6984011230985602,0.951246304544789,4.869563320189361,6.064897733924269,512,1.6920995705604965e-07,0.4130286851347238,0.1746105307293213,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv1,1.0372137552533953,2.2253907910866273,2.3082059393292846,0.9269108657575376,3.958429204965736,3.6691110414147117,160,160,2.3473575432332373e-13,4.138674796679546e-10,1.0372137552533953,0.9269108657575376,2.3082059393292846,3.6691110414147117,160,4.138674796679546e-10,1.0375835318066682,0.9269658965952582,2.309028836665698,3.6693288770899186,160,4.141878908197629e-10,0.0008228973364134973,0.00021783567520694547,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv2,0.7168414206999845,3.1305733401294584,2.244124640743897,0.9476444564685007,7.94452006885076,7.528580402549174,509,512,2.626638132303601e-11,6.143330300864894e-08,0.7168414206999845,0.9476444564685007,2.244124640743897,7.528580402549174,512,6.143330300864894e-08,0.7390865740417036,0.9511173837834701,2.3137647247425743,7.556171143300608,512,8.292060521918005e-08,0.0696400839986775,0.02759074075143353,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc1,0.4724083453547706,9.350508459246797,4.4172582294585645,1.2171803947850273,6.179819372596394,7.521954983637038,495,509,1.4056476557170907e-09,1.6137223639134834e-05,0.4724083453547706,1.2171803947850273,4.4172582294585645,7.521954983637038,509,1.6137223639134834e-05,0.4842254588703254,1.2059853854681346,4.527754249349639,7.452771848184108,508,2.6902758331181603e-05,0.11049601989107494,-0.06918313545292953,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc2,0.6305877193468977,6.6906717503593445,4.219055439957815,1.087146461276358,7.988955814285668,8.685165042793848,499,509,2.137319100536386e-12,7.094310415917539e-08,0.6305877193468977,1.087146461276358,4.219055439957815,8.685165042793848,509,7.094310415917539e-08,0.6603754781135048,1.0893812072791569,4.418355556044072,8.70301832986636,508,1.4570934043179674e-07,0.19930011608625708,0.017853287072512103,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv1,1.0612721005646002,2.2909447467004784,2.4313157436082524,0.9403486383874571,4.2353731830762404,3.9827274057684927,160,160,4.3046177659122517e-13,7.52728979645724e-10,1.0612721005646002,0.9403486383874571,2.4313157436082524,3.9827274057684927,160,7.52728979645724e-10,1.0614978500096341,0.9403928972311209,2.431832923113424,3.9829148584880603,160,7.530067794081466e-10,0.0005171795051714945,0.00018745271956754905,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv2,0.7064196661925137,3.134111591814678,2.2139980644998127,1.0471216379090897,7.602541658750736,7.960785873983159,477,490,3.9911958466090336e-11,8.41804175808676e-08,0.7064196661925137,1.0471216379090897,2.2139980644998127,7.960785873983159,490,8.41804175808676e-08,0.7279101003088438,1.026137467259915,2.2813514831769326,7.8012528424484735,488,1.0977999969688355e-07,0.06735341867711986,-0.15953303153468568,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc1,0.48864862610724225,9.769743692490575,4.773971832755415,1.0199859720432678,6.888040135851432,7.025704313439465,470,478,2.020550553827736e-09,1.7788957875103383e-05,0.48864862610724225,1.0199859720432678,4.773971832755415,7.025704313439465,478,1.7788957875103383e-05,0.49600489023713384,1.0057115676775747,4.845840647838719,6.927381643253198,477,3.077628105076516e-05,0.07186881508330334,-0.09832267018626695,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc2,0.4613556084441907,8.050641557214405,3.7142086339947387,0.9968265364018354,8.317010319837227,8.290616590341664,476,482,3.808350383280937e-12,6.947901498386845e-08,0.4613556084441907,0.9968265364018354,3.7142086339947387,8.290616590341664,482,6.947901498386845e-08,0.5137422900790116,0.9714135642267292,4.135955030208589,8.07925663850357,480,1.379248826240972e-07,0.4217463962138499,-0.21135995183809442,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv1,1.065009063605048,2.3166787240825832,2.467283838608929,0.9421306953543501,4.631827329229671,4.363786702448433,160,160,5.400700125095564e-13,9.281447206211411e-10,1.065009063605048,0.9421306953543501,2.467283838608929,4.363786702448433,160,9.281447206211411e-10,1.0648534740860112,0.94207172984107,2.4669233876804864,4.36351358437254,160,9.275614263205067e-10,-0.00036045092844272375,-0.0002731180758930307,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv2,0.6677030487063246,3.089131858853852,2.0626227600125526,1.0307530059344525,8.218382147860162,8.471122102824904,452,470,4.2318691825368476e-11,8.133997363469261e-08,0.6677030487063246,1.0307530059344525,2.0626227600125526,8.471122102824904,470,8.133997363469261e-08,0.6874873663404542,1.0310957022260892,2.1237391259218263,8.473938511910228,469,1.0919492157516879e-07,0.06111636590927372,0.002816409085324878,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc1,0.4900893940798038,9.880911467244026,4.84252991393781,1.0019900651204934,7.711414962668485,7.726761180615342,444,456,2.4767876989747843e-09,1.9080354256073024e-05,0.4900893940798038,1.0019900651204934,4.84252991393781,7.726761180615342,456,1.9080354256073024e-05,0.49966965563426613,0.9952853461658024,4.937191630190494,7.6750583105476515,454,3.499269592123564e-05,0.09466171625268416,-0.051702870067690476,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc2,0.4233862958821467,8.644581490451616,3.6599973366936767,1.0020931642830238,9.027347355967521,9.046243077023481,452,466,5.958494685892788e-12,7.69977625415823e-08,0.4233862958821467,1.0020931642830238,3.6599973366936767,9.046243077023481,466,7.69977625415823e-08,0.45115971006619177,1.011041161188281,3.900086878875719,9.12701975322736,466,1.3219934635310992e-07,0.24008954218204215,0.08077667620387885,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv1,1.0328182746520502,2.4118842837520695,2.4910381646052087,0.9643094470258435,5.0666027320845775,4.885772878876107,160,160,6.175451547688735e-13,1.0080305236478135e-09,1.0328182746520502,0.9643094470258435,2.4910381646052087,4.885772878876107,160,1.0080305236478135e-09,1.032736485660036,0.9643017427480218,2.4908408990207853,4.885733844361047,160,1.0069153037453206e-09,-0.00019726558442334508,-3.903451506026556e-05,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv2,0.6520883704261994,3.081215771708588,2.0092249715049575,1.0683720564885155,8.840669305259757,9.445124046395263,422,457,3.965829660703558e-11,6.940943397672188e-08,0.6520883704261994,1.0683720564885155,2.0092249715049575,9.445124046395263,457,6.940943397672188e-08,0.6639553379145432,1.0706660549114386,2.0457896588923954,9.465404527839112,457,8.916896796404775e-08,0.0365646873874379,0.02028048144384975,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc1,0.5301751617174265,9.926858268003349,5.262973687584648,1.0575862871147141,8.045039608279604,8.50832356901124,403,432,2.845216676593991e-09,1.749108497937986e-05,0.5301751617174265,1.0575862871147141,5.262973687584648,8.50832356901124,432,1.749108497937986e-05,0.5438742334194646,1.0443536457864102,5.398962430773995,8.401866445402877,427,2.825243082201864e-05,0.13598874318934762,-0.10645712360836335,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc2,0.39115359862685983,9.189812166386751,3.5946280995870765,1.0337528173398256,9.658735795907532,9.984745340960433,423,453,6.472631137340363e-12,5.9388220421542105e-08,0.39115359862685983,1.0337528173398256,3.5946280995870765,9.984745340960433,453,5.9388220421542105e-08,0.41767073972494634,1.0363161861659658,3.8383156454680663,10.009504243199588,452,9.770662592725763e-08,0.24368754588098973,0.02475890223915478,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv1,1.0229361046390157,2.4836285458453666,2.5405933100573224,0.9465405968604793,5.702332061587743,5.3974887930719095,160,160,7.548743249884287e-13,1.1897374479017175e-09,1.0229361046390157,0.9465405968604793,2.5405933100573224,5.3974887930719095,160,1.1897374479017175e-09,1.0227505065697364,0.9465312779522904,2.5401323533944065,5.397435653562965,160,1.190178300541906e-09,-0.0004609566629159012,-5.3139508944255454e-05,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv2,0.6437197871838708,3.0989543011858047,1.9948582032518671,1.1268043933257614,8.849675628338648,9.971853377519906,381,427,4.120488651161684e-11,6.593172923174592e-08,0.6437197871838708,1.1268043933257614,1.9948582032518671,9.971853377519906,427,6.593172923174592e-08,0.6587059826020298,1.1261526068172836,2.041299738001382,9.96608527834095,425,8.142487785407422e-08,0.04644153474951507,-0.005768099178956376,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc1,0.583021020305091,9.985079590947716,5.821511290941878,1.0481991987246242,8.059923642164572,8.44840550349856,367,388,3.173195544089213e-09,1.5627612016405428e-05,0.583021020305091,1.0481991987246242,5.821511290941878,8.44840550349856,388,1.5627612016405428e-05,0.5822219099655732,1.0481022751432787,5.813532110599844,8.447624306833788,387,2.3004867076117244e-05,-0.007979180342033487,-0.0007811966647714996,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc2,0.2786573765679354,11.27010775551848,3.140498660790722,1.0857801060448362,9.580090448752603,10.401871623365725,384,423,6.989404096891847e-12,4.596726647620742e-08,0.2786573765679354,1.0857801060448362,3.140498660790722,10.401871623365725,423,4.596726647620742e-08,0.2945343722443521,1.082237063844883,3.319434112897839,10.367928958626425,418,7.540691022381028e-08,0.1789354521071167,-0.033942664739299744,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv1,1.0021729371135202,2.5969370732345456,2.6025800541824533,0.9532071943536276,6.318605882502574,6.022940585486605,160,160,8.759549647485254e-13,1.3607081260856452e-09,1.0021729371135202,0.9532071943536276,2.6025800541824533,6.022940585486605,160,1.3607081260856452e-09,1.0017533317343195,0.9531654686827764,2.6014903654170785,6.022676937417314,160,1.3613173958689403e-09,-0.0010896887653748522,-0.0002636480692910226,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv2,0.6494692769865112,3.134846838748456,2.0359867098254103,1.0968357635743398,8.830856650406675,9.685999397164341,355,386,4.279676050012311e-11,6.4261006889604e-08,0.6494692769865112,1.0968357635743398,2.0359867098254103,9.685999397164341,386,6.4261006889604e-08,0.6634209625299402,1.0930059025003829,2.079723107146441,9.652178443029255,384,7.684074522320231e-08,0.04373639732103074,-0.03382095413508601,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc1,0.6460178663917655,10.026293530039192,6.477164754093481,1.0343071373175652,8.180125284116352,8.460761965513418,346,363,3.193293208811637e-09,1.4230666090855892e-05,0.6460178663917655,1.0343071373175652,6.477164754093481,8.460761965513418,363,1.4230666090855892e-05,0.6539718979029409,1.032903020471353,6.5569142087717065,8.449276113797865,362,1.8006445874879407e-05,0.07974945467822536,-0.011485851715553608,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc2,0.2522721788780555,11.492979287853833,2.8993589267472486,1.0607936413211214,9.637637474697618,10.223544550517383,360,388,6.247980387690047e-12,3.3584916910766485e-08,0.2522721788780555,1.0607936413211214,2.8993589267472486,10.223544550517383,388,3.3584916910766485e-08,0.27391651400113187,1.0588271941566463,3.1481168220161333,10.204592645633024,386,4.463175771838608e-08,0.2487578952688847,-0.01895190488435894,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv1,1.0125256963000249,2.6019555157936027,2.6345468203706077,0.9681256520279587,6.921007757341798,6.700405147767088,160,160,9.703684338055427e-13,1.5033398210602294e-09,1.0125256963000249,0.9681256520279587,2.6345468203706077,6.700405147767088,160,1.5033398210602294e-09,1.013319748741757,0.9680413017891272,2.636612909501202,6.6998213591098015,160,1.5027437771199689e-09,0.00206608913059414,-0.0005837886572868101,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv2,0.6554037621064861,3.147026641191183,2.0625731000860403,1.0562992463900103,9.29675087378944,9.820150941859456,342,367,4.406710710666496e-11,6.348963347258409e-08,0.6554037621064861,1.0562992463900103,2.0625731000860403,9.820150941859456,367,6.348963347258409e-08,0.6664024837721452,1.057084715087785,2.097186370186916,9.827453248661826,367,7.499679329994511e-08,0.03461327010087567,0.007302306802369429,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc1,0.8353811006935477,10.057815847114894,8.402109272935846,1.032897866322682,8.527860365910904,8.80840877624714,321,348,3.2564335951745422e-09,1.186154130058028e-05,0.8353811006935477,1.032897866322682,8.402109272935846,8.80840877624714,348,1.186154130058028e-05,0.8365873281222732,1.027818843481398,8.414241286283707,8.765095578661397,345,1.721694434997442e-05,0.012132013347860848,-0.04331319758574281,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc2,0.26608338204433796,11.483657817770547,3.055610510392289,1.0385075489493811,9.978533776501626,10.362782654343317,343,371,5.583758059262437e-12,2.3208250834291804e-08,0.26608338204433796,1.0385075489493811,3.055610510392289,10.362782654343317,371,2.3208250834291804e-08,0.25029043268388096,1.0413526891771496,2.874249684003422,10.391172982204987,371,2.8779963402959803e-08,-0.18136082638886686,0.028390327861670173,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv1,1.0246308961674577,2.58013682382832,2.6436879060338696,0.9580090679544333,7.644490368861515,7.323491093259662,160,160,1.0144423343877162e-12,1.583475160310798e-09,1.0246308961674577,0.9580090679544333,2.6436879060338696,7.323491093259662,160,1.583475160310798e-09,1.0243468274778187,0.9579849775290538,2.6429549699472354,7.323306934234866,160,1.5842500491548706e-09,-0.0007329360866341617,-0.00018415902479596014,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv2,0.6379590021798135,3.1720308320187494,2.023625624478285,1.0383544906079478,9.513648543873316,9.878539687596621,322,352,4.4321855718546595e-11,6.090359255672329e-08,0.6379590021798135,1.0383544906079478,2.023625624478285,9.878539687596621,352,6.090359255672329e-08,0.6474665171271804,1.0345660219333983,2.053783755027212,9.842497528107483,351,6.972847740341475e-08,0.03015813054892691,-0.03604215948913847,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc1,0.7836678488808456,10.090570873033391,7.907655970049794,1.057960590095218,8.685321991821453,9.1887283796344,294,332,3.682888594426181e-09,1.2237681476058117e-05,0.7836678488808456,1.057960590095218,7.907655970049794,9.1887283796344,332,1.2237681476058117e-05,0.7727444374992583,1.052024648824793,7.797432513328587,9.137172818376216,330,1.450113277098241e-05,-0.11022345672120704,-0.0515555612581835,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc2,0.1968462069123657,11.51986036097558,2.267640816218159,1.0253607800456253,10.321181267688972,10.58293447562986,328,357,6.295850935391469e-12,2.4864385594162283e-08,0.1968462069123657,1.0253607800456253,2.267640816218159,10.58293447562986,357,2.4864385594162283e-08,0.24389689619544033,1.034148506046472,2.809658186646829,10.673634188615383,357,2.754036356955074e-08,0.5420173704286699,0.09069971298552204,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv1,0.9920138939426901,2.711941767818474,2.690283913239427,0.9696724054687101,8.222179182490429,7.972820266080246,160,160,1.2150839550850372e-12,1.8827771566922877e-09,0.9920138939426901,0.9696724054687101,2.690283913239427,7.972820266080246,160,1.8827771566922877e-09,0.9918506872366847,0.9696390849783226,2.689841306156623,7.972546299037832,160,1.8813186396707495e-09,-0.0004426070828040807,-0.00027396704241411385,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv2,0.6345922054376323,3.2056994714172053,2.0343118975368966,1.0486919630695382,9.619032864554061,10.087402457559602,295,336,4.8648549129907375e-11,6.255365384165481e-08,0.6345922054376323,1.0486919630695382,2.0343118975368966,10.087402457559602,336,6.255365384165481e-08,0.6471128783068729,1.047419267074284,2.0744494119356087,10.075160352954665,335,7.150669856884936e-08,0.04013751439871216,-0.012242104604936799,42,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
