step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5226082103326917,827688,,,,,0.10328460553519796,,,1.8945630192450449,
0,conv2,2560,512,0.5226082103326917,827688,,,,,1.2059411728560967,,,1.5497767970777263,
0,fc1,2560,512,0.5226082103326917,827688,,,,,11.960497418499402,,,1.2954403295128254,
0,fc2,2560,512,0.5226082103326917,827688,,,,,12.09746923801568,,,1.7157558421580843,
50,conv1,2560,512,0.5152393458411098,827688,50,0.4737530491870329,0.03190654134864528,0.19202554511730935,0.1816309265896049,0.010394618527704458,1.9275109386431895,1.9278669961488437,-0.0003560575056542614
50,conv2,2560,512,0.5152393458411098,827688,50,0.6685032580447187,0.12209501562757488,1.0850976237068553,1.05774111566014,0.0273565080467153,1.5129512745866924,1.5131822399373198,-0.00023096535062738788
50,fc1,2560,512,0.5152393458411098,827688,50,4.164142676744159,1.9930989728578403,12.985718388697444,12.73226611510498,0.2534522735924636,1.1952620686754343,1.0929726584006196,0.10228941027481464
50,fc2,2560,512,0.5152393458411098,827688,50,4.9498816925362155,2.8310560277670604,14.492583237013942,13.17852244226227,1.314060794751672,3.4096919494346363,2.2480030808427447,1.1616888685918916
100,conv1,2560,512,0.5013987747952342,827688,50,1.096541248061894,0.11154699272602119,0.5425211109104267,0.4699224448745694,0.07259866603585724,1.8973896467987148,1.9267516092991184,-0.02936196250040357
100,conv2,2560,512,0.5013987747952342,827688,50,1.555776220784623,0.475529336140709,0.9424577798873865,0.839538249287354,0.10291953060003256,1.5404407685601824,1.5090955873827105,0.03134518117747187
100,fc1,2560,512,0.5013987747952342,827688,50,3.769437790205208,1.3237408628395841,13.1379238317084,12.844023883489148,0.29389994821925214,1.1801811497297825,1.140609486550753,0.03957166317902949
100,fc2,2560,512,0.5013987747952342,827688,50,3.7372720851708223,0.8956334248127119,13.980322924287151,13.202550746323679,0.7777721779634721,2.6689243255368376,2.242704526141041,0.42621979939579635
150,conv1,2560,512,0.4763692785054445,827688,50,1.7397464283628499,0.2878955768528338,0.7844293645070093,0.5674423758139875,0.2169869886930218,1.904889395947118,1.9347021003180431,-0.02981270437092509
150,conv2,2560,512,0.4763692785054445,827688,50,2.267790015335614,0.9645941880675968,1.4447105649493737,0.969171101467737,0.47553946348163667,1.791119987385724,1.5071493406672096,0.28397064671851435
150,fc1,2560,512,0.4763692785054445,827688,50,4.092812153353404,1.966317370728782,13.493538905030485,12.974260260979586,0.5192786440508996,1.416600577465362,1.3334167281656428,0.08318384929971923
150,fc2,2560,512,0.4763692785054445,827688,50,3.9357608864948186,1.3556170299481765,13.943227756417166,13.229034517381486,0.71419323903568,2.9199663788068557,2.4092315226067345,0.5107348562001213
200,conv1,2560,512,0.5039421441033483,827688,50,2.047137407094969,0.3889099398320502,0.9116878090466805,0.6334618743610252,0.27822593468565526,1.9787095285341008,2.0188598409262437,-0.04015031239214295
200,conv2,2560,512,0.5039421441033483,827688,50,2.077458339567214,0.5497956674351536,1.2878721719563446,0.8676515946899327,0.42022057726641193,1.6060969754898966,1.528196889399372,0.07790008609052457
200,fc1,2560,512,0.5039421441033483,827688,50,4.057543624084476,2.2465304768887284,13.574511626521547,13.051526488105571,0.5229851384159758,1.4659329476890761,1.4094519972277895,0.05648095046128665
200,fc2,2560,512,0.5039421441033483,827688,50,4.393353335541368,2.3797109047089564,13.919211382302421,13.227322738778247,0.6918886435241749,3.169686135866498,2.5877784310877017,0.5819077047787964
250,conv1,2560,512,0.5075068343430758,827688,50,2.205863892263103,0.4190204901007885,0.7927043082755745,0.5174765395347434,0.2752277687408311,1.967964819245101,2.0330153353652816,-0.06505051612018065
250,conv2,2560,512,0.5075068343430758,827688,50,2.0261059042519953,0.4267380428907527,1.1036495009701008,0.8041873765214843,0.29946212444861653,1.6315675781490393,1.569100764822832,0.062466813326207404
250,fc1,2560,512,0.5075068343430758,827688,50,3.1781750977530687,0.9007358684442098,3.6704577137651997,3.246014858126842,0.4244428556383575,1.5203858186848969,1.4927275704548717,0.027658248230025162
