clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,norm_mean,norm_std,norm_cv,norm_q90_over_q10,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,step,epoch,train_loss,test_loss,test_accuracy,seed,method,config_fingerprint
1.0,0.0007549980073235929,0.0001455014976925707,0.19271771655988626,1063.5042114257812,1387.2224731445312,1664.4601440429688,1780.0581787109375,0.0006007974734529853,0.0007208649767562747,0.0009402883588336408,0.0001185086730401963,0.012943672016263008,0.7304717302322388,0.2564660608768463,0.9806552698795143,0.9992898495117788,0.0007101605420204573,0.19574279464888136,0.13142267167590296,1367.3833191394806,229.27962988644933,0.16767765605824345,1.5650715118575014,1.899600653008194,1.897935625156794,1.9042952669846338,0.19042952669846339,0.0692450628640139,1,1,2.308786153793335,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.000771478284150362,0.00015806573033048813,0.20488682733655053,1010.1855163574219,1353.3541870117188,1650.3348999023438,1843.2721252441406,0.0006059378501959145,0.0007389049278572202,0.000989922322332859,0.00012206290557514876,0.013203955255448818,0.7337177991867065,0.25295621156692505,0.9706357201417044,0.9992766693781486,0.0007233467020084972,0.2405541493804353,0.13613203729116272,1344.1045339107513,241.39864870405398,0.1795981209896601,1.6336948740397736,1.8977463707469275,1.897935625156794,1.9028132859111901,0.19028132859111901,0.0717263723208972,2,1,2.3118529319763184,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007758253486827016,0.00015525573698341072,0.2001168626409909,987.1421813964844,1344.3036499023438,1654.0407104492188,1813.5947875976558,0.0006045801565051079,0.0007438835455104709,0.0010130272712558508,0.00012016293476335704,0.013177288696169853,0.7306817770004272,0.25602075457572937,0.9717347862250162,0.9992593925399388,0.0007406236592054315,0.23607521098045056,0.14710937253376924,1335.9489297866821,241.01062202259976,0.18040406833596775,1.6755850794556146,1.9036788934676958,1.897935625156794,1.9089575487482469,0.19089575487482469,0.07751020139133465,3,1,2.307023525238037,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007714985404163599,0.00015909292444643577,0.20621285633299014,1021.9300231933594,1358.3017578125,1666.6686401367188,1879.6763427734375,0.000600004568696022,0.0007362135802395642,0.0009786225855350494,0.00011982549767708406,0.013144494965672493,0.7345568537712097,0.2521788477897644,0.968743849481063,0.9992775756960957,0.0007224414275331477,0.2480632058402242,0.13955339045300988,1346.130243062973,249.87004781802287,0.18562100443525478,1.630902901676827,1.8934285703509794,1.897935625156794,1.8978977604767417,0.1897897760476742,0.07352904313675414,4,1,2.2985050678253174,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007842383347451687,0.00016821001127297446,0.21448839515234444,967.7610473632812,1333.3557739257812,1636.6951293945312,1926.335870361328,0.0006109873065724969,0.0007499874336645007,0.0010333131067454815,0.00012091512326151133,0.013264268636703491,0.7314598560333252,0.25515496730804443,0.965204649048022,0.9992347484866142,0.000765273022640604,0.26149567005032365,0.13443746705790482,1326.979583978653,250.27304343338463,0.1886035372774888,1.6912182339367723,1.89820495997417,1.897935625156794,1.9022899271845666,0.19022899271845667,0.07083352315847262,5,1,2.281106948852539,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007573413313366473,0.00015050557633323908,0.1987288554994387,1043.3740844726562,1392.072998046875,1632.9269409179688,1838.1995056152336,0.0006124070496298373,0.0007183531997725368,0.0009584372746758163,0.00011832579912152141,0.01307396125048399,0.73545902967453,0.2513486444950104,0.9731038593941158,0.9992912276615465,0.0007087864258284579,0.23036683535505237,0.13686280108594254,1365.821697473526,235.38153546462954,0.17233694258923707,1.5650445657209167,1.8961421256818387,1.897935625156794,1.900380355756994,0.19003803557569943,0.07211140318553416,6,1,2.279486656188965,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007624686695635319,0.00016131874765835144,0.2115742696851001,984.6147155761719,1374.4335327148438,1659.6864624023438,1921.3252197265624,0.0006025235634297132,0.0007275735260918736,0.0010157555807381868,0.00012083532055839896,0.012983033433556557,0.7278882265090942,0.25900793075561523,0.9729939298895945,0.9992760940245317,0.0007239207336641098,0.2308307007251779,0.14676047821230404,1362.2732632160187,248.10796608010625,0.18212789810935537,1.6856202087444276,1.896048992921374,1.897935625156794,1.9016358836175296,0.19016358836175296,0.07732637306921429,7,1,2.285189390182495,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.000749065657146275,0.0001548114063701454,0.20667268628671548,1043.8360595703125,1383.2592163085938,1708.1348266601562,1908.5872558593746,0.0005854340270161629,0.0007229303009808064,0.0009580067708157003,0.00012268642603885382,0.013116688467562199,0.729515790939331,0.25724485516548157,0.9754439876546818,0.9993078218073108,0.0006921904146135265,0.22024764913077938,0.13894568469327817,1384.4251463413239,248.5848030447873,0.17955813913213886,1.636401435837823,1.8979572321643141,1.897935625156794,1.902855948904061,0.1902855948904061,0.073208850106139,8,1,2.2891883850097656,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007681120187044144,0.00016928253416938064,0.22038781566756824,992.6130065917969,1387.499755859375,1700.4658203125,1849.0509826660154,0.0005880744429305196,0.0007207217277027667,0.0010076467879116535,0.0001229820045409724,0.013177759945392609,0.732178807258606,0.2545204758644104,0.9691454763219014,0.9992816834229304,0.0007183332784598669,0.24648944343307644,0.14342564123678803,1356.557478427887,256.2628709171051,0.18890675477613209,1.7131206311220537,1.9011411024748786,1.897935625156794,1.9066104480687276,0.19066104480687276,0.0755692866162748,9,1,2.2815301418304443,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007676549721509218,0.00015178111976077324,0.19772049911074088,998.9456787109375,1377.4127807617188,1614.4667358398438,1829.7500061035153,0.0006193996523506939,0.0007259991252794862,0.0010010554688051343,0.00012434582458809018,0.013257178477942944,0.7296558022499084,0.2569626569747925,0.9680858112547095,0.9992482727158664,0.0007517462354387994,0.25061895787507166,0.13597569085709704,1347.5650806427002,233.0766126517234,0.1729613033164684,1.616170699014572,1.8991393591115193,1.897935625156794,1.903617904966092,0.1903617904966092,0.07164399522022358,10,1,2.264160394668579,,,7,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
