step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,0.8133843692318508,2.0330429227704543,1.6536453353589242,0.9515070844858456,3.1304911379209988,2.978684495651987,160,160,1.8531004688950342e-15,2.4139166715321272e-12,0.8133843692318508,0.9515070844858456,1.6536453353589242,2.978684495651987,160,2.4139166715321272e-12,,,,,,,,
0,conv2,0.5015982590376662,3.7456899087767663,1.8788315371373807,0.650237058586675,2.213293776734351,1.4391656351719373,512,512,1.5411781673641228e-13,1.354798343321101e-09,0.5015982590376662,0.650237058586675,1.8788315371373807,1.4391656351719373,512,1.354798343321101e-09,,,,,,,,
0,fc1,1.4853239717371765,8.927621095860035,13.26040962426743,0.6936040779164466,2.0407313317226876,1.4154595736147169,512,512,2.1577798205830842e-10,4.860207359495404e-06,1.4853239717371765,0.6936040779164466,13.26040962426743,1.4154595736147169,512,4.860207359495404e-06,,,,,,,,
0,fc2,0.857079333485168,10.033157938117789,8.599212318353416,0.9774830406353922,2.671251483723741,2.611103022612085,512,512,1.406107461825766e-13,1.6287818823233517e-08,0.857079333485168,0.9774830406353922,8.599212318353416,2.611103022612085,512,1.6287818823233517e-08,,,,,,,,
50,conv1,0.7731136097555166,2.4899999892723015,1.9250528799975064,0.9574854695213518,3.118799071860491,2.9862047936630987,160,160,1.3878743514626812e-14,1.8355537225963145e-11,0.7731136097555166,0.9574854695213518,1.9250528799975064,2.9862047936630987,160,1.8355537225963145e-11,0.7721047055972773,0.9572039954271054,1.922540708654314,2.98532693251921,160,1.8362234787864326e-11,-0.002512171343192371,-0.0008778611438886585
50,conv2,0.5076788604166891,3.7990957691772005,1.9287206107097459,0.6319288097819001,2.1579331809103097,1.363660146601522,512,512,5.484630067317905e-13,4.016835946920528e-09,0.5076788604166891,0.6319288097819001,1.9287206107097459,1.363660146601522,512,4.016835946920528e-09,0.5041216200634698,0.6364221394400149,1.9152063139338842,1.3733564517635362,512,4.27892757659626e-09,-0.01351429677586169,0.009696305162014252
50,fc1,1.478765707357785,9.036553560129118,13.362945517420844,0.7062991770664233,2.002389266986538,1.4142858914392304,512,512,2.69707822065674e-10,6.636928821358526e-06,1.478765707357785,0.7062991770664233,13.362945517420844,1.4142858914392304,512,6.636928821358526e-06,1.480964929291844,0.7150955353500495,13.382818904218581,1.4318996248549318,512,7.2312995757010675e-06,0.019873386797737425,0.017613733415701383
50,fc2,0.9386684666130206,10.175747691131676,9.551653481875555,0.963438945665056,2.886188552670384,2.7806664561753083,512,512,1.8938471274133733e-13,3.2451107803423835e-08,0.9386684666130206,0.963438945665056,9.551653481875555,2.7806664561753083,512,3.2451107803423835e-08,0.9155340750521516,0.9913958547464616,9.316243750364306,2.861355367134108,512,4.5308732821518653e-08,-0.23540973151124867,0.08068891095879982
100,conv1,0.7688089570566057,2.8468554682816363,2.1886879834604995,0.9795254069634957,3.1513219710316864,3.086799936147818,160,160,6.981026097707441e-14,9.495820673129166e-11,0.7688089570566057,0.9795254069634957,2.1886879834604995,3.086799936147818,160,9.495820673129166e-11,0.7693858313286038,0.9791762177283131,2.1903302611362485,3.0856995284389392,160,9.49571453764988e-11,0.001642277675748982,-0.001100407708878759
100,conv2,0.5193594368738579,3.86599899329349,2.0078430601118082,0.6577943320365214,2.143571205040865,1.4100289889925768,512,512,1.8112260966098002e-12,1.2197779153799339e-08,0.5193594368738579,0.6577943320365214,2.0078430601118082,1.4100289889925768,512,1.2197779153799339e-08,0.5291263187260106,0.6678150223695564,2.045601815519847,1.4315090522451022,512,1.3764958248263187e-08,0.03775875540803897,0.021480063252525383
100,fc1,1.4184766199149639,9.274315415227562,13.155399582217237,0.7225916091799575,2.0194400546650497,1.4592304387428796,512,512,4.373058910853484e-10,9.866203708624806e-06,1.4184766199149639,0.7225916091799575,13.155399582217237,1.4592304387428796,512,9.866203708624806e-06,1.4373796249787765,0.7535343670936413,13.33071201347468,1.5217174834755767,512,1.4725274356113029e-05,0.17531243125744211,0.06248704473269706
100,fc2,0.9049382401820129,10.578844930380187,9.573201314456655,0.9397600279642919,3.184220593170518,2.9924032336824,512,512,4.4455503810562625e-13,7.356361545733322e-08,0.9049382401820129,0.9397600279642919,9.573201314456655,2.9924032336824,512,7.356361545733322e-08,0.9178711210068261,0.975053838721143,9.710016255205442,3.1047865127058287,512,1.2378822823938808e-07,0.13681494074878664,0.1123832790234287
150,conv1,0.7911718536468305,2.8753144144402674,2.2748678350901574,0.9641864919706423,3.2739810527202433,3.156728306000682,160,160,1.0505044816851896e-13,1.5305396613451208e-10,0.7911718536468305,0.9641864919706423,2.2748678350901574,3.156728306000682,160,1.5305396613451208e-10,0.7904097670854979,0.9643034374064474,2.2726765966153066,3.15711118314171,160,1.5310181140310407e-10,-0.0021912384748508096,0.00038287714102791526
150,conv2,0.5224682273036739,3.8521261924815184,2.01261354313587,0.7626499218149243,2.5714278875939542,1.9610992774262452,512,512,3.1469906456504364e-12,1.9134629661106922e-08,0.5224682273036739,0.7626499218149243,2.01261354313587,1.9610992774262452,512,1.9134629661106922e-08,0.5397109603250578,0.7745527859988005,2.079034726637509,1.9917066343309076,512,2.3833451030321788e-08,0.06642118350163884,0.03060735690466232
150,fc1,1.1351946761171254,9.435628688528064,10.711275453035073,0.835834222716232,2.5358041423998854,2.1195118843234093,512,512,6.576376586961675e-10,1.3035246304838461e-05,1.1351946761171254,0.835834222716232,10.711275453035073,2.1195118843234093,512,1.3035246304838461e-05,1.2588203891264391,0.865318222845894,11.87776177734549,2.194277533986725,512,2.2604123258000925e-05,1.1664863243104175,0.07476564966331578
150,fc2,0.5907208323848572,10.845451478029723,6.406634124691298,0.9146322356240085,3.9162306403771305,3.5819107858273775,512,512,8.695352104677726e-13,8.576747099731973e-08,0.5907208323848572,0.9146322356240085,6.406634124691298,3.5819107858273775,512,8.576747099731973e-08,0.6472294927719527,0.9581942946715751,7.019496059008003,3.7525098562273755,512,1.849948141300521e-07,0.6128619343167054,0.170599070399998
200,conv1,0.7999386911990887,3.0151709764127785,2.4119519246131165,0.9599495065593198,3.5904789381365707,3.4466784849758314,160,160,1.303083689565765e-13,2.5972826462909874e-10,0.7999386911990887,0.9599495065593198,2.4119519246131165,3.4466784849758314,160,2.5972826462909874e-10,0.7999144646651125,0.9599836965817852,2.4118788774710125,3.4468012435313877,160,2.596903545855343e-10,-7.3047142103988e-05,0.00012275855555632376
200,conv2,0.5104735069329864,3.912779623323582,1.9973703361739188,0.8826784749749484,4.6150114245998495,4.073571246257759,512,512,7.714711264093111e-12,4.054730371866014e-08,0.5104735069329864,0.8826784749749484,1.9973703361739188,4.073571246257759,512,4.054730371866014e-08,0.5454348358418074,0.8907472680722941,2.1341663115326672,4.110808818584742,512,5.873250955823562e-08,0.13679597535874843,0.03723757232698244
200,fc1,0.9477555072733874,9.566884303091978,9.067067285702745,0.91609573170377,4.695272707446655,4.301319286477085,512,512,9.05159309709039e-10,1.2531523703425377e-05,0.9477555072733874,0.91609573170377,9.067067285702745,4.301319286477085,512,1.2531523703425377e-05,0.9652773121313296,0.9374090276854699,9.234696365560033,4.401391023405693,512,2.5267264216064182e-05,0.1676290798572886,0.10007173692860771
200,fc2,0.4743016345405523,11.011038790198015,5.222553696180344,0.9204162889083555,6.213581032381805,5.7190811946562095,512,512,1.4403189131940387e-12,7.76553662009754e-08,0.4743016345405523,0.9204162889083555,5.222553696180344,5.7190811946562095,512,7.76553662009754e-08,0.6174706353835693,0.9491314015892759,6.798993118016696,5.897504874153083,512,1.8792026444438984e-07,1.5764394218363522,0.17842367949687343
250,conv1,0.8192698036713394,3.047921691874622,2.4970702061077383,0.9715873257355404,4.055031364557203,3.9398170792638716,160,160,3.2341268664544626e-13,6.856327942273563e-10,0.8192698036713394,0.9715873257355404,2.4970702061077383,3.9398170792638716,160,6.856327942273563e-10,0.8199574199691203,0.9716919859243345,2.4991660067374313,3.940241479612052,160,6.855408872348587e-10,0.0020958006296929454,0.0004244003481805869
250,conv2,0.5000467381572172,4.053583049163614,2.026980981583652,0.9377432092844531,7.660005807085319,7.183118428673735,512,512,1.668903244382373e-11,7.851837037818992e-08,0.5000467381572172,0.9377432092844531,2.026980981583652,7.183118428673735,512,7.851837037818992e-08,0.5365630527511428,0.9432951690232736,2.1750028954395146,7.225646472513803,512,1.1820670187879043e-07,0.1480219138558625,0.042528043840068364
250,fc1,0.8722744400427059,9.728109995668241,8.485581699145365,1.104000392279242,6.635498230637587,7.325592649592114,499,511,1.5555130675966941e-09,1.4643036062789421e-05,0.8722744400427059,1.104000392279242,8.485581699145365,7.325592649592114,511,1.4643036062789421e-05,0.8855186073085997,1.1000023587059362,8.614422415109008,7.299063704890413,510,2.7592974141825263e-05,0.12884071596364244,-0.026528944701700752
