step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.14655103627592325,10069164,,0.47947122654863283,,,1.3536463086395578,
0,conv2,2560,512,0.14655103627592325,10069164,,3.0667290056744716,,,0.6311351713473952,
0,fc1,2560,512,0.14655103627592325,10069164,,12.37139958869437,,,0.393239727157201,
0,fc2,2560,512,0.14655103627592325,10069164,,8.461604884008851,,,1.529600426717617,
50,conv1,2560,512,0.14879102911800146,10069164,0.44912046257151556,0.44919387686060197,-7.341428908641534e-05,1.4042180043532708,1.4038934835640196,0.00032452078925127026
50,conv2,2560,512,0.14879102911800146,10069164,2.94764708024688,2.9514355057041195,-0.0037884254572393417,0.6649674236862319,0.6633485612203471,0.0016188624658847184
50,fc1,2560,512,0.14879102911800146,10069164,12.462693246529597,12.449787310407702,0.012905936121894612,0.42041326781313426,0.39867447915752185,0.021738788655612407
50,fc2,2560,512,0.14879102911800146,10069164,8.436292986467972,8.875567560427829,-0.4392745739598567,1.5907998846846734,1.5219183134922925,0.06888157119238092
100,conv1,2560,512,0.1476694280281663,10069164,0.6270819622667609,0.6263416486863425,0.0007403135804184835,1.448549056363524,1.448984540965353,-0.00043548460182907256
100,conv2,2560,512,0.1476694280281663,10069164,2.928441190075381,2.925838053160662,0.0026031369147192507,0.8186662466455646,0.8152041104738107,0.003462136171753949
100,fc1,2560,512,0.1476694280281663,10069164,12.67172310872832,12.622602562782319,0.04912054594600157,0.5366896614592624,0.49339792792399484,0.04329173353526761
100,fc2,2560,512,0.1476694280281663,10069164,8.97204171313943,9.929825851901713,-0.9577841387622836,1.5691036458835383,1.4659443568476038,0.10315928903593452
150,conv1,2560,512,0.14763346873223782,10069164,0.7555800764311296,0.7552824813813208,0.00029759504980875207,1.5129826851075303,1.512319550456033,0.0006631346514973657
