seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,diagnostic_valid
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.0007527766473932127,70.80975094975403,74.76806640625,-3.958315456495967,1.4900602804681955,-7835.164201377102,0.0,True,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.014892179762192112,2167.3324966940304,2168.27392578125,-0.9414290872196034,2.328064749205937,-147.17173085684425,0.0,True,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.1782086987973244,93837.91972738883,93848.876953125,-10.957225736172404,0.30047446432074315,-18.474780163578046,0.0,True,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,0,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.018611297796849103,628.444628003223,602.8175354003906,25.627092602832363,0.19350463365521567,266.4489720109103,266.4489720109103,False,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.00041472704950902995,77.32542704560123,74.76806640625,2.5573606393512307,0.820918536526249,5062.087838040413,5062.087838040413,False,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.011601492934415722,2251.4779174542227,2168.27392578125,83.20399167297273,1.8136382430290574,13007.114008846687,13007.114008846687,False,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.13440407773789298,94176.16818631186,93848.876953125,327.2912331868574,0.22661628491405184,551.839829550301,551.839829550301,False,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,1,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.030584536139799195,596.9524820985799,602.8175354003906,-5.86505330181069,0.31799230369891285,-60.97989527239374,0.0,True,0,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,2,conv1,0.4673004150390625,160,3.148954391479492,0.00016060072812251747,0.0005057243680962054,0.0018937426778157089,51.75707746144835,74.76806640625,-23.010988944801653,3.7446142548848997,-45501.04839010686,0.0,True,1,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,2,conv2,0.4673004150390625,4640,19.331775665283203,0.0003304082783870399,0.006387378715730696,0.0323378692407768,2159.7887046315172,2168.27392578125,-8.485221149732752,5.062776246715386,-1328.4355801285956,0.0,True,1,True
