clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,method,step,epoch,train_loss,test_loss,test_accuracy,wall_seconds
1.0,0.21332155168056488,0.027572469819563884,0.12925308370251698,4.157775402069092,4.919147491455078,5.232138633728027,5.334498405456543,0.19134366512298584,0.20330625772476196,0.24331168830394745,0.0026183235459029675,0.06567981839179993,0.8262131810188293,0.10549081861972809,0.9923561621406873,0.7904725622392051,0.2099587711285276,0.123406837174199,0.46093973968970403,311.5024075325348,310.9577728256891,311.5018800647534,0.3115018800647534,0.0014823226173159127,dp_sgd,1,1,2.312324047088623,,,0.682287042029202
1.0,0.21162919700145721,0.0232323995885801,0.10977879560463816,4.2226243019104,4.788205146789551,5.336118221282959,5.451639652252197,0.18766386806964874,0.20941011607646942,0.2373698204755783,0.002513703191652894,0.06724125146865845,0.826275646686554,0.10397092998027802,0.9908779862318,0.7949926155756339,0.2054988066280552,0.13476207330375872,0.4241908999354054,311.98612180335203,310.9577728256891,311.9856287972466,0.3119856287972466,0.0013641430991763277,dp_sgd,2,1,2.290719747543335,2.297099530696869,0.15625,0.7070462005212903
1.0,0.22018268704414368,0.015371244346389552,0.06981132500867503,4.238561153411865,4.567734718322754,4.886222839355469,4.891782283782959,0.20465779304504395,0.21990138292312622,0.2359326034784317,0.003159631509333849,0.0689755380153656,0.81782066822052,0.11004576086997986,0.9963216480081543,0.7831120445980322,0.21711062178657867,0.08569232001925492,0.4417178479608889,311.6180418525,310.9577728256891,311.6185173921191,0.3116185173921191,0.0014205074983235661,dp_sgd,3,1,2.3357348442077637,,,1.0217142468318343
1.0,0.21034128963947296,0.03289137479808058,0.15637145836545582,4.163843631744385,5.196231842041016,5.272926330566406,5.283773422241211,0.189650297164917,0.1924639195203781,0.2453341782093048,0.003464365378022194,0.07014350593090057,0.8142955899238586,0.11209840327501297,0.9910012851088367,0.803459933605994,0.19698069818252134,0.13385235490108188,0.5176872060609543,310.8390267824771,310.9577728256891,310.8377619848317,0.3108377619848317,0.001664815133439832,dp_sgd,4,1,2.2932865619659424,2.296979784965515,0.1875,1.047059285454452
1.0,9.968797343162805e-09,3.167362452204275e-09,0.31769577793063736,75228336.0,115140960.0,140638960.0,142245024.0,7.1131234236077034e-09,8.99377550211966e-09,1.3604487314466951e-08,4.830954836469378e-14,0.001596340094693005,0.9786026477813721,0.019800759851932526,0.9479125584138748,0.9999999916452179,8.354782300560254e-09,0.3185306603779191,0.432194952458748,311.50240756639585,310.9577728256891,311.50319739183425,0.31150319739183424,0.0013898830974102016,syn_diag,1,1,2.312324047088623,,,1.4629748417064548
1.0,9.936153233525147e-09,1.7430726797789999e-09,0.17540964921946328,84852816.0,106799416.0,119549000.0,121626088.0,8.372243343046648e-09,9.408083201378759e-09,1.1922521636620331e-08,4.965219723004552e-14,0.0014915262581780553,0.9783218502998352,0.020186960697174072,0.9770252154612931,0.9999999903362174,9.663782636559634e-09,0.21312373953313493,0.4013075576483936,311.98612185835026,310.9577728256891,311.9863550118994,0.31198635501189936,0.0012905532285033112,syn_diag,2,1,2.290590524673462,2.297328621149063,0.15625,1.4922601375728846
1.0,1.1746847050631004e-08,4.246962909233548e-09,0.3615098707121391,61209804.0,98864496.0,131771312.0,133636288.0,7.593380146886375e-09,1.1001851873970736e-08,1.6496310095703848e-08,9.054753745841443e-14,0.0007744482718408108,0.9833992123603821,0.015826374292373657,0.9769715752251649,0.9999999891743317,1.082566836098567e-08,0.2133694945438708,0.5952279786664789,311.6180418973146,310.9577728256891,311.619270223516,0.31161927022351604,0.0019141762344694266,syn_diag,3,1,2.3358302116394043,,,1.8142345575615764
1.0,1.0940460981601063e-08,4.753224991691358e-09,0.434423236825772,70185840.0,119309360.0,127739616.0,128183400.0,7.828698578293825e-09,8.412891716602644e-09,1.6074277908728618e-08,1.3846038302445934e-13,0.0014335298910737038,0.988226056098938,0.010340592823922634,0.957891388600994,0.9999999914529573,8.547042810223892e-09,0.2871307849112388,0.5222926174394107,310.8390267899332,310.9577728256891,310.8404119860566,0.3108404119860566,0.0016796255410929572,syn_diag,4,1,2.2933993339538574,2.2971720099449158,0.1875,1.8389738341793418
