step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.511679251678288,827688,,0.11375342472735793,,,1.9041331453454986,
0,conv2,2560,512,0.511679251678288,827688,,0.8289577704672452,,,1.6506087102381835,
0,fc1,2560,512,0.511679251678288,827688,,11.957576069300892,,,1.1723371970850591,
0,fc2,2560,512,0.511679251678288,827688,,12.078725578153975,,,1.777770100240676,
50,conv1,2560,512,0.5036132400855422,827688,0.15627764824431795,0.10588063661202901,0.050397011632288935,1.9199673634017276,1.9067280857665667,0.013239277635160862
50,conv2,2560,512,0.5036132400855422,827688,0.7662613769752636,0.61674470113593,0.1495166758393336,1.6375321981774758,1.6558937694755063,-0.01836157129803051
50,fc1,2560,512,0.5036132400855422,827688,12.649596987946586,11.96257522224388,0.6870217657027062,1.2061609931545303,1.1276677755655067,0.07849321758902361
50,fc2,2560,512,0.5036132400855422,827688,13.423568888553831,12.070373531069881,1.3531953574839495,3.2591164158986405,1.827018171953215,1.4320982439454255
100,conv1,2560,512,0.5002789059653878,827688,0.3425597538785317,0.09187048290654945,0.25068927097198224,1.8914261173302749,1.9495450187387298,-0.05811890140845488
100,conv2,2560,512,0.5002789059653878,827688,0.7072851128261722,0.34385248052955525,0.363432632296617,1.6679624220151559,1.5829580831925751,0.08500433882258074
100,fc1,2560,512,0.5002789059653878,827688,12.818600493219057,11.98104574138466,0.8375547518343964,1.2707053254126293,1.2146838741952004,0.05602145121742885
100,fc2,2560,512,0.5002789059653878,827688,13.766807024847378,12.112022828038068,1.6547841968093095,2.9953716444261476,2.0273800341822668,0.9679916102438808
150,conv1,2560,512,0.4985530572012067,827688,0.3397751651853558,0.09738760296507468,0.2423875622202811,1.9527665386817765,1.989453546314754,-0.0366870076329775
150,conv2,2560,512,0.4985530572012067,827688,0.608253850898783,0.2564338591822623,0.35181999171652073,1.621779631891175,1.5593601751838493,0.06241945670732574
150,fc1,2560,512,0.4985530572012067,827688,12.747075748611808,12.000384177670318,0.7466915709414899,1.3119011839659576,1.2970835723588192,0.014817611607138348
150,fc2,2560,512,0.4985530572012067,827688,13.097018333675917,12.10283976819622,0.9941785654796966,2.705629099398128,2.274514235952491,0.4311148634456372
200,conv1,2560,512,0.5043050451204181,827688,0.30988548068557975,0.10733758832330823,0.20254789236227153,1.972044150748487,2.066085854177211,-0.09404170342872398
200,conv2,2560,512,0.5043050451204181,827688,0.4608939716766801,0.20673055690937256,0.2541634147673075,1.6340098527438007,1.5718103341014493,0.062199518642351403
200,fc1,2560,512,0.5043050451204181,827688,4.171520160187262,3.269270672933559,0.9022494872537026,1.4983797686425073,1.3820432744905664,0.11633649415194092
200,fc2,2560,512,0.5043050451204181,827688,6.7126566731443145,5.0931011475914625,1.619555525552852,3.61125528121854,2.482900536292106,1.1283547449264337
250,conv1,2560,512,0.500213292427361,827688,0.3211270016897145,0.11092699481402393,0.21020000687569054,1.9800389034880055,2.046870719565363,-0.06683181607735755
250,conv2,2560,512,0.500213292427361,827688,0.27479343711186127,0.16647745321031718,0.1083159839015441,1.6298756557002956,1.5851851478404055,0.04469050785989004
250,fc1,2560,512,0.500213292427361,827688,1.274255645509161,1.1801515236429645,0.09410412186619643,1.3783092774752483,1.4368055806177267,-0.058496303142478334
250,fc2,2560,512,0.500213292427361,827688,2.3197869823965314,2.185857334479777,0.1339296479167542,2.8068468933828297,2.664082931526634,0.14276396185619555
300,conv1,2560,512,0.505757269449532,827688,0.30630002751090896,0.10018888856687437,0.2061111389440346,2.029550490721313,2.1021512372820763,-0.07260074656076343
300,conv2,2560,512,0.505757269449532,827688,0.27091455312011586,0.15056872885294287,0.120345824267173,1.6425404053695767,1.6393082040372393,0.00323220133233737
300,fc1,2560,512,0.505757269449532,827688,0.8863190654833777,0.570496566819573,0.31582249866380474,1.501091973965318,1.5557425565730134,-0.05465058260769551
300,fc2,2560,512,0.505757269449532,827688,2.7659103392605804,2.1946102670719605,0.5713000721886199,2.936079001554904,2.7921549177026335,0.14392408385227062
350,conv1,2560,512,0.49722709134221077,827688,0.2531615604343572,0.09433522791519769,0.15882633251915954,2.098488971254725,2.1345938280962753,-0.03610485684155007
350,conv2,2560,512,0.49722709134221077,827688,0.22947119654118064,0.14206289594556157,0.08740830059561908,1.6439218162033464,1.6425265381482101,0.0013952780551362842
350,fc1,2560,512,0.49722709134221077,827688,1.4958121418688393,1.1513033474011352,0.3445087944677041,1.6452142317509268,1.6461202713831782,-0.000906039632251332
350,fc2,2560,512,0.49722709134221077,827688,4.418886112899548,4.1270792985618545,0.2918068143376935,3.0671772498610235,3.0493037055884487,0.017873544272574815
400,conv1,2560,512,0.5102173490449786,827688,0.20123452280049034,0.08066717620905955,0.12056734659143079,2.1951602178035845,2.196922771922023,-0.0017625541184385085
400,conv2,2560,512,0.5102173490449786,827688,0.20898224707339752,0.13444353594198122,0.0745387111314163,1.658291944149537,1.658765074108688,-0.0004731299591509419
400,fc1,2560,512,0.5102173490449786,827688,0.9675021894555709,0.7343267434871882,0.2331754459683827,1.6609587238015375,1.6651837956949809,-0.004225071893443344
400,fc2,2560,512,0.5102173490449786,827688,1.4836156967417462,1.3159111613726397,0.16770453536910646,3.0735169193104603,3.0413806931162672,0.032136226194193096
450,conv1,2560,512,0.5033331727609038,827688,0.13925842464203167,0.11702834553086208,0.022230079111169587,2.15606163135231,2.16148853501256,-0.005426903660249671
450,conv2,2560,512,0.5033331727609038,827688,0.18414793027207857,0.1345587310841729,0.049589199187905664,1.6811033525963877,1.6832210669078338,-0.0021177143114461394
450,fc1,2560,512,0.5033331727609038,827688,0.4564141299904826,0.29072349469450254,0.16569063529598005,1.7262437552278658,1.719420608663473,0.006823146564392868
450,fc2,2560,512,0.5033331727609038,827688,0.8960950838419321,0.9187244074750776,-0.022629323633145404,3.1826391782926575,3.1264098983330677,0.05622927995958982
500,conv1,2560,512,0.5042646825313568,827688,0.15746329265614578,0.09221185201891786,0.06525144063722792,2.261902538013647,2.2495211731908995,0.012381364822747543
500,conv2,2560,512,0.5042646825313568,827688,0.17513481328273672,0.13929057465309458,0.035844238629642144,1.758462963133242,1.7559745125413782,0.0024884505918638666
500,fc1,2560,512,0.5042646825313568,827688,0.3298462130994427,0.26794573666263943,0.06190047643680324,1.787352056401564,1.7961917926633946,-0.008839736261830655
500,fc2,2560,512,0.5042646825313568,827688,1.0435186971968942,0.8311602188031963,0.2123584783936978,3.1905982671102078,3.2246661502226015,-0.034067883112393726
550,conv1,2560,512,0.5103168822824955,827688,0.12006156363193077,0.07939077014472828,0.04067079348720248,2.2357486996311686,2.255479366644857,-0.019730667013688308
550,conv2,2560,512,0.5103168822824955,827688,0.16355997771955608,0.12268771100085675,0.04087226671869933,1.7353810655142115,1.7309004426906422,0.0044806228235692025
550,fc1,2560,512,0.5103168822824955,827688,0.25090430707272937,0.2118766618003012,0.03902764527242816,1.9004743113920728,1.858681977238122,0.04179233415395078
550,fc2,2560,512,0.5103168822824955,827688,0.9438941569543858,0.7586641612268247,0.18522999572756116,3.258343340157178,3.235725911927523,0.02261742822965518
600,conv1,2560,512,0.49945021234452724,827688,0.12746700375613923,0.10655786847910267,0.020909135277036556,2.2649621207854014,2.250288444558355,0.014673676227046517
600,conv2,2560,512,0.49945021234452724,827688,0.174158561494488,0.1397300332342697,0.034428528260218305,1.7946671819577076,1.794227633491108,0.0004395484665995486
600,fc1,2560,512,0.49945021234452724,827688,0.23215313698562162,0.26482505823278046,-0.03267192124715884,1.8793143505347365,1.851170926997363,0.028143423537373424
600,fc2,2560,512,0.49945021234452724,827688,0.4336021717123423,0.45393316889205193,-0.020330997179709653,3.438435517551198,3.2448077670349917,0.1936277505162063
650,conv1,2560,512,0.5114247566089034,827688,0.09886678651982025,0.08424602895877883,0.01462075756104142,2.2453646168754293,2.2512174384931,-0.005852821617670756
650,conv2,2560,512,0.5114247566089034,827688,0.15667085226869798,0.12720118681109938,0.029469665457598604,1.8137248717361163,1.8150258362182208,-0.001300964482104483
650,fc1,2560,512,0.5114247566089034,827688,0.25004370864058967,0.22662579518975445,0.023417913450835215,1.8911626669592665,1.8899296316219003,0.001233035337366184
650,fc2,2560,512,0.5114247566089034,827688,0.4193334026097074,0.3158814471910233,0.10345195541868413,3.389628911971932,3.2203904879042313,0.1692384240677005
700,conv1,2560,512,0.4935375461354852,827688,0.08389764050520412,0.10696834108745236,-0.023070700582248235,2.243927479627401,2.244091967654203,-0.0001644880268019122
700,conv2,2560,512,0.4935375461354852,827688,0.13066979367391296,0.1146268826964123,0.016042910977500657,1.84126287639497,1.8420114617201766,-0.0007485853252064967
700,fc1,2560,512,0.4935375461354852,827688,0.2474770426152496,0.22261355897135032,0.024863483643899287,1.8686701777649088,1.8758749739791298,-0.007204796214220988
700,fc2,2560,512,0.4935375461354852,827688,0.4213005312450724,0.34755054380326966,0.07374998744180272,3.341593732181547,3.2677079725527554,0.07388575962879163
750,conv1,2560,512,0.5104174567386508,827688,0.1039293292169116,0.08508783812877227,0.01884149108813933,2.2481898547138166,2.247540082132333,0.0006497725814837985
750,conv2,2560,512,0.5104174567386508,827688,0.1551178559734363,0.13633427031212972,0.018783585661306584,1.7770094890230348,1.7806945330001716,-0.0036850439771367594
750,fc1,2560,512,0.5104174567386508,827688,0.2591706713356037,0.2522048141676402,0.006965857167963496,1.7999042579939961,1.834273425786331,-0.03436916779233479
750,fc2,2560,512,0.5104174567386508,827688,0.46911918476603887,0.47269563853279706,-0.003576453766758192,3.2713484877056236,3.2241480964601794,0.04720039124544417
800,conv1,2560,512,0.500955143943429,827688,0.12036795157058305,0.09436213387335474,0.026005817697228317,2.289267376547564,2.2940403220210257,-0.004772945473461743
800,conv2,2560,512,0.500955143943429,827688,0.14370460577711125,0.12774679394214877,0.015957811834962476,1.8809588584163355,1.8838943925808338,-0.0029355341644983213
800,fc1,2560,512,0.500955143943429,827688,0.25591223024450294,0.20907142224750905,0.04684080799699389,1.909550196022519,1.9187796261983205,-0.009229430175801578
800,fc2,2560,512,0.500955143943429,827688,0.4745617854388785,0.4209512995766364,0.0536104858622421,3.310414896170053,3.308770260380965,0.0016446357890882446
850,conv1,2560,512,0.49019526690244675,827688,0.09006597582969095,0.07653044545802767,0.013535530371663274,2.246287701163699,2.228229027719569,0.018058673444129703
850,conv2,2560,512,0.49019526690244675,827688,0.15747375961220908,0.12747937085175642,0.029994388760452656,1.9810502702442356,1.9764095907696864,0.00464067947454927
850,fc1,2560,512,0.49019526690244675,827688,0.24913413128105613,0.19050020947140206,0.05863392180965407,2.0720266163198775,2.061027591933734,0.010999024386143308
