seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,final_model_hash,parameters_finite,wall_time,diagnostic_seconds,research_overhead_seconds,core_training_runtime,total_refresh_time,total_measurement_only_refresh_time,total_beta_trace_time,fisher_beta_trace_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,diagnostics_all_finite,diagnostic_nonfinite_count,diagnostic_nonfinite_steps,beta_diagnostics_all_finite,beta_diagnostic_nonfinite_count,beta_diagnostic_nonfinite_steps,active_state_bytes,peak_cuda_allocated_memory,diverged_step,beta_step_rows,beta_train,filter_position,synthetic_fisher_role,contains_non_dp_oracle,release_safe_under_dp,deployable_beta_estimator_is_postprocessing,oracle_is_research_only
42,dp_sgd_lr0p10,dp_sgd,0.1,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,completed,4,4,0.9941875233938002,2.734375,0.25,0.09375,0.15625,0.09375,0.11458333333333333,5.835262596607208,d61ee370a44381858ca1bc327bc6080d3d9bb77b35f2278d33b6d7de16cd5b3e,True,0.13404988124966621,0.02226194180548191,0.06745264679193497,0.06659723445773125,0.045190704986453056,0.045190704986453056,0.00018852483481168747,0,0.022595352493226528,2,0.0,0.0,0.0,0.0,True,0,[],True,0,[],0,0,,16,1.0,after global clipping and DP Gaussian noise,measurement_only_for_dp_sgd,True,False,True,True
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,completed,4,4,0.9941875233938002,2.734375,0.25,0.125,0.15625,0.125,0.13541666666666666,2.31037375330925,9cff488df695e1ac27de328ac9f720ffc7fddeb98d12bf4b211682cc38373e23,True,0.8284443924203515,0.42744614742696285,0.4276588736101985,0.400785518810153,0.2880120323970914,0,0.0002127261832356453,0.0002127261832356453,0.1440060161985457,2,0.08015890419483185,0.040079452097415924,0.022186572663486004,0.005546643165871501,True,0,[],True,0,[],10905008,0,,16,1.0,after global clipping and DP Gaussian noise,training_filter_and_measurement,True,False,True,True
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,completed,4,4,0.9941875233938002,2.734375,0.25,0.125,0.15625,0.125,0.11979166666666667,2.5195217430591583,e9afa9a01bcc1386a6794fd9fed49d92379011634ae5bac6b6a56e46a88cbaf3,True,0.8591975010931492,0.40053250174969435,0.4009152501821518,0.4582822509109974,0.3485996127128601,0,0.00038274843245744705,0.00038274843245744705,0.17429980635643005,2,0.08070398680865765,0.04035199340432882,0.020660268142819405,0.005165067035704851,True,0,[],True,0,[],10905008,0,,16,1.0,after global clipping and DP Gaussian noise,training_filter_and_measurement,True,False,True,True
