method,step,epoch,layer,log_pearson,log_spearman,log_ratio_spread,A_raw,A_residual,R,config_fingerprint
syn_diag,0,1,conv1,0.16031116976225188,0.10653052853627096,1.2994822787261526,1.0280663216037844,1.2961418913695066,1.260757077760824,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,0,1,conv2,0.7752312324421584,0.836033059109445,1.7337019591265879,2.7188579681276126,1.5126942718937055,0.556371200565305,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,0,1,fc1,0.717078498470318,0.7633442378490183,6.48437272295118,8.670236175638045,13.301503573091933,1.5341570060648402,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,0,1,fc2,0.7944606759206226,0.7937935791233202,4.169168525002583,9.740898564976705,13.695772492142614,1.4060070948059777,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,200,1,conv1,0.5231951467786683,0.5761924293917732,1.509074679521053,2.0371836205516165,1.510190412965065,0.7413128584629718,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,200,1,conv2,0.739449387079533,0.8418593618814425,1.5343981682685888,2.762728591847479,1.510940779607488,0.5469016334308463,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,200,1,fc1,0.688873270117768,0.7689356197865699,5.875450106611402,9.077771491652598,13.050195048456994,1.4375989812540677,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,200,1,fc2,0.8262009567896178,0.8606154081247546,4.219751814354405,11.018255442750403,13.408294110854913,1.2169162514449658,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,400,2,conv1,0.6837399560790703,0.7584583382163365,1.3394612367578769,2.135875083463781,1.3389075445425025,0.6268660348671589,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,400,2,conv2,0.8140505460960944,0.810370452532941,1.456535648932796,2.495808354238667,1.456387212916106,0.5835332710713556,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,400,2,fc1,0.7497915234399081,0.6881336815021509,3.3203032015313636,5.806947213854249,4.47743789488686,0.7710484924341248,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,400,2,fc2,0.8773279171970265,0.7745275114543431,2.4561596247899384,5.214468218263927,3.1364289475183416,0.601485868977559,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,600,3,conv1,0.7659937403861381,0.8012627446384626,1.390676337371837,2.372032062753083,1.3944789513906128,0.5878836855907084,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,600,3,conv2,0.801949104830987,0.8102407630729115,1.514953706323551,2.5376519706004768,1.5074300496470259,0.5940255271846152,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,600,3,fc1,0.7124249733439741,0.6628032444631538,3.7217070533577328,7.020077375236142,5.42821990111579,0.7732421754016914,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,600,3,fc2,0.8435335418275991,0.8050047742080184,2.551587294326346,6.186574922536745,3.467008386659062,0.5604083729802223,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,800,4,conv1,0.7735723804863952,0.7937419430446502,1.3696899176683348,2.266221227713724,1.3722487930603227,0.6055228749422292,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,800,4,conv2,0.7850044673628043,0.8095677290518781,1.4846448416214177,2.4584572699537626,1.4796467377626834,0.6018598557096385,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,800,4,fc1,0.7400770703703827,0.6190615443591174,3.348170923456927,4.7833822346648684,3.7532546273629093,0.7846445137006427,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,800,4,fc2,0.8796306011338224,0.7910010805559579,2.389219661360687,4.747817924594407,2.7355473872118443,0.5761693962696631,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,1000,5,conv1,0.7901658364501346,0.8215223250908239,1.2991922818493575,2.1408824182357282,1.2992382338028514,0.6068704300320873,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,1000,5,conv2,0.7721817127375914,0.8012130067204626,1.5048517640677221,2.448651476076093,1.497994394538927,0.6117630088130909,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,1000,5,fc1,0.7503581437779061,0.5772460822430899,3.657213028630516,5.127933983534581,4.308356239899116,0.840173889471458,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
syn_diag,1000,5,fc2,0.8617407978548178,0.7720288601342441,1.9621495957235424,3.698704510399775,2.7971574408061044,0.7562532862360971,2b98cd98e72e8fa93ea8172c865aef21ec3f1247e86cfd30070f2b163bcfbf34
