seed,family,alpha,run_id,layer,filtered_gradient_norm,filter_gradient_norm_ratio,parameter_update_norm,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,signal_retention,noise_retention,cosine_filtered,snr_gain_db,relmse_filtered,beta_train,clean_gradient_distortion
123,beta1,0.0,dp_adam,conv1,0.053771807865713894,1.0,0.003221738346063355,0.053771807865713894,0.014597846484584264,0.033719404399508185,3.2217380091066703,1.0,1.0,0.09816984125007548,0.0,853.4467698675102,,0.0
123,beta1,0.0,dp_adam,conv2,0.2844024359663824,1.0,0.016039543688070142,0.2844024359663824,0.06644577430061635,0.17498705601299874,16.039542990775185,1.0,1.0,0.0328449536964378,0.0,3105.5553166927975,,0.0
123,beta1,0.0,dp_adam,fc1,1.8703933397948425,1.0,0.10419110823961837,1.8703933397948425,0.4285307201175241,1.1492076783848306,104.19110399129401,1.0,1.0,0.02043766705963013,0.0,3496.141464966105,,0.0
123,beta1,0.0,dp_adam,fc2,0.1524638762831454,1.0,0.008505608524656667,0.15246387628314542,0.036037570908938533,0.09420103896168834,8.505608219915283,1.0,1.0,0.17280679298396603,0.0,44.87085564729307,,0.0
123,beta1,0.25,dp_fisher_wiener_beta1_alpha0p25_adam,conv1,0.04210911641245582,0.7843728060827908,0.0032169547061929597,0.04210911641245582,0.0114328545725585,0.02643333399909359,3.2169542605902,0.6861649498366253,0.6127365132613226,0.09655498800145276,0.489599474983632,641.8588908539841,1.0,0.17510538110534193
123,beta1,0.25,dp_fisher_wiener_beta1_alpha0p25_adam,conv2,0.21596520661746046,0.7595227863086238,0.016076666114730895,0.2159652066174605,0.0505979467512318,0.13281495305256427,16.07666553577924,0.8375340270056812,0.576321166115453,0.03552205408062054,1.6205404433445996,2218.035036959782,1.0,0.11490267341221265
123,beta1,0.25,dp_fisher_wiener_beta1_alpha0p25_adam,fc1,1.4197737393682253,0.7590814211205749,0.10446798012463351,1.4197737393682253,0.32527804091721835,0.8707311897334371,104.4679758628131,0.9552239939845607,0.5760546872942567,0.025649029935062316,2.183386062365652,2085.0553386164584,1.0,0.053550844671500286
123,beta1,0.25,dp_fisher_wiener_beta1_alpha0p25_adam,fc2,0.12198890445669894,0.7989197899317777,0.008621277026303028,0.12198890445669897,0.028683943409429695,0.07444749917570861,8.621276781346644,0.9426377144675433,0.6277904635602449,0.21894954648268636,1.7479772963907974,25.188570143004174,1.0,0.060310832310214314
123,beta1,0.5,dp_fisher_wiener_beta1_alpha0p50_adam,conv1,0.03057607097916378,0.5708175724573226,0.0032095203704278733,0.03057607097916378,0.008300476829791379,0.019228678254610585,3.2095202636964055,0.4271070624334952,0.3226643730788651,0.09369034411851239,1.202392681605223,460.1264803534251,1.0,0.3558280278670703
123,beta1,0.5,dp_fisher_wiener_beta1_alpha0p50_adam,conv2,0.14804111084050883,0.5207796026038028,0.016146066948442932,0.14804111084050883,0.034874400264878244,0.09095244729053031,16.146066357022626,0.6992618961518818,0.27050480798893545,0.03983550372192355,4.112323023650102,1449.1440779843917,1.0,0.23148290815104586
123,beta1,0.5,dp_fisher_wiener_beta1_alpha0p50_adam,fc1,0.9745603089271709,0.5210541554508605,0.10505902727189236,0.9745603089271709,0.22325327694272212,0.5952406223960899,105.05902299881518,0.9284565629038799,0.2712704298178557,0.03527176396431287,5.292270304570898,1077.6882800623011,1.0,0.09797652853581724
123,beta1,0.5,dp_fisher_wiener_beta1_alpha0p50_adam,fc2,0.09644708055906562,0.6294973196992106,0.008883340623701302,0.09644708055906563,0.02239052893532424,0.057274629907454945,8.883340279448625,0.9078991687962711,0.3759871833127986,0.2975061622625685,3.7884198711187054,12.502949349194276,1.0,0.11296896450690604
123,beta1,0.75,dp_fisher_wiener_beta1_alpha0p75_adam,conv1,0.01940554669718893,0.36342718507774147,0.0031956690207251537,0.01940554669718893,0.005260339098454568,0.012250273090555474,3.195669035345817,0.22253038567769512,0.12978449362168448,0.08770236982574599,2.2589332428487525,301.89554380260694,1.0,0.5494495264200043
123,beta1,0.75,dp_fisher_wiener_beta1_alpha0p75_adam,conv2,0.08192594628406667,0.288303364072089,0.016317144135399544,0.08192594628406667,0.019570112651083053,0.050176950381643604,16.317143506405365,0.5781373833794845,0.08259373976414247,0.04825270875344646,8.425609647331505,836.3448118637826,1.0,0.35468361701973034
123,beta1,0.75,dp_fisher_wiener_beta1_alpha0p75_adam,fc1,0.5485916679193165,0.29331783327951266,0.1068562403331935,0.5485916679193165,0.1255960759099642,0.33059099590041763,106.85623594359387,0.9198904417119879,0.08587429718320441,0.05631844134565264,10.204012935803835,444.66150860066045,1.0,0.12964254522548713
123,beta1,0.75,dp_fisher_wiener_beta1_alpha0p75_adam,fc2,0.08293584647681695,0.5365318244856376,0.009437334766186169,0.08293584647681695,0.018710473647650088,0.04711894762318281,9.437334385374932,0.8963819975082743,0.25753811016344136,0.4123195794287522,5.56284921664271,5.952752044974905,1.0,0.15314745757252626
123,beta1,1.0,dp_fisher_wiener_beta1_adam,conv1,0.009839167714841848,0.1856474990570873,0.003177397442711365,0.009839167714841847,0.002541673659900753,0.006181781821898338,3.1773973693315805,0.09651806576699166,0.034098597785771276,0.07085492799096357,4.316039239662747,164.32890853128438,1.0,
123,beta1,1.0,dp_fisher_wiener_beta1_adam,conv2,0.03251534193245958,0.11448391225340263,0.017308353407395317,0.032515341932459585,0.007897435875997392,0.019537536529490612,17.30835277022924,0.4729991720967135,0.013026566600784984,0.057699611566928245,15.611987904476688,470.8064797340127,1.0,
123,beta1,1.0,dp_fisher_wiener_beta1_adam,fc1,0.26595765460290827,0.14222050764060712,0.12497653973604585,0.26595765460290827,0.0606945101982554,0.15248696374414542,124.97653455122988,0.9130307357698716,0.020858848695987614,0.0781042294250233,16.760817064215985,337.8409541901313,1.0,
123,beta1,1.0,dp_fisher_wiener_beta1_adam,fc2,0.09255569179862354,0.5834830084300283,0.010328015548351548,0.09255569179862354,0.020063115342809957,0.05307676814147636,10.328015184746551,0.9175955672117759,0.28985478732131353,0.4958472979494171,5.876516340276575,3.9250402316306223,1.0,
123,adaptive_beta,0.0,dp_adam,conv1,0.053771807865713894,1.0,0.003221738346063355,0.053771807865713894,0.014597846484584264,0.033719404399508185,3.2217380091066703,1.0,1.0,0.09816984125007548,0.0,853.4467698675102,,0.0
123,adaptive_beta,0.0,dp_adam,conv2,0.2844024359663824,1.0,0.016039543688070142,0.2844024359663824,0.06644577430061635,0.17498705601299874,16.039542990775185,1.0,1.0,0.0328449536964378,0.0,3105.5553166927975,,0.0
123,adaptive_beta,0.0,dp_adam,fc1,1.8703933397948425,1.0,0.10419110823961837,1.8703933397948425,0.4285307201175241,1.1492076783848306,104.19110399129401,1.0,1.0,0.02043766705963013,0.0,3496.141464966105,,0.0
123,adaptive_beta,0.0,dp_adam,fc2,0.1524638762831454,1.0,0.008505608524656667,0.15246387628314542,0.036037570908938533,0.09420103896168834,8.505608219915283,1.0,1.0,0.17280679298396603,0.0,44.87085564729307,,0.0
123,adaptive_beta,0.25,dp_fisher_wiener_adaptive_beta_alpha0p25_adam,conv1,0.04088761068862183,0.7610088806494268,0.0031859650316867273,0.04088761068862183,0.011199795038118507,0.025913453963918715,3.1859651048638886,0.6017379464103271,0.5766580072738022,0.09782056919862568,0.16806203651782373,504.9324295093676,0.28404937395142643,0.2255971321435633
123,adaptive_beta,0.25,dp_fisher_wiener_adaptive_beta_alpha0p25_adam,conv2,0.2136649494610024,0.7514114440945956,0.01603174773880333,0.2136649494610024,0.0500482695913178,0.1316117447726874,16.031747115647132,0.6198339096279899,0.5641580499572758,0.0337283844842285,0.3913396269363989,1906.2588897233707,0.10161497369033735,0.21791315808196376
123,adaptive_beta,0.25,dp_fisher_wiener_adaptive_beta_alpha0p25_adam,fc1,1.4032390214075865,0.7502344587447509,0.10416021541467778,1.4032390214075865,0.32149465138987343,0.8623248027180133,104.16021116326002,0.6551237427104276,0.5627933678202365,0.02235994499765061,0.6475452756112657,1926.186909305747,0.05136826720128766,0.20288934003835887
123,adaptive_beta,0.25,dp_fisher_wiener_adaptive_beta_alpha0p25_adam,fc2,0.11591209822234701,0.759560969706593,0.008464180359830938,0.11591209822234701,0.027371005181444537,0.0718685406666256,8.46418002690003,0.8049422991790353,0.568634688896395,0.2081003491354513,1.4963775416202105,24.03510464172014,0.5947660829086101,0.13422398174952535
