method,step,epoch,layer,log_pearson,log_spearman,log_ratio_spread,A_raw,A_residual,R,config_fingerprint
syn_diag,0,1,conv1,0.16031116976225188,0.10653052853627096,1.2994822787261526,1.0280663216037844,1.2696031153587726,1.234942813201186,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,0,1,conv2,0.7752312324421584,0.836033059109445,1.7337019591265879,2.7188579681276126,1.4589140604275466,0.5365907588884653,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,0,1,fc1,0.717078498470318,0.7633442378490183,6.48437272295118,8.670236175638045,13.001798821794374,1.4995899256270915,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,0,1,fc2,0.7944606759206226,0.7937935791233202,4.169168525002583,9.740898564976705,13.448880187515915,1.3806611472037311,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,50,1,conv1,0.24222998444908198,0.3278594866986992,1.5152711901839817,1.4423057600710774,1.5095130941800323,1.046597147407664,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,50,1,conv2,0.777463752319006,0.8369440460972877,1.6207541451667964,2.6051996052971518,1.452134629814308,0.5573986065642276,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,50,1,fc1,0.7366347639120536,0.7618112968120334,5.327200818207794,8.840634862145837,13.001078045507771,1.4706045717572023,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,50,1,fc2,0.8233554202885981,0.7993466887225009,3.980696575023369,10.119764480062443,13.435033652100193,1.327603392210299,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,100,1,conv1,0.47571846992040595,0.6039464432204382,1.5652361898182086,1.7914757432579724,1.5669179497370054,0.8746520602547557,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,100,1,conv2,0.771713124486851,0.8483055285152029,1.4715863503903397,2.5627931406001943,1.432436889047706,0.5589358213719254,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
syn_diag,100,1,fc1,0.7529525475557716,0.738020658280402,5.974638465719288,9.13795672965727,13.013256274828086,1.4240881916844186,031f252867c75ffb48f1c22a56a3bb6671eab83c57cd744ccce031687b3de02d
