step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,seed,method,config_fingerprint
0,conv1,1.1698394718656446,1.2799857725395318,1.497377880143185,0.7335724948256329,0.8928243830728888,0.6549514101319356,8,8,6.086723176159336e-16,1.3824277425118155e-12,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
0,conv2,0.7193866648449097,3.063490938412708,2.2038345289673202,0.6068295464705162,0.8612844613027308,0.522652859034439,8,8,3.83989821110525e-13,2.970263787406973e-09,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
0,fc1,1.606844841335425,8.632328728590384,13.870812886247046,0.8583114993520161,0.9293404920508205,0.7976636311406802,8,8,1.7963281764288027e-10,4.898394180878722e-05,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
0,fc2,1.480269981072223,9.837089137178127,14.561547750896437,2.008963756992047,1.420416939778527,2.8535661518326156,8,8,1.4557478640821026e-13,1.9876226828716222e-08,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
2,conv1,1.0305647334787669,1.51839950911852,1.5648089854290181,0.9480780795716393,1.4522191742399475,1.3768171658305213,8,8,1.0355913140088806e-12,1.675385087409172e-09,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
2,conv2,0.6101216706332215,3.1336764205306005,1.9119238929180635,0.8915050284611661,1.548682706181396,1.380658420051561,8,8,1.1913321360134195e-10,5.999541189061348e-07,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
2,fc1,1.4626827947366496,10.108647177651214,14.785744304813623,0.9285939302150973,1.6548307878486859,1.536665825129357,8,8,7.58011525509763e-09,0.0011670896223295688,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
2,fc2,1.2571177396167281,12.140127049805997,15.261569075512014,1.538224094419015,1.891575455839915,2.9096669425845887,8,8,3.1297859281500764e-11,3.148023622140922e-06,42,dp_kfc,b0f7784980b0b5e2b5498906499c68746abbc61375b67229b91f45ad077a72c2
