method,step,epoch,layer,v_syn_q01,v_syn_q05,v_syn_q50,v_syn_q95,v_syn_q99,sqrt_v_q01,sqrt_v_q05,sqrt_v_q50,sqrt_v_q95,sqrt_v_q99,P_q01,P_q05,P_q50,P_q95,P_q99,attenuation_q05,attenuation_q50,attenuation_q95,lambda_over_median,fraction_below_lambda,D_sample,D_time,A_new,A_old,stale_ratio,refresh_seconds,config_fingerprint
syn_diag,0,1,conv1,3.6980900958372464e-05,6.659252907609609e-05,0.0001439134853079774,0.00043744799162019735,0.0009247303681899568,0.006081189786494264,0.008160397020146454,0.011996383967061687,0.020914788341216486,0.03040937718669687,32.776813243763,47.587595141197326,82.66947868686395,121.06036265860074,161.78128572794233,0.98789396373414,0.9917330521313137,0.9952412404858803,0.008335845224241628,0.0,0.05662687452242123,,0.006436064174782753,,,1.87877238355577,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,0,1,conv2,7.583220584222149e-13,3.4616789067487943e-07,0.00010806182726684339,0.0005632263227270482,0.0008563730292941149,7.741440813257512e-07,0.0005883603343254054,0.010395276818139279,0.02373238972708743,0.029263806785934918,34.0556343220996,41.95970326318228,95.28099594671582,1452.7275415569532,9923.335398952951,0.8547272458443046,0.9904719004053284,0.9958040296736819,0.009619753446633053,0.02456896551724138,0.6720453703175795,,0.13269266289840603,,,1.87877238355577,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,0,1,fc1,0.0,0.0,7.550550093176282e-06,0.00020463223116619936,0.000452513868015706,0.0,0.0,0.002747826430674412,0.014304972252624594,0.021272373247743635,46.78937608355813,69.42047388558993,351.14499578929804,10000.0,10000.0,0.0,0.9648855004210702,0.993057952611441,0.03639240051106741,0.13260834926704906,1.6746912184022036,,11.993949187353655,,,1.87877238355577,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,0,1,fc2,0.0,9.199050475944304e-11,0.00019712435067540193,0.0020435263851464967,0.004480911830310844,0.0,9.588479292000728e-06,0.014040025753669114,0.045205371819077175,0.06693868248562529,14.917169207084278,22.07244576721152,70.72194620490163,9125.085946190085,10000.0,0.08749140538099133,0.9929278053795099,0.9977927554232788,0.007122494057667007,0.08062015503875969,1.4522100737170318,,2.1143520583006166,,,1.87877238355577,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,100,1,conv1,7.169241564326218e-05,0.00011693237117740081,0.0002914769298181214,0.0011526562485784284,0.0021611614475183726,0.008465873305685524,0.010813233225720932,0.017072689982886833,0.033950295376283766,0.04648663704756035,21.466901638459667,29.36915573343077,58.2320320017988,91.63691738701027,116.77660955437823,0.990836308261299,0.9941767967998201,0.9970630844266568,0.005857307788066033,0.0,0.05371987745249734,0.21717081859036586,0.005441451169947684,0.2746487807103528,50.473443954936734,1.6295605329796672,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,100,1,conv2,0.0,2.2099781192830182e-06,0.00019526279536977728,0.0012216405913900946,0.002760338364549622,0.0,0.001486598692067097,0.013973644845941297,0.03495197550034073,0.05253891661194816,18.997355626602452,28.52906250608929,71.05481476850491,630.2797181546152,10000.0,0.9369720281845385,0.9928945185231496,0.997147093749391,0.007156329010969921,0.010991379310344827,0.11451662053831432,2.0602963877543994,0.05406520573553719,0.6988030547669835,12.925189967320023,1.6295605329796672,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,100,1,fc1,0.0,0.0,1.1320990812205099e-05,0.00024796665060459127,0.000550582028229614,0.0,0.0,0.0033646680091840206,0.01574695686792863,0.0234644842957513,42.43674490770204,63.10359827131793,288.6279428112953,10000.0,10000.0,0.0,0.9711372057188705,0.9936896401728683,0.029720614255862768,0.08017148661567877,1.5279121213438316,3.9150185282547376,11.994501524112398,14.367999550279007,1.1978821730435398,1.6295605329796672,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,100,1,fc2,0.0,2.2095262004800914e-09,0.00022487456990275315,0.00295642659108744,0.0644807411169175,0.0,4.7005581394770294e-05,0.014995486517132768,0.054373029022516665,0.25392996942257495,3.9365623154730573,18.357710615253925,66.2478604408451,6802.46328582717,10000.0,0.319753671417283,0.9933752139559155,0.9981642289384746,0.006668673262834599,0.05891472868217054,1.6868371817583294,3.685288647379956,0.9887730626711859,2.776221339252796,2.8077437018257587,1.6295605329796672,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,200,1,conv1,0.00011453109190610743,0.00017005036048903347,0.0004912705432969572,0.0019611420471548425,0.0030760242035979754,0.010699441601919579,0.013040277619102586,0.02216459277687429,0.044284623375577495,0.055452702245791886,18.006848351516428,22.530485626154693,44.91448706924666,76.10257119084307,92.63984336723757,0.9923897428809157,0.9955085512930754,0.9977469514373845,0.004511700305377876,0.0,0.06094458406688976,0.18025268418239784,0.004676285498882427,0.2660619879877481,56.896010304425914,1.6291098836809397,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,200,1,conv2,1.8395772443662206e-06,7.56864768664837e-06,0.0003279250391147433,0.0018646486107493526,0.003908175888137977,0.0013562294958730508,0.002751117532306673,0.01810870064397884,0.04318157656192512,0.06251521337621926,15.970657456046164,23.104519509409503,54.918800624953846,350.7396625741902,686.7754845176411,0.964926033742581,0.9945081199375047,0.997689548049059,0.005522207361313364,0.0,0.0681974881153065,1.8286653617684754,0.029002797326497666,0.787086265769646,27.13828796863696,1.6291098836809397,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,200,1,fc1,0.0,6.64479554447951e-09,2.135779371927003e-05,0.000342924572784747,0.0007565088725446921,0.0,8.151559979428826e-05,0.004621449309186313,0.01851822272207189,0.02750470636033014,36.22570686692394,53.71081949814183,211.79937231120746,5509.168788064483,10000.0,0.44908312119354665,0.9788200627688792,0.9946289180501858,0.021638233659995884,0.05155552899936265,1.2806644366063458,3.3625662781416796,0.6906687491945104,2.426702719817589,3.5135551197939785,1.6291098836809397,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,200,1,fc2,0.0,9.62725038641278e-10,0.0005444524506976464,0.0063151140690765615,0.07391468694112521,0.0,3.10275530304938e-05,0.02333350380874375,0.07946730112989861,0.27187239627467685,3.6768480472303113,12.56810026500217,42.67394669182913,7631.989670536129,10000.0,0.23680103294638707,0.9957326053308171,0.9987431899734998,0.004285682974132975,0.05271317829457364,1.0946764533637594,3.1852170895328347,1.2501446757908834,2.6953906517889292,2.156062977336266,1.6291098836809397,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,300,2,conv1,0.00016074053678222447,0.000245981299595034,0.0007142423801757695,0.0025836496063925563,0.003969613672442508,0.012677205526781202,0.015683784689521068,0.026725303967877846,0.05082038139641719,0.06300459799173679,15.846842181014601,19.64509400760835,37.2782618660774,63.35621113632569,78.27834614248705,0.9936643788863675,0.9962721738133923,0.9980354905992391,0.0037417722215692586,0.0,0.06083251591852501,0.1631789977565324,0.00381252721853059,0.18470606078957236,48.44714546387263,1.6534300791099668,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,300,2,conv2,4.365170191838843e-06,1.195553421437123e-05,0.0005130345311480514,0.0023862546681516377,0.005465305447063729,0.0020892962418497885,0.0034576775492175973,0.022650263729323473,0.04884930542315392,0.07392768292074117,13.508467841256703,20.429299312092276,43.95554154729848,281.08225110194326,456.7688734260418,0.9718917748898057,0.9956044458452702,0.9979570700687908,0.004414959631155996,0.0,0.06270797478337595,0.444741783332372,0.02298790516287545,0.5455725414199699,23.733025585876995,1.6534300791099668,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,300,2,fc1,0.0,1.2957669092837642e-07,4.512141724493388e-05,0.0004461526510027321,0.0010714795371356584,0.0,0.0003599676223733966,0.006717247742786126,0.021122325889432386,0.03273346202941036,30.45673343121903,47.12018867591625,146.68676244135656,2174.0660858084184,10000.0,0.7825933914191575,0.9853313237558643,0.9952879811324085,0.014887049552012326,0.03285830943275972,1.3108527429191201,2.887642660128519,0.2088251672098922,1.4296461227576125,6.846139006386214,1.6534300791099668,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,300,2,fc2,0.0,8.750834810996556e-08,0.0012155773215060956,0.013449656019381225,0.08440135768853325,0.0,0.0002957740462924045,0.034865129576488546,0.11597248510857593,0.2905073407758529,3.4413420144979043,8.615330961276147,28.59992404165132,2527.113611914247,10000.0,0.7472886388085751,0.9971400075958348,0.9991384669038723,0.0028681952774796352,0.043410852713178294,0.9093683013424914,3.2714273049684537,0.25228281616712683,2.1952348696572797,8.701483925858536,1.6534300791099668,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,400,2,conv1,0.0002493377371797279,0.00032072074316382766,0.0010201377014959316,0.0035859531748775836,0.005284832272877669,0.01579023189569725,0.017908677665271086,0.03193953138329547,0.059880844184190755,0.07269129895846903,13.739989796387334,16.673055127359227,31.2115654950316,55.52878681924819,62.93332019795123,0.9944471213180751,0.9968788434504967,0.998332694487264,0.0031309163180866357,0.0,0.06065839448854746,0.14292097824677452,0.0033871982732210336,0.19140626537058797,56.50872782598071,1.6547970036044717,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
