method,step,epoch,layer,log_pearson,log_spearman,log_ratio_spread,A_raw,A_residual,R,config_fingerprint
syn_diag,300,2,fc1,0.7067409276610295,0.6965473835451275,4.731762648129996,9.124735149217184,13.118066300097997,1.43763803393498,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,300,2,fc2,0.8021834481694252,0.7992090091167144,3.697600987852913,9.61674026986853,8.455989676732534,0.879298955720693,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,400,2,conv1,0.5062828328340331,0.5563283722020391,1.4373179259827291,1.7765442068573654,1.438331546401492,0.8096232792010519,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,400,2,conv2,0.8084763056147448,0.8102969915974746,1.4154568483024126,2.412257484351827,1.4144082605494217,0.5863421586313258,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,400,2,fc1,0.7556005213649397,0.6670799436887999,4.258364040008704,9.266966046066916,13.03168383958997,1.4062513852762928,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,400,2,fc2,0.8781748995659743,0.7951759475539426,4.0017551619236675,7.757971361409812,4.798555929693869,0.6185323077580754,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,500,3,conv1,0.6945231606581128,0.7519365990859018,1.2849502718332224,1.834566978850302,1.2860059729477773,0.7009861115856885,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,500,3,conv2,0.7873490292423965,0.8196416333865411,1.446327276451719,2.4662534823607585,1.4420971935047748,0.5847319441488893,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,500,3,fc1,0.7369068003253408,0.6201020335492448,5.7078763523605245,9.704765962074218,12.892715991503888,1.3284932415565747,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,500,3,fc2,0.8563821520243815,0.7504699058442142,5.9763857648256495,11.63276866078799,13.23650871871305,1.1378640033761682,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,600,3,conv1,0.7751523538449137,0.798514590413688,1.1959486225034837,1.9367501500278093,1.1958438390744721,0.6174486879772806,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,600,3,conv2,0.78986824008338,0.8206846084313971,1.4368948230782799,2.540184695119962,1.432188255208466,0.5638126463638227,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,600,3,fc1,0.6968234709585284,0.6102455403791904,6.395613855572443,9.96985133707011,12.751227255628441,1.278978675260338,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,600,3,fc2,0.8285622199314515,0.7558333336027778,6.568670003926456,11.983371696739018,13.093651949232797,1.0926517411452668,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,700,3,conv1,0.8004486845232712,0.8175436540489862,1.1590721556582189,1.8752293053044438,1.1599105038545767,0.6185432899184908,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,700,3,conv2,0.7890547122640822,0.81646258403413,1.466985799701817,2.577925453136338,1.466474845202947,0.5688585150586161,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,700,3,fc1,0.7003608725783206,0.6065886109240526,5.151360168570001,9.659079322504155,8.248152464436545,0.8539273971194781,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,700,3,fc2,0.8305001142650678,0.7493486852622893,5.711120754957129,12.116263048003598,10.459627262692988,0.8632717217555314,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,800,4,conv1,0.8047393765787135,0.8164625571311379,1.1801489988181935,1.9065964170200798,1.178104651769866,0.6179098215296072,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,800,4,conv2,0.7840926511919264,0.8082671747745335,1.489416188754681,2.6063511660156453,1.4851558217308305,0.5698218417747608,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,800,4,fc1,0.7075531746051228,0.5829088651294927,3.955017822963245,5.792772641812829,4.646360297914219,0.802096092012366,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,800,4,fc2,0.8323765907477636,0.7578437194690901,3.4757272243286184,8.131667268148767,5.588120484096207,0.6872047637739096,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,900,4,conv1,0.8002741578302285,0.7992821985233798,1.2545321853692213,1.8810455214938582,1.2550557886862266,0.6672118108494827,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,900,4,conv2,0.7792848939604479,0.7977067191031544,1.5035730416001845,2.610346215021646,1.5021776389094335,0.5754706522318446,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,900,4,fc1,0.7176604450579033,0.5801668970822301,3.728699679878467,6.149146764607772,5.077407191689963,0.8257092221173923,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,900,4,fc2,0.8208755170603256,0.7484762066776203,2.935878542547888,8.374507702634618,6.408934220116346,0.7652908621840656,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1000,5,conv1,0.806273247510411,0.80588304230634,1.1543145361542557,1.912130524813063,1.1546744957054829,0.6038680313512427,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1000,5,conv2,0.7783761937184829,0.7926592098979001,1.5002968628795612,2.595937770567251,1.5014455364152308,0.5783827152709992,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1000,5,fc1,0.6795928599874387,0.5649982825989655,3.4258540872962473,4.2566365926219145,3.6239371472729998,0.8513616486674993,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1000,5,fc2,0.8014073337035018,0.7537766356462681,2.632589463266338,5.85911007704598,3.78647516585722,0.6462543144037104,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1100,5,conv1,0.8066719153397834,0.8008584319699988,1.1450642947012621,1.9166291403820506,1.1448350705802892,0.5973169490431957,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1100,5,conv2,0.784814079335031,0.8035588433713816,1.4848160180872028,2.59510230980718,1.4833556344109053,0.571598132684457,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1100,5,fc1,0.6533621598339224,0.5663749722000493,3.4007158788434326,4.213771100795645,3.5992237023825973,0.8541573845107512,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
syn_diag,1100,5,fc2,0.7968484655695356,0.7402733679650025,2.5404850678301516,4.7147284259610815,3.051019443866129,0.6471251720599769,77995445c6ef08639187f2e820a22d1d59e4ff14541371f60b632fd64bf2d8e2
