seed,method,config_fingerprint,step,layer,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,trace_A,trace_G,trace_F,kappa
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv1,0.006260889024560795,0.05171752663773142,0.052262859230108344,0.007989976230592359,68.23441471884871,2.2545831852538525,0.1465451083264288,0.14654510578673016,0.023372470727102145,0.023372471500294038,0.014655360908941201,0.014655360563564333,-1.0234839686484302e-07,0.966958268877946,0.15288057923316956,0.0,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05,3.141690969467163,0.000160000185132958,0.0005026711151003838,0.07798087083650496
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,0.02594422380950015,0.2816563790095097,0.28252825545105265,0.021172140103149825,117.85766114849824,1.536257558236866,0.07946833619549402,0.07946833619038021,0.005615723835676542,0.005615723846160893,0.008484811159129975,0.00848481113684895,-1.1404527187057211e-08,0.9869651447072088,0.07493813335895538,0.0,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07,20.448074340820312,0.0003200029022991657,0.006543443072587252,0.10286675401738087
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,0.08400440509568913,1.8753708580683492,1.8771688000442024,0.04499205165984422,498.3910158479342,1.2399747995626083,0.04376799226149808,0.04376799224024414,0.0005744668079962687,0.0005744668079698287,0.002006456713824714,0.0020064567132082995,-1.334219856905144e-09,0.9975120442380916,0.023968037217855453,0.0,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08,66.95089721679688,0.0012823340948671103,0.08585342019796371,0.08219521201516232
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,0.025036133728182003,0.14673662807550694,0.1487538988260423,0.001362713704763597,34.351249916282036,0.9850899174332013,0.1641808978723737,0.16418089905744557,8.392136449258563e-05,8.392136378953014e-05,0.029111022183917246,0.029111006363791644,-2.3601353037802773e-06,0.9713230255146981,0.009160860441625118,0.0,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,3.01894642537456
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,conv1,0.0057476343602647145,0.05422033814608216,0.054621888903082096,0.008350625972646812,88.99101609169014,2.755720238755391,0.1222197792345368,0.12221977875780797,0.023372470823992714,0.023372471568169118,0.011237089015354846,0.01123708883418111,-7.002058455123527e-08,0.9690337254383216,0.15288057923316956,0.0,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05,3.141690969467163,0.000160000185132958,0.0005026711151003838,0.06571951258225547
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,conv2,0.028337827675196228,0.28037476234287184,0.28129398753754914,0.021079646374067118,97.89144210011175,1.430223161921419,0.08275557773261559,0.08275557782682583,0.005615723825680773,0.005615723844869213,0.010215397559669393,0.010215397514344852,-1.9269145191696875e-08,0.9853897017837314,0.07493813335895538,0.0,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07,20.448074340820312,0.0003200029022991657,0.006543443072587252,0.12272323122830779
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,fc1,0.10003377659199618,1.8728112593806632,1.875502471973175,0.04495211305295668,350.5053837567628,1.1538033195318433,0.05355226401335205,0.053552264060839155,0.0005744668081451231,0.0005744668079231225,0.0028530232237281234,0.0028530232236998088,-4.3101098281546314e-11,0.9967081723334321,0.023968037217855453,0.0,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,0.023968037217855453,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08,66.95089721679688,0.0012823340948671103,0.08585342019796371,0.11655629369298191
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,fc2,0.029652298715447677,0.14514183109239764,0.14832011761363337,0.0013587399001613047,23.958987559789552,0.9832211121701008,0.20599722748591906,0.20599722680340288,8.392136415479392e-05,8.392136431013392e-05,0.0417379906525563,0.0417379670139872,-2.459654350372312e-06,0.9589623263641753,0.009160860441625118,0.0,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,0.009160860441625118,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,4.234845921838455
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,2,conv1,0.006021096601182539,0.04693873275937921,0.047452922424994305,0.00725463021786171,60.77311803868977,2.094155868742923,0.14837817526609604,0.14837817654185007,0.023372470909699065,0.02337247161581631,0.016454643175063583,0.01645464281228335,-9.575014996013566e-08,0.9655414114763827,0.15288057923316956,0.0,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,0.15288057923316956,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05,3.141690969467163,0.000160000185132958,0.0005026711151003838,0.07212191653664073
91,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,2,conv2,0.03005682722550814,0.2865220195380588,0.2880784773625927,0.021588063355502174,90.87192684973989,1.366747187616482,0.10381172157491025,0.10381172134953154,0.005615723825600902,0.005615723833508454,0.01100449867795191,0.01100449865076762,-1.0728327747366197e-08,0.9849596323641315,0.07493813335895538,0.0,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,0.07493813335895538,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07,20.448074340820312,0.0003200029022991657,0.006543443072587252,0.13806383775396364
