seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,T50,T70,T80,T85,T90,prefix_accuracy_auc,prefix_late_mean_accuracy,last_finite_accuracy,best_accuracy_before_divergence,final_model_hash,parameters_finite,wall_time,diagnostic_seconds,research_overhead_seconds,core_training_runtime,total_refresh_time,total_measurement_only_refresh_time,total_beta_controller_time,total_beta_observation_time,total_oracle_diagnostic_time,total_reconstruction_diagnostic_time,total_wiener_filter_time,total_diagnostic_spectrum_time,number_of_refreshes,mean_refresh_time,mean_wiener_filter_time,diagnostics_all_finite,beta_diagnostics_all_finite,beta_diagnostic_nonfinite_steps,active_state_bytes,diverged_step,beta_algorithm_active,filter_position,synthetic_fisher_role,contains_non_dp_oracle,release_safe_under_dp,deployable_beta_controller_is_postprocessing,deployable_beta_estimator_is_postprocessing,oracle_is_research_only,actual_noise_saved,private_fisher_used,oracle_diagnostics_enabled,beta_measurement_enabled,deployable_beta_path_reads_clean_gradient,oracle_path_separate_from_controller,planned_privacy_steps,privacy_steps,beta_observation_steps,divergence_stage,oracle_diagnostics_all_valid,oracle_diagnostic_error_steps,accounted_dp_mechanisms_valid,end_to_end_dp_accounting_complete
42,dp_sgd_lr0p50,dp_sgd,0.5,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,completed,4,4,0.9941875233938002,2.734375,0.25,0.1875,0.1875,0.125,0.078125,1722.8893814086914,,,,,,0.078125,0.125,0.1875,0.1875,4f921bf0be100d4c981c7cb6ac8ee7016e0f42d50d508541509c782a79c2b558,True,0.7489705421030521,0.06897707842290401,0.5655218325555325,0.18344870954751968,0.49341721180826426,0.49341721180826426,0.0,0.0031275423243641853,0.0023087868466973305,0.06666829157620668,0.0,0.0,2,0.24670860590413213,0.0,True,True,[],0,,False,after global clipping and DP Gaussian noise,measurement_only_for_dp_sgd,True,False,True,True,True,False,False,True,True,False,True,4,4,4,,True,[],True,True
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,completed,4,4,0.9941875233938002,2.734375,0.25,0.0,0.15625,0.0,0.07291666666666667,6.091619789600372,,,,,,0.07291666666666667,0.0,0.0,0.15625,f8ec3950a7a703a6e33bd74d68300be274dcb4b1a5667808d1bca50fe759f592,True,0.5010795965790749,0.17685027699917555,0.17685027699917555,0.3242293195798993,0.12347597349435091,0,5.8066099882125854e-05,0.0023155463859438896,0.0020554494112730026,0.06274204049259424,0.0060657477006316185,0.1120527870953083,2,0.061737986747175455,0.0015164369251579046,True,True,[],10905008,,True,after global clipping and DP Gaussian noise,training_filter_and_measurement,True,False,True,True,True,False,False,True,True,False,True,4,4,4,,True,[],True,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,completed,4,4,0.9941875233938002,2.734375,0.25,0.0,0.15625,0.0,0.078125,36.38468647003174,,,,,,0.078125,0.0,0.0,0.15625,98af730fac02dbf9cb9a0242836fa1ec387aa3ca923e5fc8cde4caa98868090e,True,0.3405597060918808,0.07322636339813471,0.07322636339813471,0.2673333426937461,0.09095744788646698,0,6.0927122831344604e-05,0.0030103446915745735,0.0026372158899903297,0.06152817513793707,0.0053624482825398445,0.00906097237020731,2,0.04547872394323349,0.0013406120706349611,True,True,[],10905008,,True,after global clipping and DP Gaussian noise,training_filter_and_measurement,True,False,True,True,True,False,False,True,True,False,True,4,4,4,,True,[],True,True
42,dp_fisher_wiener_adaptive_beta_lr5p00,dp_fisher_wiener_adaptive_beta,5.0,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,completed,4,4,0.9941875233938002,2.734375,0.25,0.0,0.15625,0.0,0.078125,5931.950988769531,,,,,,0.078125,0.0,0.0,0.15625,d66c8b46122913e4baca1586ae0a19021793e8e09ffae74dcf17e5374720974f,True,0.3416864899918437,0.07018325291574001,0.07018325291574001,0.2715032370761037,0.08944247104227543,0,4.6605244278907776e-05,0.0029249563813209534,0.002595231868326664,0.05847852397710085,0.006126793101429939,0.0091094970703125,2,0.044721235521137714,0.0015316982753574848,True,True,[],10905008,,True,after global clipping and DP Gaussian noise,training_filter_and_measurement,True,False,True,True,True,False,False,True,True,False,True,4,4,4,,True,[],True,True
