step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,1.0976310412795725,1.070927750152876,1.1754835415354912,1.0399923090829093,2.4776459785892038,2.5767327623629703,160,160,2.099057303978818e-15,1.2096246002801078e-11,1.0976310412795725,1.0399923090829093,1.1754835415354912,2.5767327623629703,160,1.2096246002801078e-11,,,,,,,,
0,conv2,0.6863175907073384,2.1213207192770906,1.455899725171811,0.9999269664939242,2.0269674738073027,2.026819437265989,512,512,2.68081967141971e-13,1.942028628281068e-09,0.6863175907073384,0.9999269664939242,1.455899725171811,2.026819437265989,512,1.942028628281068e-09,,,,,,,,
0,fc1,1.5105847098273457,8.792181575083564,13.281335053346941,0.9487056836227392,1.8909002607235736,1.7939078245121738,512,512,1.4928894250729488e-10,5.279749771405121e-06,1.5105847098273457,0.9487056836227392,13.281335053346941,1.7939078245121738,512,5.279749771405121e-06,,,,,,,,
0,fc2,0.7462530973512295,6.509270931364751,4.857563594029268,1.334349560110619,2.4750108757771097,3.302529673362184,512,512,1.191259624331098e-13,5.474556416654315e-10,0.7462530973512295,1.334349560110619,4.857563594029268,3.302529673362184,512,5.474556416654315e-10,,,,,,,,
50,conv1,1.0365963658843498,1.3672940581207307,1.4173320517432144,1.0376703712973876,2.5277747955018097,2.622997010604541,160,160,9.293319854380681e-15,3.447756073223756e-11,1.0365963658843498,1.0376703712973876,1.4173320517432144,2.622997010604541,160,3.447756073223756e-11,1.0762918874620748,1.0245813612624997,1.471607502530441,2.589910940940281,160,5.703374238823e-11,0.05427545078722651,-0.03308606966426009
50,conv2,0.73381895837508,2.0806168489197394,1.5267960888519245,1.007196664927016,1.9988282152236807,2.013213112135311,512,512,4.728727123270794e-13,2.8772353057091187e-09,0.73381895837508,1.007196664927016,1.5267960888519245,2.013213112135311,512,2.8772353057091187e-09,0.7653668657994133,1.0096896657137484,1.5924351965871524,2.0181961924484066,512,4.756878211694023e-09,0.06563910773522785,0.004983080313095467
50,fc1,1.4733478232436987,8.916271729135447,13.136769543571042,0.9584946665822724,1.8957075105987315,1.817025538308841,512,512,2.013760331941073e-10,4.5005053667465e-06,1.4733478232436987,0.9584946665822724,13.136769543571042,1.817025538308841,512,4.5005053667465e-06,1.5315100571480291,0.9545510505521649,13.655359825435585,1.8095495957816485,512,3.697857910380907e-05,0.5185902818645438,-0.007475942527192414
50,fc2,1.3158954475403772,10.165941815725848,13.377316555274,1.1864556686364465,2.6230217625212324,3.112099039100079,512,512,2.886775516999614e-13,6.624449390977318e-10,1.3158954475403772,1.1864556686364465,13.377316555274,3.112099039100079,512,6.624449390977318e-10,1.4997477728617004,1.5925419796933582,15.246348597176471,4.177272270464325,512,1.196056240101215e-07,1.8690320419024715,1.0651732313642461
100,conv1,0.9293354756161722,1.6279306448691693,1.5128937001196314,1.0743481923849438,2.502444806809712,2.6884970547391043,160,160,3.3718925031904045e-14,5.2005048303803814e-11,0.9293354756161722,1.0743481923849438,1.5128937001196314,2.6884970547391043,160,5.2005048303803814e-11,1.0621483579525894,1.0704873008483227,1.7291038613084881,2.6788353867636308,160,1.3344865859981733e-10,0.21621016118885672,-0.00966166797547352
100,conv2,0.8069736915240142,1.865672201601051,1.505548383699735,1.0009104723547515,2.0009102583378713,2.0027320318124264,512,512,9.196272459732204e-13,2.3895247017926254e-09,0.8069736915240142,1.0009104723547515,1.505548383699735,2.0027320318124264,512,2.3895247017926254e-09,0.9876686502084725,1.1117634001310153,1.8426659450867793,2.22453879216674,512,1.8432201915921016e-08,0.3371175613870443,0.22180676035431368
