seed,method,config_fingerprint,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,clip_rate,wiener_filter_time,step,epoch,train_loss,refresh_time,diagnostic_spectrum_time,active_state_bytes,test_loss,test_accuracy
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.1123027231468387,1.899600652919797,1.9031473958402023,0.05532505736057427,286.11725235726686,1.1846141930802594,0.06105702994285891,0.05894959774994968,0.0008856014231765845,0.0008455297363933314,0.003495070610673137,0.0036607104078310738,0.20109419792910396,0.9958596897484506,1.0,0.0006605349481105804,0,1,2.308786153793335,0.11410304810851812,0.03304548654705286,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11687287242001167,1.8977463711387688,1.9013833379609097,0.055270974083988886,263.66282642499664,1.1678014436558546,0.061822879706973956,0.05904595340843552,0.0008759263766408519,0.0008450767042946559,0.003792722749298824,0.003931176753145906,0.15571474325832416,0.9955708528976581,1.0,0.0006330469623208046,1,1,2.3163700103759766,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.13526294334200142,1.9036788932771773,1.908332908326651,0.05557544654352115,198.0750264044561,1.1138650874743814,0.06980529425509104,0.06686892576614176,0.0008665812905581176,0.0008476139495232909,0.005048592031501911,0.005161566063696528,0.09611212829990064,0.9943765495949013,1.0,0.0008036531507968903,2,1,2.3169429302215576,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12093035143234555,1.893428570149534,1.8968352570067673,0.05504830884418524,245.14736071009676,1.1535067001728936,0.060022227600571694,0.05899128545866176,0.0008892076828476853,0.0008417970793086895,0.004079179139578453,0.004308921376455829,0.2379579168264674,0.995294639530969,1.0,0.0006374083459377289,3,1,2.3129677772521973,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.1122108410376602,1.8982049601701272,1.9011019030376775,0.05526375099812188,286.16503783924423,1.1897914772845126,0.05530934361950554,0.053567596447636395,0.0008769392876412175,0.0008449925702905988,0.003494486983703653,0.00362660339645777,0.1611663679543847,0.9958422891689775,1.0,0.0008101193234324455,4,1,2.297119617462158,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11979827547564208,1.8961421258419011,1.8999112216549507,0.05513981347298897,250.51898363213206,1.156150414317931,0.06295814810607729,0.060507747482219425,0.0008735510827761825,0.0008425145788439473,0.003991713463912446,0.0041387599754172015,0.15710881621850734,0.9953849788245376,1.0,0.0006540659815073013,5,1,2.300804376602173,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12828135421270803,1.8960489931500162,1.90004307852119,0.055128930178550355,218.4600548547801,1.1305191029570925,0.06486011484514223,0.06302043463229645,0.0008814358501296804,0.0008416074654061716,0.004577495874949302,0.004794122120774485,0.20081131021186815,0.994825053469348,1.0,0.0009280731901526451,6,1,2.3139607906341553,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.1270493376857162,1.8979572319449445,1.9019917635733463,0.05520093890792153,223.16600194331852,1.1341021084022735,0.06512097287582867,0.0629188179777825,0.0008762401907284522,0.0008423426447548497,0.004480969283985104,0.0046612924128273375,0.1713438106935376,0.9949181232870319,1.0,0.0006999270990490913,7,1,2.3193278312683105,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12521618930824333,1.901141102491679,1.9054521376993692,0.0553300112559346,230.51953616689522,1.1380722088591624,0.06724713271175502,0.06470376796960806,0.0008636927788035067,0.000843205436964367,0.004338027121536234,0.004443428059030072,0.10425890233582932,0.9950630118913875,1.0,0.0006378358229994774,8,1,2.317415714263916,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.11182803504282988,1.8991393592431451,1.9022477017446011,0.0552420273751579,288.4113060860648,1.1897056236126398,0.057166683585130974,0.054982138139264926,0.0008617108960408692,0.0008431235039230726,0.003467270453056885,0.003543709449770811,0.09470387990688395,0.9958749688430825,1.0,0.0008673639968037605,9,1,2.3022260665893555,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12726374528856077,1.8975897365881724,1.901660860516872,0.05507717629001799,222.32855496316833,1.1318507785186487,0.06541662735721869,0.06405978911144179,0.000879355076124104,0.0008386261236570701,0.004497847791542756,0.004716291532647874,0.20595888010648905,0.9949091074751696,1.0,0.0007837172597646713,10,1,2.2949776649475098,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.13230339176472183,1.8991900048905412,1.9044085158095052,0.05522764173808226,206.06056008867327,1.115286159885393,0.0741255585762234,0.07062607741112019,0.0008538922086827066,0.0008410909506246412,0.004852942258878979,0.004926803195108849,0.0656009036007989,0.9945875806636401,1.0,0.0006348574534058571,11,1,2.316030740737915,0.0,0.0,16,,
7,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0.12362109855694615,1.893879793184672,1.8985803951379312,0.05507588970283405,234.70353101684304,1.1389136395769597,0.0705333909160074,0.06686093270011588,0.0008611305584734285,0.000842257695686278,0.004260694313382624,0.0043561656858519746,0.09624013151381063,0.995147437132103,1.0,0.000802888534963131,12,1,2.3058042526245117,0.0,0.0,16,,
