method,step,epoch,layer,v_syn_q01,v_syn_q05,v_syn_q50,v_syn_q95,v_syn_q99,sqrt_v_q01,sqrt_v_q05,sqrt_v_q50,sqrt_v_q95,sqrt_v_q99,P_q01,P_q05,P_q50,P_q95,P_q99,lambda_over_median,fraction_below_lambda,D_sample,D_time,A_new,A_old,stale_ratio,refresh_seconds
dp_sgd,600,3,fc1,0.0,0.0,7.569779081278923e-06,0.00020491739783292583,0.00043950105277148165,0.0,0.0,0.0027513231510007743,0.01431493617900703,0.020964280381462034,47.7001598317231,69.8570562272213,363.4601646268638,100000000.0,100000000.0,3.634614856623647e-06,0.1139907982791587,1.18964077522205,1.129598625395071,11.999999393229542,12.15555018752672,1.012962566846789,1.5784848304465413
dp_sgd,600,3,fc2,0.0,0.0,0.00021685667976574735,0.0018490141279801282,0.00442186163105,0.0,0.0,0.014726054129353489,0.042999876634509694,0.06649705451977535,15.038269252493293,23.25618663582165,67.90681034875718,100000000.0,100000000.0,6.790685347317154e-07,0.05426356589147287,0.9385596783896211,0.9788288319158376,11.99999979799974,12.290004929120835,1.024167094666819,1.5784848304465413
dp_sgd,700,3,conv1,3.8958904459584446e-05,6.488262373060478e-05,0.00014406035192632088,0.00042824927095526816,0.0008871407154210806,0.006240983211858182,0.00805464961374416,0.012002514398541334,0.0206940657262465,0.029784704368396652,33.574725953531384,48.323555559741614,83.31580649760177,124.16216076973868,160.26828313767217,8.331587589026596e-07,0.0,0.04854961181522461,0.03463575708726118,6.587263233517138e-07,0.05410026196679468,82128.46203422014,1.567494654096663
dp_sgd,700,3,conv2,0.0,3.518196026410205e-07,0.00010851124145349712,0.0005557326662659636,0.0008369594793907669,0.0,0.0005931418858243281,0.010416872718571307,0.023573982547547594,0.02893016780242035,34.56618318381386,42.419629240381774,95.99801263904327,1685.919994637935,100000000.0,9.599810106320967e-07,0.020905172413793104,0.22448894019070775,0.13997138084119073,1.4275386158756989e-05,0.07647241340972995,5356.941465704436,1.567494654096663
dp_sgd,700,3,fc1,0.0,0.0,7.604313285992775e-06,0.00020605874061619043,0.0004396352994228302,0.0,0.0,0.002757591935873557,0.014354746270270804,0.02096748195196375,47.692876302489516,69.66332146741205,362.6339201276878,100000000.0,100000000.0,3.626352351089312e-06,0.11358747609942639,1.2470976609018396,1.3152706154985399,11.999999394912301,12.200719574317638,1.0167266824604526,1.567494654096663
dp_sgd,700,3,fc2,0.0,0.0,0.00021943514582140308,0.0018910178031949945,0.004556178091624316,0.0,0.0,0.01481333940134227,0.043485580416154655,0.06749862770113083,14.815477882960902,22.996392254711438,67.50671486008633,100000000.0,100000000.0,6.750672302218281e-07,0.05426356589147287,0.9762528664142969,1.1243032181738066,11.999999800256287,12.427268267425022,1.0356057061899764,1.567494654096663
dp_sgd,800,4,conv1,3.948139559019609e-05,6.486796074335611e-05,0.00014333763993487758,0.00042850961878576545,0.0008795441242430336,0.006283387654287155,0.008053862422973727,0.011972369842666194,0.020700459622079108,0.029639411936017112,33.77869511926838,48.30814899350515,83.52558264369847,124.17030433731088,159.1513208214742,8.352565224273964e-07,0.0,0.059308739828880186,0.03604369445999991,6.58930877302851e-07,0.049929097365178164,75772.7757375294,1.588362030684948
dp_sgd,800,4,conv2,0.0,3.402721483345019e-07,0.00010903223023664717,0.00055855620748032,0.0008442111046291933,0.0,0.0005833240656364243,0.010441847784747556,0.023633792719781405,0.0290553045805157,34.417126956907936,42.31228041290232,95.76843834118479,1714.3101005661165,100000000.0,9.5768490463987e-07,0.020689655172413793,0.23276633172515823,0.14218462360282408,1.4522916099703106e-05,0.08832758359753895,6081.945038393467,1.588362030684948
dp_sgd,800,4,fc1,0.0,0.0,7.631225493817288e-06,0.00020785055665046345,0.0004409404886175449,0.0,0.0,0.0027624672837265954,0.014417023146200981,0.020998582975922674,47.62223853867997,69.36239870390261,361.9939269406889,100000000.0,100000000.0,3.6199523733399304e-06,0.11434432759719566,1.6328131486595152,1.2502744051255033,11.999999397526086,12.154275725438517,1.0128563613047534,1.588362030684948
dp_sgd,800,4,fc2,0.0,0.0,0.0002222197933570195,0.0018538345249681373,0.004524082318611959,0.0,0.0,0.014907030771777643,0.043056176538840175,0.06726124924914285,14.867421166693989,23.22546842093376,67.08246368208941,100000000.0,100000000.0,6.708244017938331e-07,0.05426356589147287,1.322238417002217,0.8635888674844219,11.999999798266556,12.225465789270762,1.0187888328994603,1.588362030684948
dp_sgd,900,4,conv1,4.002128536689779e-05,6.711980336421126e-05,0.00014464091965355255,0.00042334652055943476,0.0008764086523566311,0.0063261445745776135,0.00819248037499674,0.012026673042727167,0.020575334862664794,0.02958669854893719,33.83850749376383,48.602099207234744,83.14847725860405,122.06874723397873,158.07858274797553,8.314851467627826e-07,0.0,0.054037420122269635,0.033959187414730606,6.381237412952385e-07,0.049190171935293875,77085.51126767119,1.5695870332419872
dp_sgd,900,4,conv2,0.0,3.6646986838279417e-07,0.00011009636292617483,0.0005570391190565686,0.0008362937029913291,0.0,0.0006053675026830433,0.010492681264669568,0.02360167412752545,0.028918611959041367,34.58010841996476,42.36986518463711,95.30443622579085,1651.8620961262695,100000000.0,9.530452462776603e-07,0.020689655172413793,0.23557677357635284,0.13549124382454278,1.3979990318420374e-05,0.07651751874910215,5473.359532654417,1.5695870332419872
dp_sgd,900,4,fc1,0.0,0.0,7.680794406836768e-06,0.00020989420454809303,0.0004403518127174806,0.0,0.0,0.002771424616830747,0.01448772598218353,0.02098456129308532,47.65405907780714,69.02389739836673,360.8239551945575,100000000.0,100000000.0,3.608252571356412e-06,0.1195377230720204,0.9910151757158044,1.5548222713467925,11.999999400466272,12.161461612661041,1.013455185021716,1.5695870332419872
dp_sgd,900,4,fc2,0.0,0.0,0.00022094772025855049,0.0017827142368642584,0.00448299224950025,0.0,0.0,0.014864303467757823,0.04222220050589868,0.0669548452346668,14.93557207576484,23.684217381532857,67.27528449106208,100000000.0,100000000.0,6.727526803856643e-07,0.06201550387596899,0.9831501239268097,1.2401411765369863,11.999999794281912,12.343894124158963,1.0286578613142885,1.5695870332419872
dp_sgd,1000,5,conv1,3.8021610064919386e-05,6.674054975095293e-05,0.00014524276777157225,0.0004310331493831621,0.0008671520271399297,0.0061661436054872305,0.008169054223945593,0.012051670516074055,0.020761292091035787,0.02941262487195542,34.07831643186071,48.1667462854191,82.97598304516532,122.42665216871247,162.1768637815614,8.297604872836827e-07,0.0,0.05741962188134087,0.04112298657881056,6.450138972937155e-07,0.05878139290990437,91131.83766225097,1.5575899751856923
dp_sgd,1000,5,conv2,0.0,3.592762078821383e-07,0.00011097700547456495,0.0005640770920887894,0.0008387325877065491,0.0,0.0005993937374092575,0.010534562147130977,0.023750306788262735,0.02896026642682561,34.5315254065639,42.10470300462709,94.92554976909953,1668.340379369208,100000000.0,9.492563488007367e-07,0.020905172413793104,0.1614664647110422,0.1500229712366275,1.4125424415609791e-05,0.0841694672601454,5958.720872727205,1.5575899751856923
dp_sgd,1000,5,fc1,0.0,0.0,7.820793336586706e-06,0.00021351434256167772,0.00044467331324947023,0.0,0.0,0.00279656813512273,0.01461212998026542,0.02108727846904853,47.42193390624264,68.43624557098512,357.57985365132015,100000000.0,100000000.0,3.575811321886903e-06,0.11959747450605482,1.4415359394380831,1.2796693751830532,11.999999405570554,12.182164671031325,1.015180439540288,1.5575899751856923
dp_sgd,1000,5,fc2,0.0,0.0,0.00022106126395196347,0.0019104245892769564,0.0045185427549353455,0.0,0.0,0.014868116442442805,0.04370804855413983,0.06721957406355251,14.876850376071388,22.87944868503256,67.25808467667862,100000000.0,100000000.0,6.725801508692662e-07,0.06201550387596899,1.1384001749833785,1.1011720584502673,11.999999801272045,12.257801361835135,1.0214834637359527,1.5575899751856923
dp_sgd,1100,5,conv1,3.9242645434785365e-05,6.408287021709844e-05,0.00014863137830054322,0.0004147931324546205,0.000865585369520164,0.006263930037528625,0.008004986954877363,0.01219144692054673,0.020366301459857215,0.02940981845766416,34.02747652123507,49.101495644617984,82.02465123144225,124.92810014960824,159.66774296019457,8.202471835518229e-07,0.0,0.052666030432486716,0.041717463652420815,6.586220914252206e-07,0.06049788972869338,91855.09970168158,1.570283799432218
dp_sgd,1100,5,conv2,0.0,3.4710978692599273e-07,0.00011198545760963459,0.0005696046196702905,0.0008475952278328876,0.0,0.0005891602385617693,0.010582318118875472,0.023866390836707357,0.0291134752594167,34.348375641138176,41.89990862279626,94.4971651107881,1697.3022993931302,100000000.0,9.449725369872596e-07,0.020905172413793104,0.1543205954752971,0.15684634967968406,1.4378767511077303e-05,0.08129767980580466,5654.008529532518,1.570283799432218
dp_sgd,1100,5,fc1,0.0,0.0,7.961053262072833e-06,0.00021393277037079505,0.0004441986939546552,0.0,0.0,0.002821533849178691,0.014626440775466333,0.021076021771566006,47.44726195979013,68.36928645332694,354.41589904496993,100000000.0,100000000.0,3.5441715515519547e-06,0.11394100541746335,1.5550806159399755,1.0597818309495433,11.999999406152154,12.196798729844184,1.0163999444525071,1.570283799432218
dp_sgd,1100,5,fc2,0.0,0.0,0.00022519171690156114,0.0018673960892067014,0.004502833121725561,0.0,0.0,0.015006389199576725,0.043213059450381765,0.0670994727918117,14.904837879142308,23.141489251871846,66.63823793508506,100000000.0,100000000.0,6.663828231432291e-07,0.05426356589147287,1.0210618225743828,1.0726118231218706,11.99999979899599,12.346818744477975,1.0289015792741907,1.570283799432218
