method,metric,mean,std,n,mean_pm_std
dp_kfc,oracle_R_full_old_conv1,1.000470117171052,0.01991680927853812,3,1.00047 ± 0.0199168
dp_kfc,oracle_R_full_old_conv2,1.0567934232210552,0.014338151890223267,3,1.05679 ± 0.0143382
dp_kfc,oracle_R_full_old_fc1,1.0494768323814718,0.005553109319385308,3,1.04948 ± 0.00555311
dp_kfc,oracle_R_full_old_fc2,1.0360461506243055,0.010120801442569069,3,1.03605 ± 0.0101208
dp_kfc,oracle_S_full_new_conv1,9.912254081175599,0.5886075568057724,3,9.91225 ± 0.588608
dp_kfc,oracle_S_full_new_conv2,10.504717002764101,0.06704632989758424,3,10.5047 ± 0.0670463
dp_kfc,oracle_S_full_new_fc1,9.398249557535015,0.044032322522482265,3,9.39825 ± 0.0440323
dp_kfc,oracle_S_full_new_fc2,11.11198728774651,0.09638904293977346,3,11.112 ± 0.096389
dp_kfc,oracle_S_full_old_conv1,9.912233530004764,0.5887145319284259,3,9.91223 ± 0.588715
dp_kfc,oracle_S_full_old_conv2,10.489343160150442,0.06752924420776382,3,10.4893 ± 0.0675292
dp_kfc,oracle_S_full_old_fc1,9.39259190018434,0.059136274538351935,3,9.39259 ± 0.0591363
dp_kfc,oracle_S_full_old_fc2,11.106420893713747,0.0992598169396731,3,11.1064 ± 0.0992598
dp_kfc,oracle_S_full_raw_conv1,9.872072688844975,0.3455385784045848,3,9.87207 ± 0.345539
dp_kfc,oracle_S_full_raw_conv2,9.91457803995832,0.07843202968931694,3,9.91458 ± 0.078432
dp_kfc,oracle_S_full_raw_fc1,8.935113613683365,0.08980986636090121,3,8.93511 ± 0.0898099
dp_kfc,oracle_S_full_raw_fc2,10.652981466506459,0.11292002522507809,3,10.653 ± 0.11292
dp_kfc,oracle_private_delta_stale_diag_conv1,0.0002525512194355933,0.0007097856050055502,3,0.000252551 ± 0.000709786
dp_kfc,oracle_private_delta_stale_diag_conv2,0.014361880458400216,0.011666984745244005,3,0.0143619 ± 0.011667
dp_kfc,oracle_private_delta_stale_diag_fc1,0.024716968194015768,0.010191937298265268,3,0.024717 ± 0.0101919
dp_kfc,oracle_private_delta_stale_diag_fc2,0.012173288928616724,0.024776290958413265,3,0.0121733 ± 0.0247763
dp_kfc,oracle_private_delta_stale_full_conv1,-2.2765351195409576e-05,9.45650897065903e-05,3,-2.27654e-05 ± 9.45651e-05
dp_kfc,oracle_private_delta_stale_full_conv2,-0.010387034784910635,0.010327706448777636,3,-0.010387 ± 0.0103277
dp_kfc,oracle_private_delta_stale_full_fc1,-0.0056452926501636665,0.002357314247287246,3,-0.00564529 ± 0.00235731
dp_kfc,oracle_private_delta_stale_full_fc2,-0.0054009254920993665,0.012822509691068625,3,-0.00540093 ± 0.0128225
dp_kfc,peak_cuda_memory,1114164224.0,0.0,3,1.11416e+09 ± 0
dp_kfc,peak_cuda_memory_allocated,1114164224.0,0.0,3,1.11416e+09 ± 0
dp_kfc,peak_cuda_memory_core,1114164224.0,0.0,3,1.11416e+09 ± 0
dp_kfc,peak_cuda_memory_overall,1114164224.0,0.0,3,1.11416e+09 ± 0
dp_kfc,peak_cuda_memory_reserved,1589641216.0,0.0,3,1.58964e+09 ± 0
dp_kfc,preconditioner_state_bytes,10069164.0,0.0,3,1.00692e+07 ± 0
dp_kfc,refresh_A_new_diag_conv1,1.7026487447062852,0.6303018823685076,3,1.70265 ± 0.630302
dp_kfc,refresh_A_new_diag_conv2,1.3805724812535392,0.6958633782048707,3,1.38057 ± 0.695863
dp_kfc,refresh_A_new_diag_fc1,3.017166267560247,0.1750295780489613,3,3.01717 ± 0.17503
dp_kfc,refresh_A_new_diag_fc2,1.2608016042564156,0.5640113872261067,3,1.2608 ± 0.564011
dp_kfc,refresh_A_old_diag_conv1,1.7024119248506606,0.6305909806263138,3,1.70241 ± 0.630591
dp_kfc,refresh_A_old_diag_conv2,1.3904788057091746,0.6961484102876093,3,1.39048 ± 0.696148
dp_kfc,refresh_A_old_diag_fc1,3.0832103891583835,0.1349485429319856,3,3.08321 ± 0.134949
dp_kfc,refresh_A_old_diag_fc2,1.4110709240090493,0.5919898513817664,3,1.41107 ± 0.59199
dp_kfc,refresh_S_new_full_conv1,1.9905498291660173,0.2897804731217035,3,1.99055 ± 0.28978
dp_kfc,refresh_S_new_full_conv2,0.9282341273153344,0.024452949561821372,3,0.928234 ± 0.0244529
dp_kfc,refresh_S_new_full_fc1,0.6231381267399488,0.023955620859920798,3,0.623138 ± 0.0239556
dp_kfc,refresh_S_new_full_fc2,1.3346044898502718,0.03934946357947503,3,1.3346 ± 0.0393495
dp_kfc,refresh_S_old_full_conv1,1.9908710534982266,0.2894987178212919,3,1.99087 ± 0.289499
dp_kfc,refresh_S_old_full_conv2,0.9298478789714667,0.026027854391692765,3,0.929848 ± 0.0260279
dp_kfc,refresh_S_old_full_fc1,0.6333241935351211,0.018727005289766056,3,0.633324 ± 0.018727
dp_kfc,refresh_S_old_full_fc2,1.4257721801992345,0.03818147168790974,3,1.42577 ± 0.0381815
dp_kfc,refresh_delta_stale_diag_conv1,-0.00016047658214441568,0.0004947715298150746,3,-0.000160477 ± 0.000494772
dp_kfc,refresh_delta_stale_diag_conv2,0.006147193339269917,0.0071285159579445884,3,0.00614719 ± 0.00712852
dp_kfc,refresh_delta_stale_diag_fc1,0.014032073557285016,0.008513396870725895,3,0.0140321 ± 0.0085134
dp_kfc,refresh_delta_stale_diag_fc2,0.10876019375326808,0.05031781765831556,3,0.10876 ± 0.0503178
dp_kfc,refresh_delta_stale_full_conv1,6.25974498715873e-05,0.00021200033305502185,3,6.25974e-05 ± 0.000212
dp_kfc,refresh_delta_stale_full_conv2,0.0019909638904096,0.0009604183818500582,3,0.00199096 ± 0.000960418
dp_kfc,refresh_delta_stale_full_fc1,0.011939725000535617,0.002809773409610417,3,0.0119397 ± 0.00280977
dp_kfc,refresh_delta_stale_full_fc2,0.08958351735986451,0.0050268718376962306,3,0.0895835 ± 0.00502687
dp_kfc,total_refresh_time,4.049670800877114,0.1607018897472905,3,4.04967 ± 0.160702
dp_kfc,wall_time,268.7497230482598,13.129908444374385,3,268.75 ± 13.1299
