seed,method,config_fingerprint,step,epoch,train_loss,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,0,1,2.3067173957824707,,,1.0,0.10232851681315358,1.8980261676600805,1.9007811897798015,0.0829792908915913,344.041658491307,1.0187803671310862,0.053821285786439764,0.3938755586422454,0.23941664405616905,0.001025906065992739,0.0029066247508787923,0.6783216966270388,23.6804674097828,0.9970387877689046,1.5,0.4893022011560637,0.7339533017340956,0.12446893633738695,0.01023285168131536,12.163660746934983,0.1475380240008235,0.004562346264719963,0.0014671813696622849,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,1,1,2.309309959411621,,,1.0,0.10840359224325312,1.9019209134593142,1.9049431211970982,0.08118886775148672,307.8205146536777,0.8914199544788994,0.05631034195571925,0.44696317052540674,0.30995284938048645,0.0010089915128033901,0.003248646377710418,0.9979540842847017,24.874081197808554,0.9971040917936169,1.5,0.5567340921665265,0.8351011382497897,0.12178330162723008,0.010840359224325313,11.234249631019532,0.0,0.0,0.0015560677275061607,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,2,1,2.3040573596954346,,,1.0,0.09388760629188556,1.9008806982967774,1.9030264479222592,0.07378106062176484,409.91441253096076,1.1168515288019973,0.04750953751931795,0.31857451771241657,0.22221203376093382,0.001021480616220084,0.0024395336424301714,0.5306940958245819,23.375374441513095,0.9972754031215789,1.5,0.47139371417206427,0.7070905712580964,0.11067159093264727,0.009388760629188557,11.78766775422888,0.0,0.0,0.00155574269592762,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,3,1,2.295185089111328,,,1.0,0.10712402431512276,1.8961725152747357,1.8994477262311822,0.07748339990510521,313.31553991232227,0.9789059257596098,0.05874637960319033,0.37623448597363535,0.22164018027638396,0.0009369154116177734,0.0031916706084620587,0.7550334215044476,23.739481116494886,0.9968756547280314,1.5,0.4707867673123194,0.7061801509684791,0.1162250998576578,0.010712402431512277,10.84958305010211,0.0,0.0,0.001155131496489048,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,4,1,2.2883496284484863,,,1.0,0.09596003414958856,1.903180849194279,1.9054008441336612,0.07666478458968713,393.3501590923385,1.1957662996768048,0.04830216348827098,0.2769433448380193,0.185269291955569,0.0011846039067158112,0.002542264129748013,0.39760418866897057,21.942302809773683,0.99696004622844,1.5,0.43042919505485333,0.64564379258228,0.1149971768845307,0.009596003414958858,11.983861603600719,0.0,0.0,0.0011117402464151382,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,5,1,2.2822375297546387,,,1.0,0.10363995094533725,1.8970184430380232,1.8995424005235713,0.0717126123482131,335.0338660347147,1.0445024001754875,0.05161719506241763,0.31381221754703065,0.2130055934879612,0.0010360188542147314,0.0029847728880130807,0.6136696429222432,23.13023348777527,0.9968823975542014,1.5,0.46152529019324734,0.692287935289871,0.10756891852231966,0.010363995094533725,10.379097783312881,0.0,0.0,0.0011126166209578514,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,6,1,2.2813961505889893,,,1.0,0.111935400850891,1.9022060924639566,1.9052188207667744,0.07519467813041067,288.7887153996132,0.9726457191268773,0.05626959945180787,0.35624415893085826,0.21491172102274667,0.000999108191450144,0.0034627391812597523,0.7448474981181342,23.32647582154554,0.996631981558626,1.5,0.463585721331823,0.6953785819977345,0.112792017195616,0.0111935400850891,10.076527740834159,0.0,0.0,0.0011195708066225052,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,7,1,2.2814555168151855,,,1.0,0.10984453254038591,1.897301356369311,1.9001985465886801,0.0855966922304261,298.34292572572707,1.0212052584124127,0.05525869888949744,0.37602040555392446,0.231891583147735,0.0011533531582627293,0.0033518475341230793,0.6739178069322814,23.03322676154685,0.9965770756724731,1.5,0.4815512258812504,0.7223268388218755,0.12839503834563915,0.010984453254038592,11.688796462103753,0.0,0.0,0.0011066235601902008,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,8,1,2.2672321796417236,,,1.0,0.10596464218609845,1.9039278888314883,1.9065372859969558,0.07706211252970557,322.8338303693234,1.0613298017938593,0.052398133129777105,0.3214558970660948,0.19422368899807627,0.0010672251116151216,0.0030975687980614067,0.5637247776829449,22.600461628832957,0.9967124579212179,1.5,0.4407081676099006,0.661062251414851,0.11559316879455836,0.010596464218609845,10.908654660546235,0.0,0.0,0.0011032875627279282,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,9,1,2.2757763862609863,,,1.0,0.095098070933694,1.897538637597258,1.8996514911626905,0.07339924540053332,398.1418597383219,1.1596677898613792,0.04723567179845856,0.2824784505437424,0.18214244563455442,0.0010807722030623406,0.002511667576341748,0.4232911187136982,22.266769970205807,0.9970873000125552,1.5,0.42678149635914914,0.6401722445387237,0.11009886810079997,0.009509807093369401,11.577402886120337,0.0,0.0,0.0013892343267798424,10905008,True
