step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full,seed,method,config_fingerprint
100,fc1,1.0,9.744528101142857,9.744528101142857,1.0,2.644288585968806,2.644288585968806,512,512,1.4487779922580999e-09,1.4487779922580999e-09,1.0,1.0,9.744528101142857,2.644288585968806,512,1.4487779922580999e-09,1.0,1.0,9.744528101142857,2.644288585968806,512,1.4487779922580999e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
100,fc2,1.0,11.28522526157701,11.28522526157701,1.0,3.837703720983038,3.837703720983038,512,512,2.512487756996778e-12,2.512487756996778e-12,1.0,1.0,11.28522526157701,3.837703720983038,512,2.512487756996778e-12,1.0,1.0,11.28522526157701,3.837703720983038,512,2.512487756996778e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,conv1,1.0,2.939621404280315,2.939621404280315,1.0,3.4964849240274525,3.4964849240274525,160,160,3.6808134464077945e-14,3.6808134464077945e-14,1.0,1.0,2.939621404280315,3.4964849240274525,160,3.6808134464077945e-14,1.0,1.0,2.939621404280315,3.4964849240274525,160,3.6808134464077945e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,conv2,1.0,4.117125571220006,4.117125571220006,1.0,4.593509458150294,4.593509458150294,512,512,1.0774883511982318e-12,1.0774883511982318e-12,1.0,1.0,4.117125571220006,4.593509458150294,512,1.0774883511982318e-12,1.0,1.0,4.117125571220006,4.593509458150294,512,1.0774883511982318e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc1,1.0,10.017735099132583,10.017735099132583,1.0,4.657855100306171,4.657855100306171,512,512,2.8851783706630015e-09,2.8851783706630015e-09,1.0,1.0,10.017735099132583,4.657855100306171,512,2.8851783706630015e-09,1.0,1.0,10.017735099132583,4.657855100306171,512,2.8851783706630015e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc2,1.0,11.667890435347328,11.667890435347328,1.0,6.055828598531379,6.055828598531379,512,512,6.8771285491785585e-12,6.8771285491785585e-12,1.0,1.0,11.667890435347328,6.055828598531379,512,6.8771285491785585e-12,1.0,1.0,11.667890435347328,6.055828598531379,512,6.8771285491785585e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv1,1.0,2.895833313047957,2.895833313047957,1.0,3.8899427057614524,3.8899427057614524,160,160,3.81198160873566e-14,3.81198160873566e-14,1.0,1.0,2.895833313047957,3.8899427057614524,160,3.81198160873566e-14,1.0,1.0,2.895833313047957,3.8899427057614524,160,3.81198160873566e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv2,1.0,4.163985039800968,4.163985039800968,1.0,6.862555426062243,6.862555426062243,512,512,1.6539634831756762e-12,1.6539634831756762e-12,1.0,1.0,4.163985039800968,6.862555426062243,512,1.6539634831756762e-12,1.0,1.0,4.163985039800968,6.862555426062243,512,1.6539634831756762e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc1,1.0,10.217414054178972,10.217414054178972,1.0,6.943001402786275,6.943001402786275,512,512,4.964907489173383e-09,4.964907489173383e-09,1.0,1.0,10.217414054178972,6.943001402786275,512,4.964907489173383e-09,1.0,1.0,10.217414054178972,6.943001402786275,512,4.964907489173383e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc2,1.0,11.890340422370109,11.890340422370109,1.0,8.426223218367756,8.426223218367756,512,512,1.6030505420462487e-11,1.6030505420462487e-11,1.0,1.0,11.890340422370109,8.426223218367756,512,1.6030505420462487e-11,1.0,1.0,11.890340422370109,8.426223218367756,512,1.6030505420462487e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv1,1.0,2.8722014470937087,2.8722014470937087,1.0,4.10429847029186,4.10429847029186,160,160,3.816351197878661e-14,3.816351197878661e-14,1.0,1.0,2.8722014470937087,4.10429847029186,160,3.816351197878661e-14,1.0,1.0,2.8722014470937087,4.10429847029186,160,3.816351197878661e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv2,1.0,4.213475682349894,4.213475682349894,1.0,8.149766376350017,8.149766376350017,512,512,1.861605548080895e-12,1.861605548080895e-12,1.0,1.0,4.213475682349894,8.149766376350017,512,1.861605548080895e-12,1.0,1.0,4.213475682349894,8.149766376350017,512,1.861605548080895e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc1,1.0,10.289057062493713,10.289057062493713,1.0,7.549984613298471,7.549984613298471,493,493,5.637906605262711e-09,5.637906605262711e-09,1.0,1.0,10.289057062493713,7.549984613298471,493,5.637906605262711e-09,1.0,1.0,10.289057062493713,7.549984613298471,493,5.637906605262711e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc2,1.0,11.962337287461853,11.962337287461853,1.0,9.244443173055169,9.244443173055169,504,504,1.886089895937978e-11,1.886089895937978e-11,1.0,1.0,11.962337287461853,9.244443173055169,504,1.886089895937978e-11,1.0,1.0,11.962337287461853,9.244443173055169,504,1.886089895937978e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv1,1.0,2.9291987262917374,2.9291987262917374,1.0,4.358170061097023,4.358170061097023,160,160,4.17757696562744e-14,4.17757696562744e-14,1.0,1.0,2.9291987262917374,4.358170061097023,160,4.17757696562744e-14,1.0,1.0,2.9291987262917374,4.358170061097023,160,4.17757696562744e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv2,1.0,4.238737734643752,4.238737734643752,1.0,8.854963830553002,8.854963830553002,508,508,2.0072124678923263e-12,2.0072124678923263e-12,1.0,1.0,4.238737734643752,8.854963830553002,508,2.0072124678923263e-12,1.0,1.0,4.238737734643752,8.854963830553002,508,2.0072124678923263e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc1,1.0,10.364404138940467,10.364404138940467,1.0,7.768370151246753,7.768370151246753,469,469,7.546038432955224e-09,7.546038432955224e-09,1.0,1.0,10.364404138940467,7.768370151246753,469,7.546038432955224e-09,1.0,1.0,10.364404138940467,7.768370151246753,469,7.546038432955224e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc2,1.0,12.072856878276117,12.072856878276117,1.0,9.532198109768864,9.532198109768864,486,486,2.6839301120502352e-11,2.6839301120502352e-11,1.0,1.0,12.072856878276117,9.532198109768864,486,2.6839301120502352e-11,1.0,1.0,12.072856878276117,9.532198109768864,486,2.6839301120502352e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv1,1.0,2.92548171139975,2.92548171139975,1.0,4.595373194351002,4.595373194351002,160,160,4.7490186522425576e-14,4.7490186522425576e-14,1.0,1.0,2.92548171139975,4.595373194351002,160,4.7490186522425576e-14,1.0,1.0,2.92548171139975,4.595373194351002,160,4.7490186522425576e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv2,1.0,4.280554546063895,4.280554546063895,1.0,9.2409163854138,9.2409163854138,501,501,2.1739237059385257e-12,2.1739237059385257e-12,1.0,1.0,4.280554546063895,9.2409163854138,501,2.1739237059385257e-12,1.0,1.0,4.280554546063895,9.2409163854138,501,2.1739237059385257e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc1,1.0,10.38902931391132,10.38902931391132,1.0,7.9980947032570935,7.9980947032570935,451,451,6.766811425580379e-09,6.766811425580379e-09,1.0,1.0,10.38902931391132,7.9980947032570935,451,6.766811425580379e-09,1.0,1.0,10.38902931391132,7.9980947032570935,451,6.766811425580379e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc2,1.0,12.074721074322005,12.074721074322005,1.0,9.665020622058368,9.665020622058368,470,470,2.421630994663869e-11,2.421630994663869e-11,1.0,1.0,12.074721074322005,9.665020622058368,470,2.421630994663869e-11,1.0,1.0,12.074721074322005,9.665020622058368,470,2.421630994663869e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv1,1.0,2.988679849345583,2.988679849345583,1.0,4.9323719560052535,4.9323719560052535,160,160,5.455971161355963e-14,5.455971161355963e-14,1.0,1.0,2.988679849345583,4.9323719560052535,160,5.455971161355963e-14,1.0,1.0,2.988679849345583,4.9323719560052535,160,5.455971161355963e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv2,1.0,4.3181227740537835,4.3181227740537835,1.0,9.596002135970677,9.596002135970677,483,483,2.50406458821572e-12,2.50406458821572e-12,1.0,1.0,4.3181227740537835,9.596002135970677,483,2.50406458821572e-12,1.0,1.0,4.3181227740537835,9.596002135970677,483,2.50406458821572e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc1,1.0,10.439239770223196,10.439239770223196,1.0,8.084152852340656,8.084152852340656,425,425,7.513045464250484e-09,7.513045464250484e-09,1.0,1.0,10.439239770223196,8.084152852340656,425,7.513045464250484e-09,1.0,1.0,10.439239770223196,8.084152852340656,425,7.513045464250484e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc2,1.0,12.133733436914206,12.133733436914206,1.0,9.816742756080659,9.816742756080659,447,447,2.557854803054317e-11,2.557854803054317e-11,1.0,1.0,12.133733436914206,9.816742756080659,447,2.557854803054317e-11,1.0,1.0,12.133733436914206,9.816742756080659,447,2.557854803054317e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv1,1.0,3.0159420316478887,3.0159420316478887,1.0,5.190521828104,5.190521828104,160,160,6.175834421320996e-14,6.175834421320996e-14,1.0,1.0,3.0159420316478887,5.190521828104,160,6.175834421320996e-14,1.0,1.0,3.0159420316478887,5.190521828104,160,6.175834421320996e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv2,1.0,4.3353037382840425,4.3353037382840425,1.0,9.621294324640893,9.621294324640893,469,469,2.7924831655977195e-12,2.7924831655977195e-12,1.0,1.0,4.3353037382840425,9.621294324640893,469,2.7924831655977195e-12,1.0,1.0,4.3353037382840425,9.621294324640893,469,2.7924831655977195e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc1,1.0,10.472557940537362,10.472557940537362,1.0,7.872659665017015,7.872659665017015,406,406,8.378649779903956e-09,8.378649779903956e-09,1.0,1.0,10.472557940537362,7.872659665017015,406,8.378649779903956e-09,1.0,1.0,10.472557940537362,7.872659665017015,406,8.378649779903956e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc2,1.0,12.170539806069273,12.170539806069273,1.0,9.808490502329546,9.808490502329546,431,431,2.7605392978198225e-11,2.7605392978198225e-11,1.0,1.0,12.170539806069273,9.808490502329546,431,2.7605392978198225e-11,1.0,1.0,12.170539806069273,9.808490502329546,431,2.7605392978198225e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv1,1.0,3.0153318859434775,3.0153318859434775,1.0,5.453787123500331,5.453787123500331,160,160,6.349115333845687e-14,6.349115333845687e-14,1.0,1.0,3.0153318859434775,5.453787123500331,160,6.349115333845687e-14,1.0,1.0,3.0153318859434775,5.453787123500331,160,6.349115333845687e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv2,1.0,4.398489573203891,4.398489573203891,1.0,9.844064720084944,9.844064720084944,454,454,2.9663311537088373e-12,2.9663311537088373e-12,1.0,1.0,4.398489573203891,9.844064720084944,454,2.9663311537088373e-12,1.0,1.0,4.398489573203891,9.844064720084944,454,2.9663311537088373e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc1,1.0,10.503981026656223,10.503981026656223,1.0,7.90175103332823,7.90175103332823,393,393,9.271548354475096e-09,9.271548354475096e-09,1.0,1.0,10.503981026656223,7.90175103332823,393,9.271548354475096e-09,1.0,1.0,10.503981026656223,7.90175103332823,393,9.271548354475096e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc2,1.0,12.200156930524749,12.200156930524749,1.0,9.773891673605815,9.773891673605815,417,417,2.844463583541935e-11,2.844463583541935e-11,1.0,1.0,12.200156930524749,9.773891673605815,417,2.844463583541935e-11,1.0,1.0,12.200156930524749,9.773891673605815,417,2.844463583541935e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv1,1.0,3.055601967590087,3.055601967590087,1.0,5.679941343342464,5.679941343342464,160,160,7.063314357989297e-14,7.063314357989297e-14,1.0,1.0,3.055601967590087,5.679941343342464,160,7.063314357989297e-14,1.0,1.0,3.055601967590087,5.679941343342464,160,7.063314357989297e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv2,1.0,4.462269639842414,4.462269639842414,1.0,9.699415563093368,9.699415563093368,436,436,3.4136951520741513e-12,3.4136951520741513e-12,1.0,1.0,4.462269639842414,9.699415563093368,436,3.4136951520741513e-12,1.0,1.0,4.462269639842414,9.699415563093368,436,3.4136951520741513e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc1,1.0,10.527584612254582,10.527584612254582,1.0,7.85811800852325,7.85811800852325,385,385,9.536345177075233e-09,9.536345177075233e-09,1.0,1.0,10.527584612254582,7.85811800852325,385,9.536345177075233e-09,1.0,1.0,10.527584612254582,7.85811800852325,385,9.536345177075233e-09,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc2,1.0,12.209910001307824,12.209910001307824,1.0,9.8345425243667,9.8345425243667,409,409,3.079046275621115e-11,3.079046275621115e-11,1.0,1.0,12.209910001307824,9.8345425243667,409,3.079046275621115e-11,1.0,1.0,12.209910001307824,9.8345425243667,409,3.079046275621115e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv1,1.0,3.032992450167066,3.032992450167066,1.0,5.818531871771232,5.818531871771232,160,160,6.99269119344516e-14,6.99269119344516e-14,1.0,1.0,3.032992450167066,5.818531871771232,160,6.99269119344516e-14,1.0,1.0,3.032992450167066,5.818531871771232,160,6.99269119344516e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv2,1.0,4.4116524502947705,4.4116524502947705,1.0,9.645312062568532,9.645312062568532,425,425,3.631654319207728e-12,3.631654319207728e-12,1.0,1.0,4.4116524502947705,9.645312062568532,425,3.631654319207728e-12,1.0,1.0,4.4116524502947705,9.645312062568532,425,3.631654319207728e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc1,1.0,10.556498827915332,10.556498827915332,1.0,8.081475103139612,8.081475103139612,379,379,1.0438487644864914e-08,1.0438487644864914e-08,1.0,1.0,10.556498827915332,8.081475103139612,379,1.0438487644864914e-08,1.0,1.0,10.556498827915332,8.081475103139612,379,1.0438487644864914e-08,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc2,1.0,12.226081232198915,12.226081232198915,1.0,9.886732711712245,9.886732711712245,403,403,3.278207873387787e-11,3.278207873387787e-11,1.0,1.0,12.226081232198915,9.886732711712245,403,3.278207873387787e-11,1.0,1.0,12.226081232198915,9.886732711712245,403,3.278207873387787e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv1,1.0,3.055122724194361,3.055122724194361,1.0,6.06030190648001,6.06030190648001,160,160,6.88955034939257e-14,6.88955034939257e-14,1.0,1.0,3.055122724194361,6.06030190648001,160,6.88955034939257e-14,1.0,1.0,3.055122724194361,6.06030190648001,160,6.88955034939257e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv2,1.0,4.475449920806878,4.475449920806878,1.0,9.643577597675135,9.643577597675135,418,418,3.895387112821516e-12,3.895387112821516e-12,1.0,1.0,4.475449920806878,9.643577597675135,418,3.895387112821516e-12,1.0,1.0,4.475449920806878,9.643577597675135,418,3.895387112821516e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc1,1.0,10.569906834303335,10.569906834303335,1.0,8.110957942355231,8.110957942355231,373,373,1.0837230170512226e-08,1.0837230170512226e-08,1.0,1.0,10.569906834303335,8.110957942355231,373,1.0837230170512226e-08,1.0,1.0,10.569906834303335,8.110957942355231,373,1.0837230170512226e-08,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc2,1.0,12.232011678508634,12.232011678508634,1.0,9.873318923460726,9.873318923460726,396,396,3.401214306372156e-11,3.401214306372156e-11,1.0,1.0,12.232011678508634,9.873318923460726,396,3.401214306372156e-11,1.0,1.0,12.232011678508634,9.873318923460726,396,3.401214306372156e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv1,1.0,3.0215003142651367,3.0215003142651367,1.0,6.263499916106958,6.263499916106958,160,160,7.845202394213912e-14,7.845202394213912e-14,1.0,1.0,3.0215003142651367,6.263499916106958,160,7.845202394213912e-14,1.0,1.0,3.0215003142651367,6.263499916106958,160,7.845202394213912e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv2,1.0,4.50457984895886,4.50457984895886,1.0,9.598323056393621,9.598323056393621,406,406,4.360115273423155e-12,4.360115273423155e-12,1.0,1.0,4.50457984895886,9.598323056393621,406,4.360115273423155e-12,1.0,1.0,4.50457984895886,9.598323056393621,406,4.360115273423155e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc1,1.0,10.594662680333277,10.594662680333277,1.0,8.290195021344575,8.290195021344575,356,356,1.1631745077933706e-08,1.1631745077933706e-08,1.0,1.0,10.594662680333277,8.290195021344575,356,1.1631745077933706e-08,1.0,1.0,10.594662680333277,8.290195021344575,356,1.1631745077933706e-08,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc2,1.0,12.274491542671448,12.274491542671448,1.0,9.981885315932447,9.981885315932447,386,386,3.594930431321979e-11,3.594930431321979e-11,1.0,1.0,12.274491542671448,9.981885315932447,386,3.594930431321979e-11,1.0,1.0,12.274491542671448,9.981885315932447,386,3.594930431321979e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv1,1.0,3.0963033479259643,3.0963033479259643,1.0,6.645749752455403,6.645749752455403,160,160,7.780171219916517e-14,7.780171219916517e-14,1.0,1.0,3.0963033479259643,6.645749752455403,160,7.780171219916517e-14,1.0,1.0,3.0963033479259643,6.645749752455403,160,7.780171219916517e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv2,1.0,4.6483429233914375,4.6483429233914375,1.0,9.720628804188646,9.720628804188646,403,403,4.284904636958158e-12,4.284904636958158e-12,1.0,1.0,4.6483429233914375,9.720628804188646,403,4.284904636958158e-12,1.0,1.0,4.6483429233914375,9.720628804188646,403,4.284904636958158e-12,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc1,1.0,10.602630995932227,10.602630995932227,1.0,8.393286551631144,8.393286551631144,353,353,1.126256076387012e-08,1.126256076387012e-08,1.0,1.0,10.602630995932227,8.393286551631144,353,1.126256076387012e-08,1.0,1.0,10.602630995932227,8.393286551631144,353,1.126256076387012e-08,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc2,1.0,12.291378867246868,12.291378867246868,1.0,9.956001106236872,9.956001106236872,380,380,3.548093018433113e-11,3.548093018433113e-11,1.0,1.0,12.291378867246868,9.956001106236872,380,3.548093018433113e-11,1.0,1.0,12.291378867246868,9.956001106236872,380,3.548093018433113e-11,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,conv1,1.0,3.0304915831157575,3.0304915831157575,1.0,6.647258740622512,6.647258740622512,160,160,9.128671465864054e-14,9.128671465864054e-14,1.0,1.0,3.0304915831157575,6.647258740622512,160,9.128671465864054e-14,1.0,1.0,3.0304915831157575,6.647258740622512,160,9.128671465864054e-14,0.0,0.0,7,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
