step,layer,parameter,M_syn,q_log_rms_drift,sqrt_q_q05,sqrt_q_q50,sqrt_q_q95,sqrt_q_norm,q_q05,q_q50,q_q95,q_norm,denominator_q05,denominator_q50,denominator_q95,max_inverse_denominator
600,fc2.weight,fc2.weight,2560,0.20342403023191571,1761033.9924648413,4954240.369573077,10852992.568534244,216689888.1358512,3101244462434.781,24544503711227.734,117787449251038.34,1936279208734185.2,1761033.9924648514,4954240.3695730865,10852992.568534253,1.17924211579759e-06
600,fc2.bias,fc2.bias,2560,0.04649971346007244,0.3478821632691571,0.41898239276764815,0.503213886710314,1.3372663347291744,0.12103515625000001,0.1759765625,0.25353515624999995,0.5877126755182703,0.3478821732691571,0.41898240276764814,0.503213896710314,2.9019049162295225
650,conv1.weight,conv1.weight,2560,0.05315377870184915,62711828.35531618,106843418.9899691,955632598951.0343,3362110851451.2705,3932991337015002.5,1.1415534652250058e+16,9.132360532801591e+23,3.698613195780805e+24,62711828.355316184,106843418.98996913,955632598951.0343,1.7861863060564438e-08
650,conv1.bias,conv1.bias,2560,0.04729794251107194,120391296.95344926,214706605.5779463,537102357059.68256,1453835660254.584,1.4505407090189616e+16,4.6175608705006824e+16,5.566192542634419e+23,2.0571307831838976e+24,120391296.95344928,214706605.5779463,537102357059.68256,8.72920770912783e-09
650,conv2.weight,conv2.weight,2560,0.10025838955773989,4668212.230127794,37091437.33148198,144922470.61157897,4773022144.428054,21792205874575.418,1375774795444913.2,2.1002523171039772e+16,6.145128565396658e+17,4668212.230127804,37091437.33148198,144922470.61157897,3.584443312235531e-05
650,conv2.bias,conv2.bias,2560,0.03396924194391547,108001558.15914796,212102865.408992,314327517.15152764,1312714472.1817331,1.167923819265177e+16,4.500687899394338e+16,9.880514377530411e+16,3.793051882154679e+17,108001558.15914798,212102865.408992,314327517.15152764,1.1453613248986505e-08
650,fc1.weight,fc1.weight,2560,0.2594688091258949,0.0009337940409677367,0.010068541417873927,622.5371860615419,108809443.56952955,8.719713109935271e-07,0.00010137552630493595,387552.58309076494,548074512647981.8,0.0009338040409677368,0.010068551417873925,622.5371860715419,447957.29864908993
650,fc1.bias,fc1.bias,2560,0.06124866322849425,0.02892300135253445,0.05306012887140544,3303.063397896007,12941.454802146975,0.0008365968585885578,0.0028153815315002557,10917387.318536501,48038303.62677556,0.02892301135253445,0.05306013887140544,3303.0633979060067,55.274000018109774
650,fc2.weight,fc2.weight,2560,0.2123389999755053,1806955.283179091,4956458.507308561,10701614.167089459,217377561.3408174,3265087626390.8384,24566482598867.39,114524579273069.55,1939955050597559.2,1806955.283179101,4956458.507308571,10701614.167089468,1.1995070117908417e-06
650,fc2.bias,fc2.bias,2560,0.055170413941255866,0.3453227184227666,0.4112946389318839,0.5079338791205428,1.3378504213849918,0.1194140625,0.169921875,0.25847656249999995,0.5886712269820588,0.34532272842276657,0.41129464893188383,0.5079338891205427,2.997074507236862
700,conv1.weight,conv1.weight,2560,0.05677036182796081,61868197.19731145,105509702.91580509,975034134992.6995,3413363703796.12,3827715424743848.5,1.1132335277289384e+16,9.506930047914045e+23,3.7967001328009876e+24,61868197.19731146,105509702.9158051,975034134992.6995,1.799409025191891e-08
700,conv1.bias,conv1.bias,2560,0.04591619097781722,121195134.19013567,218480993.226486,552647259926.2609,1473012449198.2998,1.4722504231973756e+16,4.7767667794308296e+16,5.7436580938316853e+23,2.1060590735727698e+24,121195134.19013569,218480993.226486,552647259926.2609,9.004182288323404e-09
700,conv2.weight,conv2.weight,2560,0.09097818611807877,4607609.02024963,37210351.90829317,145009740.58683726,4774206247.78982,21230063868218.992,1384610290315604.0,2.102783365656155e+16,6.108256083632566e+17,4607609.020249641,37210351.90829318,145009740.58683726,1.3391665000264727e-05
700,conv2.bias,conv2.bias,2560,0.04709412933293192,108811281.25084482,209541126.70483747,308471081.73741025,1307608648.5741048,1.1845744648417846e+16,4.398191439391829e+16,9.516320291331667e+16,3.715231645662735e+17,108811281.25084484,209541126.70483747,308471081.73741025,1.1656375750284932e-08
700,fc1.weight,fc1.weight,2560,0.2561359639393311,0.0009341809624710854,0.010112904367289621,624.7110292363174,108732631.65692756,8.726940706449065e-07,0.00010227083485103553,390263.8704195234,545700510867957.1,0.0009341909624710855,0.010112914367289621,624.7110292463174,194460.32620141478
700,fc1.bias,fc1.bias,2560,0.0626984890530291,0.028799362994356287,0.05340074054478097,3278.4589392719936,12940.600601521013,0.00083039543378696,0.0028516404081211436,10749378.147076556,48356390.413246766,0.02879937299435629,0.05340075054478098,3278.4589392819935,52.28684431559033
700,fc2.weight,fc2.weight,2560,0.2002982929305774,1743804.8655399838,4974333.413940234,11044906.23562377,219600029.21389017,3040855557965.236,24743992924121.78,121989998204218.22,2011768415392662.8,1743804.8655399939,4974333.413940244,11044906.235623779,1.171976954283306e-06
700,fc2.bias,fc2.bias,2560,0.06772957282327571,0.3530782658669407,0.4092885767680965,0.518735236929076,1.3445491809524857,0.12466796875000001,0.16855468750000002,0.26964843749999995,0.5979474882717284,0.3530782758669407,0.4092885867680965,0.5187352469290759,2.8462721868466243
750,conv1.weight,conv1.weight,2560,0.052607870679268386,63376192.89274564,105192613.60610318,990129237890.0128,3419493432842.2974,4017347129135180.5,1.1065517378622252e+16,9.803560836975232e+23,3.812673987857558e+24,63376192.892745644,105192613.60610321,990129237890.0128,1.8078796500242323e-08
750,conv1.bias,conv1.bias,2560,0.0431787019076565,122973547.4174726,216537652.65738592,543148484808.73315,1469838493161.7776,1.5156817992251872e+16,4.691483410826776e+16,5.689964795997988e+23,2.102628355343631e+24,122973547.41747262,216537652.65738592,543148484808.73315,8.863209798359921e-09
750,conv2.weight,conv2.weight,2560,0.08256340726928499,4673031.788021396,36864184.22844028,144156288.4552489,4746036625.051829,21837237425238.406,1358968824949504.0,2.0781035577540536e+16,6.02901802436048e+17,4673031.788021406,36864184.228440285,144156288.4552489,3.0226250240096495e-05
750,conv2.bias,conv2.bias,2560,0.04855508786219225,110415934.28374852,212321596.10523802,308092509.2983514,1301084753.7054055,1.219891854532978e+16,4.509234319517165e+16,9.492277213701248e+16,3.673714429523276e+17,110415934.28374854,212321596.10523802,308092509.2983514,1.1698657384763402e-08
750,fc1.weight,fc1.weight,2560,0.2580638307829912,0.0009412681905177553,0.010107994941468126,624.4118498611004,109250926.05864887,8.859858064829687e-07,0.00010217156174393356,389890.15992190724,551526687375627.4,0.0009412781905177554,0.010108004941468126,624.4118498711005,127706.30978860908
750,fc1.bias,fc1.bias,2560,0.05479080204896082,0.02936552315296849,0.05357669036681666,3289.8441270101966,12929.868137513835,0.0008625984544169494,0.0028704804087056014,10823647.46579678,47873113.17651349,0.02936553315296849,0.053576700366816665,3289.8441270201965,54.676847451374044
750,fc2.weight,fc2.weight,2560,0.20345537786434453,1771295.4356851692,5025359.127142778,10832627.79583133,220006962.96945775,3137487877403.6855,25254253777277.164,117345992937307.81,1999123415109247.5,1771295.4356851792,5025359.127142789,10832627.79583134,1.0524947804308613e-06
750,fc2.bias,fc2.bias,2560,0.06181074528284484,0.3467803880084715,0.4110557564469469,0.5145062556164076,1.3454204733093666,0.12052734375000002,0.16953125000000002,0.2656640624999999,0.5967059949703822,0.3467803980084715,0.41105576644694697,0.5145062656164077,3.012974217838699
800,conv1.weight,conv1.weight,2560,0.05056236306218151,63995071.69742993,106000968.97650212,931800245944.7435,3296963601685.2495,4095457283395308.5,1.1236251949336292e+16,8.682538519217264e+23,3.5436036795776445e+24,63995071.69742994,106000968.97650215,931800245944.7435,1.8006942768625402e-08
800,conv1.bias,conv1.bias,2560,0.0590433652465212,118982652.89444116,213259476.81786618,530329174011.2254,1405639902545.1848,1.4180986908431254e+16,4.556866895554451e+16,5.24040107865107e+23,1.9157925609519507e+24,118982652.89444117,213259476.81786618,530329174011.2254,9.051655522083462e-09
800,conv2.weight,conv2.weight,2560,0.08151572869473034,4615262.990252671,36519017.67189567,144742302.83616823,4740284621.783672,21300770980416.82,1333638686213647.0,2.09503412105688e+16,6.088745098139834e+17,4615262.990252681,36519017.67189567,144742302.83616823,2.4768340205698666e-05
800,conv2.bias,conv2.bias,2560,0.045270387327291675,106412018.1992302,206486788.57872188,315661363.1925024,1304414056.6958435,1.1335587478595388e+16,4.264674929615453e+16,9.968655715934397e+16,3.74930159580524e+17,106412018.19923021,206486788.57872188,315661363.1925024,1.1827450349223927e-08
800,fc1.weight,fc1.weight,2560,0.2573141003430628,0.0009323416268211266,0.010059187729913006,617.2279337693396,108165921.60625507,8.692609091034766e-07,0.00010118725778643997,380970.3222523116,548488094997883.4,0.0009323516268211267,0.010059197729913004,617.2279337793397,100000000.0
800,fc1.bias,fc1.bias,2560,0.051987839402139566,0.029244996192135244,0.053246467680052395,3254.305727021565,12837.269164541809,0.0008552834084754507,0.002835190804173572,10595345.372302022,47205227.38813421,0.029245006192135246,0.053246477680052404,3254.305727031565,55.76645098433479
800,fc2.weight,fc2.weight,2560,0.19872933858309133,1809636.301466951,5001363.778955704,10807167.958627926,218126025.42863336,3274783553481.779,25013640729797.406,116795005194404.92,1959755128109572.2,1809636.301466961,5001363.778955713,10807167.958627935,1.2101734911846574e-06
800,fc2.bias,fc2.bias,2560,0.05038337686563964,0.34092308241033775,0.4081639779409125,0.5061946711183712,1.3396011533288557,0.11701171875,0.1669921875,0.25712890624999996,0.5908347428506342,0.34092309241033775,0.40816398794091246,0.5061946811183713,3.1684720371332045
850,conv1.weight,conv1.weight,2560,0.04038772341648836,62694401.96346273,104808265.73792674,926203801161.7299,3282874424726.308,3930859205396562.0,1.098478979158849e+16,8.578535308428217e+23,3.513588545551977e+24,62694401.96346274,104808265.73792675,926203801161.7299,1.7756432560392034e-08
850,conv1.bias,conv1.bias,2560,0.05164207623357152,119701526.08344322,209832601.56103918,530028408071.1776,1406418654425.1992,1.4356073468203704e+16,4.406486701515288e+16,5.2441917818896175e+23,1.9183415259962192e+24,119701526.08344324,209832601.56103918,530028408071.1776,9.041665811610211e-09
850,conv2.weight,conv2.weight,2560,0.10390088372695906,4610518.015610764,36466160.88492648,145010422.66313764,4752586746.096412,21256880536209.0,1329781588379489.0,2.1028023334941092e+16,6.09423976261966e+17,4610518.015610774,36466160.8849265,145010422.66313764,9.869621519654004e-05
850,conv2.bias,conv2.bias,2560,0.04037088822470523,108199759.54934788,208866408.61654258,311868723.90636164,1302825167.2917929,1.1708545047297242e+16,4.365042840571669e+16,9.728083296343872e+16,3.7055469502030854e+17,108199759.54934789,208866408.61654258,311868723.90636164,1.1917875818773982e-08
850,fc1.weight,fc1.weight,2560,0.2602692727657593,0.0009322021692141524,0.010085156937463993,619.8544108304651,108073288.44680412,8.690008842944561e-07,0.00010171039045330497,384219.4909089782,541311517805308.7,0.0009322121692141524,0.010085166937463991,619.8544108404651,277490.6652691482
850,fc1.bias,fc1.bias,2560,0.06300398626671418,0.029262313366833576,0.05242493825408416,3237.5372441911773,12847.667241035067,0.0008563740951555758,0.002748418092499345,10481648.48087527,47470495.98661192,0.029262323366833577,0.052424948254084155,3237.537244201177,52.112803457048024
850,fc2.weight,fc2.weight,2560,0.20903003776695545,1770345.957834084,4980071.104468881,10703683.101567678,218787082.2868056,3134124970283.61,24801112423014.47,114569365700965.55,1962827730644932.2,1770345.957834094,4980071.104468891,10703683.101567687,1.0067266326275761e-06
850,fc2.bias,fc2.bias,2560,0.07143089660193558,0.33755039849124074,0.426106961401903,0.5087248023231646,1.3398927195861616,0.1141796875,0.18203125000000003,0.25947265624999993,0.592970293970322,0.33755040849124074,0.426106971401903,0.5087248123231646,3.090669541622638
900,conv1.weight,conv1.weight,2560,0.05673114874313077,64374637.67558862,105225119.12912536,953404584886.1906,3360445192761.283,4144219729731428.5,1.1072326347971796e+16,9.09002486987444e+23,3.6812939583953005e+24,64374637.67558863,105225119.12912536,953404584886.1906,1.831953928560059e-08
900,conv1.bias,conv1.bias,2560,0.042630367959067716,121112920.37613669,212988917.96409044,544234175502.7797,1448653297487.0842,1.469225950319096e+16,4.54076119732528e+16,5.557842014610966e+23,2.0364885894224363e+24,121112920.37613669,212988917.96409044,544234175502.7797,8.87769989391818e-09
900,conv2.weight,conv2.weight,2560,0.09331038574213019,4799616.457628244,37054239.87584896,145357342.46882358,4784667478.27931,23036349265849.242,1373016712951408.8,2.1128761155832816e+16,6.17688306344993e+17,4799616.457628254,37054239.875848964,145357342.46882358,5.631888818234995e-05
900,conv2.bias,conv2.bias,2560,0.04664039215226326,108749111.31114331,209641939.19456938,310801748.92663443,1311368924.1509507,1.185300806695983e+16,4.396061723826894e+16,9.66283703204656e+16,3.763066258439157e+17,108749111.31114332,209641939.19456938,310801748.92663443,1.1268645239498717e-08
900,fc1.weight,fc1.weight,2560,0.2627100824329658,0.000938059325471,0.01011409841606506,625.1982719565838,110076043.88853642,8.799552982214418e-07,0.00010229498678186093,390872.87936471164,564878970112511.2,0.000938069325471,0.010114108416065061,625.1982719665838,100000000.0
900,fc1.bias,fc1.bias,2560,0.06809479890528121,0.028593001819182735,0.0535304943067367,3279.0288858412773,12934.98317064162,0.0008175803140014513,0.0028655452316000145,10754246.721519925,47997333.27071426,0.028593011819182737,0.0535305043067367,3279.028885851277,51.742464118835365
900,fc2.weight,fc2.weight,2560,0.20081611202130087,1774937.3734543072,5017406.3535498455,10962812.535122922,220240535.68024084,3150402935884.851,25174366623312.93,120183301227680.77,2002250681122652.8,1774937.3734543172,5017406.353549856,10962812.535122931,8.906396835601758e-07
900,fc2.bias,fc2.bias,2560,0.054376184036345025,0.3470731131805864,0.4151539253430644,0.5149083501098409,1.3425139664077987,0.12056640625000001,0.17304687500000002,0.26533203125,0.5939586393296885,0.3470731231805864,0.41515393534306444,0.514908360109841,2.9609327531191907
950,conv1.weight,conv1.weight,2560,0.050660290111532266,61898711.09812258,105461661.71610892,944695784222.8043,3324807673985.504,3831589456890228.0,1.112216328194558e+16,8.924502700731595e+23,3.5979010860952686e+24,61898711.09812259,105461661.71610892,944695784222.8043,1.808871797271685e-08
950,conv1.bias,conv1.bias,2560,0.05892833374385509,122208926.53942928,214336113.6483641,529624633199.4287,1407552674855.373,1.499936785545274e+16,4.599927524335552e+16,5.249707562832231e+23,1.9219641329839167e+24,122208926.53942928,214336113.6483641,529624633199.4287,9.232323017999434e-09
950,conv2.weight,conv2.weight,2560,0.09205945591011584,4710398.03518542,36702200.32537779,144601349.77712363,4751746997.035718,22187850705418.715,1347051874918739.0,2.0909553426046956e+16,6.106352364894358e+17,4710398.03518543,36702200.32537779,144601349.77712363,0.00015230276096856192
950,conv2.bias,conv2.bias,2560,0.05197867346415931,104810343.90766627,210340455.4871317,314133061.5041314,1306847443.3230102,1.0986046008775976e+16,4.427858863963531e+16,9.869999538420504e+16,3.7730469855914554e+17,104810343.90766628,210340455.4871317,314133061.5041314,1.201954497304228e-08
950,fc1.weight,fc1.weight,2560,0.2655962658914083,0.0009392982761681531,0.010133748467574196,621.3967066909703,109058298.81164214,8.822812518295472e-07,0.00010269285800406501,386133.8677586274,554050622680446.94,0.0009393082761681532,0.010133758467574196,621.3967067009703,67245.96724808513
950,fc1.bias,fc1.bias,2560,0.0675170547915481,0.0296106516298501,0.053590552118364845,3284.0336138374905,12862.584192231641,0.0008769483418184442,0.0028719491869036214,10788615.040075924,47809903.77151127,0.029610661629850103,0.053590562118364854,3284.0336138474904,55.99698746106221
950,fc2.weight,fc2.weight,2560,0.1930608605730946,1834916.4900694666,5026210.857644463,11044449.911694536,220611813.72843692,3366923686735.522,25262797854499.406,121979878593953.38,2009968609108043.0,1834916.4900694767,5026210.857644474,11044449.911694545,9.646433885481443e-07
950,fc2.bias,fc2.bias,2560,0.037417410487263374,0.34831110647906416,0.4176673388038695,0.511495286431336,1.3445491809524857,0.1215625,0.1748046875,0.26218749999999996,0.5948217095995552,0.34831111647906415,0.4176673488038695,0.5114952964313361,2.9918302785165762
1000,conv1.weight,conv1.weight,2560,0.04949789340472791,62329493.354829796,106248073.80918595,939646889519.6719,3317650060550.1206,3885177975772854.0,1.1289889030034844e+16,8.829855010149095e+23,3.595143102024377e+24,62329493.3548298,106248073.80918598,939646889519.6719,1.7938136552962443e-08
1000,conv1.bias,conv1.bias,2560,0.051197812443856135,122031800.26756778,210426023.57862723,536521671507.39734,1431821299813.5188,1.4901177603515412e+16,4.430878354902995e+16,5.4245522721234114e+23,1.9903557890732234e+24,122031800.26756781,210426023.57862723,536521671507.39734,8.567765899319137e-09
1000,conv2.weight,conv2.weight,2560,0.10826011153198416,4604763.666749621,36796330.89373938,145517507.17935875,4780792543.168841,21203856408880.09,1353971582450665.0,2.117534710863359e+16,6.167098559335209e+17,4604763.666749631,36796330.89373939,145517507.17935875,1.4665127463683876e-05
1000,conv2.bias,conv2.bias,2560,0.054644034888724144,109617591.17155895,209137116.62796456,314966857.92896205,1307726084.7343848,1.2033806462500086e+16,4.378971363088571e+16,9.921451879487774e+16,3.737244101586811e+17,109617591.17155896,209137116.62796456,314966857.92896205,1.1651583767569592e-08
1000,fc1.weight,fc1.weight,2560,0.2590091132037256,0.0009341152542729498,0.010098009141757715,623.0534846678181,108289339.10716987,8.72571308335264e-07,0.0001019697886283319,388195.6447595696,541318673506178.06,0.0009341252542729499,0.010098019141757713,623.0534846778181,575629.1858565361
1000,fc1.bias,fc1.bias,2560,0.058420970449305255,0.030054356388332207,0.05315823874883254,3332.8527877351044,12956.512043686973,0.0009032783110457693,0.002825942974039222,11108672.338544814,47916815.712324515,0.03005436638833221,0.05315824874883254,3332.8527877451043,54.69151084902283
1000,fc2.weight,fc2.weight,2560,0.195796518278181,1750746.6782367576,4941246.763250081,10676952.043552414,217697067.4281685,3065114332598.3755,24415920579313.957,113997308408079.16,1990401620651719.2,1750746.6782367676,4941246.763250091,10676952.043552423,1.10278876844256e-06
1000,fc2.bias,fc2.bias,2560,0.0519509822625311,0.336996074709982,0.4072358709926691,0.5201353014649976,1.341931909598993,0.11400390625000001,0.16660156250000002,0.2716992187499999,0.5990274812893344,0.336996084709982,0.40723588099266905,0.5201353114649977,3.1439098687257414
1050,conv1.weight,conv1.weight,2560,0.043670395182437774,62332409.33477386,105436416.70337099,947190327969.893,3294574822025.404,3885513160824738.5,1.1116839329983648e+16,8.971938201710525e+23,3.5393945720703643e+24,62332409.33477387,105436416.70337102,947190327969.893,1.8237282160595224e-08
1050,conv1.bias,conv1.bias,2560,0.056342901686399646,118549867.26687932,216011209.86836094,526935492262.61804,1411737508547.3645,1.4081811702423652e+16,4.669833818858972e+16,5.2663964213250663e+23,1.936250382737307e+24,118549867.26687934,216011209.86836094,526935492262.61804,9.13849098040221e-09
1050,conv2.weight,conv2.weight,2560,0.08212808720473871,4719364.141021268,36200739.53729545,143311835.81669262,4712471101.911388,22272555010112.82,1310494849475501.0,2.0538282425558396e+16,5.966083904872964e+17,4719364.141021279,36200739.53729546,143311835.81669262,8.29213070202241e-06
1050,conv2.bias,conv2.bias,2560,0.06059139533169423,106427178.00277568,209100305.8596006,309600339.3622781,1290686461.4190698,1.1329312953098192e+16,4.374229323376203e+16,9.587376699752827e+16,3.6353329383122464e+17,106427178.0027757,209100305.8596006,309600339.3622781,1.2452154965986773e-08
1050,fc1.weight,fc1.weight,2560,0.2597000818856044,0.0009399876549792067,0.010081326287376654,615.3299836406837,108286151.5074956,8.835767915167272e-07,0.0001016331397218042,378630.98947012704,547274868518176.2,0.0009399976549792068,0.010081336287376653,615.3299836506837,100000000.0
1050,fc1.bias,fc1.bias,2560,0.06258411805490255,0.029058068463729544,0.05325574562887423,3274.796710892071,12793.24348109315,0.0008444785182770999,0.0028361760070685226,10727038.180290207,46896658.24235723,0.029058078463729545,0.05325575562887423,3274.796710902071,53.58350442304923
1050,fc2.weight,fc2.weight,2560,0.20996325190520929,1798159.4626425314,4966018.286928719,10762694.976629065,218215903.6464127,3233377459051.3633,24661337825462.027,115835729732677.89,1974003371505285.8,1798159.4626425414,4966018.286928729,10762694.976629075,1.0037778977952144e-06
1050,fc2.bias,fc2.bias,2560,0.0604618361036712,0.3462860441097111,0.413303988901916,0.5119296298268665,1.3390178303517843,0.12005859375,0.17109375000000002,0.26251953124999994,0.5904319811090912,0.3462860541097111,0.413303998901916,0.5119296398268666,2.9814238811108336
1100,conv1.weight,conv1.weight,2560,0.05813951017499668,65109906.888827145,105673414.92888385,966435128152.2113,3397408929265.964,4239321642462405.5,1.116692516236805e+16,9.340008246859728e+23,3.7645975695596176e+24,65109906.88882715,105673414.92888387,966435128152.2113,1.767114727321387e-08
1100,conv1.bias,conv1.bias,2560,0.059099510622993214,118533230.4072217,213349747.0283367,549021770836.96924,1459301721736.4263,1.4069322234234368e+16,4.565752709998334e+16,5.6426334686524424e+23,2.0659774827786162e+24,118533230.40722172,213349747.0283367,549021770836.96924,9.013503675627827e-09
1100,conv2.weight,conv2.weight,2560,0.11165302525548604,4776498.193273428,37121177.5932567,145645829.28280115,4790569265.470133,22814972061579.812,1377982025284638.8,2.1212707674471536e+16,6.163217315699506e+17,4776498.193273438,37121177.593256705,145645829.28280115,9.649342610222513e-05
1100,conv2.bias,conv2.bias,2560,0.05899043338247488,107352254.70948964,211632697.47432956,319609609.8595499,1311556942.9493365,1.1529813915959894e+16,4.487344847029597e+16,1.021879737498367e+17,3.753828671127799e+17,107352254.70948966,211632697.47432956,319609609.8595499,1.1680656226729369e-08
1100,fc1.weight,fc1.weight,2560,0.25868682958184763,0.000950123861851271,0.010190747024020907,626.3374676970118,109955830.5732604,9.027353528598828e-07,0.00010385132491888289,392298.6235405853,565529347365339.5,0.000950133861851271,0.010190757024020908,626.3374677070118,231487.41733374412
1100,fc1.bias,fc1.bias,2560,0.061327857881928204,0.029719260862433795,0.05399957918074223,3252.9844164937676,12983.141419323858,0.0008833827026821778,0.002915957347272788,10585585.813727215,48559346.56457295,0.029719270862433797,0.05399958918074223,3252.9844165037675,48.546776435229674
1100,fc2.weight,fc2.weight,2560,0.19348037388234182,1821323.3833909268,5078201.370031721,11119225.631866748,222803127.57442006,3317228287808.939,25788130189695.953,123637687631279.11,2051149148676361.2,1821323.3833909368,5078201.370031731,11119225.631866757,8.893852854737221e-07
1100,fc2.bias,fc2.bias,2560,0.05355593540297923,0.3592976030451626,0.4102574976632222,0.5154359003370786,1.3558323089526965,0.12912109375,0.16875,0.26585937499999995,0.6042172044685431,0.3592976130451626,0.4102575076632222,0.5154359103370787,2.819629427897862
1150,conv1.weight,conv1.weight,2560,0.062431238921379875,62108472.32980342,105425706.35026568,929393175700.3829,3303610070914.086,3857643270582742.0,1.1114594690708398e+16,8.637963750084179e+23,3.568494369727884e+24,62108472.32980343,105425706.3502657,929393175700.3829,1.7936461133805276e-08
1150,conv1.bias,conv1.bias,2560,0.06718156289261588,123456667.48077735,210941667.70876414,526729239534.3647,1424000962416.4878,1.5286388293342884e+16,4.454645679132715e+16,5.342287636243072e+23,1.9731802488159298e+24,123456667.48077735,210941667.70876414,526729239534.3647,8.939869969966583e-09
1150,conv2.weight,conv2.weight,2560,0.08600599016388216,4664689.373434707,36528475.18201829,143353289.3830623,4717509708.0507555,21759365215086.1,1334329632693061.0,2.055016559228904e+16,5.965537217077555e+17,4664689.373434717,36528475.182018295,143353289.3830623,4.763039049097122e-05
1150,conv2.bias,conv2.bias,2560,0.04885274093259257,105413653.88346745,210723724.4116886,307909392.60622483,1292064722.5523162,1.1119495718294936e+16,4.441515517228155e+16,9.483207401014813e+16,3.6247613954516576e+17,105413653.88346747,210723724.4116886,307909392.60622483,1.1380968253482498e-08
1150,fc1.weight,fc1.weight,2560,0.26220167622817186,0.0009362497203241235,0.010068379589937206,615.204461184354,108046152.69081952,8.765635388072472e-07,0.00010137226757088048,378476.5345371289,537741790249095.56,0.0009362597203241235,0.010068389589937204,615.204461194354,100000000.0
1150,fc1.bias,fc1.bias,2560,0.06557854924950182,0.029030502458977155,0.05338337651126156,3252.7027985743234,12802.008302824433,0.0008427703951365341,0.0028501179108457297,10582468.628824925,46659093.10332325,0.029030512458977156,0.05338338651126155,3252.7027985843233,51.12304914037082
1150,fc2.weight,fc2.weight,2560,0.21143283072398583,1771870.525210007,5028250.792229302,10776577.953279685,220698749.57503822,3139525160501.432,25283306184182.305,116134946608009.05,2030555004361948.8,1771870.525210017,5028250.792229312,10776577.953279695,1.2218950078725707e-06
1150,fc2.bias,fc2.bias,2560,0.0888459763708683,0.3332044071375605,0.4104143753841825,0.5221152115094487,1.3396011533288554,0.111328125,0.16875,0.27359374999999997,0.597730285447061,0.3332044171375605,0.4104143853841825,0.5221152215094488,3.149996824607828
