step,layer,parameter,M_syn,noise_variance_floor,q_below_floor_probability,q_log_rms_drift,sqrt_q_q05,sqrt_q_q50,sqrt_q_q95,sqrt_q_norm,q_q05,q_q50,q_q95,q_norm,denominator_q05,denominator_q50,denominator_q95,denominator_norm,denominator_max_inverse,effective_denominator_q05,effective_denominator_q50,effective_denominator_q95,effective_denominator_norm,v_q_log_rms_distance
0,conv1.weight,conv1.weight,8,0.4673004150390625,1.0,,0.006088602188930736,0.011072098714208032,0.01535237565158178,0.13592176579999138,3.7071195489561386e-05,0.00012259309848411588,0.00023569877795611577,0.0016948578048386314,0.683620874393812,0.6836834222143767,0.6837661350861638,8.204251121282395,1.4628297662253262,0.683620874393812,0.6836834222143767,0.6837661350861638,8.204251121282395,4.9395441334194367e-17
0,conv1.bias,conv1.bias,8,0.4673004150390625,1.0,,0.015877886249266268,0.02267086448501615,0.03458020240873735,0.09530918035608794,0.00025843046650738256,0.00051396809970745,0.0011958062052282831,0.0025570262189241943,0.6837827552421158,0.6839695876412621,0.6844678479615633,2.7360355807934926,1.4626493552283266,0.6837827552421158,0.6839695876412621,0.6844678479615633,2.7360355807934926,4.9395441334194367e-17
0,conv2.weight,conv2.weight,8,0.4673004150390625,1.0,,4.871235785324525e-05,0.009213220736447217,0.024986080883599507,0.8856588806685649,2.4660319652334858e-09,8.488343648050808e-05,0.0006243042810188108,0.01977965049751219,0.6835937618037263,0.6836558433515066,0.6840502415766174,46.412334213702046,1.462857121457633,0.6835937618037263,0.6836558433515066,0.6840502415766174,46.412334213702046,4.9395441334194367e-17
0,conv2.bias,conv2.bias,8,0.4673004150390625,1.0,,0.0051349291424537535,0.03208447374376083,0.06596090281219236,0.21158305892149887,2.681070799988921e-05,0.0010294143780506225,0.004372986439372383,0.011154163250850727,0.6836133698187671,0.684346288878672,0.6867846882564143,3.872774342796969,1.462857121457633,0.6836133698187671,0.684346288878672,0.6867846882564143,3.872774342796969,4.9395441334194367e-17
0,fc1.weight,fc1.weight,8,0.4673004150390625,1.0,,0.0,0.0017523194349299475,0.01434494912108629,2.8334816064927852,0.0,3.0706234041887135e-06,0.00020577756530029017,0.04580142576087385,0.68359376,0.6835960059380004,0.6837442550246751,306.2631121472387,1.462857121457633,0.68359376,0.6835960059380004,0.6837442550246751,306.2631121472387,4.9395441334194367e-17
0,fc1.bias,fc1.bias,8,0.4673004150390625,1.0,,0.0,0.035686539635962716,0.06091940366954786,0.42167609558107255,0.0,0.0012735790759828443,0.003711425406513547,0.02092339352764343,0.68359376,0.6845246581897105,0.6863030323398855,7.74546742341495,1.462857121457633,0.68359376,0.6845246581897105,0.6863030323398855,7.74546742341495,4.9395441334194367e-17
0,fc2.weight,fc2.weight,8,0.4673004150390625,1.0,,0.0,0.006237170523929605,0.04818190905627801,0.764081538174755,0.0,3.890235513361068e-05,0.0023214975309190874,0.04062770194622444,0.68359376,0.6836222137018628,0.6852896659588347,24.46892660815973,1.462857121457633,0.68359376,0.6836222137018628,0.6852896659588347,24.46892660815973,4.9395441334194367e-17
0,fc2.bias,fc2.bias,8,0.4673004150390625,1.0,,0.09853728852599718,0.3314335310809342,0.40086640003518065,0.9488813795989062,0.009714244284366312,0.10984818588440669,0.1645208079853642,0.34147445034132323,0.6906624198103789,0.7597029788338865,0.794272641974033,2.360800748059013,1.4484700421136072,0.6906624198103789,0.7597029788338865,0.794272641974033,2.360800748059013,4.9395441334194367e-17
2,conv1.weight,conv1.weight,8,0.4673004150390625,1.0,0.7411685876234709,0.005459453217896591,0.010278403966934711,0.0169062373461738,0.13299066356303071,2.9805721655296898e-05,0.00010564692508057316,0.0002858211212580103,0.0017562651848223277,0.6836237268321421,0.6836818436329984,0.6837558103791163,8.204235093019946,1.462828699878452,0.6836237268321421,0.6836818436329984,0.6837558103791163,8.204235093019946,4.1228232246041765
2,conv1.bias,conv1.bias,8,0.4673004150390625,1.0,0.5387362124992753,0.012609789866469977,0.02022840973740784,0.03259095990785511,0.09059583060853413,0.00015901564326802393,0.000409216124717265,0.0010623801651021385,0.0023375649293675234,0.6837664520785977,0.6839590065987688,0.6843085327271025,2.735982150644436,1.46263494114742,0.6837664520785977,0.6839590065987688,0.6843085327271025,2.735982150644436,4.1228232246041765
2,conv2.weight,conv2.weight,8,0.4673004150390625,1.0,1.8212769231960484,0.0,0.009346054386501641,0.023857968612348714,0.8587749983539307,0.0,8.734873396352653e-05,0.0005692026790722405,0.017888633353788326,0.6835937627416635,0.6836613942638398,0.6840312073791237,46.4121656372152,1.462857121457633,0.6835937627416635,0.6836613942638398,0.6840312073791237,46.4121656372152,4.1228232246041765
2,conv2.bias,conv2.bias,8,0.4673004150390625,1.0,3.003376391092598,0.0020866625998578166,0.03274066104005019,0.05480946593089509,0.1984523668390848,7.916656010264331e-06,0.001072027076823226,0.0030075858465086333,0.009039076028066763,0.6836087587753136,0.6842965546908419,0.6864529854700242,3.8725423989089482,1.462857121457633,0.6836087587753136,0.6842965546908419,0.6864529854700242,3.8725423989089482,4.1228232246041765
2,fc1.weight,fc1.weight,8,0.4673004150390625,1.0,5.745554350296667,0.0,0.0014585920062228286,0.014314283730074644,2.8205823714702034,0.0,2.1274906479069165e-06,0.0002048987187104737,0.04757357880111197,0.68359376,0.6835970039331596,0.683739645093387,306.26307241774225,1.462857121457633,0.68359376,0.6835970039331596,0.683739645093387,306.26307241774225,4.1228232246041765
2,fc1.bias,fc1.bias,8,0.4673004150390625,1.0,6.500461836887601,0.0,0.03265930373469359,0.061859177065682634,0.4151721587410494,0.0,0.001066630213302615,0.003826586391883153,0.021260213537719848,0.68359376,0.6844421698037068,0.6863253003265225,7.745350187194847,1.462857121457633,0.68359376,0.6844421698037068,0.6863253003265225,7.745350187194847,4.1228232246041765
2,fc2.weight,fc2.weight,8,0.4673004150390625,1.0,4.9931298431446685,0.0,0.005484119683579284,0.04775321020351244,0.7696517574880235,0.0,3.007557079445414e-05,0.002280369124514161,0.048016646912532344,0.68359376,0.6836295981875549,0.6853336924823131,24.46898485734137,1.462857121457633,0.68359376,0.6836295981875549,0.6853336924823131,24.46898485734137,4.1228232246041765
2,fc2.bias,fc2.bias,8,0.4673004150390625,1.0,1.1153458880583602,0.09640251360155536,0.2190994593960777,0.4599042233231163,0.9499357972117979,0.009296027207064416,0.060674556912678895,0.2115123889637684,0.39699176477963244,0.6906482715363463,0.7488346902298333,0.8039688263969792,2.3609422318087874,1.4486291817431152,0.6906482715363463,0.7488346902298333,0.8039688263969792,2.3609422318087874,4.1228232246041765
