step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.495183777064085,827688,,,,,0.1458852254096309,,,2.0330675620859617,
0,conv2,2560,512,0.495183777064085,827688,,,,,0.9985693273472965,,,1.3956321373866112,
0,fc1,2560,512,0.495183777064085,827688,,,,,11.965199438491533,,,1.47206847966372,
0,fc2,2560,512,0.495183777064085,827688,,,,,12.080822511021358,,,1.9784023443708794,
50,conv1,2560,512,0.4993767300620675,827688,50,0.3842245057161266,0.023683552500517836,0.2584333010621527,0.24522635122342126,0.013206949838731413,2.0459545548829388,2.0448764533801964,0.0010781015027423457
50,conv2,2560,512,0.4993767300620675,827688,50,0.8900204982265434,0.21912113903458882,0.9723355275746215,0.9476577880357706,0.024677739538850885,1.4352551086663907,1.3980251472541891,0.037229961412201584
50,fc1,2560,512,0.4993767300620675,827688,50,4.723450158779821,2.627958265466115,13.01347754805894,12.741896333559938,0.27158121449900285,1.3440764358065758,1.2089825174356872,0.13509391837088858
50,fc2,2560,512,0.4993767300620675,827688,50,5.346217152687741,3.194350671055347,13.960553065368599,13.149092819503291,0.8114602458653071,3.998267487998505,2.5729760693944383,1.4252914186040666
100,conv1,2560,512,0.48921239748597145,827688,50,1.162716461539593,0.1279775379981832,0.6710617593836283,0.5785389431014193,0.09252281628220904,2.0540631760847146,2.0398303466685626,0.014232829416152004
100,conv2,2560,512,0.48921239748597145,827688,50,1.7528047548657486,0.6292624089341491,1.4666719982368412,1.1923781060338885,0.27429389220295275,1.5568190267328061,1.433367936230335,0.12345109050247105
100,fc1,2560,512,0.48921239748597145,827688,50,3.802067872466698,1.5423421382972742,13.336213230696409,12.93681377733322,0.3993994533631877,1.3861112193715734,1.306191785513955,0.07991943385761835
100,fc2,2560,512,0.48921239748597145,827688,50,4.1274663783717465,1.5492008625575748,14.117944888609092,13.210478668490998,0.9074662201180939,3.3537687739999664,2.5349117962088172,0.8188569777911492
150,conv1,2560,512,0.49677692726254463,827688,50,1.8711952303849941,0.3191324175812409,0.9757514954643083,0.7233539212846618,0.2523975741796465,2.1227295311585586,2.0905747539855826,0.03215477717297599
150,conv2,2560,512,0.49677692726254463,827688,50,1.996850185466405,0.6383411557099624,1.6188693084108032,1.1536179524250525,0.46525135598575074,1.5869200347050525,1.456381630417521,0.1305384042875315
150,fc1,2560,512,0.49677692726254463,827688,50,4.2579226401633985,1.9106759088498713,13.544505002382863,13.022526698603041,0.5219783037798216,1.5322489385352749,1.4308279585508847,0.10142097998439015
150,fc2,2560,512,0.49677692726254463,827688,50,4.691802798239627,2.0117431985629635,13.952099970986797,13.211013385555951,0.7410865854308462,3.247913346576626,2.6537608976198426,0.5941524489567835
200,conv1,2560,512,0.493674099445343,827688,50,2.2555198238053658,0.4511353723368869,0.9956942952696419,0.6828424989752833,0.31285179629435866,2.0801252366650527,2.1202074088237586,-0.04008217215870591
200,conv2,2560,512,0.493674099445343,827688,50,2.002821123983096,0.46064114561792163,1.3598584454069673,1.0107490805642811,0.3491093648426862,1.5247653499133347,1.454670150131573,0.0700951997817616
200,fc1,2560,512,0.493674099445343,827688,50,4.425987458669684,1.7817417201595949,13.496734525394182,13.048334789235986,0.44839973615819595,1.644235543707206,1.553711741937404,0.09052380176980201
200,fc2,2560,512,0.493674099445343,827688,50,4.991530108594835,1.8739027331343976,13.859767765903502,13.218020090299548,0.6417476756039537,3.2065047170741146,2.8318693702888065,0.3746353467853081
250,conv1,2560,512,0.5038899732753634,827688,50,2.4865756524573817,0.5477191641111808,0.9820027248605507,0.6640575086190987,0.317945216241452,2.085477983664326,2.117033424542909,-0.031555440878582974
250,conv2,2560,512,0.5038899732753634,827688,50,2.069935020237448,0.4187237653524821,1.2061631095250007,0.9193318269845034,0.2868312825404973,1.572079271345526,1.5189073564109863,0.053171914934539766
250,fc1,2560,512,0.5038899732753634,827688,50,3.900602781746703,1.8033132866069994,13.443699852350242,13.044097235886875,0.39960261646336726,1.7562297846391433,1.6962927953497586,0.05993698928938462
250,fc2,2560,512,0.5038899732753634,827688,50,4.4962187639375255,1.8484832231833896,13.72750166865437,13.204657850236618,0.5228438184177513,3.110955570477973,2.967301849764703,0.14365372071326998
300,conv1,2560,512,0.5084047736600041,827688,50,2.5068790882007725,0.5436165759832151,0.9256947263621641,0.6339487061847738,0.29174602017739026,2.1075175695554482,2.0928339641479017,0.01468360540754654
300,conv2,2560,512,0.5084047736600041,827688,50,2.08335374226428,0.3937939215548958,1.0352707326085637,0.8006710229361683,0.2345997096723954,1.6010183914348424,1.5789911107118648,0.02202728072297755
300,fc1,2560,512,0.5084047736600041,827688,50,3.681802385899487,1.215836577254146,13.36292153794106,13.022001870008541,0.3409196679325195,1.8315558903652143,1.7409823681585896,0.09057352220662462
300,fc2,2560,512,0.5084047736600041,827688,50,4.265545334791433,1.3604996181107605,13.599110135511582,13.151139859628294,0.4479702758832875,3.3259215750207067,3.0484360318092643,0.2774855432114425
350,conv1,2560,512,0.5068658050149679,827688,50,2.408747888913842,0.48101804950572824,0.9431138141265033,0.6317360706236549,0.3113777435028484,2.122496012879293,2.1815444534594626,-0.05904844058016945
350,conv2,2560,512,0.5068658050149679,827688,50,1.974586692787996,0.33418936200053206,0.9705841010025458,0.7724009161824379,0.19818318482010788,1.6395148467270249,1.610571522673013,0.028943324054011788
350,fc1,2560,512,0.5068658050149679,827688,50,3.0715917535245345,1.03450612886131,13.352706121370938,13.013521550306411,0.3391845710645267,2.009933834745613,1.729018062789726,0.2809157719558868
350,fc2,2560,512,0.5068658050149679,827688,50,3.9786574376868695,1.7341029982884555,13.907544724808945,13.175054306688743,0.7324904181202019,3.7851191496807655,3.032087997761474,0.7530311519192914
400,conv1,2560,512,0.49514809623360634,827688,50,2.1848782668823605,0.37077155481197027,0.7124771719304969,0.512749535705593,0.19972763622490386,2.121266648732016,2.195575191823127,-0.07430854309111101
400,conv2,2560,512,0.49514809623360634,827688,50,1.8497066214288207,0.2759827603365104,0.8139264085480167,0.6614749473887992,0.15245146115921748,1.6616337160791814,1.6452712212524552,0.016362494826726248
400,fc1,2560,512,0.49514809623360634,827688,50,2.8179051149851455,0.46861769265074416,13.175617434463147,12.939464069687869,0.23615336477527826,1.8037987840560037,1.7915489500655382,0.01224983399046553
400,fc2,2560,512,0.49514809623360634,827688,50,3.264712279553313,0.619781279006575,13.452746024553031,13.086029660151551,0.3667163644014799,3.348645061323868,3.0857349895528765,0.26291007177099157
450,conv1,2560,512,0.5188523977994919,827688,50,2.033265864777102,0.3084590388787825,0.6429685615896468,0.47818224731112025,0.16478631427852652,2.2476710110646314,2.285152355093243,-0.037481344028611474
450,conv2,2560,512,0.5188523977994919,827688,50,1.7758989895501687,0.2460008141071358,0.7444446032606387,0.6182671510196183,0.1261774522410204,1.6868146282622363,1.670698612939876,0.01611601532236029
450,fc1,2560,512,0.5188523977994919,827688,50,3.140966470774817,0.33382295313677207,13.089105057623717,12.893039741803005,0.19606531582071263,1.8368807685053592,1.8241086060707234,0.012772162434635748
450,fc2,2560,512,0.5188523977994919,827688,50,3.4171523702644593,0.46068638195818423,13.314308556086523,13.019016102719819,0.29529245336670407,3.17822356885077,3.088601446792779,0.08962212205799114
500,conv1,2560,512,0.48444755654782057,827688,50,1.8925570217051486,0.26395466785219196,0.5572088423601473,0.42756615563236194,0.1296426867277854,2.2960799217960326,2.345959229908057,-0.04987930811202457
500,conv2,2560,512,0.48444755654782057,827688,50,1.6422863266927057,0.2062490317720247,0.647080228651939,0.5457905103784365,0.10128971827350253,1.7180455985827923,1.7123337978826891,0.005711800700103131
500,fc1,2560,512,0.48444755654782057,827688,50,3.120853021231922,0.27272135445853246,2.4874310741249537,2.330852515114309,0.15657855901064455,1.8975289323843283,1.8877328507966864,0.009796081587641892
500,fc2,2560,512,0.48444755654782057,827688,50,3.348214589151197,0.3429500908568111,5.2924446855152265,5.067978220718525,0.22446646479670118,3.2364602132640785,3.1907585780642824,0.04570163519979609
550,conv1,2560,512,0.4979689223691821,827688,50,1.7572073821726812,0.22387867007203638,0.47984508159698264,0.38360867306549995,0.09623640853148269,2.3191936863365026,2.3522342454543477,-0.03304055911784509
550,conv2,2560,512,0.4979689223691821,827688,50,1.553407579642427,0.1824469182940889,0.6314991889402765,0.5525329780094342,0.07896621093084222,1.6870202406254227,1.676086556235569,0.01093368438985376
550,fc1,2560,512,0.4979689223691821,827688,50,2.843701867352868,0.2727472963978344,12.94057353111005,12.80051970247455,0.14005382863550153,1.848292272627732,1.8183339249380026,0.02995834768972938
550,fc2,2560,512,0.4979689223691821,827688,50,3.207317342329219,0.36945089276637016,13.164391205085883,12.946589480279888,0.21780172480599447,3.2338083384567033,3.141662020037017,0.09214631841968624
600,conv1,2560,512,0.49388765916228294,827688,50,1.6206615658007615,0.1897353200957905,0.46577087212830515,0.38983966081224103,0.07593121131606412,2.29926871282293,2.3099651706615734,-0.010696457838643258
600,conv2,2560,512,0.49388765916228294,827688,50,1.4588431093124459,0.16103509467321242,0.5787895346505698,0.5069325805812566,0.07185695406931325,1.7711321506239261,1.7616688528127549,0.009463297811171278
600,fc1,2560,512,0.49388765916228294,827688,50,3.128878659947645,0.20610706674127843,12.856305875588937,12.743605594134396,0.1127002814545417,1.835406144573478,1.8407501299376825,-0.005343985364204551
600,fc2,2560,512,0.49388765916228294,827688,50,3.354398975842746,0.263370200123709,13.045178495022933,12.876184522043044,0.16899397297988905,3.259478500632086,3.2155432191583584,0.043935281473727716
650,conv1,2560,512,0.4935927428305149,827688,50,1.5177213252510824,0.1667641336103544,0.4222544433482074,0.35928624566051653,0.06296819768769085,2.327774794324301,2.345928153056545,-0.018153358732244218
650,conv2,2560,512,0.4935927428305149,827688,50,1.4062619956488533,0.14975234465418966,0.5110265694116656,0.45041350523138757,0.06061306418027801,1.7721272234236465,1.7658234509713922,0.00630377245225433
650,fc1,2560,512,0.4935927428305149,827688,50,2.660512280803192,0.2268808075181572,1.9456270114198833,1.8359349561388467,0.10969205528103654,1.8699707875268408,1.8659524487055126,0.004018338821328182
650,fc2,2560,512,0.4935927428305149,827688,50,3.1565622588105042,0.3627819243956419,5.085211813874904,4.9365320516323825,0.1486797622425211,3.224823307652419,3.1948812299927316,0.02994207765968726
