window_size,seed,run_id,method,learning_rate,layer,window_index,n_steps,beta_oracle,beta_dp_raw,negative,log_error,trace_F,oracle_observability_snr
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,0,10,0.09033048676929538,-0.08211662537992019,True,,0.0050277266894430475,0.4538438236562907
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,1,10,0.15108281860765518,0.06261513183103518,False,0.3825357791577703,0.0050277266894430475,0.7511441303588992
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,2,10,0.20505152055360845,0.12428771517870665,False,0.21743478981826847,0.0050277266894430475,1.0101731916697234
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,3,10,0.2558642263068379,0.45058011540605997,False,0.24576245273266842,0.0050277266894430475,1.2498701631048845
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,4,10,0.3465130838886998,0.3361306330601627,False,0.013211544223161035,0.0050277266894430475,1.6678813086976252
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,5,10,0.5069297986404032,0.06751401491833776,False,0.8755538855747833,0.005026430223939102,2.37897994378871
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,6,10,0.9489886296513296,0.5590210643973721,False,0.2298328361536052,0.005026430223939102,4.180521677791207
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,7,10,1.2201004043202583,1.0742217769074955,False,0.05530161878085576,0.005026430223939102,5.189054817613073
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,8,10,1.054924381052696,0.6143642260603116,False,0.23479541057307804,0.005026430223939102,4.582398995261237
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,9,10,0.8303279073845622,0.8877876235144262,False,0.029059451471918185,0.005026430223939102,3.717570310952168
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,10,10,0.5264552667775186,1.0748011086040432,False,0.3099666308902032,0.005026658473696877,2.463388013662798
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,11,10,0.4550828505359421,0.4934028168466389,False,0.03511115481160472,0.005026658473696877,2.1528519471417398
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,12,10,0.4970426548231863,0.40082214178536035,False,0.09344195593130632,0.005026658473696877,2.3362045790105577
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,13,10,0.29447712109255786,0.13328655493972258,False,0.3442652157629922,0.005026658473696877,1.4291096064267408
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,14,10,0.21389215026270625,-0.17642985257792848,True,,0.005026658473696877,1.0519482941115754
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,15,10,0.1593378949548232,0.17333792945097523,False,0.03657452922728813,0.00502746137802032,0.7910285769233302
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,16,10,0.12293220537741428,-0.12111503349364759,True,,0.00502746137802032,0.614121457327175
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,17,10,0.10390496558837793,-0.3327427308338653,True,,0.00502746137802032,0.5207841670793473
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,18,10,0.11024877675981727,-0.11249024763867022,True,,0.00502746137802032,0.5519712641997794
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,19,10,0.07238346728666717,-0.1423534079627361,True,,0.00502746137802032,0.364800667549606
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,20,10,0.05678459983705766,0.14687032339076284,False,0.4127034814928575,0.005027526710992131,0.2869771554418159
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,21,10,0.034793859183986565,-0.035424968760276274,True,,0.005027526710992131,0.1765286484433838
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,22,10,0.04972668652026963,-0.047724724089245614,True,,0.005027526710992131,0.25162229229927924
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,23,10,0.03130697736739977,0.05800952395551912,False,0.26785816223804976,0.005027526710992131,0.158936574627998
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,24,10,0.04565994137267502,0.13527583840073132,False,0.4716848847243871,0.005027526710992131,0.2312109191296507
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,25,10,0.030946955915670548,-0.175824139111901,True,,0.005027179839345308,0.15710816461111546
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,26,10,0.02862408606081891,0.2866231067292981,False,1.0005795700732767,0.005027179839345308,0.14537595774118442
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,27,10,0.030116374728809344,0.17448039675246582,False,0.7629439478224835,0.005027179839345308,0.1529142314990596
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,28,10,0.027137573299915414,-0.0022850534015633524,True,,0.005027179839345308,0.13786287422026075
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,29,10,0.01831404859642376,-0.27062642914711915,True,,0.005027179839345308,0.09318514503352199
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,30,10,0.014295531043926243,0.0362733714248826,False,0.4043876299448612,0.00502756247530281,0.07279620408110787
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,31,10,0.018802810215891794,-0.4715874557576913,True,,0.00502756247530281,0.09567092482074606
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,32,10,0.014838053598106712,-0.0919663350726044,True,,0.00502756247530281,0.075551496312258
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,33,10,0.010567857766606164,-0.31787960297043344,True,,0.00502756247530281,0.05385007473713368
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,34,10,0.015031984802395856,-0.14453142399735877,True,,0.00502756247530281,0.07653627856592439
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,35,10,0.00913187705104831,-0.17979681555689817,True,,0.005028303848724838,0.04655169592785577
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,36,10,0.008348227708809818,0.035266645243025696,False,0.6257698626521403,0.005028303848724838,0.042562877881187976
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,37,10,0.013487338054571757,-0.1994928403885026,True,,0.005028303848724838,0.06870077000999451
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,38,10,0.0124430404053275,0.11061699841892246,False,0.948895358378636,0.005028303848724838,0.06339330103174504
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,39,10,0.011565421913726637,-0.016379448504450042,True,,0.005028303848724838,0.0589314119930149
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,40,10,0.011465297965558119,-0.05957950571235396,True,,0.005028218598704046,0.05842129526779053
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,41,10,0.008271860336215917,-0.07281469426136954,True,,0.005028218598704046,0.04217338969695201
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,42,10,0.012276556987206652,-0.1730051298584386,True,,0.005028218598704046,0.06254593478302295
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,43,10,0.007760458101743196,-0.21931031114148306,True,,0.005028218598704046,0.039569690480617786
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,44,10,0.007040687442276006,0.02012973885382108,False,0.4562230756752583,0.005028218598704046,0.03590431456200887
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,45,10,0.009056230831855219,-0.17788691115346758,True,,0.005027087556308957,0.04615555251480886
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,46,10,0.00931356891555357,0.11817861125861721,False,1.1034227497227969,0.005027087556308957,0.0474648921731718
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,47,10,0.00496121298564268,-0.048916354559088604,True,,0.005027087556308957,0.025303728206432275
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,48,10,0.005434390251207958,-0.04636213857042199,True,,0.005027087556308957,0.027714716788952407
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,49,10,0.006624792360459886,0.16044591491419302,False,1.3841563932580832,0.005027087556308957,0.033778377742985984
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,50,10,0.007793255497435177,-0.21838966917314978,True,,0.005027850640459859,0.03973378224849125
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,51,10,0.0062687396802853755,-0.03405477458242603,True,,0.005027850640459859,0.03196983837151552
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,52,10,0.005815934075137404,0.16880531710910202,False,1.4627666470588994,0.005027850640459859,0.02966300198780336
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,53,10,0.008249812167443643,-0.07440508579788,True,,0.005027850640459859,0.042058072456203
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,54,10,0.006035533240700455,-0.14833765081194195,True,,0.005027850640459859,0.030781805744806753
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,55,10,0.006535954341071312,-0.025691668929838003,True,,0.005027670878458568,0.03332980749796782
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,56,10,0.004504703081680442,0.22116165986370878,False,1.6910436701251759,0.005027670878458568,0.022979939692381105
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,57,10,0.0046303535723261425,0.1222981118673798,False,1.4218055972420411,0.005027670878458568,0.02362038842100023
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,58,10,0.004567250076408528,-0.027859390171699024,True,,0.005027670878458568,0.023298749419199512
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,59,10,0.005596311461571385,0.0812911712683059,False,1.1621415039840688,0.005027670878458568,0.02854297077259696
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,60,10,0.005437863405156236,-0.3048931958959206,True,,0.005030625576638581,0.027751910791409054
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,61,10,0.006071554082100397,-0.03413206648108692,True,,0.005030625576638581,0.030982386090530993
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,62,10,0.00405234395402606,-0.17346664524018116,True,,0.005030625576638581,0.0206861366404713
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,63,10,0.005645539772518391,-0.17057734003664354,True,,0.005030625576638581,0.028810700020481052
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,64,10,0.0032737923497843952,0.04858312195062223,False,1.1714342896182184,0.005030625576638581,0.016714185052003293
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,65,10,0.003878354997356358,0.06556051518795525,False,1.2279947988604212,0.005028917782328862,0.019791874098264113
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,66,10,0.00439805538800743,0.049400636482247025,False,1.0504718499938042,0.005028917782328862,0.022441886691886615
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,67,10,0.0031384680079797364,-0.019468302655305508,True,,0.005028917782328862,0.016018247858435
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,68,10,0.0031416787864619613,-0.29897190281462926,True,,0.005028917782328862,0.016034625882737616
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,69,10,0.003338381384002743,0.33958727931383975,False,2.0074154635987673,0.005028917782328862,0.017037960067822894
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,70,10,0.0020513057791063114,-0.10729408105435252,True,,0.00502839743848682,0.010470512785624
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,71,10,0.0026510185619050544,-0.0977675093524604,True,,0.00502839743848682,0.013530172592496692
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,72,10,0.0034577408079124045,-0.3466384316354021,True,,0.00502839743848682,0.01764492525219839
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,73,10,0.0024363751048100324,0.05856964847823847,False,1.3809284643227555,0.00502839743848682,0.012435164494742515
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,74,10,0.002668027688776789,0.21315752171070979,False,1.9025103298725439,0.00502839743848682,0.013616941385346313
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,75,10,0.003522515004809985,0.1004272266875322,False,1.4549986180091277,0.005028432360773827,0.01797538418702765
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,76,10,0.002715714372612861,0.1922005149284124,False,1.8498704561135744,0.005028432360773827,0.013860299215464476
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,77,10,0.0025322371627849788,-0.044326083512615404,True,,0.005028432360773827,0.012924306986663196
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,78,10,0.00224334133492604,-0.14078563974554323,True,,0.005028432360773827,0.011450405759786389
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,79,10,0.0020493913949506436,0.003601261108073853,False,0.24482970252499203,0.005028432360773827,0.010460817399846062
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,80,10,0.003001821750192145,0.17613315846735517,False,1.7684562230226697,0.005029301999469743,0.015322374321451372
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,81,10,0.002940718735850252,-0.20591580592547679,True,,0.005029301999469743,0.015010648065958856
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,82,10,0.0033631455776049323,0.1541051757789144,False,1.6610715585296847,0.005029301999469743,0.01716558199605213
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,83,10,0.0023133350054339273,0.09529051884477974,False,1.6148111619852332,0.005029301999469743,0.011809557782216453
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,84,10,0.0016437446854773888,-0.07129801338002285,True,,0.005029301999469743,0.008392318120156457
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,85,10,0.002020601567159039,0.15070625344751537,False,1.872650587937525,0.005027703440309006,0.010312422960854176
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,86,10,0.0016807245859769616,-0.016449837970989513,True,,0.005027703440309006,0.008578339122496299
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,87,10,0.0013216637695204025,-0.05629210077317931,True,,0.005027703440309006,0.00674614661381805
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,88,10,0.0019704180632708437,0.4637675398609669,False,2.3717419679870044,0.005027703440309006,0.010056395453064543
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,89,10,0.002501861021952833,0.10180683710370411,False,1.6095137641322055,0.005027703440309006,0.012767489697134142
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,90,10,0.002298368247423041,0.35756694180509113,False,2.191937746951151,0.005028370725993353,0.011731012549847576
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,91,10,0.0017708488161768015,-0.3789578349177335,True,,0.005028370725993353,0.009039381185650371
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,92,10,0.002118848680038025,0.08834150429388474,False,1.6200648480349975,0.005028370725993353,0.010815083882422702
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,93,10,0.002350408129842527,0.2378002878567094,False,2.005069095362586,0.005028370725993353,0.011996514691770984
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,94,10,0.0017970312102472724,-0.06573924659534862,True,,0.005028370725993353,0.009172987118937988
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,95,10,0.002339367810092304,0.19070249550864135,False,1.9112578665233222,0.005028360864468007,0.011940165122436333
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,96,10,0.0022004822943362283,-0.29488220438422497,True,,0.005028360864468007,0.011231572936541229
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,97,10,0.0014551583886630536,-0.19288569174649617,True,,0.005028360864468007,0.007428333062025652
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,98,10,0.0022331638003822638,0.08590729872233714,False,1.5851094839356774,0.005028360864468007,0.011398316770396452
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,99,10,0.001641177069305831,0.3999765434476951,False,2.386879082622862,0.005028360864468007,0.008377645217015029
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,100,10,0.0016833058742680962,-0.041506356515633135,True,,0.005029361422973777,0.008594342251948354
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,101,10,0.0018261325108673843,0.09990994001062208,False,1.738076409865165,0.005029361422973777,0.00932332236443215
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,102,10,0.002087275735438738,0.11083202308545986,False,1.7250854362828947,0.005029361422973777,0.010656087371751003
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,103,10,0.0014777439724361105,-0.21243410880125266,True,,0.005029361422973777,0.007545098484735321
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,104,10,0.002266075850810806,-0.42642631902002104,True,,0.005029361422973777,0.011568535418514509
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,105,10,0.002448339935333978,-0.08192638916198305,True,,0.005028449950097297,0.01249633599986518
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,106,10,0.001630888214703887,0.09135267130899688,False,1.7482970569973164,0.005028449950097297,0.00832528705279267
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,107,10,0.0015525000720512515,-0.3780321841007092,True,,0.005028449950097297,0.00792524677025425
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,108,10,0.002035808657006195,-0.3177100248209849,True,,0.005028449950097297,0.01039154810720467
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,109,10,0.0014943731498229269,-0.07208020096483715,True,,0.005028449950097297,0.007628598804201561
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,110,10,0.0012241992550219936,0.18773218606082193,False,2.185686626477453,0.005029552347305399,0.006251067419589303
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,111,10,0.0017032120565567826,-0.03583986877356504,True,,0.005029552347305399,0.008696274691844941
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,112,10,0.0015605410884875755,-0.01944732055807256,True,,0.005029552347305399,0.007968029195435327
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,113,10,0.0017804753725111338,-0.16741466570895758,True,,0.005029552347305399,0.009090639640729929
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,114,10,0.0019213843975439584,-0.005870643785203775,True,,0.005029552347305399,0.009809834673616518
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,115,10,0.0028023360883299986,-0.0032911691897340484,True,,0.005028331611209302,0.01430188405286615
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv1,116,10,0.0023077333486817226,0.04069648739623995,False,1.2463712999029597,0.005028331611209302,0.011778701116574336
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,0,10,0.13891169518768348,0.2210777610698463,False,0.20180624649082352,0.06161268548816712,1.597074027300989
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,1,10,0.12755209950865232,0.035138133788376553,False,0.5599089194168694,0.06161268548816712,1.4677181298352064
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,2,10,0.126869564234559,0.2218279009865252,False,0.24265872160169671,0.06161268548816712,1.4599388827050064
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,3,10,0.10366689492181505,0.04319247791862998,False,0.3802319706471003,0.06161268548816712,1.1950131031299551
10,42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,conv2,4,10,0.10828061312171657,0.0789533940291832,False,0.13717990213820663,0.06161268548816712,1.2477652216504567
