seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,epsilon_spent_at_divergence,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,final_model_hash,parameters_finite,steps_to_acc_50,steps_to_acc_70,steps_to_acc_80,steps_to_acc_85,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,diagnostics_all_finite,diagnostic_nonfinite_count,diagnostic_nonfinite_steps,active_state_bytes,peak_cuda_allocated_memory,diverged_step,last_finite_accuracy,last_finite_loss,single_seed_descriptive_only,steps_to_acc_90,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction,late_signal_amplitude_retention,late_effective_signal_lr
42,dp_sgd_lr0p10,dp_sgd,0.1,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,completed,4,4,0.9941875233938002,,2.734375,0.25,0.09375,0.09375,0.09375,0.0625,9.7860746383667,d5472e36184571e8efa725334f4270c5e19f791149894a78816befa428b652d7,True,,,,,0.6747719859704375,0.12991552334278822,0.5448564626276493,0,0.0,0,0,0.0,0.0,0.0,True,0,[],0,91128832,,0.09375,6.684269428253174,True,,377142.58675607416,377142.58675607416,0.00020409480989205006,0.00020409480989205006,1.0,1.0,0.0,0.0,1.0,0.1
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.0,0.078125,2.6104637682437897,23103ce65ab1364238810aead3070724e24a6a2b37bd697326bf9bd991388119,True,,,,,0.40577345062047243,0.1738786632195115,0.23189478740096092,0.1269701849669218,0.0634850924834609,2,0.10295948199927807,0.051479740999639034,0.0049317367374897,0.001232934184372425,True,0,[],10905008,140856832,,0.0,2.534261703491211,True,,353460.29833859246,1.4261627350999517,0.0020986192827671503,-0.05047050541569975,0.006354245328317101,1.1276159749162823e-06,37.44377087736873,0.9999956764000761,0.07941376288724519,0.06353101030979615
42,dp_fisher_wiener_lr1p00,dp_fisher_wiener,1.0,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.0,0.078125,3.0316838324069977,641d7962b6012879c06d48bca5b749fdc6a4d88061b18c1f9439b401ee785727,True,,,,,0.25448586512356997,0.05928742419928312,0.19519844092428684,0.08643089514225721,0.04321544757112861,2,0.0071835871785879135,0.0035917935892939568,0.00518893264234066,0.001297233160585165,True,0,[],10905008,140856832,,0.0,2.698803663253784,True,,309334.1170784966,1.5907821761934984,0.0017034877448127888,-0.0862942515099568,0.010648556154626499,1.7770766519726598e-06,37.751881400954254,0.9999942592100359,0.10302969729758679,0.10302969729758679
42,dp_fisher_wiener_lr1p20,dp_fisher_wiener,1.2,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.0,0.078125,3.939519017934799,65130258fd76f30aad89d762f70850e1152a0bfde7c0563b0620b6682701fd79,True,,,,,0.26531112659722567,0.0640300428494811,0.20128108374774456,0.08628285303711891,0.043141426518559456,2,0.007917499169707298,0.003958749584853649,0.004884958267211914,0.0012212395668029785,True,0,[],10905008,140856832,,0.0,3.048213481903076,True,,263290.2534677449,1.7316424520023528,0.00151305647783895,-0.10591042428936186,0.015841098616733648,2.670512470726293e-06,37.74420018296538,0.9999922463311344,0.12585957783747545,0.15103149340497055
42,dp_fisher_wiener_lr1p50,dp_fisher_wiener,1.5,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,completed,4,4,0.9941875233938002,,2.734375,0.25,0.0,0.15625,0.0,0.078125,6.8664510846138,e8feb1997cd7f4554fc152097753e72036b30f5caf7dde8e21db720734cb184d,True,,,,,0.26362690329551697,0.062492767348885536,0.20113413594663143,0.08817332703620195,0.04408666351810098,2,0.007874364964663982,0.003937182482331991,0.004873412661254406,0.0012183531653136015,True,0,[],10905008,140856832,,0.0,4.237822532653809,True,,223298.6136440947,1.9416683058584963,0.0014992829255941,-0.10872651566060365,0.02441783302874135,4.244939380491887e-06,37.47811655579548,0.9999895382135864,0.15495195453970062,0.23242793180955096
