step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
250,fc1,2560,512,0.13548701349645853,10069164,12.93130086901507,11.856843650321638,1.074457218693432,0.5728288978159646,0.5383522879227716,0.03447660989319301
250,fc2,2560,512,0.13548701349645853,10069164,5.722404684660408,3.853866185307209,1.8685384993531993,1.4573689324310433,1.295240880931722,0.1621280514993213
300,conv1,2560,512,0.14484184607863426,10069164,1.1509920510119631,1.151624777550583,-0.0006327265386198988,1.7051830497235418,1.705265497802052,-8.244807851021108e-05
300,conv2,2560,512,0.14484184607863426,10069164,1.7029384174937483,1.6723204955221849,0.030617921971563433,1.0264568552347861,1.0231446109723352,0.003312244262450914
300,fc1,2560,512,0.14484184607863426,10069164,5.886850957758567,6.545189483448522,-0.6583385256899552,0.6010600900201108,0.5671116970630306,0.0339483929570803
300,fc2,2560,512,0.14484184607863426,10069164,3.6111224807299176,3.1259601108283155,0.4851623699016021,1.3930675357374067,1.2616750473788636,0.1313924883585431
350,conv1,2560,512,0.14294673595577478,10069164,1.2419134391585693,1.2407168076285364,0.00119663153003291,1.6959761806413265,1.697060723407397,-0.0010845427660706175
350,conv2,2560,512,0.14294673595577478,10069164,1.628612993144035,1.5982380554748323,0.03037493766920263,0.9614007008005285,0.9540457258582364,0.007354974942292092
350,fc1,2560,512,0.14294673595577478,10069164,5.760485830999199,5.294193591029179,0.46629223997002,0.5444882180759345,0.5147876534084959,0.029700564667438645
350,fc2,2560,512,0.14294673595577478,10069164,3.4201117811750263,3.220423493505291,0.19968828766973523,1.3925077222483775,1.287551455136632,0.10495626711174544
400,conv1,2560,512,0.14399568550288677,10069164,1.2751896834507739,1.2736435705953326,0.0015461128554412618,1.7739078424932289,1.7746711720678354,-0.0007633295746065638
400,conv2,2560,512,0.14399568550288677,10069164,1.767777754323013,1.738108073218291,0.029669681104722123,0.9793085469948875,0.9694221902318563,0.009886356763031179
400,fc1,2560,512,0.14399568550288677,10069164,4.6313414141211595,4.084682231997245,0.5466591821239142,0.5668253855846168,0.5401632869840522,0.026662098600564565
400,fc2,2560,512,0.14399568550288677,10069164,2.644389303806485,2.551822940392509,0.0925663634139764,1.3667803808723096,1.2740761774763498,0.09270420339595975
450,conv1,2560,512,0.1430464768782258,10069164,1.3065703918322014,1.3086038252317596,-0.0020334333995581932,1.8316844894352255,1.830469727478893,0.0012147619563325218
450,conv2,2560,512,0.1430464768782258,10069164,1.77409980211749,1.7521892338607032,0.021910568256786833,0.9665117743635117,0.9627359664827086,0.003775807880803006
450,fc1,2560,512,0.1430464768782258,10069164,4.11010866303951,3.917976975147597,0.19213168789191304,0.5599467998247656,0.5509701730566761,0.008976626768089524
450,fc2,2560,512,0.1430464768782258,10069164,2.481918764058956,2.259816036120092,0.22210272793886388,1.36042521108752,1.2673308253772142,0.0930943857103057
500,conv1,2560,512,0.14460250176489353,10069164,1.417679506665964,1.4180355009124026,-0.0003559942464386179,1.8018505143715733,1.8005215113583184,0.0013290030132548925
500,conv2,2560,512,0.14460250176489353,10069164,1.8894518547903876,1.8679164341286434,0.021535420661744187,0.9388160944095645,0.9353988959960522,0.00341719841351229
500,fc1,2560,512,0.14460250176489353,10069164,3.9950045248161645,4.043323639302331,-0.04831911448616655,0.55233506620805,0.5352922040529022,0.01704286215514772
500,fc2,2560,512,0.14460250176489353,10069164,2.116505858297774,1.9249130654556346,0.19159279284213926,1.355281057818579,1.2772605955540617,0.07802046226451731
550,conv1,2560,512,0.14161395467817783,10069164,1.4418500497432478,1.439490152730365,0.002359897012882861,1.8054416153101491,1.8065053198890269,-0.0010637045788777222
550,conv2,2560,512,0.14161395467817783,10069164,1.9524997860788265,1.9486160720045411,0.003883714074285338,0.9074263813390022,0.9003119340597379,0.007114447279264358
550,fc1,2560,512,0.14161395467817783,10069164,3.715798359487389,3.5940733739742665,0.12172498551312261,0.5655198797529661,0.5417384213205638,0.023781458432402314
550,fc2,2560,512,0.14161395467817783,10069164,2.1995881875340433,2.1921039461022773,0.007484241431765959,1.4177101573401854,1.3248072786459144,0.09290287869427094
600,conv1,2560,512,0.14534386433660984,10069164,1.5074701909309345,1.5087774224067247,-0.0013072314757902603,1.8530662408879348,1.8517893206903748,0.001276920197559983
600,conv2,2560,512,0.14534386433660984,10069164,2.0175190963151395,1.9991327053521706,0.0183863909629689,0.9167203602141885,0.9107907178497476,0.005929642364440824
600,fc1,2560,512,0.14534386433660984,10069164,3.4523527251032893,3.3183760029118914,0.1339767221913979,0.5740154049191402,0.5575714272820567,0.016443977637083496
600,fc2,2560,512,0.14534386433660984,10069164,1.9276162085661435,1.7929096389265045,0.134706569639639,1.4017996298187998,1.323337917117402,0.07846171270139779
650,conv1,2560,512,0.14531663246452808,10069164,1.484058112377365,1.4835614347825767,0.0004966775947883306,1.8215807094502505,1.8226077502755929,-0.001027040825342329
650,conv2,2560,512,0.14531663246452808,10069164,2.1666712926227687,2.1554491682867005,0.011222124336068173,0.9156928316909094,0.9104053231683511,0.005287508522558326
650,fc1,2560,512,0.14531663246452808,10069164,3.1813766124335876,3.037557402876035,0.14381920955755279,0.5840022905575215,0.5758869454725657,0.008115345084955816
650,fc2,2560,512,0.14531663246452808,10069164,1.4765492279432664,1.3407297629383237,0.13581946500494269,1.4176856136916365,1.329150038200752,0.08853557549088453
700,conv1,2560,512,0.14009098801761866,10069164,1.5599877103678332,1.559838121340871,0.00014958902696227128,1.8550483842600602,1.8553698895529498,-0.00032150529288954566
700,conv2,2560,512,0.14009098801761866,10069164,2.17037286130999,2.165119409392006,0.005253451917984098,0.9125402896811807,0.90881421439353,0.0037260752876506764
700,fc1,2560,512,0.14009098801761866,10069164,3.123355576957505,3.1447397523602794,-0.021384175402774375,0.5932762029218641,0.5892303342572576,0.0040458686646065445
700,fc2,2560,512,0.14009098801761866,10069164,1.5563402300421125,1.534230376129606,0.022109853912506416,1.4149014890831555,1.3531403086426648,0.061761180440490726
750,conv1,2560,512,0.14409516286104918,10069164,1.5022940885235854,1.5032436798741438,-0.0009495913505583875,1.8537940967429123,1.8532230890031103,0.0005710077398020097
750,conv2,2560,512,0.14409516286104918,10069164,2.1672580603253486,2.1502907460871175,0.016967314238231168,0.9105478659162944,0.9053449585675284,0.00520290734876605
750,fc1,2560,512,0.14409516286104918,10069164,3.119527015333717,3.1494027535472795,-0.029875738213562375,0.5904494459432632,0.584508973052436,0.00594047289082722
750,fc2,2560,512,0.14409516286104918,10069164,1.4049029635164711,1.2307958732148019,0.17410709030166927,1.4063321177869827,1.3157419693422656,0.09059014844471713
800,conv1,2560,512,0.14270101487636566,10069164,1.5300593152633217,1.5309598932309174,-0.0009005779675956838,1.7936340392155423,1.7936737352981287,-3.969608258636015e-05
800,conv2,2560,512,0.14270101487636566,10069164,2.165889435615672,2.171869215441429,-0.005979779825757259,0.9391059520104377,0.9373943342247699,0.0017116177856677517
800,fc1,2560,512,0.14270101487636566,10069164,3.1623198797881824,3.125952510972075,0.03636736881610725,0.629867548182582,0.62708399458498,0.002783553597601962
800,fc2,2560,512,0.14270101487636566,10069164,1.385383082068123,1.2653249320779105,0.12005814999021247,1.4140761387980174,1.346949285478017,0.06712685332000046
850,conv1,2560,512,0.14767091814428568,10069164,1.50761105952013,1.5066343839940903,0.0009766755260396387,1.8552234343812828,1.8549588499580225,0.0002645844232602723
850,conv2,2560,512,0.14767091814428568,10069164,2.2086936096531926,2.2036411603222867,0.005052449330905873,0.9483122925868646,0.9465266436273483,0.0017856489595162728
850,fc1,2560,512,0.14767091814428568,10069164,3.053157611061514,3.028362050915616,0.024795560145897788,0.6588533134816004,0.6534546205206904,0.005398692960910001
850,fc2,2560,512,0.14767091814428568,10069164,1.2871092651668519,1.1362812570324878,0.15082800813436403,1.4414113909053499,1.3661501552989233,0.07526123560642661
900,conv1,2560,512,0.14273605030030012,10069164,1.573861755364943,1.572310502720483,0.0015512526444600994,1.8265654997864647,1.8269653437866773,-0.00039984400021264577
900,conv2,2560,512,0.14273605030030012,10069164,2.045732892778306,2.0504392302624233,-0.004706337484117196,0.9269158897179937,0.9233182538291289,0.0035976358888647475
900,fc1,2560,512,0.14273605030030012,10069164,3.0035914253607574,2.9971696498994342,0.006421775461323165,0.6313504874075506,0.6216309834829303,0.009719503924620287
900,fc2,2560,512,0.14273605030030012,10069164,1.0848766212436842,1.003779070421515,0.08109755082216918,1.3951280848927956,1.331365025191574,0.06376305970122154
950,conv1,2560,512,0.13965199049562216,10069164,1.533860127702617,1.534253393576847,-0.0003932658742300532,1.852289537222898,1.8515546737610262,0.0007348634618717931
950,conv2,2560,512,0.13965199049562216,10069164,2.037822797685503,2.030741920281306,0.007080877404196606,0.9459143902479128,0.945460829129321,0.0004535611185918498
950,fc1,2560,512,0.13965199049562216,10069164,3.0930929505692344,3.0531166818065305,0.03997626876270388,0.6615489629605258,0.6481653372218092,0.013383625738716542
950,fc2,2560,512,0.13965199049562216,10069164,1.1946295585615279,1.136028347382368,0.05860121117915984,1.4060733239976493,1.3252827775650393,0.08079054643260997
1000,conv1,2560,512,0.14522574841976166,10069164,1.6102872640081767,1.6094895567302445,0.0007977072779321581,1.876943106339318,1.8776361056887838,-0.0006929993494657616
1000,conv2,2560,512,0.14522574841976166,10069164,2.1484831677244975,2.140727490041834,0.00775567768266372,0.9169094163174081,0.9158253138976815,0.0010841024197265625
1000,fc1,2560,512,0.14522574841976166,10069164,2.834115254130727,2.8603474170536556,-0.026232162922928737,0.6429332180704237,0.6312649545818725,0.011668263488551212
1000,fc2,2560,512,0.14522574841976166,10069164,1.1291983283425064,1.0169549530239228,0.11224337531858364,1.4505504233797275,1.3743224426965752,0.07622798068315229
1050,conv1,2560,512,0.14547826256603003,10069164,1.5632268139422434,1.5633678274676708,-0.00014101352542739143,1.8263154635418903,1.8260244219128565,0.0002910416290338169
1050,conv2,2560,512,0.14547826256603003,10069164,2.2913330755614685,2.2866014982457097,0.004731577315758795,0.9730478212731564,0.971967648013238,0.0010801732599183822
1050,fc1,2560,512,0.14547826256603003,10069164,3.0108333482243275,3.004663504136307,0.006169844088020682,0.7168931242936827,0.70743397793651,0.00945914635717271
1050,fc2,2560,512,0.14547826256603003,10069164,1.0122155800696642,0.9438377649040921,0.06837781516557206,1.4497617098592148,1.3835113818410125,0.0662503280182023
1100,conv1,2560,512,0.13957209419459105,10069164,1.6268863736432357,1.6262603982280501,0.000625975415185609,1.8352086699515322,1.8347870739567913,0.0004215959947408976
1100,conv2,2560,512,0.13957209419459105,10069164,2.193484879425345,2.183336268481721,0.010148610943624181,0.926880751346661,0.9278949942919019,-0.001014242945240884
1100,fc1,2560,512,0.13957209419459105,10069164,2.8400451614356825,2.729090879752583,0.11095428168309951,0.6750777767875236,0.6804327962048564,-0.005355019417332851
1100,fc2,2560,512,0.13957209419459105,10069164,0.8262858684370185,0.7717793773638051,0.05450649107321337,1.4083267516410356,1.3404525173375796,0.06787423430345596
1150,conv1,2560,512,0.14376889262348413,10069164,1.581266952176025,1.5823172571279296,-0.0010503049519046126,1.844803811438123,1.8447581641480664,4.56472900567384e-05
1150,conv2,2560,512,0.14376889262348413,10069164,2.0746675883677996,2.074820673548403,-0.00015308518060352938,0.9732857926409255,0.9730886780116705,0.0001971146292549797
1150,fc1,2560,512,0.14376889262348413,10069164,2.742559593512577,2.756224958873374,-0.01366536536079721,0.7262277724444299,0.7257548938721108,0.00047287857231914643
1150,fc2,2560,512,0.14376889262348413,10069164,0.6955775197897616,0.6578068599085691,0.03777065988119244,1.4077767840016517,1.3475843837597539,0.06019240024189787
