step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,1.2647554858999743,1.0090075546981128,1.2761478401189565,0.8902776564850003,3.117477293787133,2.7754203792580094,160,160,1.4340032911026814e-15,2.0716260450182974e-12,1.2647554858999743,0.8902776564850003,1.2761478401189565,2.7754203792580094,160,2.0716260450182974e-12,,,,,,,,
0,conv2,0.7060500914257654,2.660017431334592,1.878105550587918,0.5853215884521662,2.2669681985148777,1.3269054269252738,512,512,2.631590883710698e-13,1.0875697040931537e-09,0.7060500914257654,0.5853215884521662,1.878105550587918,1.3269054269252738,512,1.0875697040931537e-09,,,,,,,,
0,fc1,1.3412815500412876,8.677166754498447,11.638523674440407,0.7300571839908049,1.941218298218679,1.4172003643089512,512,512,1.2455922971113472e-10,3.955369827795533e-06,1.3412815500412876,0.7300571839908049,11.638523674440407,1.4172003643089512,512,3.955369827795533e-06,,,,,,,,
0,fc2,0.5179632453750737,9.734194479933374,5.041954963938418,0.9698683796557735,2.5726592705286095,2.495140878113987,512,512,9.613749656889174e-14,7.521276552473242e-09,0.5179632453750737,0.9698683796557735,5.041954963938418,2.495140878113987,512,7.521276552473242e-09,,,,,,,,
50,conv1,0.9672569260767392,1.6053882488018392,1.5528229026957863,0.934726478232108,3.11992202315859,2.916273725065822,160,160,1.1768565818154532e-14,1.5340875619281328e-11,0.9672569260767392,0.934726478232108,1.5528229026957863,2.916273725065822,160,1.5340875619281328e-11,0.9664893968521441,0.9346118086097641,1.5515907202980093,2.9159159647856843,160,1.534359897670607e-11,-0.0012321823977770041,-0.0003577602801376756
50,conv2,0.702157521711989,2.746364602180207,1.9283805627843864,0.5786939291070403,2.236271591599161,1.2941167938929732,512,512,5.528214755752974e-13,2.662206924335653e-09,0.702157521711989,0.5786939291070403,1.9283805627843864,1.2941167938929732,512,2.662206924335653e-09,0.7043324527285896,0.5810286046111003,1.9343537163405622,1.299337762398305,512,2.740134182857952e-09,0.005973153556175781,0.005220968505331713
50,fc1,1.3259515246363487,8.785789509962964,11.64953099586943,0.7221869260653591,1.9381649204440592,1.3997173661032063,512,512,1.459854470826233e-10,4.884691671471364e-06,1.3259515246363487,0.7221869260653591,11.64953099586943,1.3997173661032063,512,4.884691671471364e-06,1.0663489356572244,0.7383278518548487,9.368717292857413,1.431001142251886,512,5.798994192747881e-06,-2.280813703012017,0.03128377614867972
50,fc2,0.703600762726838,6.0792411683035255,4.277358722818755,0.9545948913700761,2.72658864165949,2.6027875881958242,512,512,1.2307697808442528e-13,1.9831376126343886e-08,0.703600762726838,0.9545948913700761,4.277358722818755,2.6027875881958242,512,1.9831376126343886e-08,0.7095142077341076,0.974235507161425,4.3133079811534465,2.6563394681277144,512,2.416380940592963e-08,0.03594925833469187,0.053551879931890145
100,conv1,0.9260504911431211,2.096633630272691,1.9415886030612106,0.9237701162990981,3.2995034673842043,3.047982701794784,160,160,7.151623963539787e-14,8.936863583694476e-11,0.9260504911431211,0.9237701162990981,1.9415886030612106,3.047982701794784,160,8.936863583694476e-11,0.9261194650569361,0.9240154917857284,1.9417332160885266,3.0487923190637316,160,8.932982962064096e-11,0.00014461302731594294,0.0008096172689477932
100,conv2,0.720640246422372,2.9209005716870977,2.1049185077558374,0.6025903826675008,2.2558327270016063,1.3593431061977697,512,512,2.393928392788828e-12,1.0066675823653497e-08,0.720640246422372,0.6025903826675008,2.1049185077558374,1.3593431061977697,512,1.0066675823653497e-08,0.7289389361615619,0.6098059374502999,2.129158155359291,1.375620190820281,512,1.1510181816693278e-08,0.02423964760345365,0.016277084622511317
