step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.509290361776948,827688,,0.10328460553519796,,,1.8945630192450449,
0,conv2,2560,512,0.509290361776948,827688,,1.2059411728560967,,,1.5497767970777263,
0,fc1,2560,512,0.509290361776948,827688,,11.960497418499402,,,1.2954403295128254,
0,fc2,2560,512,0.509290361776948,827688,,12.09746923801568,,,1.7157558421580843,
50,conv1,2560,512,0.5089439516887069,827688,0.17730914313943572,0.10104913934483542,0.0762600037946003,1.9271592771737265,1.9490305788395879,-0.021871301665861376
50,conv2,2560,512,0.5089439516887069,827688,1.0494893410693305,0.7846494861962686,0.26483985487306183,1.5227711629099856,1.5086981571514988,0.0140730057584868
50,fc1,2560,512,0.5089439516887069,827688,12.98728743750632,11.967908498595094,1.0193789389112258,1.2107258192266936,1.2331378572259681,-0.022412037999274492
50,fc2,2560,512,0.5089439516887069,827688,14.402973871975805,12.07010925889174,2.3328646130840642,3.4302584901379145,1.8464128428261424,1.5838456473117721
100,conv1,2560,512,0.48602551873773336,827688,0.4293454804334084,0.11433380092979001,0.3150116795036184,1.9194090359417366,2.029412915848564,-0.11000387990682725
100,conv2,2560,512,0.48602551873773336,827688,0.973615756124424,0.2115526811652556,0.7620630749591684,1.8126615074300299,1.5044072297096207,0.30825427772040914
100,fc1,2560,512,0.48602551873773336,827688,13.001520318954736,11.980858544657298,1.0206617742974373,1.201544145480697,1.1846527782718455,0.016891367208851538
100,fc2,2560,512,0.48602551873773336,827688,14.245702807065998,12.094554471222885,2.1511483358431125,3.625097419371053,1.9567544804939772,1.6683429388770756
150,conv1,2560,512,0.5078299511224031,827688,0.3901271277663862,0.10204532900757646,0.28808179875880974,2.024824065399555,2.1111839959887297,-0.0863599305891749
150,conv2,2560,512,0.5078299511224031,827688,0.5728318998919101,0.13620646176845677,0.43662543812345334,1.5779206845395157,1.4496232728137721,0.1282974117257436
150,fc1,2560,512,0.5078299511224031,827688,12.70775169014757,11.998032297924336,0.7097193922232332,1.3809918586202736,1.2779243410088457,0.10306751761142796
150,fc2,2560,512,0.5078299511224031,827688,13.12142660245191,12.112186527513686,1.0092400749382247,3.5958486096851607,2.2006982129750927,1.395150396710068
200,conv1,2560,512,0.49995030649006367,827688,0.306422359467504,0.13257360504499763,0.17384875442250639,2.0902413659401953,2.166708486644816,-0.07646712070462058
200,conv2,2560,512,0.49995030649006367,827688,0.42370025205958256,0.11828591428962026,0.3054143377699623,1.4894658843361217,1.471765699297958,0.01770018503816373
200,fc1,2560,512,0.49995030649006367,827688,12.611014247848876,12.00572313737515,0.6052911104737273,1.517756278188888,1.3128446036243984,0.20491167456448967
200,fc2,2560,512,0.49995030649006367,827688,12.932691255574339,12.124462376163583,0.8082288794107555,3.6546291688827344,2.4155549022594887,1.2390742666232457
250,conv1,2560,512,0.49652927555143833,827688,0.27673556038368685,0.0814087239066484,0.19532683647703847,2.137900068380329,2.2208114729686184,-0.08291140458828927
250,conv2,2560,512,0.49652927555143833,827688,0.28336462648591765,0.10365341863501769,0.17971120785089995,1.5099144851606192,1.498192025870397,0.011722459290222309
250,fc1,2560,512,0.49652927555143833,827688,12.487078316878867,12.018170461895421,0.46890785498344556,1.5103162385314102,1.4625128439095383,0.047803394621871886
250,fc2,2560,512,0.49652927555143833,827688,12.692311777204875,12.090790925315934,0.6015208518889406,2.8688825174739776,2.665290531617228,0.20359198585674942
300,conv1,2560,512,0.4980099042877555,827688,0.2743044254769583,0.08726789095491042,0.1870365345220479,2.1738939202126137,2.280151001899652,-0.10625708168703829
300,conv2,2560,512,0.4980099042877555,827688,0.24020545104412144,0.10162694490061297,0.13857850614350847,1.5540750321557644,1.5434428847483475,0.010632147407416914
300,fc1,2560,512,0.4980099042877555,827688,12.358612227585143,12.026592438123231,0.3320197894619117,1.6226158282588923,1.5895771328849104,0.03303869537398185
300,fc2,2560,512,0.4980099042877555,827688,12.563993060896163,12.096546026815732,0.46744703408043087,3.200752169662843,2.8833470331936066,0.3174051364692363
350,conv1,2560,512,0.49469751957803965,827688,0.246846435542944,0.10674443487850376,0.14010200066444023,2.2236942939783693,2.26237044851654,-0.03867615453817086
350,conv2,2560,512,0.49469751957803965,827688,0.18006376739326163,0.10885812298370236,0.07120564440955927,1.6077806830975527,1.6045930166633684,0.003187666434184333
350,fc1,2560,512,0.49469751957803965,827688,12.269625720872622,12.032808892892373,0.23681682798024895,1.6728523205471868,1.633372576082838,0.039479744464348876
350,fc2,2560,512,0.49469751957803965,827688,12.477503320211653,12.114057401862668,0.3634459183489849,3.0768226487468224,2.921181423000329,0.15564122574649364
400,conv1,2560,512,0.5082551734521985,827688,0.19761948296181048,0.10804669213651238,0.0895727908252981,2.2536669051235014,2.255907398073404,-0.002240492949902695
400,conv2,2560,512,0.5082551734521985,827688,0.158223935464292,0.09228584527598317,0.06593809018830883,1.614925707048071,1.6105815107335926,0.004344196314478355
400,fc1,2560,512,0.5082551734521985,827688,1.7846205219536344,1.5894681692204369,0.19515235273319753,1.7003474187094387,1.69560652885521,0.004740889854228714
400,fc2,2560,512,0.5082551734521985,827688,5.759975699330994,5.907186358597601,-0.14721065926660692,3.121454335596412,3.0648110226730685,0.05664331292334346
