seed,method,completed_steps,epsilon_spent,noise_multiplier,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,parameters_finite,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_wiener_filter_time,mean_wiener_filter_time,active_state_bytes,peak_cuda_allocated_memory,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction
42,dp_sgd,4,0.9941875233938002,2.734375,0.09375,0.09375,0.09375,0.0625,9.7860746383667,True,0.7077497569844127,0.1310983058065176,0.5766514511778951,0,0.0,0,0.0,0.0,0,91128832,377142.58675607416,377142.58675607416,0.00020409480989205006,0.00020409480989205006,1.0,1.0,0.0,0.0
42,dp_scalar_wiener,4,0.9941875233938002,2.734375,0.1875,0.1875,0.1875,0.1875,2.2963931262493134,True,0.4659821940585971,0.20381132327020168,0.2621708707883954,0.14510628208518028,0.07255314104259014,2,0.0028691980987787247,0.0007172995246946812,10905072,140867584,427682.5799112844,1.0000349679632592,0.0012794785112690394,0.0020915566543547497,2.6709801544591725e-09,1.8431653803872218e-10,11.582905607017885,0.9999975935004122
42,dp_fisher_wiener,4,0.9941875233938002,2.734375,0.125,0.15625,0.125,0.13541666666666666,2.3027557730674744,True,0.3442530920729041,0.1334339017048478,0.2108191903680563,0.09190309885889292,0.04595154942944646,2,0.006267741322517395,0.0015669353306293488,10905072,140867584,427358.8129340623,1.1453494737885832,0.0007568843290146001,0.09744877524825285,0.0029603997841115,4.5726103745149425e-07,38.24371325747969,0.9999973129289381
