method,step,epoch,layer,v_syn_q01,v_syn_q05,v_syn_q50,v_syn_q95,v_syn_q99,sqrt_v_q01,sqrt_v_q05,sqrt_v_q50,sqrt_v_q95,sqrt_v_q99,P_q01,P_q05,P_q50,P_q95,P_q99,attenuation_q05,attenuation_q50,attenuation_q95,lambda_over_median,fraction_below_lambda,D_sample,D_time,A_new,A_old,stale_ratio,refresh_seconds,config_fingerprint
syn_diag,0,1,conv1,3.6980900958372464e-05,6.659252907609609e-05,0.0001439134853079774,0.00043744799162019735,0.0009247303681899568,0.006081189786494264,0.008160397020146454,0.011996383967061687,0.020914788341216486,0.03040937718669687,32.563348650747514,47.13893076515331,81.32485961368417,118.19851289057779,156.71070962695006,0.9645404461328266,0.9756025421158947,0.985858320770454,0.025007535672724884,0.0,0.05662687452242123,,0.01898812533999445,,,1.7315877750515938,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,0,1,conv2,7.583220584222149e-13,3.4616789067487943e-07,0.00010806182726684339,0.0005632263227270482,0.0008563730292941149,7.741440813257512e-07,0.0005883603343254054,0.010395276818139279,0.02373238972708743,0.029263806785934918,33.82524558104011,41.61051032962353,93.49925477539102,1125.6693608218125,3324.759712458809,0.6622991917534563,0.9719502235673827,0.9875168469011129,0.028859260339899155,0.03577586206896552,0.6720453703175795,,0.3469805777295455,,,1.7315877750515938,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,0,1,fc1,0.0,0.0,7.550550093176282e-06,0.00020463223116619936,0.000452513868015706,0.0,0.0,0.002747826430674412,0.014304972252624594,0.021272373247743635,46.355586287320435,68.469832245243,328.10267341423025,3333.3333333333335,3333.3333333333335,0.0,0.901569197975731,0.9794590503264271,0.1091772015332022,0.1730501115360102,1.6746912184022036,,11.981972567054946,,,1.7315877750515938,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,0,1,fc2,0.0,9.199050475944304e-11,0.00019712435067540193,0.0020435263851464967,0.004480911830310844,0.0,9.588479292000728e-06,0.014040025753669114,0.045205371819077175,0.06693868248562529,14.872796008978318,21.975435410937674,69.73556930586265,3230.0960948548977,3333.3333333333335,0.030971171543530632,0.9790793292082411,0.9934073693767186,0.021367482173001016,0.09224806201550388,1.4522100737170318,,3.012567531534723,,,1.7315877750515938,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,50,1,conv1,4.8519718679923414e-05,8.046362623780615e-05,0.0001892466569931245,0.0005485930412170766,0.0009362427061430366,0.006965594714425724,0.008970050711329298,0.013756694207640393,0.023421260220212948,0.030573658409649585,32.44019524054521,42.15900219035049,71.14048964076365,107.87659946489954,137.63552751114526,0.9676370201605301,0.978657853107771,0.9873522993428948,0.021807564773329163,0.0,0.053980492794604616,0.08433843539648636,0.01751933923534074,0.11728059319789153,6.694350261487825,1.4385615549981594,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,50,1,conv2,0.0,9.231861744053518e-07,0.0001445255975830204,0.0006509330668666678,0.0010628649182217842,0.0,0.0009608256248277585,0.012021875814989402,0.025513389865146483,0.032601606685876965,30.393656976062466,38.73958483983857,81.15652764034735,793.1312348033334,3333.3333333333335,0.762060629559,0.9756530417078958,0.9883781245480484,0.024954508316077165,0.021120689655172414,0.1279784971305684,1.1118106689216447,0.22586720692737322,0.5097576413651709,2.2568908886663865,1.4385615549981594,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,50,1,fc1,0.0,0.0,1.0549835397460654e-05,0.00024188222535494357,0.0005146180815017463,0.0,0.0,0.003248051014861882,0.015552563304890884,0.022685195178538405,43.5062654256012,63.081280974960634,281.84487652380926,3333.3333333333335,3333.3333333333335,0.0,0.9154465370428573,0.9810756157075118,0.09236308131470557,0.1393353648820905,1.5676649466164507,2.735690761336117,11.98340496321895,12.768336518599732,1.0655015463291888,1.4385615549981594,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,50,1,fc2,0.0,7.0902084750490245e-09,0.000266558602210163,0.002793306697505468,0.017935986633714065,0.0,8.420329061398681e-05,0.016326617989994692,0.05285148636676171,0.13392528540884127,7.45016298414483,18.814329800127798,60.14455454178945,2602.788996001356,3333.3333333333335,0.21916330119959318,0.981956633637463,0.9943557010599616,0.018374901659599468,0.07906976744186046,1.3046309765722006,3.1021626682716574,1.313548403883575,3.376147754679497,2.5702499768529035,1.4385615549981594,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,100,1,conv1,7.333691409878137e-05,0.00011207830276742245,0.00028716310821065984,0.0009253504025970179,0.0016490753763400824,0.008563670020001975,0.01058665117807987,0.016945877963129265,0.030417480033671628,0.04056941264332558,24.51437421155,32.5589457679579,57.98493447891414,91.85649027913183,112.82075980233753,0.9724430529162604,0.9826045196563257,0.9902323162696126,0.01770342030390742,0.0,0.060267020379358764,0.20664464021147874,0.01574583289433713,0.29442288703204866,18.69846384050203,1.6669178139418364,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
syn_diag,100,1,conv2,4.230005482691642e-09,3.2873869324943095e-06,0.00022033005921913234,0.0009793388506452293,0.0016708871196773505,6.492411995982399e-05,0.001813113864567522,0.014843518462088192,0.03129438856943029,0.04087646565402419,24.285741203223232,31.65119314029255,66.0348574112752,473.23580236191026,2740.6001584939127,0.8580292592914269,0.9801895427766174,0.9905046420579122,0.02021084157143938,0.0125,0.5453965550646326,1.0765870989872237,0.12470884842510663,0.39172021522987516,3.141077960173612,1.6669178139418364,5cf77746f4b0503c88ed43942093c9646efceb5c5a5eabf7631c9e420ba798f1
