seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,conv1,0.001,0.006901492232951198,0.05144778070870443,0.052762135649717004,0.052762135649717004,55.570880060907534,55.570880060907534,0.25347489482992513,0.25347489482992513,1.0,1.0,0.017995035844875124,0.017995035863506224,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.052762135649717004,0.0052762136476771195,0.0016684852707589749,12.648993895821482,0.01264898379586873,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,conv2,0.001,0.02757303440901129,0.28254643280205516,0.28317071972099767,0.28317071972099767,105.00513342375314,105.00513342375314,0.07130249282116972,0.07130249282116972,1.0,1.0,0.00952334391725982,0.009523343925254406,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.28317071972099767,0.028317072460357078,0.008954644615295847,68.11634389789758,0.06811633158563121,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,fc1,0.001,0.10240897618422838,1.8676368151382075,1.8704868787383764,1.8704868787383764,332.5897063235518,332.5897063235518,0.05518396210533495,0.05518396210533495,1.0,1.0,0.003006707606673602,0.003006707607265905,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.8704868787383764,0.18704869111261868,0.05914999010466262,448.1326835064257,0.4481326475994431,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,fc2,0.001,0.036346167108453065,0.15137571652856113,0.15665337466803952,0.15665337466803952,17.345833980790285,17.345833980790285,0.2587676172645198,0.2587676172645198,1.0,1.0,0.057650730446678816,0.05765073044189615,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.15665337466803952,0.015665337746154483,0.004953814785973623,35.916208559514274,0.03591620053721515,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,conv1,0.001,0.005912676461421444,0.05728532999756918,0.057187355687477376,0.057187355687477376,93.86822279940375,93.86822279940375,0.035111254885334384,0.035111254885334384,1.0,1.0,0.010653232172382142,0.010653232234921994,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.05718735568747737,0.007626173840050571,0.002459970129750177,8.933452756407165,0.008933449240564268,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,conv2,0.001,0.0259838546984735,0.2810666167932248,0.2822146534942981,0.2822146534942981,117.00687314080403,117.00687314080403,0.09012845022296664,0.09012845022296664,1.0,1.0,0.00854650647148591,0.008546506479826832,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.2822146534942981,0.03808709999237535,0.012639248002454298,48.13796862635075,0.04813796861123755,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,fc1,0.001,0.09474659380221191,1.8665248057063044,1.8688494302439693,1.8688494302439693,388.097031032166,388.097031032166,0.0498688290020336,0.0498688290020336,1.0,1.0,0.0025766752124559145,0.0025766752126474353,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.8688494302439693,0.2520991981264421,0.08359318759838015,317.7181139374365,0.31771812957222023,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,fc2,0.001,0.03181071372788527,0.15041923801831894,0.15386633763078067,0.15386633763078067,22.359389505526774,22.359389505526774,0.21052027049909913,0.21052027049909913,1.0,1.0,0.04472394019167674,0.0447239400055853,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.15386633763078067,0.021461781629006006,0.006941944407352754,25.708702443284473,0.02570870375183067,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,conv1,0.001,0.005775103368307411,0.047589044271051394,0.049034313116178986,0.049034313116178986,67.90385473502378,67.90385473502378,0.3054587723579565,0.3054587723579565,1.0,1.0,0.01472670400638224,0.014726704094887617,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.049034313116178986,0.008504732413703689,0.0029068480495236843,7.443035781551883,0.00744303676646499,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,conv2,0.001,0.02579411131619548,0.2874920508186428,0.2884555200317386,0.2884555200317386,124.22543943808654,124.22543943808654,0.08200063902922852,0.08200063902922852,1.0,1.0,0.008049880950377297,0.008049880940199948,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.2884555200317386,0.04517328860473242,0.015581958564675273,39.86318730029515,0.03986318926922276,,,
