seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,1,2.30613374710083,0.001,,,1.0,0.11232339510600388,1.8956426988341286,1.8990078838153743,1.8990078838153743,284.82133708192845,284.82133708192845,0.0595074722563965,0.0595074722563965,1.0,1.0,0.00351097291433897,0.003510972915076624,0.0,0.0,,,,,,,0.11466552782803774,0.0,0.0005653770640492439,0.000475514680147171,0.005989968776702881,0.0,0.0,0,True,True,True,,1.899007883815374,0.1899007916698242,0.06005190349689511,454.8765870173513,0.45487654888471435,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,1,2.3024868965148926,0.001,,,1.0,0.10343577230788022,1.8944183407028896,1.8971527474287755,1.8971527474287755,335.43645242760357,335.43645242760357,0.05367753419620769,0.05367753419620769,1.0,1.0,0.0029811906030757997,0.0029811906032927537,0.0,0.0,,,,,,,0.0,0.0,0.0007257452234625816,0.0006201351061463356,0.0052437130361795425,0.0,0.0,0,True,True,True,,1.8971527474287753,0.2559753884262198,0.08486350009350051,322.4946633773987,0.32249467878527815,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,1,2.3011507987976074,0.001,,,1.0,0.10805454124366536,1.8944253396293618,1.8978538405911802,1.8978538405911802,307.3752822910108,307.3752822910108,0.06016825715190372,0.06016825715190372,1.0,1.0,0.003253352034231931,0.0032533520331518495,0.0,0.0,,,,,,,0.0,0.0,0.0005421461537480354,0.0004674196243286133,0.00636445265263319,0.0,0.0,0,True,True,True,,1.8978538405911802,0.2985906757445446,0.1039060214669465,264.02551402479224,0.2640255200112698,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,3,1,2.283823251724243,0.001,,,1.0,0.10574129768854927,1.8974320163199347,1.900068280056732,1.900068280056732,321.99058782357474,321.99058782357474,0.05273962132975236,0.05273962132975236,1.0,1.0,0.0031056808420071185,0.0031056808414209693,0.0,0.0,,,,,,,0.0,0.0,0.0006701983511447906,0.0005942815914750099,0.005678500048816204,0.0,0.0,0,True,True,True,,1.9000682800567317,0.3299520570671419,0.1199830180486951,229.91474338352336,0.2299147458560622,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,4,1,2.2826108932495117,0.001,,,1.0,0.11130283542922349,1.897934109448975,1.9010380807791079,1.9010380807791079,290.77014009848904,290.77014009848904,0.05713907985408718,0.05713907985408718,1.0,1.0,0.003439142683565387,0.00343914268376012,0.0,0.0,,,,,,,0.0,0.0,0.0006726635619997978,0.0005911663174629211,0.005175633355975151,0.0,0.0,0,True,True,True,,1.9010380807791079,0.3536094796163009,0.1341472132826906,206.70315250721507,0.20670318235635246,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,5,1,2.2834725379943848,0.001,,,1.0,0.12221370770277615,1.9004226537696058,1.9047391438794805,1.9047391438794805,241.80237249103988,241.80237249103988,0.06736065946924323,0.06736065946924323,1.0,1.0,0.004135608718933588,0.004135608719440185,0.0,0.0,,,,,,,0.0,0.0,0.0005461359396576881,0.0004742313176393509,0.006402616389095783,0.0,0.0,0,True,True,True,,1.9047391438794805,0.3721170612192564,0.1469881320930679,189.87505594585235,0.1898750538697165,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,6,1,2.2696690559387207,0.001,,,1.0,0.11828474500968474,1.9000190425340895,1.9040751453584963,1.9040751453584963,258.0230064008296,258.0230064008296,0.0653154261741231,0.0653154261741231,1.0,1.0,0.0038756233945076404,0.0038756233947773574,0.0,0.0,,,,,,,0.0,0.0,0.000642901286482811,0.0005703279748558998,0.005420130677521229,0.0,0.0,0,True,True,True,,1.9040751453584965,0.3856507015931921,0.15877470854883904,176.73128541154475,0.17673127818315362,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,7,1,2.2672460079193115,0.001,,,1.0,0.10506374704564715,1.9014136907748411,1.904334192810278,1.904334192810278,327.52726749021036,327.52726749021036,0.05536154156585547,0.05536154156585547,1.0,1.0,0.003053180907873632,0.0030531809077197843,0.0,0.0,,,,,,,0.0,0.0,0.000729462131857872,0.0006416551768779755,0.0059186723083257675,0.0,0.0,0,True,True,True,,1.9043341928102777,0.3965418081123419,0.16973711402074093,166.3913812640078,0.16639138090518302,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,8,1,2.261104106903076,0.001,,,1.0,0.11006569081178189,1.8965725859300329,1.8998047462743137,1.8998047462743137,296.9169631841505,296.9169631841505,0.05830839115400126,0.05830839115400126,1.0,1.0,0.00336794499442919,0.0033679449946663214,0.0,0.0,,,,,,,0.0,0.0,0.0005445908755064011,0.00047050323337316513,0.006139424629509449,0.0,0.0,0,True,True,True,,1.8998047462743135,0.40520643199231215,0.17997537553556525,158.16079308329964,0.1581608007155907,,,
456,dp_adam,dp_sgd,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,9,1,2.2563223838806152,0.001,,,1.0,0.12081097798826422,1.8942913187098815,1.8981110477651533,1.8981110477651533,245.85595827349312,245.85595827349312,0.06340958873392787,0.06340958873392787,1.0,1.0,0.0040674222701521595,0.004067422268786435,0.0,0.0,,,,,,,0.0,0.0,0.0007232204079627991,0.0006200531497597694,0.00593207310885191,0.0,0.0,0,True,True,True,,1.8981110477651535,0.41237081154258387,0.1896353627568837,151.3319659148987,0.1513319673337576,,,
