seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,17,850,899,50,conv1,0.025128390872423967,0.008480670422584779,0.15173171434833313,0.13926637620897964,0.012465338139353467,0.33749357313171663,0.4960659121644354,0.4960659121644354,False,0.012465338139353467,0.08950716230713712,0.0928127212407924,3.63628572098417,5.439317004383291e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,18,900,949,50,conv1,0.025131175429109892,0.00660265043939872,0.14786646968026435,0.13926637620897964,0.008600093471284674,0.26272748196850165,0.3422081667267752,0.3422081667267752,False,0.008600093471284674,0.06175283442658001,0.0916800684235827,2.8656990157354296,5.308544485630104e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,19,950,999,50,conv1,0.02513062817177253,0.005073885322840603,0.1448399600060587,0.13926637620897964,0.005573583797079028,0.20190045740837242,0.22178449973405134,0.22178449973405134,False,0.005573583797079028,0.040021029833327657,0.09075815468069816,2.224598528056629,5.202091696701232e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,20,1000,1049,50,conv1,0.025135176410952254,0.004401068212778763,0.14068679027942196,0.13926637620897964,0.0014204140704423248,0.1750959746938982,0.056511004626305386,0.056511004626305386,False,0.0014204140704423248,0.010199260647815577,0.09033219454105906,1.9383562582466396,5.1552412963163745e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,21,1050,1099,50,conv1,0.025130829107414612,0.003657108658818325,0.13963455961791532,0.13926637620897964,0.0003681834089356941,0.14552280162294087,0.014650667009910355,0.014650667009910355,False,0.0003681834089356941,0.0026437351136398032,0.0898927285447226,1.618849532199195,5.103437020753319e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,22,1100,1149,50,conv1,0.02513584055573708,0.0029335993967267463,0.14203238684738148,0.13926637620897964,0.0027660106384018624,0.1167098188032217,0.11004249618262874,0.11004249618262874,False,0.0027660106384018624,0.01986129540867348,0.08943009160853875,1.3050396868375305,5.0530567642107505e-06,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,23,1150,1169,20,conv1,0.01005152497752397,0.0010437604975141344,0.056871222404029774,0.055706550483591855,0.001164671920437916,0.10384100918498118,0.11587017124687223,0.11587017124687223,False,0.001164671920437916,0.02090727051498294,0.14112463478979087,0.7358106489070497,2.0121927252975425e-06,20
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,0,0,49,50,conv2,0.3080634274408356,0.04439493432913624,4.079247292290743,4.0387249100604095,0.04052238223033401,0.14410972018956197,0.1315390878007304,0.1315390878007304,False,0.04052238223033401,0.010033459354803608,0.03891323326324397,3.703360222014591,0.0001437060064952898,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,1,50,99,50,conv2,0.3080267319773372,0.04692120271949134,4.101922659511118,4.0387249100604095,0.06319774945070852,0.15232834636879347,0.20516969110121988,0.20516969110121988,False,0.06319774945070852,0.015647946036945505,0.03894168164013263,3.911704372792487,0.00014388191861731782,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,2,100,149,50,conv2,0.3109308335304928,0.045148733570609466,4.092811833845775,4.0387249100604095,0.0540869237853647,0.14520507039447975,0.1739516250969058,0.1739516250969058,False,0.0540869237853647,0.01339207918088739,0.038561415643613525,3.7655534154631267,0.0001437584959396644,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,3,150,199,50,conv2,0.31598897150094674,0.044497247705711784,4.068118808117542,4.0387249100604095,0.02939389805713212,0.14081898964495496,0.09302191123162047,0.09302191123162047,False,0.02939389805713212,0.007278014401006871,0.03793816317393055,3.711803046108657,0.0001437131309018865,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,4,200,249,50,conv2,0.32131158781603664,0.04577209283806963,4.080279233768884,4.0387249100604095,0.04155432370847613,0.14245391256874287,0.12932718670659207,0.12932718670659207,False,0.04155432370847613,0.010288971057413337,0.037321228205565785,3.816967431290907,0.00014380190243279206,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,5,250,299,50,conv2,0.32826316080836193,0.050486702176480346,4.078100102635673,4.0387249100604095,0.03937519257526388,0.15379947616465614,0.11995008053386436,0.11995008053386436,False,0.03937519257526388,0.009749411869367744,0.03657255832813784,4.205324516033324,0.00014413019571169283,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,6,300,349,50,conv2,0.336563479511387,0.05600038218998377,4.1166910507367005,4.0387249100604095,0.0779661406762911,0.16638876645583617,0.2316535970851028,0.2316535970851028,False,0.0779661406762911,0.019304642532612007,0.035718085183302765,4.658389876937831,0.00014451413082922107,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,7,350,399,50,conv2,0.34699426510726994,0.06146285554793085,4.089872354368635,4.0387249100604095,0.05114744430822542,0.17712931229261153,0.14740141106485918,0.14740141106485918,False,0.05114744430822542,0.012664255537881561,0.03468994837660528,5.106070218220359,0.00014489450026407071,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,8,400,449,50,conv2,0.35950700112796774,0.06544575913055728,4.0960277514938115,4.0387249100604095,0.0573028414334026,0.18204307266678693,0.15939283867522083,0.15939283867522083,False,0.0573028414334026,0.014188349716676122,0.03351458469840439,5.431756779604034,0.00014517184253844183,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,9,450,499,50,conv2,0.37505547549449014,0.06668437190353295,4.1065690951414355,4.0387249100604095,0.06784418508102738,0.1777986891555529,0.18089106682572367,0.18089106682572367,False,0.06784418508102738,0.016798416973637306,0.03213473006297368,5.532913728912572,0.00014525809109465108,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,10,500,549,50,conv2,0.39236432349838424,0.05714139532828715,4.094608721296167,4.0387249100604095,0.05588381123575731,0.14563351432873703,0.14242837049374965,0.14242837049374965,False,0.05588381123575731,0.013836993724563327,0.03064679044042651,4.751998895262713,0.00014459358321171017,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,11,550,599,50,conv2,0.4109425412216816,0.0486358185139991,4.088578076969676,4.0387249100604095,0.04985316690926689,0.11835187072482395,0.121314203102603,0.121314203102603,False,0.04985316690926689,0.012343788700505691,0.029201295790401996,4.05296640135996,0.00014400131278146375,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,12,600,649,50,conv2,0.4317618209901286,0.032770802285016505,4.078687493664577,4.0387249100604095,0.03996258360416728,0.07590018545378922,0.0925570109754585,0.0925570109754585,False,0.03996258360416728,0.009894851591553346,0.02768641232113558,2.741423647343519,0.0001428965811221102,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,13,650,699,50,conv2,0.4490888040199814,0.022571964360159354,4.074995913922111,4.0387249100604095,0.036271003861700596,0.050261694698483406,0.08076577179618752,0.08076577179618752,False,0.036271003861700596,0.00898080574176791,0.026551973538476686,1.8929551365107284,0.00014218640352244136,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,14,700,749,50,conv2,0.4634799443216209,0.017485048092759827,4.040260584183807,4.0387249100604095,0.0015356741233977927,0.0377255764936109,0.0033133561488739374,0.0033133561488739374,False,0.0015356741233977927,0.0003802373663955346,0.025695463212099614,1.46818044021862,0.00014183218532512186,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,15,750,799,50,conv2,0.4778379986023207,0.012453958575870233,4.036553440007721,4.0387249100604095,-0.0021714700526876407,0.026063139834626263,-0.004544364531575984,0.0,True,0.0,0.0,0.02489256725578966,1.047024983986681,0.00014148185452242165,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,16,800,849,50,conv2,0.49101533674811293,0.010178033408092804,4.047035359393991,4.0387249100604095,0.008310449333582284,0.02072854480574821,0.016925030058369605,0.016925030058369605,False,0.008310449333582284,0.002057691355229223,0.0242109562084808,0.8561638220923046,0.0001413233745971021,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,17,850,899,50,conv2,0.501462606054548,0.007596016585526005,4.0278887347303645,4.0387249100604095,-0.010836175330044232,0.015147722868691284,-0.021609139344012217,0.0,True,0.0,0.0,0.023691470184144067,0.6393745406954077,0.0001411435805340073,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,18,900,949,50,conv2,0.5118825465591059,0.005929225152460825,4.040106941032554,4.0387249100604095,0.0013820309721442742,0.011583175070760477,0.002699898602588307,0.002699898602588307,False,0.0013820309721442742,0.00034219487658129706,0.023199659307314525,0.49928211946243767,0.0001410275165326178,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,19,950,999,50,conv2,0.5226869494404096,0.004632851354669506,4.0558230070976915,4.0387249100604095,0.01709809703728074,0.00886352980427281,0.03271192643242005,0.03271192643242005,False,0.01709809703728074,0.004233538410770532,0.022712829124624582,0.3902433182090761,0.00014093724589210247,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,20,1000,1049,50,conv2,0.5307985193094833,0.003948466650516974,4.037215612351629,4.0387249100604095,-0.0015092977087810405,0.007438729587364978,-0.0028434474737127915,0.0,True,0.0,0.0,0.0223619540092888,0.3326511441546805,0.00014088959000326234,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,21,1050,1099,50,conv2,0.5369948041589634,0.003290505006008667,4.058977200008815,4.0387249100604095,0.020252289948405194,0.006127629132580207,0.037714126452534594,0.037714126452534594,False,0.020252289948405194,0.00501452572269827,0.022100329225075526,0.27726415609682076,0.0001408437740363048,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,22,1100,1149,50,conv2,0.5446250818991916,0.0026574039674820554,4.037273012185139,4.0387249100604095,-0.0014518978752700168,0.004879327184519814,-0.0026658667100072316,0.0,True,0.0,0.0,0.021787289783462897,0.22395292083566914,0.00014079968919259995,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,23,1150,1169,20,conv2,0.22075507980164,0.0009606920289742369,1.6143493639426627,1.6154899640241638,-0.0011406000815010892,0.004351845628365467,-0.005166812390120209,0.0,True,0.0,0.0,0.03399324926954366,0.12802087830023587,5.631275432166909e-05,20
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,0,0,49,50,fc1,3.0315226224510106,0.4745125554193997,175.46447655908264,174.80715541751124,0.6573211415713804,0.1565261469286851,0.21682871066287177,0.21682871066287177,False,0.6573211415713804,0.0037602645040554776,0.02580403554640978,6.065956103847122,0.006119231589628633,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,1,50,99,50,fc1,3.3023491827754548,0.44972085223701047,175.2637926052857,174.80715541751124,0.45663718777444995,0.13618210169375342,0.1382764700220677,0.1382764700220677,False,0.45663718777444995,0.002612233959667213,0.023684497948897383,5.749841182439373,0.006117505264297504,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,2,100,149,50,fc1,4.218633093144897,0.44058695470160036,175.25320279242544,174.80715541751124,0.44604737491418156,0.10443832041651971,0.1057326781129627,0.1057326781129627,False,0.44604737491418156,0.0025516539860673025,0.01853927912834349,5.633353901851053,0.006116869241892295,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,3,150,199,50,fc1,5.381081299341073,0.44978112522552005,175.18379015845304,174.80715541751124,0.3766347409418107,0.08358564017246811,0.06999239000308927,0.06999239000308927,False,0.3766347409418107,0.0021545727921849092,0.014535091541107556,5.750609821409819,0.006117509461297852,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,4,200,249,50,fc1,6.720846886334186,0.41643374288070645,175.17578230476522,174.80715541751124,0.36862688725396664,0.06196149829383269,0.05484827931484543,0.05484827931484543,False,0.36862688725396664,0.0021087631474440063,0.011635388345549173,5.325262591405722,0.006115187376750242,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,5,250,299,50,fc1,8.461373297843977,0.4380886304454313,175.31735819287803,174.80715541751124,0.5102027753667806,0.051775121487319276,0.06029786860919896,0.06029786860919896,False,0.5102027753667806,0.002918660704409977,0.009243098197507418,5.6014899312238535,0.006116695275609419,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,6,300,349,50,fc1,10.983169621647804,0.40474365707681287,175.0471974853098,174.80715541751124,0.24004206779858484,0.036851261613866364,0.021855445747233335,0.021855445747233335,False,0.24004206779858484,0.001373182163082881,0.007119480196812627,5.176116878573516,0.006114373358806502,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,7,350,399,50,fc1,14.704149216058227,0.38528382313302983,175.04136475292702,174.80715541751124,0.23420933541574307,0.026202388011151705,0.015928111988959267,0.015928111988959267,False,0.23420933541574307,0.0013398154947167563,0.005317260616189913,4.927798334923469,0.00611301830852901,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,8,400,449,50,fc1,19.974823718527546,0.35830552437485963,175.18402824538524,174.80715541751124,0.37687282787401744,0.017937856645138507,0.018867391932197677,0.018867391932197677,False,0.37687282787401744,0.002155934789819606,0.003913615464364528,4.583448938262206,0.006111139723576845,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,9,450,499,50,fc1,27.19326067516974,0.3273424232303827,175.17342122710593,174.80715541751124,0.36626580959463206,0.01203763046809904,0.013468991967155695,0.013468991967155695,False,0.36626580959463206,0.0020952563910775672,0.002874241105162791,4.18810740905565,0.006108983664130553,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,10,500,549,50,fc1,37.44730907318683,0.2733339546884682,175.0173834422145,174.80715541751124,0.21022802470328728,0.00729916144720214,0.005613968797929344,0.005613968797929344,False,0.21022802470328728,0.0012026282574141502,0.002086556487407909,3.49818540315491,0.00610522288228134,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,11,550,599,50,fc1,50.99237363238842,0.2329040789865359,175.0547671468127,174.80715541751124,0.2476117293014748,0.004567429644785236,0.004855858075690778,0.004855858075690778,False,0.2476117293014748,0.0014164850901559204,0.0015319527782058494,2.9814428419104635,0.006102407621141546,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,12,600,649,50,fc1,67.21402606117977,0.22026179262372633,174.95311947806778,174.80715541751124,0.14596406055652666,0.0032770212637350266,0.002171630969162103,0.002171630969162103,False,0.14596406055652666,0.0008350004907287905,0.0011621424611933983,2.819810284126327,0.006101527298437172,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,13,650,699,50,fc1,84.11472885123885,0.19832771689715592,175.023313297817,174.80715541751124,0.21615788030575445,0.0023578238865622275,0.002569798217955866,0.002569798217955866,False,0.21615788030575445,0.0012365505278630012,0.0009285234293929856,2.539326216112197,0.006099999958816207,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,14,700,749,50,fc1,100.22607286741163,0.17586498550495275,175.03084159885285,174.80715541751124,0.2236861813415718,0.001754682992893509,0.0022318162823508477,0.0022318162823508477,False,0.2236861813415718,0.0012796168486771387,0.0007791633470680277,2.2520091576096983,0.006098435807215832,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,15,750,799,50,fc1,114.94122027509377,0.1444636038249815,175.05030809888885,174.80715541751124,0.2431526813776257,0.0012568476607367708,0.002115452409463532,0.002115452409463532,False,0.2431526813776257,0.0013909767068566265,0.0006792905193497922,1.8502358341813758,0.00609624922889857,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,16,800,849,50,fc1,131.03826652012458,0.13156648592657627,174.99513855184264,174.80715541751124,0.18798313433142066,0.0010040310317014959,0.0014345667057687353,0.0014345667057687353,False,0.18798313433142066,0.001075374368299963,0.0005958009978371618,1.6851784997564563,0.006095351161461943,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,17,850,899,50,fc1,146.13825904994258,0.1245471749252226,175.05762812954706,174.80715541751124,0.25047271203582255,0.0008522557729571607,0.0017139434509769534,0.0017139434509769534,False,0.25047271203582255,0.0014328515983089449,0.0005342173919764523,1.5953351308783386,0.0060948623844586216,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,18,900,949,50,fc1,159.88523760828173,0.1125255275982306,174.9542509092648,174.80715541751124,0.14709549175357672,0.0007037893509213012,0.0009200067120265359,0.0009200067120265359,False,0.14709549175357672,0.0008414729442982553,0.0004882516942993266,1.4414478416142833,0.006094025278828981,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,19,950,999,50,fc1,174.79102243983107,0.10835743133821701,174.99273855947465,174.80715541751124,0.1855831419634173,0.0006199256107419206,0.0010617429852686011,0.0010617429852686011,False,0.1855831419634173,0.001061644996854777,0.0004466040536635566,1.388087738229507,0.006093735040998067,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,20,1000,1049,50,fc1,188.8606577211931,0.1028599516721146,174.87355379929042,174.80715541751124,0.06639838177917134,0.0005446340858558396,0.0003515733905639174,0.0003515733905639174,False,0.06639838177917134,0.0003798378940529315,0.0004133202125769842,1.3177049398410852,0.006093352233962378,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,21,1050,1099,50,fc1,200.66253880520435,0.10059593957199223,174.8879524046148,174.80715541751124,0.08079698710360184,0.000501318981464931,0.00040265107570495014,0.00040265107570495014,False,0.08079698710360184,0.0004622064063145757,0.00038900592931531317,1.288718098309901,0.006093194583581938,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,22,1100,1149,50,fc1,212.09736365321987,0.09232375478803766,174.85764338505228,174.80715541751124,0.050487967541039236,0.00043528949722820414,0.0002380414667651753,0.0002380414667651753,False,0.050487967541039236,0.00028882094340161856,0.0003680160201668594,1.182800403703252,0.006092618564982843,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,23,1150,1169,20,fc1,89.56317116883838,0.02930676480373508,69.94324425425813,69.9228621670045,0.02038208725365287,0.00032721892739246544,0.00022757219276246874,0.00022757219276246874,False,0.02038208725365287,0.00029149389229765496,0.000551131492180393,0.5937220645680858,0.0024365166305059813,20
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,0,0,49,50,fc2,0.009494082818667371,0.04526472354119023,1.1675834645024394,1.1228351581848983,0.044748306317541224,4.7676773423747925,4.713283754967526,4.713283754967526,False,0.044748306317541224,0.03985296148887833,0.684598253855198,6.964197343903127,4.224522289895325e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,1,50,99,50,fc2,0.011396717543179884,0.048202384571562694,1.1681989479454817,1.1228351581848983,0.045363789760583674,4.229497167840959,3.980425906732298,3.980425906732298,False,0.045363789760583674,0.04040111269215634,0.5716865111561813,7.398280498637147,4.2449781602068386e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,2,100,149,50,fc2,0.015118061807579616,0.049354893973757315,1.1746300970363919,1.1228351581848983,0.05179493885149365,3.2646310487375216,3.426030367565084,3.426030367565084,False,0.05179493885149365,0.04612871130182263,0.4313718003276923,7.568021473682336,4.25300345060636e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,3,150,199,50,fc2,0.02008942252926249,0.05510924914935444,1.1751428504892691,1.1228351581848983,0.052307692304371115,2.743197275535504,2.6037429512062435,2.6037429512062435,False,0.052307692304371115,0.046585370900642006,0.3261494694999531,8.410859227170008,4.293072860242599e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,4,200,249,50,fc2,0.02585092096888779,0.05238926186480605,1.18057020451701,1.1228351581848983,0.05773504633211169,2.026591699686746,2.2333845050084373,2.2333845050084373,False,0.05773504633211169,0.05141898693784309,0.2528995065565391,8.013426862283312,4.2741327216199214e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,5,250,299,50,fc2,0.03446070662612502,0.06253537203523973,1.19225046556835,1.1228351581848983,0.06941530738345206,1.8146862951391431,2.0143320952921955,2.0143320952921955,False,0.06941530738345206,0.06182145872204649,0.19127573645694965,9.487279089470958,4.3447833214225906e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,6,300,349,50,fc2,0.049245878339808716,0.06927999215092014,1.1827061176457816,1.1228351581848983,0.05987095946088332,1.4068180827818948,1.2157557440190003,1.2157557440190003,False,0.05987095946088332,0.05332123689252255,0.13457017933534673,10.454159231186535,4.3917482615434385e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,7,350,399,50,fc2,0.07389297991903035,0.08054321187426275,1.2203902232439876,1.1228351581848983,0.09755506505908945,1.0899981562865582,1.3202210164752766,1.3202210164752766,False,0.09755506505908945,0.08688280229548893,0.09048137892340805,12.04665721365117,4.470177651309212e-05,50
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,8,400,449,50,fc2,0.11548021407863929,0.09571450315286348,1.2153457646804169,1.1228351581848983,0.09251060649551832,0.8288389826475744,0.8010948648962565,0.8010948648962565,False,0.09251060649551832,0.08239019398446919,0.05857696885404477,14.14957104699413,4.575820189248294e-05,50
