clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,norm_mean,norm_std,norm_cv,norm_q90_over_q10,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,step,epoch,train_loss,test_loss,test_accuracy,seed,method,config_fingerprint
1.0,0.18469536304473877,0.023327186879835524,0.12630087905872367,4.5169994831085205,5.563981771469116,6.261236667633057,6.754040789604185,0.159713014960289,0.17972758412361145,0.2213861346244812,0.003237234428524971,0.06075006723403931,0.8333993554115295,0.10261335223913193,0.9465846983048751,0.8370630361782937,0.1648221415320826,0.3224552820668301,0.09162886858770102,5.492374856956303,0.6269705784906973,0.11415291104839664,1.3861495205048808,1.9027749503578344,1.897935625156794,1.904847513019995,0.19048475130199952,0.048278175177876755,1,1,2.301727294921875,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18703868985176086,0.024582245024958673,0.13142865251071167,4.5596911907196045,5.474564075469971,6.183558702468872,6.72504162788391,0.16171924769878387,0.1826629489660263,0.2193218171596527,0.0031889076344668865,0.0606815367937088,0.8326592445373535,0.10347028821706772,0.9623778614225822,0.8163702669889966,0.18530796694835405,0.2717146515047236,0.10826166873934127,5.429402460344136,0.6413265973501369,0.11812102750426223,1.3561354144010869,1.9000100044642874,1.897935625156794,1.903056457128679,0.1903056457128679,0.05704180231631429,2,1,2.2930173873901367,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18343377113342285,0.023444513636643814,0.12780914348763034,4.642537593841553,5.623436212539673,6.244581460952759,6.697010445594787,0.16013884544372559,0.17782719433307648,0.21539974212646484,0.0032881645020097494,0.06264530122280121,0.8311222195625305,0.10294432938098907,0.9730769209311214,0.8324814179183817,0.1684755409271834,0.23048059777403285,0.11389144458178847,5.531063148751855,0.6312562482363766,0.11412927881300947,1.3450793525581815,1.8968773181879595,1.897935625156794,1.900535058275807,0.1900535058275807,0.060008065116707816,3,1,2.3161659240722656,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18616105616092682,0.023513843873031997,0.12630914571174992,4.529412746429443,5.501409292221069,6.167709827423096,6.822609305381773,0.16213473677635193,0.18177160620689392,0.2207888960838318,0.0033303163945674896,0.061802592128515244,0.8320949077606201,0.10277213156223297,0.9612402611750823,0.8329327449848674,0.16847013178067996,0.27571209675059255,0.10475565242350653,5.45011839736253,0.6294100628954212,0.1154855760931534,1.36170187454958,1.900610722949639,1.897935625156794,1.903496950428544,0.1903496950428544,0.05519452347852797,4,1,2.3033905029296875,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18664750456809998,0.024382483857773436,0.13063385375727626,4.502704620361328,5.5304906368255615,6.17118763923645,6.5598029613494875,0.16204333305358887,0.18081584572792053,0.22208967804908752,0.003284892300143838,0.06293788552284241,0.8328331112861633,0.10094407945871353,0.9731195936469182,0.8302039428820185,0.17078046700693034,0.23030036139667354,0.10417101711471043,5.439043577760458,0.6321528194259923,0.1162249962494632,1.370551292955979,1.9060872515486473,1.897935625156794,1.9086478037019285,0.19086478037019286,0.05488648599767427,5,1,2.294893741607666,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18713313341140747,0.023904779918733014,0.12774210290687185,4.5459840297698975,5.452834129333496,6.142564296722412,6.781103801727294,0.1627984344959259,0.18339084088802338,0.2199743390083313,0.003248403314501047,0.06181272491812706,0.8330783843994141,0.10186052322387695,0.9660605911789562,0.8165749679747695,0.1849235062693885,0.2583155709005554,0.10375592516018499,5.422800908796489,0.6286208663320781,0.11592180441517912,1.3512067478670788,1.898838197474401,1.897935625156794,1.9015226372271823,0.19015226372271823,0.05466777891982439,6,1,2.295774221420288,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18461602926254272,0.02023680792289076,0.10961565638772902,4.756018400192261,5.509304523468018,6.141113042831421,6.56120467185974,0.162836953997612,0.1815110743045807,0.21025986969470978,0.0033343415707349777,0.06288909912109375,0.8332227468490601,0.10055383294820786,0.9822730781124592,0.8304637140736373,0.17017150197720513,0.18745559478123858,0.10240360351526437,5.476204689592123,0.5498083920825958,0.1003995327507464,1.2912298746745547,1.8969895017444918,1.897935625156794,1.8995994139504768,0.18995994139504768,0.053955256520752934,7,1,2.300987482070923,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.1880556344985962,0.023645938528557033,0.12573905783035466,4.48581600189209,5.412444829940796,6.1164710521698,6.67619183063507,0.16349294781684875,0.18475937843322754,0.2229248285293579,0.0033215591683983803,0.06274409592151642,0.8326226472854614,0.10131166875362396,0.966139678728992,0.822264118844965,0.17912866074655603,0.25801961395226813,0.09771252231536132,5.393895479850471,0.6158427282366746,0.11417401959995575,1.3635135836130028,1.8979149826169714,1.897935625156794,1.9006519810651774,0.19006519810651776,0.05148358090767041,8,1,2.289435386657715,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18627142906188965,0.022751967590808244,0.12214416126190399,4.5327723026275635,5.521564722061157,6.162446737289429,6.639283752441406,0.1622733771800995,0.18110805749893188,0.22061702609062195,0.0032564064022153616,0.061571963131427765,0.8343783020973206,0.10079334676265717,0.9728208763176547,0.8166402220167911,0.18454200676638807,0.23155893979642497,0.11839233885653781,5.441691520623863,0.6066462647656379,0.11148119338745197,1.3595315021043113,1.9014692532944517,1.897935625156794,1.9051412990444772,0.19051412990444772,0.062379533471634316,9,1,2.2812085151672363,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18508946895599365,0.02294757189376784,0.12398096479106777,4.650919198989868,5.480692625045776,6.252575397491455,6.7323735237121545,0.1599343717098236,0.1824589967727661,0.2150135636329651,0.0032187423203140497,0.0618324801325798,0.835635781288147,0.09931299835443497,0.9732392273389107,0.8362581428842514,0.1646459346280762,0.22979426965804883,0.09743814130745672,5.477852759882808,0.6176291546825516,0.11275022928795413,1.344374118313667,1.892757237949196,1.897935625156794,1.8960574461459014,0.18960574461459015,0.05133901277571294,10,1,2.2783308029174805,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.18668919801712036,0.025622245970981995,0.13724546895159245,4.342023849487305,5.577008247375488,6.148025274276733,6.684424948692321,0.16265490651130676,0.17930757999420166,0.2303106039762497,0.0030808437149971724,0.060553524643182755,0.8354282379150391,0.1009373813867569,0.9803367889301372,0.8358354253949867,0.1648232940295136,0.19733165045052126,0.12534179848917398,5.44437131844461,0.6510529876748803,0.11958276715423564,1.4159353995720823,1.8935003503147663,1.897935625156794,1.8981295141665004,0.18981295141665006,0.06604112216859467,11,1,2.2910704612731934,,,91,dp_sgd,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
