cos_dp_adam_noisy,cos_syn_adam_noisy,cos_syn_dp_noisy,alignment_advantage_noisy,cos_dp_adam_current_noise_off,cos_syn_adam_current_noise_off,cos_syn_dp_current_noise_off,alignment_advantage_current_noise_off,norm_ratio_dp_adam,norm_ratio_syn_adam,noise_degradation_dp,noise_degradation_syn,clip_cosine_dp,clip_cosine_syn,adam_direction_norm,dp_direction_norm,syn_direction_norm,loss_progress_adam,loss_progress_dp,loss_progress_syn,candidate_loss_adam,candidate_loss_dp,candidate_loss_syn,seed,trajectory,step,syn_refresh,batch_hash,noise_hash,reference_update_norm
0.01902474379584836,0.02678348937865983,0.7974313572814054,0.00775874558281147,0.8751758113366738,0.5125689592537647,0.5327147823986903,-0.3626068520829091,1.0642148148143014,0.004458547209349287,0.8561510675408254,0.48578546987510485,0.9465846979989445,0.9516999985063137,427.42926179091256,454.87655268302956,1.905713542352099,0.187561321900328,0.01768445205584419,0.018761082998047823,2.221558094024658,2.2936830520629883,2.298151969909668,91,adam,1,True,43b6af296bccd51ab7beeddbf95f0ccfc36c5133fecfa99396ab386f56be10ff,dfd11d95addf9285ed918569e021d6d84ca0a1f188de1e200017f4876b0f0cd8,0.4274292528392745
0.029853606411985797,0.024626701218736297,0.6568616852232082,-0.0052269051932495,0.09448122821782566,0.3349714825255855,0.08575302757859173,0.24049025430775983,1.0071047687892936,0.005959357932327271,0.06462762180583986,0.3103447813068492,0.981743214969387,0.8945931422156705,319.75779525683606,322.0296004607101,1.9055511535873055,,,,,,,91,adam,2,False,d1086845ed7f3b94aa830e7183806d3880e77daeb6e345f8835e1ebd38dcdb00,eb753a0728b522b9f6dcb1554465af4a0c0dd62b7e337f5d20e0671d468a343e,0.31975781178574836
0.03856882209697711,0.02173263014052594,0.5861618399864604,-0.01683619195645117,0.07133394915988928,0.3693932870610093,0.06496349399253606,0.29805933790112005,0.9421465715411892,0.006788351029962387,0.03276512706291217,0.34766065692048337,0.9784368955440131,0.911535527371142,280.12739164379093,263.9210616319736,1.9016030675858053,,,,,,,91,adam,3,False,6bef7945f3b12ebb96d02843c1aaf98132e92ef1563b39ad4cbb9562b9fc5fc6,50f334001aa3b8d54cdebdf0c239726dbf82adfe106a1d460c44955b91cc0ffd,0.2801273868140954
0.04951984892796273,0.023244958471874674,0.5431234865286354,-0.02627489045608806,0.06857094717836501,0.41219334460313145,0.06276164885822941,0.3436223974247664,0.8555827035263011,0.007095582594441829,0.019051098250402278,0.38894838613125676,0.9702229440978545,0.8930784818987383,268.31817595185674,229.56839038613532,1.9038737790563747,,,,,,,91,adam,4,False,4f7f03461b05a1a7b98870947384dda59eafdff7c4d3f9da6355993e59e7d16e,4150a82cf1b6309fce5f7bde599c02c72ea0bdfe00b17e5963d1ace13e113f81,0.26831817764823535
0.056602491327362135,0.021238144017138843,0.5142432500063954,-0.035364347310223296,0.07144941630549018,0.39377842286356063,0.06290637784906417,0.32232900655807045,0.8079519339476029,0.00747134973301591,0.014846924978128041,0.37254027884642177,0.9837442215721817,0.8987958061949151,255.4834401396563,206.41833955242194,1.9088061322774073,,,,,,,91,adam,5,False,c3a9c04a1745fc34391919a46e2192ed7b34e9e6cb30fc0ccd1773dac18f220f,0649549f1da6269a47fe2f873d532472ae21329651fb1d76492a9119eca364ec,0.2554834637474541
0.06388302764712446,0.026469941748429277,0.4919021844413588,-0.037413085898695186,0.07895504531380446,0.3307181988418458,0.05882735420124407,0.25176315352804135,0.7929460082438425,0.007978952237917546,0.015072017666679996,0.3042482570934165,0.9899383940253996,0.9675131486240958,238.84832072532237,189.3938224948894,1.9057593431741588,,,,,,,91,adam,6,False,9e1535e081b0548e6b2c5b74df151a637c475b5c9eccd0ec1bda0884c9c8f69e,c80a0ff94c17f4ec3f017529b6c2668ab32315560b31278767965b170cce60fe,0.23884832374306375
0.0688471643917824,0.02188923388977884,0.4762921535566187,-0.04695793050200356,0.08429607035684752,0.3903772826880815,0.07143360215445665,0.306081212331234,0.7324819097039622,0.007894739056252223,0.015448905965065124,0.36848804879830266,0.9876019003771583,0.9542915526074692,240.90437892353677,176.45809952995916,1.9018772091098304,,,,,,,91,adam,7,False,ca8bc083a832c81f8406aa0828ab5b32f6e744fff59a1d414727313c2ae2d795,6d599bc74d6f93c8269e4317dedde8592591730256e062cdb6cdc97b7050cba1,0.24090436946616897
0.07404910620074759,0.021618296201158186,0.46788292998398623,-0.052430809999589406,0.08707891603707955,0.4028654746331569,0.08470047727742677,0.31578655859607735,0.6925721692392793,0.007915657696209333,0.013029809836331965,0.38124717843199873,0.9765748767302408,0.9234482444772206,240.14103561014971,166.3149979558884,1.900874236703161,,,,,,,91,adam,8,False,c3c6632fc15f5b7df121e05267bcf199d41e842af4104912f20f603d7b4a1ed1,d8a64e09744b885cc9dd7cefe275a7c8e4d047afd7cc104538d852cd8a364776,0.24014103008930976
0.08013329988476071,0.02699139437760941,0.4581183488407203,-0.0531419055071513,0.09079935196902453,0.39281775775737526,0.08369623781255627,0.3020184057883507,0.6664416316774087,0.00803569129978863,0.010666052084263813,0.3658263633797659,0.9617891048313307,0.90060028961021,237.09392566923304,158.00926268380593,1.9052135957329883,,,,,,,91,adam,9,False,c99a7c936188c3704fc9ec3e9db0b7ede426ed2c02752ae2b92eb45a30f1ced9,cb63ded32556a7172b0a4a97fc8b0a2fddb742abcd84482353ecd014294b8d64,0.23709393022453093
0.07912804338462619,0.02165449080937672,0.4517251172508923,-0.05747355257524947,0.08907532577405816,0.3942637683542862,0.07001385086185562,0.30518844258022804,0.6706300272623438,0.00840296800316496,0.009947282389431975,0.3726092775449095,0.9623506159583518,0.9028388266236163,225.57469711280783,151.27716527445725,1.8954969621625515,,,,,,,91,adam,10,False,0e9dad87bbc9a5b6fec18f9a7fed7e9df7e55c37704f56586d84b811bef5daec,21d7bdc6fe4e83f4f46bc0cded063022e9e063481e9f5bf61048c5e04189c74a,0.22557470172759106
