seed,method,config_fingerprint,step,layer,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,trace_A,trace_G,trace_F,kappa
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv1,0.007491972553884032,0.05135970709748902,0.05255969860801441,0.008036732474146699,46.995114649655726,1.6580946805862016,0.22961295292811615,0.2296129519124187,0.023380472559147363,0.023380473003235525,0.021278807153890623,0.021278806783798763,-7.553471035177486e-08,0.964717722420329,0.15290674567222595,0.0,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,0.11164021840388501
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,conv2,0.029112482548206833,0.2841391253954214,0.28618492868712947,0.020282357924946086,95.2584686767278,1.3169385466366497,0.12088426298905287,0.12088426273722461,0.00502277086764645,0.005022770854915176,0.010497754296275282,0.010497754309382703,5.4225695620934245e-09,0.9861751026978027,0.0708715096116066,0.0,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07,19.253786087036133,0.00032000296050682664,0.006161268334835768,0.13755879372922655
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc1,0.09399396205750919,1.8696844474442627,1.8720774012793033,0.03191232208862858,395.67327524454106,1.0809476072591817,0.05054650689027962,0.05054650688125972,0.00029058233660952184,0.0002905823367302491,0.0025273377365921113,0.002527337733340111,-5.588195704436891e-09,0.9972680803205857,0.017046475782990456,0.0,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,3.0189466580662703e-07,9.210717077934305e-09,6.970124533101085e-10,5.674730338967037e-08,47.267127990722656,0.0012827191967517138,0.06063045188784599,0.14571662634917296
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,0,fc2,0.027066476627806195,0.15300502610646158,0.15372377732356587,0.0012889064144756637,31.955671167727758,0.9913599141831518,0.114529031090604,0.11452903108934404,7.030086586934844e-05,7.030086590240634e-05,0.03129334988282701,0.03129333089655467,-2.6349482688989384e-06,0.9689770273033105,0.00838456116616726,0.0,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,1.4719503770568574e-07,5.024340943293737e-09,1.4516697149913326e-10,2.743199196686428e-08,1.6695542335510254,0.00011373194865882397,0.0001898816553875804,3.8581618202667824
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,conv1,0.006967178455817226,0.053698464404293066,0.05392675474260649,0.008245764541034303,59.403201940662065,2.1704071838022525,0.09729571766758242,0.09729571536046674,0.023380472694062956,0.023380473021981922,0.016834109044344223,0.016834108905341073,-3.5860704568696946e-08,0.9634631280445525,0.15290674567222595,0.0,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,0.09654775756226823
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,conv2,0.029973734988599166,0.2896045432009049,0.29083801910862056,0.020612129485716335,93.35315806127291,1.345544625729624,0.0925945735033763,0.09259457353891119,0.005022770849269396,0.005022770878852421,0.010712010387679244,0.01071201031108267,-3.105436673632365e-08,0.9855865119760552,0.0708715096116066,0.0,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07,19.253786087036133,0.00032000296050682664,0.006161268334835768,0.14581815629442207
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,fc1,0.09913095802720097,1.8730479986611521,1.8757374846190786,0.03197471360778607,357.0090346748095,1.0695027382752735,0.053535714564304684,0.053535714569836,0.0002905823365293299,0.0002905823365593341,0.002801049561137377,0.0028010495583855894,-4.266565623476795e-09,0.997004269824014,0.017046475782990456,0.0,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,0.017046475782990456,3.0189466580662703e-07,9.210717077934305e-09,6.970124533101085e-10,5.674730338967037e-08,47.267127990722656,0.0012827191967517138,0.06063045188784599,0.16207939299885898
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,1,fc2,0.03228170909134721,0.1491309527704647,0.1528114193592756,0.0012812566940985837,21.341382294927325,0.9842495556076875,0.21826388976630196,0.2182638896499105,7.030086561496388e-05,7.030086593132037e-05,0.04685732091651511,0.046857290781021535,-2.7930924174258173e-06,0.9538807026666974,0.00838456116616726,0.0,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,0.00838456116616726,1.4719503770568574e-07,5.024340943293737e-09,1.4516697149913326e-10,2.743199196686428e-08,1.6695542335510254,0.00011373194865882397,0.0001898816553875804,5.488201239045703
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,2,conv1,0.005011591713243241,0.04391840028273949,0.04422882528579476,0.0067628857442433,76.79653812540256,2.501518037245979,0.11837929376334168,0.11837929429152177,0.02338047188454463,0.02338047294212228,0.01302141976808195,0.01302141940878594,-1.1983353520144116e-07,0.9674266822826794,0.15290674567222595,0.0,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,0.15290674567222595,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,0.04995508323402699
42,dp_scalar_wiener,b47a1595ee654f8a78e687241bff5037cb0f0d90ae4862e4d6981afb2651c309,2,conv2,0.0245866395357348,0.28363078083137006,0.2854657577495133,0.020231389171474785,133.0786456104081,1.4837982990122554,0.11745729873266976,0.11745729850971036,0.0050227708604600576,0.005022770868646931,0.007514353589537188,0.0075143535711228475,-1.0642627000875281e-08,0.9888502149072236,0.0708715096116066,0.0,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,0.0708715096116066,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07,19.253786087036133,0.00032000296050682664,0.006161268334835768,0.09811337710194984
