seed,run_id,method,learning_rate,fingerprint,status,planned_steps,completed_steps,epsilon_spent,noise_multiplier,sample_rate,final_accuracy,best_accuracy,late_mean_accuracy,accuracy_auc,final_test_loss,final_model_hash,parameters_finite,wall_time,diagnostic_seconds,core_training_runtime,total_refresh_time,mean_refresh_time,number_of_refreshes,total_diagnostic_spectrum_time,mean_diagnostic_spectrum_time,total_wiener_filter_time,mean_wiener_filter_time,diagnostics_all_finite,diagnostic_nonfinite_count,diagnostic_nonfinite_steps,beta_diagnostics_all_finite,beta_diagnostic_nonfinite_count,beta_diagnostic_nonfinite_steps,active_state_bytes,peak_cuda_allocated_memory,diverged_step,beta_step_rows,beta_train,filter_position,synthetic_fisher_role
42,dp_sgd_lr0p10,dp_sgd,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,completed,4,4,0.9941875233938002,2.734375,0.25,0.09375,0.09375,0.09375,0.0625,9.7860746383667,d5472e36184571e8efa725334f4270c5e19f791149894a78816befa428b652d7,True,0.7726911343634129,0.07753114122897387,0.695159993134439,0.5033218264579773,0.25166091322898865,2,0.0,0.0,0.0,0.0,True,0,[],True,0,[],0,121200640,,16,1.0,after global clipping and DP Gaussian noise,measurement_only_for_dp_sgd
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,completed,4,4,0.9941875233938002,2.734375,0.25,0.125,0.15625,0.125,0.13541666666666666,2.3027557730674744,a2a834bc9806b93b16ec80285f43237e920b5978e66778741f5fcc76817b74af,True,0.4661930687725544,0.20236065983772278,0.2638324089348316,0.12722204253077507,0.06361102126538754,2,0.1188887469470501,0.05944437347352505,0.007224605418741703,0.0018061513546854258,True,0,[],True,0,[],10905008,140856832,,16,1.0,after global clipping and DP Gaussian noise,training_filter_and_measurement
42,dp_fisher_wiener_lr0p80,dp_fisher_wiener,0.8,3e67cd62a3399a0984603c0f797375b4acfeb07deb6eaa48020a8ac3e16af8af,completed,4,4,0.9941875233938002,2.734375,0.25,0.0,0.15625,0.0,0.078125,2.6104637682437897,23103ce65ab1364238810aead3070724e24a6a2b37bd697326bf9bd991388119,True,0.2900162860751152,0.07370269112288952,0.21631359495222569,0.09068472776561975,0.04534236388280988,2,0.009311748668551445,0.0046558743342757225,0.00573818851262331,0.0014345471281558275,True,0,[],True,0,[],10905008,140856832,,16,1.0,after global clipping and DP Gaussian noise,training_filter_and_measurement
