seed,run_id,method,config_fingerprint,step,refresh_index,refresh_time,beta_trace_time,diagnostic_spectrum_time,active_state_bytes,measurement_only
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,0,0,0.12946108542382717,8.88630747795105e-05,0.03529344219714403,10905008,False
42,dp_fisher_wiener_lr0p10,dp_fisher_wiener,dd6ba0265f44ec1b8885c6adddd5d175420afc500b0a048424ac26b6104eb75f,2,1,0.15855094697326422,0.0001238631084561348,0.04486546199768782,10905008,False
