seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,conv1,1.0,,0.0005026200733388,0.0005026200727626706,5.253171970857487e-05,0.12782788649926935,0.057815055037600864,0.3683846150386965,0.03376472663037239,5.402356260859582,0.10451576161658695,3.093207860725825,0.03376472663037239,0.32305870529114367
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,conv2,1.0,,0.0044522353918332,0.004452233232717122,0.002280425647183247,0.019904568744037867,0.0021397222434602673,0.03247810912326232,0.006982724076078848,32.39983971300585,0.5121981549451626,1.397272125002583,0.006982724076078848,0.013632856754094393
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,fc1,1.0,,0.1008321662544018,0.10083113681703437,0.08527872424487529,0.0036281691030855164,0.00054845819093804,0.003621640334369506,0.0008202793986401522,164.73835218769904,0.8457578376768666,1.087369092601888,0.0008202793986401522,0.000969875018709021
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,0,0,0,fc2,1.0,,0.0002520589083515,0.0002520587282377861,7.986860204213965e-05,0.005075766111369667,0.0002892054960105582,0.0015461680606147416,0.0025918832733359968,3.3435294226034356,0.3168650520476861,1.776490252463577,0.0025918832733359968,0.008179770083782971
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,conv1,0.23557877549781386,0,0.0005025606403029,0.00011839258675473146,1.374206768513705e-06,0.03844545770366266,0.01418452076242238,0.12090127271091308,0.0035669731398824123,0.570715702381186,0.011607202834081046,9.281885636992627,0.0035669731398824123,0.30730686719879424
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,conv2,0.12558338777689054,0,0.0047324901969209,0.0005943222049446281,7.115208173234573e-05,0.005187010180043344,0.0002762114725050582,0.0044937733934366664,0.0012899118047775661,5.985190774167907,0.11971970951173672,2.8901286340880072,0.0012899118047775661,0.010774431461939939
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,fc1,0.09387954173100799,0,0.1810816113734858,0.016999551180244456,0.011555709971181674,0.001061245143020915,5.8191067110983667e-05,0.00040702424980479076,0.0004958539345484942,99.58333738324319,0.6797655919652051,1.2128871950417806,0.0004958539345484942,0.0007294484163503753
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,50,1,1,fc2,4.783382589180052,0,0.0010975524825138,0.005250013512329727,0.004806591685767081,0.012351170175064327,0.0015071354485292794,0.01164095635976801,0.007394463159015295,9.538857475129731,0.9155389170863535,1.0451090179082334,0.007394463159015295,0.008076623528519926
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,100,2,2,conv1,0.47240209126793214,1,0.0005026413745042,0.00023744881719758913,8.756669752205619e-06,0.07064505123903303,0.02788138840118983,0.21620553948415794,0.01146096518456292,1.8337544295300674,0.0368781359096807,5.207335023841091,0.01146096518456292,0.31077940632987255
7,dp_fisher_wiener_adaptive_beta_lr0p50,0.5,100,2,2,conv2,0.06306393526076501,1,0.0048508293184537,0.00030591241916622656,1.4851277373189003e-05,0.0030813719912877366,0.00014200211626624675,0.0023666347927024517,0.0005220071478560079,2.4221131660518767,0.048547481052474445,4.5385450384727095,0.0005220071478560079,0.010752507370913357
