seed,method,config_fingerprint,step,layer,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,0,conv1,0.02743677545545782,8.414774423671854,8.414852996324656,8.14305620969768e-05,94062.99830423968,1.0002647782695713,0.00449401677791516,-0.043122739182236275,3.3990690140017717e-10,9.371738494683163e-11,1.0631172902198439e-05,3.8552767776066756e-05,5.594743512992315,0.9999893660121801,1.4900602922426178,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05,1.5,1.843656425151327e-05,2.765484637726991e-05,0.00012214584314546522,0.002743677545545782,0.044519022761710325
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,0,conv2,0.1220335190109345,46.553354266192315,46.55461842496435,0.0009956020453453956,145527.0368673731,0.999878762725707,0.01166961927800239,0.011509394605987208,4.087133105853169e-08,4.5773064301508045e-10,6.871575354373537e-06,0.0006135707809646527,19.508082938997834,0.9999931292577362,2.3280648161160666,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07,1.5,0.00020216659234040547,0.0003032498885106082,0.0014934030680180932,0.012203351901093451,0.12237646508922717
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,0,fc1,0.42214772153515695,306.3290999472629,306.3297565163868,0.24465570940083464,526559.6915709171,1.4532371323850108,0.0022443462243324935,-0.10125005463478826,0.005455327089833289,6.974529206406145e-07,1.8991199212591236e-06,0.014854508521766285,38.93305669167547,0.9999972401284115,0.3004744558214059,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10,1.5,0.07386018609395247,0.1107902791409287,0.366983564101252,0.0422147721535157,8.693249906881137
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,0,fc2,0.13642323041494472,25.068343595047605,25.068797897051684,0.07232639339044394,33765.611481000036,0.9353123751929132,0.00605103923761211,0.3260883591064332,0.0005123966081379171,7.824780954532337e-06,2.9615930412187832e-05,0.0019393644852119547,18.16134042890452,0.9999722998537811,0.19350464009961055,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07,1.5,0.022636179185938538,0.03395426877890781,0.10848959008566592,0.013642323041494472,7.952427878135687
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,1,conv1,0.020639454040662236,8.797956415919927,8.794958989783968,9.848181835066402e-05,181705.13525000453,1.001925114917421,-0.14407935529417518,-0.19934370070115576,3.4514573357921387e-10,1.2551855343485904e-10,5.5034217732846e-06,1.5131524464589499e-05,4.39249836427971,0.9999944859834944,0.8432068262576529,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05,1.5,1.8578098222886375e-05,2.786714733432956e-05,0.00014772272752599602,0.002063945404066224,0.0715729820970028
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,1,conv2,0.10249243905405787,47.44880840476973,47.449897204313544,0.000991586267381857,214322.10394036965,0.999185132483057,0.01170310328341906,0.04695056703463419,3.1850166491414235e-08,4.360843683543075e-10,4.6658743149658135e-06,0.0003407797508781234,18.63540653302967,0.999995337927754,1.6421788490084788,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07,1.5,0.00017846614942731921,0.0002676992241409788,0.0014873794010727853,0.010249243905405788,0.14512089034618167
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,1,fc1,0.3348262231242557,306.8801839779867,306.88116946119726,0.3879821648011046,840037.6739745681,1.8448539446128858,0.0034887937232752665,0.2148265226324787,0.004519160277796181,1.490770737587326e-06,1.190422800039031e-06,0.0036086779114242124,34.816465203333074,0.9999978038438015,0.18902427722431295,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10,1.5,0.06722469990856174,0.10083704986284261,0.5819732472016569,0.03348262231242557,17.381352086282153
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,1,fc2,0.21800453607714745,24.433615304847496,24.43466285986093,0.041375617455591124,12561.583898188177,1.0831261795123572,0.009266064012916273,-0.12409608081063256,0.000327008211704748,3.1046964087890724e-06,7.960779532931293e-05,0.00838484648650477,20.225395136882902,0.9999137747127838,0.49413519252235577,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07,1.5,0.018083368372754784,0.027125052559132175,0.062063426183386686,0.021800453607714747,2.84688691792068
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,2,conv1,0.06699680986469153,7.195590715663989,7.1935098778845425,7.948869794249408e-05,11535.18749361011,1.0001707825081152,-0.02640649737637977,-0.07137862794430654,5.057138687393478e-10,1.2248666889229655e-10,8.669126534190624e-05,0.00035786803418377545,6.157475619360321,0.9999132939292871,8.865238456410768,6.771641886516023e-06,8.542618598032313e-06,9.054551242115849e-07,2.5590727091184817e-05,1.261029234456146e-06,1.367945202446208e-06,2.2765786980016856e-06,5.5166151469165925e-06,2.1962993560009613e-05,3.148954391479492,0.00016078719636425376,0.0005063115386292338,3.164446594716708e-06,1.0638485719027813e-06,5.892802136031605e-07,1.0263541935273668e-05,1.5,2.248808281600163e-05,3.3732124224002444e-05,0.00011923304691374112,0.006699680986469153,0.017796824525936443
42,dp_fisher_wiener,7c6539f7b74f3ee411f632c87cd1c75273362b374ae465b64fb82e059e574d45,2,conv2,0.28787208081529886,46.47006713989264,46.47657888666858,0.0009659819961296061,26058.38557583937,0.9977944851044861,0.025715652922302833,0.33031029837448955,8.474031393607379e-08,4.0857114310194356e-10,3.83753627820714e-05,0.007959290955174272,23.168218754301222,0.9999617092746517,12.879865736314372,2.966835472078142e-06,2.3209842504214455e-05,1.6966119176231587e-08,0.0003134967410005629,4.1738093514709364e-08,6.590226142577649e-08,1.311359909550447e-07,3.2544738104434145e-07,1.7087335891119454e-06,19.331130981445312,0.0003328361490275711,0.006434099283069372,1.386659360669093e-06,6.127991269977429e-08,1.950422952035069e-08,7.984933006355285e-07,1.5,0.0002911018961396057,0.0004366528442094086,0.001448972994194409,0.02878720808152989,0.050333918803114094
