learning_rate,status,final_accuracy,accuracy_auc,late_mean_accuracy,final_test_loss,steps_to_acc_50,steps_to_acc_70,steps_to_acc_80,steps_to_acc_85,runtime,wall_time,active_state_bytes,late_relmse_noisy,late_relmse_filtered,late_cosine_noisy,late_cosine_filtered,late_signal_retention,late_noise_retention,late_snr_gain_db,late_mse_reduction,late_signal_amplitude_retention,late_effective_signal_lr,late_effective_signal_lr_global,delta_final_accuracy_vs_dp_sgd,delta_auc_vs_dp_sgd,delta_final_loss_vs_dp_sgd
0.1,completed,0.125,0.13541666666666666,0.125,2.3027557730674744,,,,,0.4473549649119377,0.4473549649119377,10905008,427358.8129340623,1.1453494737885832,0.0007568843290146001,0.09744877524825285,0.0029603997841115,4.5726103745149425e-07,38.24371325747969,0.9999973129289381,0.05404234818215945,0.0054042348182159,0.0054042348182159,0.03125,0.07291666666666666,-7.483318865299225
0.15,completed,0.125,0.140625,0.140625,2.306461900472641,,,,,0.27737388014793396,0.27737388014793396,10905008,417771.0812306972,1.1384789395414798,0.00041937922698969993,0.0942128969698738,0.0026448054808392,4.475368541137599e-07,37.83870745966087,0.9999972603862054,0.0512369471111542,0.007685542066673099,0.007685542066673099,0.03125,0.078125,-7.479612737894058
0.2,completed,0.125,0.140625,0.140625,2.3099161982536316,,,,,0.2740580402314663,0.2740580402314663,10905008,427218.4393810427,1.1295827460630365,0.0008744066498232501,0.08705038596349385,0.0024643471139834,4.1064965028371246e-07,37.71243068065344,0.9999973060709884,0.049311451702211045,0.0098622903404422,0.0098622903404422,0.03125,0.078125,-7.476158440113068
0.3,completed,0.125,0.14583333333333334,0.140625,2.3271218836307526,,,,,0.2782538924366236,0.2782538924366236,10905008,429933.8480800181,1.1565804568158815,0.0012595336908269499,0.059954786374586046,0.0020572217495753,4.800419274447142e-07,36.22339627216481,0.9999972069157435,0.04507412588386325,0.01352223776515895,0.01352223776515895,0.03125,0.08333333333333334,-7.458952754735947
0.5,completed,0.0,0.125,0.078125,2.377480536699295,,,,,0.2745809368789196,0.2745809368789196,10905008,409442.4451126172,1.2051422266488254,0.00179767003283115,0.02524606731417945,0.00268040185749135,5.572174477233886e-07,36.71322850572262,0.9999969523554406,0.0514466442788323,0.0257233221394161,0.0257233221394161,-0.09375,0.0625,-7.408594101667404
0.8,completed,0.0,0.078125,0.0,2.6104637682437897,,,,,0.2746185315772891,0.2746185315772891,10905008,353460.29833859246,1.4261627350999517,0.0020986192827671503,-0.05047050541569975,0.006354245328317101,1.1276159749162823e-06,37.44377087736873,0.9999956764000761,0.07941376288724519,0.06353101030979615,0.06353101030979615,-0.09375,0.015625,-7.1756108701229095
