seed,family,alpha,run_id,layer,filtered_gradient_norm,filter_gradient_norm_ratio,parameter_update_norm,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,signal_retention,noise_retention,cosine_filtered,snr_gain_db,relmse_filtered,beta_train,clean_gradient_distortion
mean,adaptive_beta,0.25,,fc1,229.79866542481506,0.7500225709448265,0.31256218738012576,229.79866542481506,32.4202995074249,11.160960435018788,312.56217320559045,0.6196248585941202,0.5625328570450415,0.00161713545019865,0.4063834102345956,245077.87232415928,53.48820477467028,0.22813982605061045
mean,adaptive_beta,0.25,,fc2,18.449318693306655,0.750057901683398,0.02500373154655555,18.449318693306655,2.571535567303965,0.8923696053220862,25.00372970476664,0.567603015001265,0.5625882765955408,0.0104909437081322,0.03852947863973425,14386.806363862432,1.0,0.24665034626802268
mean,adaptive_beta,0.5,,conv1,4.474672484562831,0.501718420689284,0.00881617146413815,4.47467248456283,0.6216842269037592,0.21528408710684058,8.81617412940123,0.2546044848277463,0.25172321962166294,0.0463896027752065,0.04881559315142096,30582.94344499632,569.0320837417273,0.4954641797699943
mean,adaptive_beta,0.5,,conv2,23.289156006436748,0.5000009555555778,0.04753359772399542,23.289156006436748,3.2513274111332136,1.1253831896878412,47.53359837138673,0.2500408438629713,0.25000095577982595,0.00042066371924382546,0.00069286811237705,37060.236277070086,1.0,0.4999591617451016
mean,adaptive_beta,0.5,,fc1,153.2098272930282,0.5000500257799169,0.31256217740973424,153.20982729302824,21.614385801733608,7.440932489127265,312.5621629787362,0.3439080660493973,0.25004832226619367,0.0022004747920171,1.2567507938438989,108926.68237715104,53.48826052049554,0.45627500423251227
mean,adaptive_beta,0.5,,fc2,12.301473884160465,0.5001173247338023,0.025000024341408474,12.301473884160465,1.7147537811269888,0.595030739032548,25.00002277648161,0.2568769704594145,0.25011926463724676,0.01030335543435425,0.11568690310635765,6396.712593880844,1.0,0.4933038247137602
mean,adaptive_beta,0.75,,conv1,2.2533357672559133,0.25260337555552553,0.008817575338802999,2.253335767255914,0.31222245695587825,0.10807757320453376,8.81757906042881,0.06606779745741652,0.06381438160403445,0.046316022991012,0.14527732505858967,7765.465472799854,568.9773181672698,0.7431350675392536
mean,adaptive_beta,0.75,,conv2,11.644631851785567,0.2500014864007014,0.047533583763307796,11.644631851785567,1.625669674836875,0.5626939339421824,47.53358210826028,0.0625305852684422,0.06250074301183614,0.0006645780184237247,0.0020731225869952,9259.811636356604,1.0,0.7499388485550713
mean,adaptive_beta,0.75,,fc1,76.6274364203831,0.2500985011488476,0.3125638261585651,76.6274364203831,10.809021561776863,3.72107397328472,312.56381135740355,0.1752801048497232,0.06254701066210037,0.00415413412821245,3.5608031671750204,27141.040144510403,53.48831778138102,0.683257145056591
mean,adaptive_beta,0.75,,fc2,6.1537794309399505,0.25018303302672074,0.025003289513270202,6.1537794309399505,0.8580135490257915,0.2977017765718193,25.003288841012022,0.06781622079211995,0.06259308409370357,0.00966800869626315,0.3473046393049707,1597.941630539145,1.0,0.7399798396338105
mean,adaptive_beta,1.0,,conv1,0.049023464304879014,0.005342151427225564,0.0091495389692701,0.049023464304879014,0.006316756808143838,0.00195066889951613,9.149538684364153,0.0002162636930690611,5.7048329690460486e-05,0.08334171079733213,5.403532850605571,11.434793635151266,560.2290526494506,
mean,adaptive_beta,1.0,,conv2,0.0007289386130611249,1.5661304159887846e-05,0.046044555610630075,0.0007289386130611249,9.222068743486237e-05,3.461277322917823e-05,46.04455547063712,1.4705833491668818e-08,2.4746639465607484e-10,0.07169542093688552,17.748939739482964,0.9989182351345477,1.0,
mean,adaptive_beta,1.0,,fc1,1.3257115335195038,0.004327327724323125,0.30660476135851766,1.3257115335195038,0.14549885120494577,0.052014116929177304,306.6047626144011,0.13593107419972203,3.161537599230112e-05,0.07903420295186768,36.65422852651987,22.055882040545782,53.40018165462298,
mean,adaptive_beta,1.0,,fc2,0.12530730544834615,0.0050803556440206996,0.02726582627651458,0.12530730544834615,0.018828911745754774,0.005355274663519675,27.265825570157276,0.00582834690604545,3.0152410202385797e-05,-0.04364288471117957,18.37648622243651,1.3821498356969846,1.0,
mean,beta1,0.0,,conv1,8.917816869827906,1.0,0.008815601500622976,8.917816869827906,1.240677984036673,0.4297150592197857,8.815605668787578,1.0,1.0,0.046453061598199924,0.0,122026.95345020731,,0.0
mean,beta1,0.0,,conv2,46.578222055601856,1.0,0.0475336201488935,46.57822205560186,6.5026434594263485,2.2507620720064283,47.5336211028098,1.0,1.0,0.0004064774768268247,0.0,148317.0319683955,,0.0
mean,beta1,0.0,,fc1,306.38900359471495,1.0,0.3125622653641996,306.38900359471495,43.22633748481695,14.881027124253551,312.56225153066083,1.0,1.0,0.0013327145469373249,0.0,435605.95760220755,,0.0
mean,beta1,0.0,,fc2,24.5972015397069,1.0,0.025004043272538024,24.5972015397069,3.428329445344869,1.189711131083081,25.004041765263334,1.0,1.0,0.010587935144397325,0.0,25573.74985032311,,0.0
mean,beta1,0.25,,conv1,6.688369891970042,0.7500016539732874,0.008815598095412524,6.688369891970041,0.930509864700074,0.3222868093468334,8.815604619253318,0.5625063241846249,0.5625024754216977,0.04594612629606945,2.9721818790471658e-05,68290.27851464698,1.0,0.24999578333948644
mean,beta1,0.25,,conv2,34.93369092400124,0.7500004987724301,0.0475336075116494,34.93369092400124,4.876985273850548,1.6880726327301598,47.53360789638141,0.5625308255551583,0.5625007446722898,0.0004242733922995242,0.00023224182706205003,83386.03270951174,1.0,0.24997945120449214
mean,beta1,0.25,,fc1,229.79214943670164,0.7500013041070521,0.31256226102176576,229.7921494367016,32.41980606902019,11.160787971104401,312.56224703126645,0.5726897615977982,0.562501870329911,0.001358084369604275,0.07789197529667855,245068.22576714683,1.0,0.24375375803466168
mean,beta1,0.25,,fc2,18.44931907879063,0.7500579021697878,0.025003732291519126,18.44931907879063,2.5715356638175573,0.8923696111535295,25.00373014799861,0.5676030880479728,0.5625882761700107,0.010494632308823923,0.038530040209009096,14387.765654846366,1.0,0.2466502984407614
mean,beta1,0.5,,conv1,4.458932585770243,0.5000033394933263,0.0088155963636665,4.458932585770242,0.6203430225564392,0.21485884916374354,8.815603512097907,0.2500085046959193,0.2500033441470204,0.04589791448817643,8.965233175624348e-05,30335.39047124312,1.0,0.4999914950496238
mean,beta1,0.5,,conv2,23.289156257723754,0.5000009551832605,0.04753359805921302,23.289156257723754,3.251327443588706,1.1253831931924951,47.53359853188818,0.25004084302106483,0.25000095584614423,0.0004252813455675503,0.000692852337199375,37059.370681087465,1.0,0.4999591625866467
mean,beta1,0.5,,fc1,153.19531742214724,0.5000026682565062,0.3125622687574393,153.19531742214727,21.613276706915588,7.440549331965095,312.56225425476106,0.26421707710031417,0.250002547970752,0.001423246491010925,0.23958744734464577,108912.0492199262,1.0,0.4875086033925646
mean,beta1,0.5,,fc2,12.30147462939648,0.5001173243756718,0.025000025715001525,12.30147462939648,1.714753974177883,0.5950307508206346,25.000024090169145,0.25687732624500936,0.2501192643553635,0.010314388223886351,0.1156929032334198,6398.009018960665,1.0,0.4933034802379185
mean,beta1,0.75,,conv1,2.2294944288700993,0.25000494992806543,0.008815595335501424,2.2294944288700993,0.3101760867771353,0.1074308660146294,8.815604079531106,0.06250636394869592,0.06250247421451365,0.04573420832670753,0.0002702737327952,7576.4647589313845,1.0,0.7499872727600878
mean,beta1,0.75,,conv2,11.64462579469876,0.2500014866139477,0.047533565516561446,11.64462579469876,1.6256696321069657,0.5626938383778839,47.533563805863935,0.06253061412054688,0.0625007430243657,0.0004537280317756,0.002075125621713525,9262.66169406064,1.0,0.7499387909116706
mean,beta1,0.75,,fc1,76.59860703625912,0.2500044298759999,0.3125622753414068,76.59860703625912,10.806759313574382,3.7203151991262495,312.56226027100746,0.07481181180132968,0.0625021066078674,0.0016360604648289001,0.7750958538039081,27226.949405036514,1.0,0.730912826142866
mean,beta1,0.75,,fc2,6.153780219047424,0.25018303339911324,0.02500329310204535,6.153780219047424,0.8580136773942123,0.29770178923176654,25.003292663104144,0.06782258848532005,0.06259308405501751,0.009685844546996124,0.3477085252823996,1602.9088590816868,1.0,0.7399676289259144
mean,beta1,1.0,,conv1,9.395370352171067e-05,1.0544830154544519e-05,0.008323821448479976,9.395370352171067e-05,1.4098072559045435e-05,4.728076238014508e-06,8.323822213555912,3.8946455921604145e-10,1.1186806483787953e-10,0.08202978190675202,5.411461788736975,0.9994298084053086,1.0,
mean,beta1,1.0,,conv2,0.0007287810091466249,1.5657972597183976e-05,0.04604102122464445,0.0007287810091466249,9.219023799181236e-05,3.460987187444003e-05,46.041021124039545,1.501410981263624e-08,2.474663920615567e-10,0.06098816774944235,17.859540908613344,0.999124619735865,1.0,
mean,beta1,1.0,,fc1,0.23742983813738713,0.0007749589901091751,0.2918533147430679,0.23742983813738713,0.027739285414437403,0.010539155979139351,291.8533161336985,0.002822320891093075,6.415529551621535e-07,0.0898864972300155,36.74194437251343,1.2827782787905357,1.0,
mean,beta1,1.0,,fc2,0.12529417256484326,0.005079737713377775,0.02726091178793758,0.12529417256484326,0.018820727527458725,0.00535496012554835,27.26091132638323,0.00578922345439235,3.015241482332124e-05,-0.04439423924771142,18.36174202877672,1.3631882724627171,1.0,
