step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full,seed,method,config_fingerprint
250,fc2,2560,512,0.1759477462619543,10069164,4.020085817796493,3.4489876001864666,0.5710982176100261,1.501330584319321,1.3449080725147966,0.15642251180452438,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv1,2560,512,0.1775038056075573,10069164,1.031859081511041,1.0331007224165818,-0.0012416409055406863,1.7324973452030947,1.731948907893656,0.0005484373094386541,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv2,2560,512,0.1775038056075573,10069164,2.818713432263537,2.8151804448054203,0.0035329874581169207,1.0288530699097866,1.0165522200820087,0.012300849827777904,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc1,2560,512,0.1775038056075573,10069164,4.970965101578508,4.736071749152392,0.2348933524261163,0.6335268176936175,0.5931785811616592,0.04034823653195829,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc2,2560,512,0.1775038056075573,10069164,3.1704762888595073,3.056785412772239,0.11369087608726813,1.4473984251883225,1.284324469589863,0.1630739555984595,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv1,2560,512,0.17212663777172565,10069164,1.099175750874597,1.0994149093006012,-0.00023915842600419346,1.7746398189611283,1.7746050133957358,3.4805565392481697e-05,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv2,2560,512,0.17212663777172565,10069164,2.606174600248467,2.5833854367842886,0.022789163464178586,1.048911252273327,1.0415827456159388,0.007328506657388267,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc1,2560,512,0.17212663777172565,10069164,5.045207643649293,4.458482845848015,0.5867247978012786,0.655179060118023,0.6169025210811228,0.0382765390369002,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc2,2560,512,0.17212663777172565,10069164,2.956401871727413,2.3878629604607338,0.5685389112666792,1.4187795302258412,1.2750947630498977,0.14368476717594358,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv1,2560,512,0.17363115679472685,10069164,1.0665162018447238,1.0634161300164606,0.003100071828263218,1.7588004436564288,1.7612445895493263,-0.0024441458928974313,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv2,2560,512,0.17363115679472685,10069164,2.161784014910801,2.1483035014665126,0.013480513444288356,0.9833738078147793,0.9783134237906463,0.005060384024133002,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc1,2560,512,0.17363115679472685,10069164,4.270278904511057,4.163200730109127,0.10707817440193068,0.5880794036300103,0.5725115958178901,0.015567807812120193,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc2,2560,512,0.17363115679472685,10069164,2.0783582614553384,1.8313180791880288,0.24704018226730962,1.3750161248336625,1.2513256001267465,0.123690524706916,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv1,2560,512,0.17192771658301353,10069164,1.0393484269071516,1.0408112879123237,-0.0014628610051721225,1.7538064022962616,1.7530018965959107,0.0008045057003509548,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv2,2560,512,0.17192771658301353,10069164,1.8435594671834703,1.8263357216938778,0.01722374548959249,0.9918351695611498,0.988529545573757,0.0033056239873927584,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc1,2560,512,0.17192771658301353,10069164,3.93266629428755,3.809948036515247,0.12271825777230294,0.6118786999039143,0.5939793573993613,0.01789934250455305,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc2,2560,512,0.17192771658301353,10069164,1.7850497747924647,1.649960159437299,0.13508961535516573,1.3677604012551645,1.2549683355116028,0.11279206574356171,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv1,2560,512,0.1727833654731512,10069164,1.035718081328099,1.034107103483573,0.0016109778445261291,1.7639944402098366,1.7659540747488665,-0.0019596345390298087,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv2,2560,512,0.1727833654731512,10069164,1.6035033435568495,1.5896541092482712,0.013849234308578318,0.9525789139015619,0.9483091823074274,0.004269731594134463,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc1,2560,512,0.1727833654731512,10069164,3.838142398212813,3.609973983381651,0.22816841483116201,0.605980169972073,0.5859745508641168,0.020005619107956285,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc2,2560,512,0.1727833654731512,10069164,1.8821965027298173,1.5267473623782726,0.35544914035154473,1.3869534827510916,1.2687667761836545,0.11818670656743713,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv1,2560,512,0.17165729124099016,10069164,1.0633934336335413,1.0635494945184392,-0.0001560608848978351,1.7485630776404881,1.7485246709156024,3.840672488575336e-05,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv2,2560,512,0.17165729124099016,10069164,1.465046110511286,1.4554101667016643,0.009635943809621628,0.8872973587944668,0.8834939182803718,0.00380344051409498,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc1,2560,512,0.17165729124099016,10069164,3.5496553630890313,3.507924486707619,0.04173087638141215,0.5631423785332723,0.5417633522882741,0.02137902624499821,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc2,2560,512,0.17165729124099016,10069164,1.5937843918277839,1.621721233560161,-0.027936841732377093,1.3640781367408663,1.2521395291106816,0.1119386076301847,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv1,2560,512,0.17366511840373278,10069164,1.0973672633932072,1.0997875497562408,-0.002420286363033597,1.8538829742729495,1.8518808496059658,0.0020021246669836845,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv2,2560,512,0.17366511840373278,10069164,1.5182891691479172,1.5077578319197809,0.010531337228136373,0.9142272911103992,0.9085539445734732,0.005673346536926083,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc1,2560,512,0.17366511840373278,10069164,3.491307849269793,3.3880362737328853,0.1032715755369078,0.565038118568522,0.5494658388502036,0.015572279718318427,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc2,2560,512,0.17366511840373278,10069164,1.603460890121505,1.361902461808221,0.2415584283132841,1.367219614457606,1.2565358113521972,0.11068380310540893,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv1,2560,512,0.17169920541346073,10069164,1.090962511636845,1.0921685366666476,-0.0012060250298024933,1.8226939019552084,1.8226375332027003,5.636875250814022e-05,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv2,2560,512,0.17169920541346073,10069164,1.3439746816403417,1.344534938325364,-0.0005602566850222424,0.9173702217878086,0.9161829655051918,0.0011872562826167332,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc1,2560,512,0.17169920541346073,10069164,3.4122169517502376,3.4223949640954316,-0.010178012345193999,0.6108631113445968,0.5837326889851346,0.02713042235946217,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc2,2560,512,0.17169920541346073,10069164,1.5210158708237873,1.4616248741687903,0.05939099665499703,1.3979241438435777,1.296685725269309,0.10123841857426874,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv1,2560,512,0.1736001968383789,10069164,1.0602908610192023,1.0611952362600967,-0.0009043752408943728,1.7919382164377504,1.793731719177135,-0.0017935027393845004,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv2,2560,512,0.1736001968383789,10069164,1.3137361698585235,1.30048914497304,0.01324702488548346,0.878957429489208,0.8758180886114824,0.003139340877725605,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc1,2560,512,0.1736001968383789,10069164,3.216253890820811,3.129018028347872,0.08723586247293902,0.549129992080867,0.5353601401376387,0.013769851943228328,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc2,2560,512,0.1736001968383789,10069164,1.0984497371325226,0.9331174904136095,0.1653322467189131,1.3578781502116024,1.2658616982364228,0.0920164519751796,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv1,2560,512,0.17052035499364138,10069164,1.116314883515338,1.1151201857822146,0.0011946977331234176,1.8181995120219987,1.8170415515614895,0.0011579604605091998,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv2,2560,512,0.17052035499364138,10069164,1.2043990690473432,1.2061571983887343,-0.0017581293413910792,0.9160686946090788,0.9166860608154126,-0.0006173662063337915,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc1,2560,512,0.17052035499364138,10069164,3.218036112823607,3.19012194439448,0.027914168429127084,0.5912574874730141,0.5841179974773225,0.007139489995691584,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc2,2560,512,0.17052035499364138,10069164,1.130715683708826,0.9029191867652964,0.22779649694352955,1.3625420466091938,1.257058258292086,0.10548378831710781,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,conv1,2560,512,0.1819738894701004,10069164,1.1367952251916602,1.1388451083117483,-0.0020498831200881362,1.784446776175267,1.7860231340335293,-0.0015763578582623783,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,conv2,2560,512,0.1819738894701004,10069164,1.1871874295409255,1.1777694245179475,0.00941800502297796,0.9211174895556544,0.9192614611548451,0.0018560284008093397,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc1,2560,512,0.1819738894701004,10069164,3.097093254230254,2.9494656263524566,0.14762762787779726,0.6416406885099413,0.6237604288156731,0.017880259694268208,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc2,2560,512,0.1819738894701004,10069164,1.111855595715948,0.8975378345938025,0.2143177611221454,1.3947014714187835,1.3035465041386014,0.09115496728018213,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv1,2560,512,0.17060420289635658,10069164,1.154429523844147,1.1542899119707062,0.00013961187344091464,1.8450090946698552,1.844371049304787,0.0006380453650682849,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv2,2560,512,0.17060420289635658,10069164,1.08096596793068,1.0713783184202967,0.009587649510383267,0.9821080136915583,0.9814968124468737,0.0006112012446846116,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc1,2560,512,0.17060420289635658,10069164,3.05598424979312,3.1044502973859522,-0.04846604759283224,0.6785447141836816,0.6696563774145576,0.008888336769123928,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc2,2560,512,0.17060420289635658,10069164,1.2444890484701348,1.1507366526918763,0.09375239577825845,1.4200230682520492,1.332187308914267,0.0878357593377821,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv1,2560,512,0.1724561108276248,10069164,1.1562946267835377,1.1568048084326115,-0.0005101816490737932,1.7685790893141027,1.7680927608203718,0.00048632849373086984,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv2,2560,512,0.1724561108276248,10069164,1.0111194579353542,1.0070847131049054,0.004034744830448744,0.9073534924062008,0.9062682449976136,0.0010852474085871755,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc1,2560,512,0.1724561108276248,10069164,2.9674122553649145,2.823517741341895,0.14389451402301967,0.6032463665006982,0.5734561597293544,0.029790206771343808,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc2,2560,512,0.1724561108276248,10069164,0.7946572540324803,0.6956807185333382,0.0989765354991421,1.3752166593371933,1.2770698229777275,0.09814683635946575,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv1,2560,512,0.16820478346198797,10069164,1.2061620438862823,1.2048927373927105,0.0012693064935718201,1.8490005418999227,1.8499291188599136,-0.0009285769599909344,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv2,2560,512,0.16820478346198797,10069164,0.9707892046532824,0.9716248920057347,-0.0008356873524522079,0.9038467734307734,0.9032172120715796,0.0006295613591937865,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc1,2560,512,0.16820478346198797,10069164,2.7689009170537533,2.8610392518124943,-0.092138334758741,0.5934197950769078,0.588195398516187,0.005224396560720823,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc2,2560,512,0.16820478346198797,10069164,0.9592096668795997,0.8118212677593073,0.14738839912029245,1.4121389636461341,1.314130397303621,0.0980085663425132,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv1,2560,512,0.1722178878262639,10069164,1.1415296290339505,1.1426082234445294,-0.0010785944105788925,1.8783013806535798,1.8775324383629237,0.0007689422906560495,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv2,2560,512,0.1722178878262639,10069164,1.0374419005137046,1.0379271685202296,-0.00048526800652504143,0.948577323709983,0.9469484590014883,0.0016288647084947705,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc1,2560,512,0.1722178878262639,10069164,2.8857034931954386,2.770534358298491,0.11516913489694769,0.6760198632514101,0.654542973224864,0.02147689002654607,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc2,2560,512,0.1722178878262639,10069164,0.8010216305662599,0.693962246259684,0.10705938430657591,1.429717269378328,1.3480243246145862,0.08169294476374178,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv1,2560,512,0.17388215102255344,10069164,1.2080429474934264,1.2074920853341449,0.0005508621592815732,1.8072075988838312,1.8079020415567466,-0.0006944426729154074,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv2,2560,512,0.17388215102255344,10069164,1.0119495130373175,1.0129266700753414,-0.0009771570380239236,0.9115264122639357,0.9110074762449467,0.0005189360189890024,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc1,2560,512,0.17388215102255344,10069164,2.69997176263864,2.7268057224222306,-0.02683395978359071,0.6419762225364751,0.6262276244385818,0.015748598097893307,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc2,2560,512,0.17388215102255344,10069164,0.7916857327226123,0.6272924115425151,0.1643933211800972,1.4023970118956883,1.2915093558523396,0.11088765604334871,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv1,2560,512,0.1720716468989849,10069164,1.196730617868785,1.1976070622410309,-0.000876444372245766,1.8121042980457325,1.810172953673912,0.0019313443718205203,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv2,2560,512,0.1720716468989849,10069164,1.011774753808786,1.0158926594394388,-0.0041179056306528405,0.9436578094840349,0.9411606874286345,0.0024971220554004248,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc1,2560,512,0.1720716468989849,10069164,2.7822849583412395,2.8104695072360775,-0.028184548894838013,0.67984317617019,0.671223208975932,0.00861996719425795,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc2,2560,512,0.1720716468989849,10069164,0.8967174211640554,0.7138022399042312,0.1829151812598242,1.4089663801886672,1.3227791892171883,0.08618719097147887,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv1,2560,512,0.16965819709002972,10069164,1.2261104307661197,1.2258275551934508,0.00028287557266892804,1.862185428543182,1.8628745296032454,-0.0006891010600633685,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv2,2560,512,0.16965819709002972,10069164,0.9919682046321121,0.9935412786734346,-0.001573074041322453,0.9126288345390909,0.912419368406054,0.00020946613303696182,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc1,2560,512,0.16965819709002972,10069164,2.6618761898273493,2.6651874624795866,-0.003311272652237296,0.622773356374565,0.6172164695749758,0.005556886799589211,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc2,2560,512,0.16965819709002972,10069164,0.6232977720799662,0.5848832884008337,0.03841448367913247,1.3945785180320067,1.3128620235856736,0.08171649444633311,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
