clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,norm_mean,norm_std,norm_cv,norm_q90_over_q10,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,step,epoch,train_loss,test_loss,test_accuracy,seed,method,config_fingerprint
1.0,0.0007389010861515999,0.0001252279048307426,0.16947857699729532,1082.6553955078125,1383.4996948242188,1657.5662841796875,1813.0486999511709,0.000603301334194839,0.0007228046888485551,0.0009236668120138347,0.00013291224604472518,0.012564163655042648,0.7939019799232483,0.19340091943740845,0.9694882318773597,0.9993180209336013,0.0006819939450249089,0.24513785560438142,0.12065466587728062,1387.9680273532867,209.70946395624475,0.1510909904431582,1.5310192800565274,1.9027749501073055,1.897935625156794,1.9069989694940142,0.19069989694940143,0.06357152702017983,1,1,2.301727294921875,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007506140973418951,0.00013285974906328485,0.17700140560290947,1067.9431762695312,1372.3792114257812,1627.0325317382812,1858.9861755371094,0.0006146158557385206,0.0007286649779416621,0.0009364213328808546,0.00013556757767219096,0.012689945288002491,0.7956116795539856,0.19156280159950256,0.9731882253782508,0.9992748730775735,0.0007251416195018766,0.23001016930629822,0.1292033329126808,1369.0721004009247,214.7294769785756,0.1568430741636567,1.5235197601259298,1.9000100043271984,1.897935625156794,1.9041908414968454,0.19041908414968456,0.06807571932369352,2,1,2.2932002544403076,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007371902465820312,0.0001243318032304893,0.16865632899704583,1108.2163696289062,1391.0567016601562,1655.4097900390625,1856.8615234374993,0.0006040800362825394,0.0007188781164586544,0.0009023666498251259,0.00013267609756439924,0.012658689171075821,0.7932513952255249,0.19395728409290314,0.9783149710492235,0.999300422862324,0.000699588113992302,0.20712271102008784,0.1327225897309101,1391.1000745296478,210.8255167907038,0.15155309143519885,1.4937604563568994,1.8968773180105687,1.897935625156794,1.9013039044301752,0.19013039044301752,0.06992997442675411,3,1,2.315326452255249,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007437859894707799,0.00012502677687071886,0.16809508409263973,1055.6203002929688,1375.951416015625,1633.57568359375,1868.5701232910146,0.0006121570477262139,0.0007267699111253023,0.0009473104728385806,0.0001375015126541257,0.012632950209081173,0.7937058210372925,0.19352377951145172,0.9722063463079665,0.9993038435883647,0.0006961704748488248,0.2341256504479371,0.12983096801569943,1378.9878282546997,210.3741206032021,0.15255690898262647,1.5475030966535777,1.900610723185848,1.897935625156794,1.9049135431486475,0.19049135431486475,0.06840641289132518,4,1,2.304062843322754,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007435950683429837,0.00012782392187763258,0.17189990649991396,1090.8119506835938,1392.4990234375,1643.6517333984375,1793.946704101562,0.0006084206979721785,0.0007181345717981458,0.0009167545940726995,0.00013765573385171592,0.01281315553933382,0.7997886538505554,0.18726056814193726,0.9787494885374881,0.9992976671692061,0.0007023436648566937,0.20505959789030034,0.1247922639492369,1379.6671195030212,208.37000270501133,0.15102918650411085,1.5068149302621656,1.9060872517232228,1.897935625156794,1.9098525900352479,0.1909852590035248,0.06575157887078582,5,1,2.2954530715942383,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.000748777121771127,0.00012662772814319782,0.16911270675747342,1086.5714721679688,1375.3724365234375,1628.7313232421875,1860.2483337402336,0.0006139751640148461,0.0007270757923834026,0.0009203297086060047,0.00013628559827338904,0.012757409363985062,0.7964809536933899,0.1906253695487976,0.9746346677635154,0.9992692474764691,0.0007307666127948644,0.22380184179918297,0.12592815719676198,1370.3286752700806,211.15107029556987,0.1540879017611987,1.4989638187283525,1.8988381974083461,1.897935625156794,1.9027534454573796,0.19027534454573797,0.06635006768803992,6,1,2.2967448234558105,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007289652130566537,0.00010908845982884676,0.14964836876124651,1165.10107421875,1398.9312133789062,1657.6670532226562,1800.8476440429686,0.0006032633827999234,0.0007148314034566283,0.0008582950104027987,0.00013547347043640912,0.012605255469679832,0.7950011491775513,0.1922580599784851,0.9857661071448242,0.9993110848668868,0.000688922040489695,0.16812252081171383,0.12457746840473674,1399.7412378787994,191.16918302619297,0.13657465955342937,1.4227667366405885,1.8969895018926128,1.897935625156794,1.9009530221511222,0.19009530221511223,0.06563840561999008,7,1,2.303243637084961,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007464132504537702,0.0001271348708406841,0.17032772318983555,1070.851318359375,1372.5076904296875,1641.1756591796875,1804.1534362792968,0.000609319657087326,0.0007285939063876867,0.000933851464651525,0.0001381541369482875,0.012772515416145325,0.7924622893333435,0.1946270763874054,0.9769457366271089,0.9992824571454496,0.0007175551571596991,0.21348776940466663,0.12386854595844989,1374.4350349903107,208.9778608178254,0.15204637214395403,1.53258966118106,1.8979149825653134,1.897935625156794,1.9023050982885217,0.19023050982885217,0.06526488270546661,8,1,2.2922439575195312,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007379765156656504,0.00012144656850248265,0.16456697758031819,1096.9181518554688,1401.942626953125,1634.0549926757812,1833.8736267089841,0.0006119805620983243,0.0007132960017770529,0.0009116490255109966,0.00013439483882393688,0.01256478950381279,0.789993166923523,0.19730766117572784,0.9789678187385614,0.9992804921601559,0.0007195190898627133,0.2040147295507164,0.136193444938293,1387.778371334076,203.56431067056133,0.14668358786632057,1.4896781404444157,1.9014692533164448,1.897935625156794,1.9062885368370313,0.19062885368370314,0.07175872728927246,9,1,2.286388874053955,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1.0,0.0007390807149931788,0.00012117396055461743,0.16395225811466482,1115.563720703125,1380.5810546875,1656.1915893554688,1965.066320800781,0.0006037951679900289,0.0007243338041007519,0.0008964351145550609,0.00013427776866592467,0.012638398446142673,0.7911663055419922,0.19606104493141174,0.9785510865217202,0.9993198322478932,0.0006801780108934567,0.20600429866016348,0.12211771387555537,1386.459198474884,210.78194261557542,0.15202895465473276,1.4846230283569923,1.892757237897971,1.897935625156794,1.8971747376803547,0.1897174737680355,0.06434238983495687,10,1,2.279754400253296,,,91,dp_kfc,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
