step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
0,conv1,2560,512,0.5575566189363599,827688,,0.1458852254096309,,,2.0330675620859617,
0,conv2,2560,512,0.5575566189363599,827688,,0.9985693273472965,,,1.3956321373866112,
0,fc1,2560,512,0.5575566189363599,827688,,11.965199438491533,,,1.47206847966372,
0,fc2,2560,512,0.5575566189363599,827688,,12.080822511021358,,,1.9784023443708794,
50,conv1,2560,512,0.5460677882656455,827688,0.11688522987856692,0.11639673992040629,0.0004884899581606289,2.06452370156776,2.0646285927740973,-0.0001048912063370544
50,conv2,2560,512,0.5460677882656455,827688,1.0655181128072413,1.0836362379695366,-0.018118125162295273,1.4078782390625828,1.4088301931443845,-0.0009519540818017092
50,fc1,2560,512,0.5460677882656455,827688,11.962126841022057,11.961847493564303,0.00027934745775404224,1.492946632508281,1.4965613715928474,-0.003614739084566443
50,fc2,2560,512,0.5460677882656455,827688,12.072275233615256,12.068645302047068,0.0036299315681880273,1.948773382123738,1.9441267658894614,0.004646616234276646
100,conv1,2560,512,0.575049658305943,827688,0.11595404819181612,0.12639664264646058,-0.01044259445464446,2.087040588269829,2.08182895097417,0.0052116372956589885
100,conv2,2560,512,0.575049658305943,827688,1.0234268332373468,1.0188436880403196,0.004583145197027294,1.4068532316625655,1.4091908305537693,-0.0023375988912037737
100,fc1,2560,512,0.575049658305943,827688,11.966138764095733,11.964693221245929,0.001445542849804582,1.4781928159413258,1.476309288681024,0.0018835272603017206
100,fc2,2560,512,0.575049658305943,827688,12.077872452785815,12.060967512919447,0.016904939866368096,2.00585458725931,2.000709540395449,0.005145046863860969
150,conv1,2560,512,0.5062087271362543,827688,0.12916845806238475,0.13001812653150188,-0.0008496684691171319,2.0585889752491653,2.066277399817612,-0.007688424568446539
150,conv2,2560,512,0.5062087271362543,827688,1.0339240766440827,1.0231956767867487,0.010728399857333981,1.385316084788847,1.3835792388646644,0.0017368459241826617
150,fc1,2560,512,0.5062087271362543,827688,11.964464453090772,11.963848367604703,0.0006160854860688403,1.4694286683415143,1.4752430612906977,-0.0058143929491834
150,fc2,2560,512,0.5062087271362543,827688,12.059906787363236,12.068450482517243,-0.00854369515400677,2.0128130574412793,2.018410447910163,-0.005597390468883745
200,conv1,2560,512,0.5387135744094849,827688,0.1202703991089516,0.1136943755425904,0.006576023566361194,2.061673749680531,2.0558935721140252,0.005780177566505618
200,conv2,2560,512,0.5387135744094849,827688,0.9768385935914952,0.9920046863744401,-0.015166092782944895,1.3957084271332902,1.3945373385116748,0.0011710886216154126
200,fc1,2560,512,0.5387135744094849,827688,11.969630452792167,11.97082587351648,-0.001195420724313223,1.4646633388678125,1.4671051335222627,-0.002441794654450158
200,fc2,2560,512,0.5387135744094849,827688,12.08011588697832,12.083987218691428,-0.0038713317131087166,1.9468143758983303,1.9457240801682223,0.001090295730107993
250,conv1,2560,512,0.516188183799386,827688,0.11675121198810785,0.13839111735796053,-0.021639905369852677,2.0769024507666334,2.0727951416991184,0.004107309067514997
250,conv2,2560,512,0.516188183799386,827688,1.0514898343833385,1.0646038567090195,-0.01311402232568093,1.4054988279469112,1.4062485253348282,-0.000749697387917081
250,fc1,2560,512,0.516188183799386,827688,11.964629844310311,11.971303409049547,-0.006673564739235971,1.4905590438893335,1.494380856398721,-0.003821812509387623
250,fc2,2560,512,0.516188183799386,827688,12.093453313235866,12.097973989084268,-0.004520675848402433,2.028309897841999,2.0282157596883903,9.413815360881372e-05
300,conv1,2560,512,0.5481779025867581,827688,0.1290317432838366,0.1289923405047205,3.940277911609891e-05,2.053784939718918,2.0522324149374063,0.0015525247815117993
300,conv2,2560,512,0.5481779025867581,827688,1.043662331287392,1.0453857686139199,-0.0017234373265277991,1.4059039020252022,1.4066980598777847,-0.0007941578525825221
300,fc1,2560,512,0.5481779025867581,827688,11.973193110450055,11.967315496078132,0.005877614371922135,1.4912577302350878,1.4960400308727373,-0.004782300637649506
300,fc2,2560,512,0.5481779025867581,827688,12.098616938293393,12.078542564139875,0.020074374153518093,1.9801368876001537,1.9682241343795241,0.011912753220629568
