window_size,seed,run_id,method,learning_rate,layer,window_index,n_steps,beta_oracle,beta_dp_raw,negative,log_error,trace_F,oracle_observability_snr
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,0,10,0.06645980924673547,-0.31515237807143914,True,,0.005026711367452884,0.3352465336115282
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,1,10,0.0799600678777639,-0.03385556793407753,True,,0.005026711367452884,0.402390278892031
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,2,10,0.08463002488355405,0.15087966384129123,False,0.2511062392200632,0.005026711367452884,0.425542884602063
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,3,10,0.09586897914517843,0.16593175851932973,False,0.23825141296122307,0.005026711367452884,0.4811094344582296
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,4,10,0.10926830462837352,0.1308499988908951,False,0.07827951853833198,0.005026711367452884,0.5470754906541638
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,5,10,0.11337793568641143,0.18068404642363395,False,0.20239126266551133,0.005025795914672532,0.5671453731928224
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,6,10,0.12360649474684152,0.002462412124217543,False,1.7006805499709954,0.005025795914672532,0.6172178301476696
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,7,10,0.14087167523613878,0.27805591292530024,False,0.29530845565442465,0.005025795914672532,0.7013414645665181
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,8,10,0.14151281174166144,-0.28797209243724475,True,,0.005025795914672532,0.7044558679794647
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,9,10,0.15439951377607475,0.28337634189002864,False,0.26371766132905067,0.005025795914672532,0.7669115868753739
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,10,10,0.1614577661951096,0.3195939046379123,False,0.2965395481392451,0.005026620653250657,0.8011324551171457
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,11,10,0.1677953629527975,0.18279282654393794,False,0.03717919356282241,0.005026620653250657,0.8316804326141259
10,91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,0.1,conv1,12,10,0.1472337309815695,0.31988158151050355,False,0.3369819170431189,0.005026620653250657,0.732333166445028
