seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,0,1,2.301727294921875,0.1,,,1.0,0.0916288685294725,1.9027749503578344,1.904847513019995,0.07114727449576332,431.2312280708054,1.1255810921580764,0.046658293024982346,0.307369690773029,0.2304909603958913,0.0009608314754026058,0.002318941520896589,0.5562838768780094,23.80006675778276,0.9973898432699476,0.15751754492521286,0.004926889203488827,0.00156310573220253,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,1,1,2.295405387878418,0.1,,,1.0,0.10873402551407069,1.9000100046185315,1.903092547518959,0.08381366906971778,305.33798990343405,0.8861352472356002,0.056894145646359064,0.4592669214948056,0.3175559313212727,0.0009375171319626788,0.0032750592228350025,1.1093285082088173,25.298410160300065,0.9970978545856164,0.0,0.0,0.0015247995033860207,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,2,1,2.3212924003601074,0.1,,,1.0,0.11423200373564402,1.896877318241339,1.9005763949545396,0.09305861607954469,275.74198486303453,0.793525601458831,0.06240256412304804,0.5340493675375093,0.35632675679991815,0.0008431616891720083,0.0036265786670818504,1.5326206479603288,26.25937569559631,0.9971222169817455,0.0,0.0,0.0014751870185136795,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,1,2.312065601348877,0.1,,,1.0,0.10598919651798581,1.9006107228970932,1.90354672430636,0.08109236967663781,321.56083705975163,0.9511130723606882,0.05551951212809264,0.4144982171554583,0.2991053490945212,0.0010039297493923145,0.003109831436733348,0.9265262015580191,24.74120855803609,0.9970421986674214,0.0,0.0,0.0014550508931279182,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,1,2.305598020553589,0.1,,,1.0,0.10635126278294162,1.9060872513723626,1.9087549045378611,0.08312662732474145,321.21827929577114,0.8464040826806477,0.05292469510134902,0.489066096975284,0.3558420742755591,0.0008458409865862829,0.0031131478635141206,1.3096894222255182,26.23968571162934,0.9973650189381001,0.0,0.0,0.0014776848256587982,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,1,2.3091351985931396,0.1,,,1.0,0.10417909020439502,1.8988381973403368,1.9015625623629933,0.08369996736140962,332.2116039810712,0.9091364148960976,0.05352507422746273,0.4582596586490338,0.3081247400689829,0.0008673724256737405,0.0030101296520773026,1.0693162348211618,25.505209584803545,0.9972633815194859,0.0,0.0,0.0016114171594381332,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,1,2.3167333602905273,0.1,,,1.0,0.10331427430677313,1.8969895018454828,1.8996686381943688,0.08314473977874133,337.13915648166903,0.8996813029842297,0.053106332136926344,0.4647146484992956,0.33532024140489963,0.0009240795415225894,0.002966134252520167,1.0763195252106723,25.597504145363207,0.9973314244706165,0.0,0.0,0.0015261480584740639,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,1,2.307640552520752,0.1,,,1.0,0.09810576592455149,1.8979149829480784,1.9007304892306756,0.08271334125431583,374.25226995599184,0.9968542375244082,0.054484812434031527,0.4234174700685453,0.2886077120848382,0.000981808590507095,0.0026719944811915584,0.7854465944159061,24.68281104037421,0.9973364109785057,0.0,0.0,0.0015295781195163727,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,1,2.3043110370635986,0.1,,,1.0,0.12068935764799606,1.901469253257823,1.9053208503267511,0.09739126847493328,248.22222422826127,0.7697434326595937,0.06355271767218701,0.5461485558016167,0.37961227243314744,0.0009368976967284448,0.004028648131891227,1.6323279235017412,26.076480727425185,0.9968989745577674,0.0,0.0,0.001606157049536705,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,9,1,2.300285816192627,0.1,,,1.0,0.09796496266184734,1.8927572381350877,1.8960965654207702,0.08641583069904747,373.29165102656276,1.0163661857060593,0.05989026518098227,0.4317780522952427,0.2931644663574678,0.0010446432286746812,0.0026788705216028654,0.7517874286849081,24.48143335776161,0.9972772865856744,0.0,0.0,0.0015384331345558167,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,10,1,2.3171324729919434,0.1,,,1.0,0.12750303779621644,1.8935003505632775,1.8982931958887417,0.10275866739267304,220.54119097163618,0.7323908598150638,0.07112619384382371,0.5689903842513281,0.40194108590607097,0.0010301278270213586,0.004534300352385507,1.7692188865052092,25.912712823019145,0.9966791198660524,0.0,0.0,0.0014890357851982117,10905008,True,True
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,11,1,2.294745683670044,0.1,,,1.0,0.10268296062161321,1.8986778053074564,1.901326549390071,0.0800994102940372,341.90526087607583,0.9936052773739227,0.05278037233427282,0.3941314677845674,0.2733828118856723,0.001007222565559395,0.002924786817677344,0.7938527904151225,24.33645758884266,0.9970939163824865,0.0,0.0,0.0014851493760943413,10905008,True,True
