seed,run_id,method,config_fingerprint,step,layer,clean_clipped_norm,learning_rate,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv1,0.006139090325681168,0.1,0.050764412403260566,0.05134428481278097,0.011024393878876703,68.37709865955625,3.4295950106655013,0.1537059522220177,0.22140769948764408,0.08974160516246,0.04428908428007922,0.01462477924162195,0.02963373953081749,3.0669714005770836,0.9498429287500143,0.07497631914730048,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,conv2,0.029804865473344027,0.1,0.28184193959399584,0.2833363301554059,0.032266678069677035,89.4204612008185,1.2771125119897775,0.10260318957492745,0.41331384380267755,0.3216814820928023,0.00903338898007086,0.011183122804700428,0.398234098544256,15.515753494154305,0.9857178939269214,0.13575880402626225,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc1,0.09738382063396511,0.1,1.8726205939622491,1.8751158337668357,0.07275232181155444,369.76514590384966,0.9252064162293094,0.0515731011210058,0.42359201925766554,0.3149404872043612,0.0007836800182139909,0.002704419307692944,1.0868353337509808,26.040897211832945,0.9974978539040842,0.1104627922718769,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,3,fc2,0.028706842761768804,0.1,0.1536272325440088,0.15657276265528655,0.010972525541174073,28.639507994911362,0.7844834639142897,0.1933146267609193,0.473035716117329,0.10211214333464623,0.001977832555631952,0.03491680090739821,1.8026952265682465,17.128878621303294,0.9726083470421197,3.969097266239006,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv1,0.00523948226589721,0.1,0.05490424058693862,0.05443026018484728,0.010223179505110588,109.80826068959176,4.700663120575105,-0.042726858081550766,0.02727705088719479,0.09009309346736441,0.03456302244139211,0.00910678264969611,0.023738035174713668,4.1607979755408655,0.9571920810921168,0.054612595662188686,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,conv2,0.02553231191939759,0.1,0.2856937680220557,0.286941664555679,0.027688632280855104,125.2048783287032,1.4083961787179677,0.09325933228759613,0.35393162201426903,0.2713221419225849,0.007223996080959562,0.007986909230712604,0.2999759821546447,15.747077350734974,0.9887512675424418,0.09962628919029132,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,fc1,0.09890710634672246,0.1,1.8781444417522595,1.8804623565085519,0.07682629703050457,360.58112236945556,0.8123047722992462,0.04971944037536232,0.5091965780058068,0.38230186462222393,0.0006670990887952308,0.002773301035079931,1.5893263449698154,27.582160684954612,0.9977472343339518,0.11394555584635807,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,4,fc2,0.0291311565729954,0.1,0.14528131689337628,0.14801499677353336,0.011686851508811508,24.871620373404593,0.6830934037007961,0.19137994859827998,0.5955578537458526,0.12434726346027,0.0012375821592843174,0.04020646760287284,4.039783538254385,20.020621759228845,0.9725352271620039,4.087298309796987,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,conv1,0.0055925121466782555,0.1,0.05076064069100525,0.050450819682488074,0.008477290598813388,82.38351241271185,3.5832309631694077,-0.00014397577673500508,-0.09417103836657896,0.09388662869858502,0.03081625461923499,0.012138350725191906,0.03698141982909816,4.8382389917497335,0.9565054844490236,0.062219990584257,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,conv2,0.027425103077027994,0.1,0.2822407563414361,0.28319023958237716,0.02788274594952334,105.9114507318969,1.3272386846111275,0.08298461103247508,0.3474096640628404,0.27729027581972027,0.007542226773748714,0.009441849693753033,0.34712999005346856,15.654350532664171,0.9874684118155059,0.11494503281026841,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,fc1,0.0960739883119281,0.1,1.8715349591960548,1.8739774385637458,0.07737191444655002,379.4759421830261,0.8813888618834211,0.05104004198555373,0.47630908769490066,0.32833375936086034,0.0006799131604441512,0.0026352131682937144,1.2725587565158105,26.838620915065622,0.9976773524645257,0.10751128153974125,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,5,fc2,0.02897687241160824,0.1,0.14389895413856796,0.14631042797154098,0.013036848299891785,24.66108938773735,0.7400325435425645,0.18156013661389334,0.5138661795260091,0.12157136463413727,0.0031717953513242703,0.04054970901885602,1.5542249249132898,15.835261272972037,0.9699918956591267,4.044118734192122,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,conv1,0.005830681260839552,0.1,0.044007486617386765,0.044865991073116944,0.00847450270707016,56.965841399238144,2.2817030170795527,0.21080928607633273,0.2857935867612475,0.07691647729473257,0.033411655206436214,0.017554379001633185,0.04041167683579835,3.621214007460984,0.9599461192908509,0.06763238005248012,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,conv2,0.0252610065434892,0.1,0.28434169107926255,0.28571780115173506,0.030548493999910158,126.70092356306812,1.6040420625271143,0.09855069398289586,0.354911393057092,0.2586833436884998,0.00890029300278325,0.007892602281803832,0.22939522871710918,14.63364161832492,0.9873399339373495,0.0975202877772381,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,fc1,0.09554170818145512,0.1,1.86888746599831,1.8711172759642265,0.07588320795554136,382.63112902535414,0.8677486750182476,0.04885535374950188,0.48037719364099823,0.3617552652171278,0.000720788703187055,0.0026134831278296247,1.3116760537396617,27.006068891532635,0.9977321534783948,0.10632328893916923,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,6,fc2,0.029555134541211673,0.1,0.15179576206928258,0.1549627551300789,0.012237598680132872,26.37870139731699,0.6650383880028748,0.20142251076626497,0.611514393105416,0.12511409003035914,0.0010215683317379416,0.037909371797714815,4.642857665682173,20.880387821359967,0.974788812460584,4.207138043057846,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,conv1,0.005829975431461139,0.1,0.050776590505769215,0.05186056098500634,0.008354038480126514,75.85664137635273,2.2903096872131683,0.2401955931713525,0.2662430706257519,0.10015143916054735,0.025688354124926545,0.013182760956013815,0.05139576067597984,5.909209210797393,0.9698073939899108,0.06761600665484217,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,conv2,0.025384790066299696,0.1,0.28066787298738133,0.28254059280784743,0.030466357850475825,122.24701231774739,1.4137025933585985,0.11845119041374433,0.4277407981078321,0.24573243523758087,0.0083988024955098,0.008180159003282797,0.23933535687536112,14.66245115948096,0.9884356879850272,0.09847836367847257,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,fc1,0.09071647890131662,0.1,1.8705818302208663,1.8728515770477567,0.07564889282279513,425.1880528180915,0.9775082108357385,0.049223876566046605,0.4304381487353195,0.31018458308344704,0.0007919709407886254,0.002351900513785204,0.9211490505209188,25.929109616185755,0.9977009979364269,0.09585499943020741,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,7,fc2,0.026774719104937676,0.1,0.14714680382429715,0.15061427113963805,0.010988763194166773,30.20312076916675,0.782919221563034,0.2168995939204906,0.46967237427231534,0.08839060688108073,0.00173401147639222,0.033109161341358995,1.6877274633212689,17.073541372705474,0.9740782011398594,3.4527944698842212,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,conv1,0.005776621698917874,0.1,0.054537784147451,0.054837184963832025,0.009394176771255688,89.1347621395891,3.2160471354033255,0.10435891461504015,0.13177978544835894,0.10258399656268788,0.029340678129719376,0.01121896716491078,0.0392249458344334,5.436094755628641,0.9639192717058515,0.0663840773491846,0.1276304798317142,0.13247058819829505,0.023952143266797066,0.4016731083393097,0.033563237823545936,0.0346811655908823,0.057346681132912636,0.12638262659311295,0.3685374915599821,3.141690969467163,0.000160000185132958,0.0005026711151003838,3.141694009300977e-06,1.0596214679026161e-06,6.047663077879406e-07,1.016877222355105e-05
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,conv2,0.031060556930889396,0.1,0.28984876777768037,0.2920181323265174,0.03745906964900268,87.0812068442153,1.2680102806008584,0.12276622184797575,0.49188535031590946,0.3200258721452756,0.009822956677803033,0.01148353399305233,0.37412645716915394,15.129428610122538,0.9854387608240871,0.14743892259891256,0.024589835081484313,0.08729228842198179,0.0011132016079500318,0.8950358033180237,0.0015893159550614655,0.002265527204144746,0.0038111564936116338,0.008708501933142543,0.048404409736394885,20.448074340820312,0.0003200029022991657,0.006543443072587252,1.4102239663923317e-06,6.659956142129886e-08,2.7711323014045774e-08,8.855004125507548e-07
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,fc1,0.11148577899424991,0.1,1.8726352919804323,1.8759585304251798,0.08793911465222247,282.1418191675262,0.7342438771185825,0.05949657876030363,0.5628537305388935,0.4076297974124142,0.0006862108281889182,0.0035443168363690617,2.105430421877028,27.738083560032386,0.9973976070641183,0.14477092338488756,0.0034289649771802543,0.027285586482367966,4.207079200568842e-06,0.9721584320068359,1.5842561333556658e-05,0.00021540752277360298,0.0007037323375698179,0.0018250526918563992,0.004105842392891646,66.95089721679688,0.0012823340948671103,0.08585342019796371,4.2748607288512303e-07,1.2259408599391008e-08,2.7579639128028075e-10,7.177039904604498e-08
91,dp_fisher_wiener_lr0p10,dp_fisher_wiener,e634d7597221c0fb056ed627f75d79d73dac1242a2726b4323c9b453f3bd1810,8,fc2,0.033744845182957055,0.1,0.1477690976905214,0.15081587566509375,0.01613501884601839,19.175750153046184,0.6633850521903892,0.20125100217558672,0.5910727780446081,0.13240255756483577,0.0031386924806695257,0.052149198393532686,2.1998609899190975,16.251476013447117,0.9654050012716386,5.484483834894067,0.004631577768992259,0.04636191479332986,5.7433280744589865e-06,0.5355396866798401,7.237748150146217e-06,3.707056021085009e-05,0.0002802830858854577,0.0006548642413690686,0.001449036039412022,1.8253209590911865,0.00011374698078725487,0.00020762474741786718,1.6094939588462247e-07,4.880619020042332e-09,1.2599777193811336e-10,2.5261853586755486e-08
