seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,conv1,0.5,0.02743677545545782,8.414774423671854,8.414852996324656,8.414852996324656,94062.99830423968,94062.99830423968,0.00449401677791516,0.00449401677791516,1.0,1.0,1.0631172902198439e-05,1.0631172916538092e-05,0.0,0.0,1.0,0.5,4.207426498162328,0.01371838772772891,306.69977998589275,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,conv2,0.5,0.1220335190109345,46.553354266192315,46.55461842496435,46.55461842496435,145527.0368673731,145527.0368673731,0.01166961927800239,0.01166961927800239,1.0,1.0,6.871575354373537e-06,6.871575338934026e-06,0.0,0.0,1.0,0.5,23.277309212482177,0.06101675950546725,381.4904200216497,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,fc1,0.5,0.42214772153515695,306.3290999472629,306.3297565163868,306.3297565163868,526559.6915709171,526559.6915709171,0.0022443462243324935,0.0022443462243324935,1.0,1.0,1.8991199212591236e-06,1.8991199212600926e-06,0.0,0.0,1.0,0.5,153.1648782581934,0.21107386076757848,725.6458838649068,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,0,fc2,0.5,0.13642323041494472,25.068343595047605,25.068797897051684,25.068797897051684,33765.611481000036,33765.611481000036,0.00605103923761211,0.00605103923761211,1.0,1.0,2.9615930412187832e-05,2.9615930429163115e-05,0.0,0.0,1.0,0.5,12.534398948525842,0.06821161520747236,183.75754496089078,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,conv1,0.5,0.2756962135676075,8.797956376746768,8.821498553626542,8.821498553626542,1018.3615783342239,1018.3615783342239,0.1009041693316889,0.1009041693316889,1.0,1.0,0.0009819694902694306,0.0009819694880412674,0.0,0.0,1.0,0.5,4.410749276813271,0.13784810678380374,31.997169781221167,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,conv2,0.5,0.2926797380650704,47.44880832671496,47.44494251444604,47.44494251444604,26282.417138504723,26282.417138504723,-0.010124459422048204,-0.010124459422048204,1.0,1.0,3.804825084079837e-05,3.804825080219313e-05,0.0,0.0,1.0,0.5,23.72247125722302,0.1463398690325352,162.10531971835223,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,fc1,0.5,0.2719981404100096,306.88018394248,306.88028750579883,306.88028750579883,1272933.8101795018,1272933.8101795018,0.0008239165580835184,0.0008239165580835184,1.0,1.0,7.85586801127915e-07,7.855868009572096e-07,0.0,0.0,1.0,0.5,153.44014375289942,0.1359990702050048,1128.2440646136458,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,1,fc2,0.5,0.24297463800398045,24.433615289887026,24.42431034104244,24.42431034104244,10112.38453088137,10112.38453088137,-0.03332922961178562,-0.03332922961178562,1.0,1.0,9.888864460496362e-05,9.888864435251924e-05,0.0,0.0,1.0,0.5,12.21215517052122,0.12148731900199022,100.52205671129046,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,conv1,0.5,0.26490062607426673,7.1955907303211335,7.217960444922382,7.217960444922382,737.8480567590257,737.8480567590257,0.10266493058827998,0.10266493058827998,1.0,1.0,0.0013552925847337709,0.0013552926015190855,0.0,0.0,1.0,0.5,3.608980222461191,0.13245031303713337,27.247804400599193,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,conv2,0.5,0.2592867378995497,46.47006714472215,46.47232767236517,46.47232767236517,32120.77329748046,32120.77329748046,0.01150773156837671,0.01150773156837671,1.0,1.0,3.11325007876932e-05,3.113250077088465e-05,0.0,0.0,1.0,0.5,23.236163836182584,0.12964336894977485,179.2314101695805,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,fc1,0.5,0.28790205377885814,306.882447021625,306.8834047006331,306.8834047006331,1136199.4403349846,1136199.4403349846,0.0037954744265681767,0.0037954744265681767,1.0,1.0,8.801271717693386e-07,8.801271717202617e-07,0.0,0.0,1.0,0.5,153.44170235031655,0.14395102688942907,1065.929890636428,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,2,fc2,0.5,0.26290106904396715,24.636894160823555,24.63723113033492,24.63723113033492,8781.874196767163,8781.874196767163,0.006617168952662938,0.006617168952662938,1.0,1.0,0.00011387090928194533,0.0001138709092501162,0.0,0.0,1.0,0.5,12.31861556516746,0.13145053452198358,93.71293627576388,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,3,conv1,0.5,0.29971710204515284,9.63158276646189,9.639837540244596,9.639837540244596,1032.6954711146172,1032.6954711146172,0.04307584693420589,0.04307584693420589,1.0,1.0,0.0009683396780171109,0.0009683396837031838,0.0,0.0,1.0,0.5,4.819918770122298,0.14985855102257642,32.16312140482398,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,3,conv2,0.5,0.3065287341859453,46.69826675662103,46.70177819383132,46.70177819383132,23209.144891772783,23209.144891772783,0.014736827786666509,0.014736827786666509,1.0,1.0,4.3086464609208345e-05,4.308646470720683e-05,0.0,0.0,1.0,0.5,23.35088909691566,0.15326436709297264,152.356934228543,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,3,fc1,0.5,0.34827247789863486,305.98867873061386,305.9888831595552,305.9888831595552,771920.1982530202,771920.1982530202,0.0011560730467807688,0.0011560730467807688,1.0,1.0,1.295470700539922e-06,1.2954707006454492e-06,0.0,0.0,1.0,0.5,152.9944415797776,0.17413623894931743,878.5904789377485,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
42,dp_sgd_lr0p50,dp_sgd,3f06853c6bc50b2d0cc21cd910729b166ce3716e4bda8e0288efd3998606746c,3,fc2,0.5,0.3185862138860674,24.750787452591087,24.7416299828468,24.7416299828468,6035.650503805352,6035.650503805352,-0.02231114367214554,-0.02231114367214554,1.0,1.0,0.00016568222420427865,0.0001656822246413838,0.0,0.0,1.0,0.5,12.3708149914234,0.1592931069430337,77.66070502830848,0.49999999999949996,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
