step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
450,fc2,2560,512,0.5082488460466266,827688,50,2.821792875890195,0.42409214996922523,1.9068817822097892,1.7381489979648226,0.16873278424496663,3.1415112565751944,3.1165851046181734,0.02492615195702097
500,conv1,2560,512,0.48119074013084173,827688,50,1.9472116024788497,0.2758064929196114,0.5052724711824134,0.39339988991155445,0.11187258127085892,2.123860738486353,2.145313984608524,-0.02145324612217081
500,conv2,2560,512,0.48119074013084173,827688,50,1.6631390226523062,0.21148542700018136,0.5648469508947465,0.46313283482874407,0.10171411606600239,1.7967812215338739,1.7908896678184112,0.005891553715462683
500,fc1,2560,512,0.48119074013084173,827688,50,2.3908849417723013,0.30188607251547567,0.7116460185815348,0.609764757286245,0.10188126129528974,1.794918421058672,1.7935866249374326,0.001331796121239348
500,fc2,2560,512,0.48119074013084173,827688,50,2.620986956415047,0.3558865720506743,1.4578896468975726,1.2658311170314083,0.19205852986616434,3.2038174295076476,3.154820729407765,0.04899670009988277
550,conv1,2560,512,0.5078820819035172,827688,50,1.8212880084687506,0.24055501331816853,0.4310451811053274,0.3420462477356783,0.08899893336964909,2.1769845478669194,2.206718700914626,-0.029734153047706435
550,conv2,2560,512,0.5078820819035172,827688,50,1.5841229000397956,0.1906581178586157,0.5306099372389241,0.4413167158116359,0.08929322142728824,1.7783014723675437,1.7700606672456936,0.008240805121850103
550,fc1,2560,512,0.5078820819035172,827688,50,2.3136249724901696,0.3012301818524782,0.6474389155877232,0.5523982740193525,0.09504064156837067,1.8059117906514854,1.803143798182589,0.002767992468896363
550,fc2,2560,512,0.5078820819035172,827688,50,2.6249394983583345,0.5821318998280716,1.1375672106074255,0.9874430136664538,0.15012419694097168,3.248804859449506,3.2265141533431256,0.022290706106380398
600,conv1,2560,512,0.5253529893234372,827688,50,1.7169690839855294,0.21120990810432622,0.40822572209620694,0.328539216865637,0.07968650523056997,2.179729867804573,2.1934925017449958,-0.013762633940422653
600,conv2,2560,512,0.5253529893234372,827688,50,1.5188872838854062,0.1751114983815225,0.516376168559816,0.4355636076486594,0.08081256091115663,1.8151560449323778,1.813162895015892,0.0019931499164858035
600,fc1,2560,512,0.5253529893234372,827688,50,2.2776017698263646,0.36586986243352776,0.5479546826802371,0.4706487015825799,0.07730598109765718,1.8610734446257164,1.8566291873648175,0.004444257260898921
600,fc2,2560,512,0.5253529893234372,827688,50,2.477681366907302,0.46688747683846926,0.9696291719276998,0.8381979799831015,0.1314311919445983,3.2801792114140222,3.2221502499558845,0.05802896145813774
650,conv1,2560,512,0.5009688008576632,827688,50,1.6546896336794465,0.1964990137327883,0.32708444592542557,0.2697843764384781,0.05730006948694749,2.1993442859558616,2.210298039119815,-0.010953753163953195
650,conv2,2560,512,0.5009688008576632,827688,50,1.4649342262985239,0.1627920577116981,0.4814002312372908,0.4092642192912048,0.07213601194608599,1.835201651282629,1.8301670456767432,0.005034605605885867
650,fc1,2560,512,0.5009688008576632,827688,50,2.1811381537927197,0.24025434133607743,0.46904950207043067,0.40613080667579593,0.06291869539463474,1.89609299590106,1.8990220021942212,-0.002929006293161285
650,fc2,2560,512,0.5009688008576632,827688,50,2.3341464476726252,0.290758319701799,0.7085567641489088,0.6314721532627183,0.07708461088619045,3.2948679063632214,3.24575416992735,0.049113736435871136
700,conv1,2560,512,0.49349510204046965,827688,50,1.5557051362461525,0.17494846859305363,0.31721675145471623,0.2628953745151685,0.05432137693954775,2.23889940515477,2.2459651034443686,-0.0070656982895984655
700,conv2,2560,512,0.49349510204046965,827688,50,1.3937222537853164,0.14828037282153722,0.42849320768898935,0.364955391074957,0.06353781661403235,1.905143688312309,1.9008380834360812,0.0043056048762277754
700,fc1,2560,512,0.49349510204046965,827688,50,2.107370656264103,0.2276426966481266,0.452685695094694,0.3996810186410035,0.05300467645369045,1.8599187477954102,1.8717029898443431,-0.011784242048932914
700,fc2,2560,512,0.49349510204046965,827688,50,2.2524271820315893,0.28649033456025425,0.7820266336587254,0.6786230116786204,0.103403621980105,3.4590795357286646,3.293151150791826,0.16592838493683848
750,conv1,2560,512,0.49371188133955,827688,50,1.4712396308842473,0.1565363561464809,0.29491221681745083,0.23736114115633694,0.05755107566111389,2.2199874668382087,2.22790338838829,-0.00791592155008125
750,conv2,2560,512,0.49371188133955,827688,50,1.328133930779276,0.1352778906819065,0.451588223041523,0.3941624620287346,0.0574257610127884,1.8077873977378112,1.806866729950135,0.0009206677876760772
750,fc1,2560,512,0.49371188133955,827688,50,2.0337742848765563,0.21024544499980935,0.4375398324192587,0.38494651308155936,0.05259331933769934,1.7911171365535006,1.8032570003383503,-0.01213986378484977
750,fc2,2560,512,0.49371188133955,827688,50,2.202442215936793,0.2823602779278777,0.829979273722688,0.7522216611430637,0.07775761257962432,3.4019087655981517,3.2101095314984676,0.19179923409968413
800,conv1,2560,512,0.5083291921764612,827688,50,1.371530934378286,0.13798348299696256,0.2702376664345596,0.23701365624165976,0.03322401019289983,2.287665434854909,2.2923486117758713,-0.0046831769209623175
800,conv2,2560,512,0.5083291921764612,827688,50,1.2634979596453817,0.12400962332126489,0.4032553279744816,0.35361589683619155,0.04963943113829006,1.9176898497684962,1.9144753988966978,0.003214450871798391
800,fc1,2560,512,0.5083291921764612,827688,50,1.9673992040799302,0.17263904377657685,0.41387215629458696,0.36235859023973105,0.05151356605485591,1.917451794834916,1.9280567975840666,-0.01060500274915066
800,fc2,2560,512,0.5083291921764612,827688,50,2.30017942504597,0.2228460590525586,0.7638422139846915,0.6772680367143775,0.08657417727031402,3.3645172224680184,3.2871076969388033,0.0774095255292151
850,conv1,2560,512,0.5049669286236167,827688,50,1.3473119021864512,0.13279794848098764,0.2659361691719977,0.22200950157708949,0.04392666759490821,2.241808207553079,2.2415347641836614,0.00027344336941759195
850,conv2,2560,512,0.5049669286236167,827688,50,1.2468435963562183,0.12143575114830578,0.40830409014352537,0.35585073230044795,0.05245335784307742,2.0365959478307527,2.0335080900198688,0.0030878578108839427
850,fc1,2560,512,0.5049669286236167,827688,50,1.956520730865884,0.16531984896838742,0.4323044433663084,0.3711643876062364,0.06114005576007203,2.009461210951616,2.0191937327720932,-0.009732521820477125
850,fc2,2560,512,0.5049669286236167,827688,50,2.207285519908932,0.20231429543934806,0.7681141279433676,0.6506728038404731,0.11744132410289454,3.486209353813166,3.3777994536791,0.10840990013406593
900,conv1,2560,512,0.5077919010072947,827688,50,1.3029347826663016,0.12499566182827096,0.21883793320672762,0.18417639808473618,0.03466153512199144,2.258222534485318,2.2606058597203846,-0.002383325235066458
900,conv2,2560,512,0.5077919010072947,827688,50,1.204537204438894,0.11492010572539971,0.4306123926229276,0.379945677673718,0.0506667149492096,1.974006829404503,1.9715244669627123,0.0024823624417906753
900,fc1,2560,512,0.5077919010072947,827688,50,2.303066001591857,0.14638750746111828,0.45888185935087983,0.385536812776455,0.07334504657442481,1.9706034736305929,1.9763224260904149,-0.005718952459822013
900,fc2,2560,512,0.5077919010072947,827688,50,2.4199786261986236,0.16587613678498503,0.7490525017697178,0.6375363850911653,0.11151611667855255,3.3257302110985973,3.2909641678197596,0.0347660432788377
950,conv1,2560,512,0.5103844022378325,827688,50,1.2348477645934377,0.1142953218700194,0.27295039143555916,0.24463385158416218,0.028316539851396982,2.2062825017877445,2.212172484098974,-0.0058899823112295024
950,conv2,2560,512,0.5103844022378325,827688,50,1.148368318574196,0.10553593678203083,0.3852557222457336,0.3413839070217364,0.043871815223997246,2.0494668982221995,2.0469306023769533,0.0025362958452461726
950,fc1,2560,512,0.5103844022378325,827688,50,2.2554653419118704,0.12805328064917298,0.44431902161216774,0.3892272894706482,0.05509173214151952,2.040513645964953,2.0462583323769556,-0.005744686412002764
950,fc2,2560,512,0.5103844022378325,827688,50,2.3783645048655218,0.14055452401837085,0.7375429249064507,0.6690199524364401,0.0685229724700106,3.362684552761805,3.3445917402854146,0.018092812476390385
1000,conv1,2560,512,0.5134357651695609,827688,50,1.190712155169573,0.10745960542259264,0.21742390064949968,0.19413937209475568,0.023284528554744,2.207358546141557,2.207822666427875,-0.0004641202863178151
1000,conv2,2560,512,0.5134357651695609,827688,50,1.1090411405295166,0.0997667559651774,0.3915700042678621,0.3492385690637347,0.04233143520412741,1.882941906398396,1.8795550078433911,0.003386898555004958
1000,fc1,2560,512,0.5134357651695609,827688,50,2.2133090349847775,0.11512695724254943,0.43692768001119187,0.39551455585270145,0.04141312415849041,1.9132105509911879,1.9156385839080983,-0.0024280329169104053
1000,fc2,2560,512,0.5134357651695609,827688,50,2.353200479243784,0.1342662640818252,0.7382637340526844,0.6623344337557359,0.07592930029694855,3.290214584062931,3.2759576222476987,0.014256961815232394
1050,conv1,2560,512,0.5111166778951883,827688,50,1.1144122499794613,0.09652556483728195,0.18313980812980757,0.1656966090786814,0.01744319905112618,2.2129489245519873,2.2099186270524394,0.0030302974995479737
1050,conv2,2560,512,0.5111166778951883,827688,50,1.0402074251990736,0.08915234159907089,0.3551656621946594,0.32077831987566063,0.03438734231899876,1.9525847269735954,1.952016842314559,0.000567884659036455
1050,fc1,2560,512,0.5111166778951883,827688,50,1.7065350300675741,0.10165979534435589,0.4176827787177,0.3848933840456293,0.032789394672070704,1.9979567965402043,2.0000674833123533,-0.002110686772148984
1050,fc2,2560,512,0.5111166778951883,827688,50,1.9200422520974658,0.11953524255455845,0.6927467179913308,0.6378832008089705,0.054863517182360266,3.3131434885145095,3.3082208344736053,0.004922654040904195
1100,conv1,2560,512,0.5108419302850962,827688,50,1.1014881242839012,0.09455903664849588,0.1704898404698551,0.14843173911834034,0.02205810135151476,2.1972852231600375,2.1980703003631286,-0.0007850772030910669
1100,conv2,2560,512,0.5108419302850962,827688,50,1.0204090897853486,0.08597821196249701,0.3067547623695238,0.27675913734947666,0.029995625020047156,1.9226256159370343,1.9223544916239554,0.0002711243130788521
1100,fc1,2560,512,0.5108419302850962,827688,50,1.8232621361091341,0.09754395923633871,0.39349471519994206,0.3741938962358715,0.019300818964070543,1.9664024545804906,1.9683305683460426,-0.0019281137655520197
1100,fc2,2560,512,0.5108419302850962,827688,50,2.16159973418982,0.11103201254853466,0.6569422555061782,0.5985202680804195,0.05842198742575877,3.29816939729133,3.3016612547522595,-0.003491857460929282
1150,conv1,2560,512,0.5154466237872839,827688,50,0.9992119803010723,0.08139683241851697,0.17908339448031452,0.16593164411802191,0.013151750362292602,2.260718017261941,2.2602726549902084,0.0004453622717326411
1150,conv2,2560,512,0.5154466237872839,827688,50,0.9599328100514557,0.07884936336584102,0.3141789377680813,0.2846715616254473,0.02950737614263399,2.0847560447961144,2.0855377944001923,-0.0007817496040778416
1150,fc1,2560,512,0.5154466237872839,827688,50,1.662560637591601,0.0882184699693379,0.3953829577954173,0.3666322833273362,0.028750674468081105,2.123060348570328,2.126647944697355,-0.003587596127027304
1150,fc2,2560,512,0.5154466237872839,827688,50,1.891808415452896,0.0963384836521508,0.6980757179745796,0.6307082714902696,0.06736744648430992,3.316112522706512,3.312044401662331,0.004068121044180639
