run_id,layer,metric,count,median,q10,q90
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,gamma_model,23400,1.895059527179147,1.0850570267509871,42.41119505050842
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,gamma_oracle,23400,2.56466312123517,1.2747619801152748,37.66616746757288
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,model_to_oracle_ratio,23400,0.9140823625689146,0.7841427073355531,1.2003893706277193
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,model_multiplicative_error,23400,1.1350156781412475,1.0299701093345277,1.2752780720317978
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,signal_retention,23400,0.15203351939267923,0.00070485071125919,0.6153777588806965
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,signal_retention_after_gamma,23400,0.835546565715473,0.6148797854728671,1.4409346411195834
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,noise_retention,23400,0.0006302137054463,7.692041272880505e-05,0.011765608658714743
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,noise_retention_after_gamma,23400,0.01106495114593295,0.00101333278401796,0.3179982020081781
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,cosine_filtered,23400,0.4457117762745737,-0.013015478958445055,0.8365785156483907
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,snr_gain_db,23400,18.549924839068304,6.0103652157043435,28.960349381068937
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,relmse_filtered,23400,0.8796354681560776,0.3052148763252963,2.5102501721357755
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,compensated_gradient_norm,23400,0.0356071746375783,0.026023925426311552,0.1166948517679414
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,gamma_update_ratio,23400,1.8950595835711388,1.0850570221720823,42.41119430695054
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,relmse_after_gamma,23400,1.8587791401590357,0.3111124793985198,400.5090741609496
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,overall,cosine_after_gamma,23400,0.44571177693637387,-0.013015479025162915,0.8365785149518618
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,gamma_model,5850,26.864830233508776,10.453348749669416,92.15637212566136
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,gamma_oracle,5850,23.954164401615024,8.741298997919555,77.25877152514182
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,model_to_oracle_ratio,5850,1.1758737066046296,0.8823400883294494,1.2432768121502418
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,model_multiplicative_error,5850,1.1959763823428564,1.051762096295647,1.25127414482212
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,signal_retention,5850,0.0017427614649709999,0.00016753457368226998,0.01308723946007618
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,signal_retention_after_gamma,5850,1.3826789784819065,0.7785240448774768,1.545737231630629
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,noise_retention,5850,0.00040797411597660004,4.3511859921367156e-05,0.0031202674110875606
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,noise_retention_after_gamma,5850,0.3024838877274641,0.2287338866214988,0.3887928845061166
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,cosine_filtered,5850,0.1007359015015067,-0.12311862089334619,0.39099430904825144
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,snr_gain_db,5850,6.352866905570691,3.9526756829884704,7.835158475679817
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,relmse_filtered,5850,1.1752243411388514,0.9013975195101457,3.2268718395289087
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,compensated_gradient_norm,5850,0.0293413175029058,0.024993729009428492,0.034205779675875084
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,gamma_update_ratio,5850,26.864829845973656,10.453349146325039,92.15637199412564
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,relmse_after_gamma,5850,275.64269075321124,10.629936311196444,1293.0489808358877
dp_fisher_wiener_adaptive_beta_gamma_lr0p50,conv1,cosine_after_gamma,5850,0.10073590143635136,-0.12311862452447286,0.39099430858147766
