method,seed,step,G_diag_new,G_full_new,G_diag_conv,G_diag_fc,G_full_conv,G_full_fc,diag_deep_gap,full_deep_gap,diag_fc_over_conv,full_fc_over_conv
dp_kfc,7,1100,0.5432138417363458,1.0392638890507468,0.5989875065049353,0.4926334433513405,1.0343239562989908,1.0442274149286634,-0.1954753657653211,0.009529265149285204,0.8224436035833771,1.0095748131611582
dp_kfc,7,1150,0.5457157558204115,1.0254029648215028,0.6062966130146965,0.4911881078633443,1.0350007900068776,1.0158941427066361,-0.21054216057899766,-0.01863303652997509,0.810144898255333,0.9815394852982532
dp_kfc,42,0,0.8874936305919184,0.7793767104329421,0.9449765745514093,0.833507375264967,0.721871686698732,0.8414626421257326,-0.12551758765205573,0.15329421441619015,0.8820402512735748,1.165667884792538
dp_kfc,42,50,0.8223726326474333,0.7790821315841256,0.8111045831994895,0.8337972204025095,0.7287706379041884,0.8328669353353712,0.027593230133336838,0.13351483105486547,1.0279774491145228,1.142838215505697
dp_kfc,42,100,0.7976777461650487,0.7896089229031034,0.8142854082179247,0.7814088037258107,0.7510775640270445,0.830116995886924,-0.04121247973118172,0.10005772233102675,0.9596252073777609,1.1052347129583988
dp_kfc,42,150,0.82536023798766,0.8579324120402742,0.8433573537502432,0.8077471778977183,0.831612823599656,0.8850849851535973,-0.043141664438966054,0.06231669256066803,0.9577756976989962,1.0642993470476871
dp_kfc,42,200,0.71678306353916,0.9131687402541424,0.8673371960630393,0.5923624197240601,0.9005846075949722,0.9259287146870318,-0.3813091809157859,0.027753133260121424,0.6829666967044342,1.0281418390657837
dp_kfc,42,250,0.686022890924262,1.0383209127036857,0.8622747716855745,0.5457974909228756,0.9372203281915886,1.1503275007255553,-0.457325969326011,0.2048835673101793,0.6329739763300168,1.2273821492382342
dp_kfc,42,300,0.6411807922022945,1.0002877630744655,0.86585419270237,0.4748060490485821,0.9923000586686752,1.0083397659967348,-0.6008101228250994,0.016034921233253695,0.5483672113045859,1.0161641704925215
dp_kfc,42,350,0.6197794766948289,0.9937092206981334,0.8432732645287401,0.45551853223614713,0.9854461153303168,1.002041613375786,-0.6158546613327033,0.016700363493036365,0.5401790278394654,1.0168405941099137
dp_kfc,42,400,0.6113279736795525,1.0301912687651817,0.8206636251621332,0.4553898576037335,1.0150080132739365,1.0456016468449163,-0.5889594299505958,0.029695951036708985,0.5549044013176107,1.0301412729465054
dp_kfc,42,450,0.5719064978435463,1.049647244811448,0.811470400927184,0.40306712592591526,1.0327468726670521,1.0668241828658247,-0.6997447981204677,0.032464062542461966,0.4967120494664646,1.0329967691993764
dp_kfc,42,500,0.570694638421194,1.034909410172203,0.8067716733268256,0.4036983214589865,1.0225026850152596,1.047466674620021,-0.6923728255982147,0.024121323239676314,0.5003873274259681,1.0244145956490949
dp_kfc,42,550,0.6197326046694982,1.0234024065900111,0.8146245457783148,0.47146689021442506,1.0112518957450565,1.0356989096594695,-0.5468784496995547,0.023887409811047165,0.5787536020829971,1.024174999342178
dp_kfc,42,600,0.5635141481966286,1.0192139619010443,0.8085001571561995,0.3927620698735654,0.9973730584658984,1.0415331468165392,-0.7219768650376815,0.04332420524812443,0.4857909629295039,1.044276399864425
dp_kfc,42,650,0.5204993874378859,1.0259656199229579,0.7934256643075425,0.3414555698291635,1.0084084779618538,1.043828444789927,-0.8431422872488588,0.034521827407283705,0.4303560940736229,1.0351246222162496
dp_kfc,42,700,0.5720372154768364,1.0377427353977313,0.7932208692263206,0.41252895452644567,1.0203219978731946,1.0554609104924972,-0.6537953103661542,0.0338592918384754,0.5200682061338247,1.0344390424714431
dp_kfc,42,750,0.5695817231543128,1.0370635889676216,0.7956143277575574,0.40776457641961383,1.0214548985081222,1.0529107933529107,-0.6684245662772099,0.030330530817640686,0.5125153760979898,1.0307951872282675
dp_kfc,42,800,0.5180242194886834,1.0421161102813907,0.7971092826701666,0.33665282516588,1.0311804700348706,1.053167722689018,-0.8619395799655613,0.021098267877050356,0.42234212106796226,1.0213224098914555
dp_kfc,42,850,0.5601958250211478,1.0459476201465632,0.7996469673612244,0.3924473863844004,1.027173428095234,1.065064958036306,-0.7117678586629943,0.03622500543106344,0.4907758078286067,1.036889125930114
dp_kfc,42,900,0.5042339691182748,1.039656004172966,0.7886146889400387,0.322403195348167,1.0259646642934723,1.0535300528671196,-0.8944749261613029,0.02651317464874858,0.4088222041381232,1.0268677757948226
dp_kfc,42,950,0.4937813696943519,1.040403816002528,0.7814499163973563,0.3120098114301303,1.0449170789001347,1.035910047036444,-0.9181164270977183,-0.008657219050877234,0.39927038813768034,0.9913801467642088
dp_kfc,42,1000,0.5604535009403759,1.0475177439054848,0.7802310694084168,0.40258346409415036,1.0573491487055975,1.0377777531103505,-0.6616876790729962,-0.018683321649742388,0.5159797909603822,0.9814901297086149
dp_kfc,42,1050,0.5579900016181567,1.046855088141553,0.7883942215201681,0.39492024853440116,1.0520600381308933,1.0416758890631965,-0.6913144038044418,-0.009919335171957845,0.5009172286586814,0.9901296991698825
dp_kfc,42,1100,0.5590035064655795,1.045070725303266,0.7958082921693717,0.39266356397089053,1.0481784981260902,1.04197216680027,-0.7064051439447583,-0.005938662384691262,0.49341476814785445,0.9940789366153611
dp_kfc,42,1150,0.49325889978677684,1.0414111758028017,0.7930633567894012,0.3067905484926739,1.0421410378000533,1.0406818249633643,-0.9497378512317959,-0.0014011878796987218,0.3868424204273789,0.9985997933257005
dp_kfc,91,0,0.7900700578501157,0.7834302275737849,0.8947712078987472,0.6976204540344588,0.7364949489149214,0.8333565931179431,-0.24889285922047474,0.12355925588923414,0.7796635026653673,1.1315170516046689
dp_kfc,91,50,0.7702099528663063,0.788459775516313,0.8507218328683663,0.6973176760894395,0.7414330519285153,0.8384692535492367,-0.19884412100643767,0.12299304204423617,0.8196776539028083,1.130876552331089
dp_kfc,91,100,0.8444741880336014,0.8078380937324987,0.8452746605326343,0.8436744735795586,0.7685297233044273,0.8491569888531831,-0.001894891207272681,0.09976484025787946,0.998106902965638,1.1049110569231921
dp_kfc,91,150,0.71847560340127,0.8801229599100975,0.7985514352238111,0.6464294845805905,0.8754335338783102,0.8848375057432822,-0.2113352606994769,0.010684787876325333,0.809502626965306,1.0107420740707873
dp_kfc,91,200,0.739669906938699,0.9233474113828984,0.8240591719877889,0.663922676706535,0.9260689657667697,0.920633855170371,-0.21607664604365218,-0.005886303121433595,0.8056735478169924,0.9941309872187559
dp_kfc,91,250,0.6710668283495721,0.9783269970611,0.8959682353951728,0.5026190330425417,0.9428283258413032,1.015162237859719,-0.5780724672207249,0.0739195039681937,0.5609786298069577,1.0767201303099065
dp_kfc,91,300,0.6348151297001584,0.9977538495605169,0.8982712821709175,0.4486286680815323,1.0327743110989545,0.9639209008341091,-0.6942765929294054,-0.06899472799120651,0.499435612588325,0.933331600597637
dp_kfc,91,350,0.6053662785906238,1.02117887080602,0.899859611619323,0.40725056055709674,1.0097664019956867,1.0327203243439989,-0.7928101401415292,0.022477393334124192,0.45257121810838663,1.022731913344459
dp_kfc,91,400,0.6012026272065177,1.044661452561833,0.9079168802111738,0.3981031819520199,1.0203838459321668,1.0695166870969335,-0.8244416099730563,0.047027976080202046,0.43847976684762646,1.0481513318352091
dp_kfc,91,450,0.6191431471654941,1.0422327116665662,0.8960098757258039,0.4278281379113967,1.0245136000105928,1.0602582779346341,-0.7392298669253461,0.03429457348575462,0.47748149825339675,1.0348894128137214
dp_kfc,91,500,0.5540668734552061,1.0325480606986133,0.898926449559502,0.34150747306507756,1.0277688316723264,1.0373495136232924,-0.9678316556773514,0.009278645660873292,0.37990591247195515,1.0093218257410832
dp_kfc,91,550,0.5484037997486203,1.0174224060917527,0.881105821924936,0.3413287258977461,1.0145353094162024,1.0203177186737744,-0.9483317159213969,0.00568338326401579,0.3873867558292276,1.005699564326548
dp_kfc,91,600,0.543919126425087,1.0248105525799813,0.8773134154524752,0.3372204401302194,1.0091534429680635,1.0407105837050818,-0.9561274592463174,0.030791929295695446,0.3843785290303553,1.031270904297967
dp_kfc,91,650,0.5585583964432422,1.0330007498265048,0.8489633706599375,0.3674922770751866,1.017689310274803,1.0485425545582063,-0.8373137376109192,0.02986648131431799,0.4328717701795759,1.0303169582031593
dp_kfc,91,700,0.5125735543867103,1.0354173982284192,0.8326300239034551,0.3155442887165092,1.0306592221231548,1.040197541089875,-0.9702903461180511,0.009212019478038097,0.3789729887918348,1.0092545807207463
dp_kfc,91,750,0.5193168049726604,1.0339463783140495,0.8202908140014092,0.32877357557066195,1.0264863236500852,1.041460649399906,-0.9142896349224434,0.014482564278620685,0.4008012401929654,1.0145879447244592
dp_kfc,91,800,0.5183910174043954,1.0386661543650098,0.8103747070878077,0.3316110986376654,1.0271004075017354,1.0503621382523654,-0.8935338493846382,0.02239530434163811,0.4092071183087084,1.022647961757907
dp_kfc,91,850,0.5205909016102706,1.0355733843333965,0.8164905174627469,0.3319265576795381,1.0275303696450355,1.0436793558814166,-0.9001015660659172,0.015594088120857625,0.40652836815668536,1.0157163104015696
dp_kfc,91,900,0.5018231163392618,1.0409644076282187,0.8222612209354039,0.3062608738935428,1.0265703926185212,1.055560247733973,-0.9876208637788639,0.027848135985201614,0.3724617750368193,1.028239519982167
dp_kfc,91,950,0.4867200723616431,1.037598143886202,0.8030261047769309,0.2950046423528529,1.0136742878152254,1.0620866299336758,-1.0013961294752043,0.04665385353916607,0.36736619220467426,1.0477592681400587
dp_kfc,91,1000,0.49198957322215425,1.0449757536483684,0.7972303741799953,0.3036183115931652,1.0299833793475135,1.06018635602133,-0.9653723301234773,0.028902034683392332,0.3808413746220557,1.0293237515084466
dp_kfc,91,1050,0.4860880341651131,1.0362473289270964,0.7952347821694542,0.2971217837251938,1.0374167126725549,1.0350792633195927,-0.9844952935690263,-0.0022556862557430377,0.3736277516868987,0.9977468558927102
dp_kfc,91,1100,0.5056967783382018,1.029480908828106,0.788725782317132,0.3242308510194135,1.0325604895312244,1.0264105128821068,-0.8889629442783898,-0.005973852891929456,0.41108184655366864,0.9940439550888591
dp_kfc,91,1150,0.49057166409793834,1.02946755123238,0.7887311257396108,0.3051236977495311,1.0319237346368808,1.027017214032123,-0.9497082234579007,-0.004766071504614708,0.3868538818769321,0.9952452681917581
dp_sgd,7,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,200,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,300,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,350,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,400,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,450,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,550,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,600,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,650,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,700,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,750,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,800,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,850,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,900,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,950,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,1050,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,1100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,7,1150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,200,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,300,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,350,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,400,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,450,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,550,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,600,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,650,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,700,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,750,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,800,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,850,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,900,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,950,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,1050,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,1100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,42,1150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,200,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,300,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,350,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,400,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,450,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,550,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,600,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,650,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,700,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,750,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,800,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,850,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,900,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,950,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,1050,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,1100,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
dp_sgd,91,1150,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
syn_diag,7,0,1.0884195847990026,1.0521275760575157,0.8276779291359452,1.4313021416564256,0.9436262430789402,1.1731047588171606,0.5477157932490435,0.21767899431709842,1.7292984278928811,1.243187933168814
syn_diag,7,50,1.0072671199671013,0.9897574207947808,0.7418415604612615,1.3676600301767536,0.940121975784695,1.0420134591585035,0.6117208613537584,0.10290051056988778,1.8436012527073455,1.1083811313832572
syn_diag,7,100,0.9511223337555141,0.9855866576901887,0.6883027625625032,1.3142961832677345,0.9279971018487851,1.0467501007079667,0.6468277764812693,0.12041689133584127,1.9094739332073887,1.1279669932401708
syn_diag,7,150,0.8970074032715066,0.9833263671198575,0.6308685437007456,1.2754198787656883,0.9311588034451654,1.0384165844704685,0.703933209330934,0.10902248128755539,2.0216888153654518,1.1151874209087251
syn_diag,7,200,0.8922103002672677,0.9760712985945289,0.6430521207363583,1.2379077748650675,0.9386174097011589,1.0150197195291097,0.6549521755666644,0.07825536762213665,1.925050450727914,1.0813987776470886
syn_diag,7,250,0.8512362735544842,0.9716397717093749,0.6016375525494116,1.2043849163744045,0.9323848057485893,1.0125474376531307,0.6940690809481109,0.08247903870837606,2.0018446509378918,1.0859759097427384
syn_diag,7,300,0.8271058896476537,0.9803663450974544,0.57775439091689,1.1840743462012826,0.945707204634429,1.016295705361861,0.7175677567174787,0.07198662207548073,2.04944240115972,1.074640967501901
syn_diag,7,350,0.8145379258726999,0.9811868582830569,0.5663573979468395,1.1714723513636807,0.9590467093373589,1.0038381253949142,0.7267913325526647,0.04564627757363255,2.06843303470654,1.0467041027527255
syn_diag,7,400,0.8100545985267696,0.9701309360341119,0.5668385225851043,1.157628542255342,0.943363931451833,0.9976574275020141,0.7140543608713302,0.055957820757431574,2.0422545330474384,1.0575530760081358
syn_diag,7,450,0.7986887217936668,0.9793207232650935,0.55854415706595,1.1420827990956512,0.9500591066831199,1.0094835913575966,0.7152752121089954,0.06066998317321304,2.044749344608756,1.0625481975347213
syn_diag,7,500,0.7891995374318782,0.9658261362717435,0.5485839473030465,1.1353520513035102,0.9375138053898873,0.9949934818481624,0.7273577423097867,0.05950470274540984,2.069604947219361,1.0613107520420682
syn_diag,7,550,0.774909925597747,0.9841618958481645,0.5331979656099832,1.1261959563235489,0.9539690272047926,1.0153103608378737,0.7477080494027889,0.062318414282092324,2.1121535132550076,1.0643011794762522
syn_diag,7,600,0.762729571362037,0.986432326287684,0.5169985602939018,1.125257290270599,0.9711146743625959,1.00199158764026,0.7777269011796332,0.03130032548223329,2.17651919500688,1.0317953317901727
syn_diag,7,650,0.7587289407215867,0.9800295662777292,0.5134070078392964,1.1212733692733186,0.9536538281147404,1.0071347930068342,0.7811513371109111,0.05456399778940371,2.183985321883828,1.0560800610404084
syn_diag,7,700,0.7567745333288742,0.9591167691947218,0.5118166850785222,1.1189703481575075,0.9603397628006337,0.9578953330723361,0.7821976854691108,-0.002548625094707088,2.186271727319395,0.997454619892892
syn_diag,7,750,0.7633365273292126,0.98010837008025,0.5219259809403994,1.1164086005167855,0.9549971830241497,1.005879843602714,0.7603464265640726,0.05190951300400741,2.1390171045044646,1.053280430019109
syn_diag,7,800,0.7534030768775616,0.9880870613249141,0.5110066030052063,1.1107805513871098,0.9689128979695252,1.007640669046406,0.7764357347728205,0.03919218668269435,2.173710760007132,1.0399703328937404
syn_diag,7,850,0.7551755522566641,0.9904138631415091,0.5141382272076876,1.1092155466117233,0.9601204452300554,1.0216630894344187,0.768916175871549,0.0621283179535571,2.1574267150605246,1.0640988789584802
syn_diag,7,900,0.7500647063671756,0.9837620842250208,0.5085444466319834,1.1062888749718471,0.9617368764535222,1.006291702079209,0.7772137179141739,0.04528637488114262,2.1754025283308844,1.0463274589095368
syn_diag,7,950,0.743203498852218,0.9921908555525774,0.5004618170477315,1.1036834817180436,0.9662199357989525,1.0188598448117663,0.7908771781578494,0.053047996762094804,2.2053300454143936,1.0544802555427368
syn_diag,7,1000,0.7391141059872574,0.9899474667937066,0.495396208514367,1.1027328273415715,0.9659168403797749,1.0145759407465829,0.8001889026439856,0.049148267864964394,2.225961378768992,1.0503760762134309
syn_diag,7,1050,0.7423480507189983,0.979105822930677,0.5003883280390106,1.1013059208753848,0.9708605547721907,0.9874211160239196,0.7888675023577219,0.016913763013997246,2.200902497448994,1.0170576105603701
syn_diag,7,1100,0.7510188582336467,0.996626251075893,0.5127811271128389,1.0999416624365237,0.9691899278034802,1.0248392557944435,0.7631633219044041,0.0558304590495558,2.145050986235846,1.0574183928191287
syn_diag,7,1150,0.7487355979506556,0.9889498112502709,0.5114622448828674,1.0960828511729401,0.9621159271058868,1.0165321055581165,0.762224288665075,0.05501726723241321,2.143037657498961,1.0565588583653505
syn_diag,42,0,1.083360305098129,1.0176776965557008,0.8153891299995932,1.439398083051336,0.9649876803916378,1.073244679814559,0.5683148478883154,0.1063264151890485,1.7652897617755268,1.1121848512915578
syn_diag,42,50,0.884575291802737,0.9994037596771542,0.769878714534459,1.0163593720616817,0.9493377933565914,1.0521100938427062,0.2777492894064383,0.10278835785283053,1.3201551788274444,1.1082568303983147
syn_diag,42,100,0.9656488983586856,0.9763039179046442,0.6940382436657606,1.343553908465038,0.9297345778651875,1.0252058628437597,0.6605464875080578,0.09774956793731447,1.9358499632076116,1.1026866024471078
syn_diag,42,150,0.9119479552126547,0.971833890993746,0.6469289088393917,1.285533946084653,0.9337351199039402,1.0114871889805401,0.6866930229510968,0.0799841906856598,1.987133251458706,1.0832699417845597
syn_diag,42,200,0.8814130505290309,0.970181845329624,0.6214901876912533,1.2500422066660823,0.94222395553963,0.9989693081706044,0.6988124723404405,0.05848106457088197,2.011362739788072,1.0602249096908973
