method,seed,early_G_full,late_G_full,delta_G_full,early_G_diag,late_G_diag,early_G_diag_conv,late_G_diag_conv,early_G_diag_fc,late_G_diag_fc,early_diag_fc_over_conv,late_diag_fc_over_conv,early_fc_share,late_fc_share,early_layer_entropy,late_layer_entropy
dp_kfc,7,0.8148967297653119,1.0373202626773366,0.22242353291202466,0.8190280028532134,0.5386336213061496,0.6333292061036769,0.6056831129708925,1.0747007657793697,0.47786169460996075,1.7217798274791736,0.7855960668354369,0.982984994324999,0.9340716564424232,0.5457971308075342,0.5288621593894752
dp_kfc,42,0.7896089229031034,1.040907495902665,0.2512985729995616,0.8223726326474333,0.5584967540418682,0.8433573537502432,0.7933232667669315,0.8077471778977183,0.39255547517764544,0.9577756976989962,0.4882833853790553,0.9866653623680735,0.9286604199715695,0.532514436123684,0.5178635524931448
dp_kfc,91,0.8078380937324987,1.0354953912809077,0.22765729754840902,0.7702099528663063,0.509135166362456,0.8452746605326343,0.8134326122752773,0.6973176760894395,0.31988756986796135,0.809502626965306,0.3856162054536437,0.9857770359150145,0.9442269796376908,0.5307023425730835,0.4575450269236263
dp_sgd,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9751450408662161,0.9891686417580692,0.45934067440261606,0.4812254972096414
dp_sgd,42,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9688953152333825,0.9887185796077866,0.46333794317950466,0.48454296592039925
dp_sgd,91,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967427487826626,0.9890224924554283,0.45393537190513245,0.4773941785684701
syn_diag,7,0.9855866576901887,0.987259693806299,0.0016730361161102492,0.9511223337555141,0.7522109675556041,0.6883027625625032,0.5116394649806948,1.3142961832677345,1.1077522107917852,1.9094739332073887,2.175960861668882,0.9798740309449485,0.9781106927596837,0.3146321872792103,0.2090426776948528
syn_diag,42,0.9763039179046442,0.9907408386332301,0.014436920728585934,0.9119479552126547,0.7883744713802028,0.6940382436657606,0.5886791476364606,1.285533946084653,1.064668970062392,1.9358499632076116,1.7806728194355295,0.9791419504173269,0.979750054655651,0.23986512804746715,0.20889008033409498
syn_diag,91,1.0561724014293035,1.0083716511675263,-0.047800750261777214,1.0473950608366531,0.923384890048106,0.8679421016038934,0.7694583539513984,1.3103376713180686,1.108419386858797,1.5651119614636309,1.4365089404911093,0.9835002712247112,0.9749254377004397,0.2520137044500358,0.14828564366880734
